,GQAOA
0,589.9999999976968
1,583.9999999992543
2,577.9999998609437
3,559.9999999997435
4,583.9999999996961
5,579.9999999936695
6,579.9999999986601
7,573.9999999147466
8,563.9999999730527
9,557.999999999803
