,GQAOA
0,826.999999999586
1,822.9999999985732
2,824.9999999995571
3,816.9999999993187
4,828.9999999992474
5,827.9999999995389
6,811.9999999992311
7,828.9999999993817
8,830.9999999994407
9,814.999999999497
