,GQAOA
0,822.9999999995374
1,820.9999999993641
2,829.999999999402
3,823.9999999992184
4,808.9999999988837
5,821.9999999995082
6,827.9999999993396
7,818.9999999995371
8,801.9999999994923
9,799.9999999995124
