,GQAOA
0,159.999999999798
1,162.99999999989814
2,164.9999999998395
3,163.99999999984684
4,166.99999999987185
5,166.99999999986753
6,158.99999999983677
7,157.99999999989055
8,165.99999999987284
9,161.9999999998531
