,GQAOA
0,163.99999999973633
1,154.99999999987023
2,167.99999999981645
3,160.99999999985505
4,162.99999999984482
5,168.99999999990362
6,165.99999999984638
7,163.9999999998309
8,166.99999999986173
9,154.9999999998482
