,GQAOA
0,823.999999999475
1,826.9999999994134
2,831.9999999995424
3,821.9999999995066
4,818.9999999995983
5,826.9999999987161
6,818.9999999994021
7,820.9999999993123
8,814.9999999994053
9,822.9999999994102
