,GQAOA
0,321.99999999989313
1,324.999999999949
2,317.9999999998833
3,328.9999999999359
4,328.9999999999371
5,329.99999999989075
6,321.99999999990075
7,328.9999999999259
8,332.99999999991064
9,326.99999999991803
