,GQAOA
0,410.99999999993423
1,414.9999999998718
2,411.9999999998303
3,400.99999999990166
4,395.9999999998272
5,417.999999999913
6,410.999999999869
7,407.99999999991854
8,412.9999999998373
9,407.99999999990575
