,GQAOA
0,161.99999999983802
1,156.99999999985772
2,160.99999999988736
3,163.99999999979408
4,162.9999999998949
5,164.99999999985428
6,160.99999999986517
7,164.99999999987662
8,163.99999999985144
9,162.99999999984956
