path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev,p_9,p_9_angles,p_9_nfev,p_10,p_10_angles,p_10_nfev,p_11,p_11_angles,p_11_nfev,p_12,p_12_angles,p_12_nfev
graphs/new/nodes_10/depth_3//0.gml,0.8259995168721567,[ 0.19686983 -0.29967882],21,0.8899430017337583,[ 0.15773259 -0.42889482  0.30644029 -0.27607523],75,0.9192421999087038,[ 0.13406109 -0.45598967  0.26534048 -0.34383686  0.32349101 -0.18587395],112,0.9341136102372491,[ 0.11149995 -0.46717328  0.23414512 -0.36246594  0.27054199 -0.2557846   0.33702271 -0.14677665],198,0.943693803248833,[ 0.09997257 -0.49317044  0.21216655 -0.37473711  0.24150425 -0.29105637  0.29073855 -0.21896474  0.34555866 -0.12192858],286,0.950443664503484,[ 0.09391561 -0.49036737  0.18745799 -0.35970463  0.21078745 -0.30060157  0.25696343 -0.25471476  0.29872946 -0.18975596  0.35446703 -0.10134019],416,0.9544758888541466,[ 0.08621954 -0.50308315  0.17750032 -0.36947135  0.19272719 -0.29873595  0.2342762  -0.27254418  0.26808878 -0.22909794  0.31179528 -0.16146365  0.35915375 -0.08339427],495,0.9574357058700688,[ 0.08374512 -0.5228602   0.17344385 -0.39025031  0.1896982  -0.30910365  0.21889445 -0.2769473   0.24929089 -0.25733805  0.28386593 -0.2055662   0.32537203 -0.14476484  0.37194485 -0.07394873],663,0.9600681665888215,[ 0.08310269 -0.51716531  0.16949994 -0.3947689   0.18737443 -0.32437915  0.21681729 -0.28689046  0.23538083 -0.26224124  0.26487582 -0.23398002  0.29604028 -0.18913005  0.33646011 -0.13287703  0.37995187 -0.06823896],703,0.9622094564754504,[ 0.0804765  -0.51925972  0.16806848 -0.39432358  0.18627591 -0.33232691  0.21639389 -0.29909043  0.23247023 -0.27063649  0.25122092 -0.24012088  0.27896819 -0.21962587  0.30897204 -0.17701613  0.34840708 -0.12273696  0.3854333  -0.06277018],819,0.9643721677647256,[ 0.08179816 -0.51424562  0.16882613 -0.38991899  0.18823979 -0.33065812  0.21986961 -0.30302205  0.23638347 -0.27894457  0.25040541 -0.24501302  0.26760412 -0.22471767  0.29623862 -0.20868043  0.32377973 -0.16720144  0.35645681 -0.1176666   0.38915739 -0.06357724],851,0.9670273460845911,[ 0.0864438  -0.51029785  0.17734793 -0.38654356  0.19718423 -0.32187316  0.22953587 -0.29149306  0.24737096 -0.27026737  0.26436906 -0.24071535  0.27495817 -0.22055331  0.29709552 -0.21004402  0.32621466 -0.19888416  0.34079651 -0.16459683  0.36401499 -0.12416765  0.39256543 -0.07135152],1050
graphs/new/nodes_10/depth_3//1.gml,0.8511496188393646,[ 0.20170086 -0.29305203],21,0.9001415996795004,[ 0.15573606 -0.39753521  0.34706023 -0.2308249 ],85,0.9261506622895368,[ 0.13397292 -0.42744217  0.28755424 -0.29081024  0.36495736 -0.16994634],105,0.9442387433516032,[ 0.12409606 -0.42944456  0.25564992 -0.3092899   0.30503991 -0.2393945   0.40048339 -0.15354132],198,0.959093759983307,[ 0.11960073 -0.44801595  0.24787541 -0.31502298  0.27432061 -0.26199597  0.35239519 -0.22703617  0.40842277 -0.14598056],220,0.9702307026043168,[ 0.10888788 -0.45353481  0.23077993 -0.32181719  0.26259523 -0.26313141  0.30013748 -0.23035262  0.34949701 -0.20591472  0.40362712 -0.12754654],299,0.9784825171684844,[ 0.10366541 -0.45614527  0.2134178  -0.31651251  0.24367418 -0.2698066   0.29467862 -0.23420658  0.29713213 -0.20658731  0.35157376 -0.18577387  0.41883799 -0.11145465],390,0.98388054087191,[ 0.09460168 -0.4703944   0.20185844 -0.32231633  0.22753756 -0.26891473  0.27324113 -0.23986054  0.29695424 -0.21796495  0.30380303 -0.190697    0.36778049 -0.16401327  0.42788507 -0.09483565],476,0.9878831071595844,[ 0.09065046 -0.4846858   0.19164403 -0.33355244  0.2192057  -0.2763062   0.25731426 -0.24071298  0.27841511 -0.22507073  0.30534762 -0.20236026  0.31564252 -0.17148296  0.37823841 -0.14720548  0.44076446 -0.08520609],627,0.9909130085878496,[ 0.08656874 -0.48484106  0.18148418 -0.33917816  0.20975721 -0.28654595  0.24844188 -0.24862666  0.26198201 -0.22543793  0.28536708 -0.20907179  0.31525978 -0.18162302  0.32203248 -0.15760854  0.39134427 -0.13405196  0.44528563 -0.0767784 ],714,0.9929269039651858,[ 0.08065582 -0.49110572  0.1728332  -0.34266528  0.20309518 -0.29373032  0.2402896  -0.25717419  0.25436839 -0.234247    0.27075188 -0.21367254  0.30236026 -0.1943998   0.32305723 -0.16431462  0.34797713 -0.15347117  0.42844023 -0.1207088   0.47250852 -0.06212085],1081,0.9946132499490948,[ 0.07859674 -0.49807347  0.16570278 -0.34330082  0.19378648 -0.29624933  0.23376169 -0.26345704  0.24956878 -0.24267289  0.26140654 -0.21853785  0.28025618 -0.19909321  0.31308538 -0.18321934  0.33025121 -0.1490552   0.36439591 -0.14763439  0.45415833 -0.11001451  0.50238128 -0.05894327],1275
graphs/new/nodes_10/depth_3//2.gml,0.8556259078543528,[ 0.18916112 -0.28056949],21,0.9016277589687736,[ 0.15161002 -0.38499885  0.34665359 -0.22820123],75,0.9255454044198964,[ 0.12546192 -0.41084958  0.27572128 -0.27418071  0.33761398 -0.16969252],98,0.9407506951035968,[ 0.11375904 -0.41718252  0.24082058 -0.29489835  0.28277136 -0.22959079  0.38033018 -0.14107576],180,0.9522682460894156,[ 0.10600107 -0.42868782  0.22271842 -0.29600526  0.24364177 -0.25385709  0.31517687 -0.19904167  0.37786728 -0.12980949],220,0.960731257445594,[ 0.10137629 -0.45016987  0.21007669 -0.30746595  0.23126337 -0.26363879  0.27689499 -0.22661558  0.32340154 -0.18598837  0.38203302 -0.11422496],286,0.9673786701335336,[ 0.09777516 -0.46172045  0.20051459 -0.32497243  0.2200917  -0.2712337   0.26604744 -0.24210918  0.28971402 -0.21574833  0.33434764 -0.16748446  0.38958872 -0.10091612],375,0.9721472066221184,[ 0.09176373 -0.46564987  0.18943382 -0.32865016  0.21012779 -0.28143733  0.25143671 -0.24293768  0.27435952 -0.22741364  0.29879649 -0.19231397  0.34305997 -0.14617913  0.3950946  -0.08406136],459,0.9760477162718224,[ 0.09029515 -0.468709    0.18453672 -0.33099739  0.20249572 -0.28412294  0.24043988 -0.24518562  0.25957421 -0.22533389  0.28080775 -0.20528136  0.30851764 -0.17138644  0.35404093 -0.12803686  0.41549485 -0.07496362],513,0.9794681705617914,[ 0.08750046 -0.47204893  0.18263638 -0.33659673  0.20199478 -0.29192907  0.23401501 -0.24974765  0.24696242 -0.22724734  0.26582753 -0.20898145  0.29426457 -0.18999719  0.32273893 -0.15594921  0.37728613 -0.11774084  0.42649441 -0.07144131],609,0.9822216834708618,[ 0.0838369  -0.4785653   0.17510225 -0.3388731   0.19887755 -0.30008264  0.23522594 -0.26578536  0.24239366 -0.2340467   0.24670108 -0.20759723  0.27083817 -0.19604701  0.30238249 -0.17791605  0.3353371  -0.14517132  0.38020961 -0.11422127  0.42427395 -0.06754036],920,0.9845969546976017,[ 0.08173029 -0.48754832  0.17125682 -0.34483236  0.19233547 -0.30051211  0.2306317  -0.2749894   0.24643054 -0.2548149   0.24486738 -0.21584626  0.24933739 -0.19616573  0.27892679 -0.187932    0.31612503 -0.16940513  0.34070647 -0.14216046  0.3812319  -0.11225161  0.42992941 -0.06540689],925
graphs/new/nodes_10/depth_3//3.gml,0.8259572631444263,[ 0.19655301 -0.29910902],21,0.8874360725070524,[ 0.15905226 -0.42066871  0.31677094 -0.26823642],85,0.9198121782899984,[ 0.13753974 -0.44936272  0.27547122 -0.33773329  0.34524349 -0.19267718],126,0.9406151087920032,[ 0.12120521 -0.46679808  0.25088806 -0.36207615  0.29524959 -0.2653058   0.36749124 -0.1685677 ],162,0.9575065725847256,[ 0.11736639 -0.48544756  0.23527645 -0.37652624  0.27291597 -0.29324073  0.32057425 -0.24416976  0.37648552 -0.15479401],242,0.969643007252389,[ 0.10786699 -0.49170442  0.22158312 -0.38332855  0.25096554 -0.30237201  0.29163616 -0.27013465  0.32916244 -0.22427771  0.38944323 -0.13432303],312,0.9772045487254122,[ 0.09670256 -0.50146273  0.20525237 -0.38824763  0.23445045 -0.31459615  0.27032056 -0.27778477  0.29748639 -0.25284056  0.34265239 -0.20209314  0.39653946 -0.11411238],420,0.982140403232233,[ 0.08596627 -0.49971961  0.18175542 -0.37615755  0.20931613 -0.31901299  0.24833142 -0.28536323  0.27314131 -0.25949612  0.30183795 -0.23081929  0.34446438 -0.18077287  0.39651483 -0.09929977],663,0.986371371747238,[ 0.08753623 -0.50383647  0.17456483 -0.36240917  0.18708137 -0.30396726  0.22491096 -0.28044105  0.24877526 -0.26346724  0.27537315 -0.23628253  0.30355076 -0.21366567  0.35045155 -0.16563027  0.40582723 -0.08883761],684,0.9895156672918812,[ 0.08424986 -0.50908116  0.17436094 -0.37325223  0.18503664 -0.30099158  0.21226401 -0.27727756  0.23494174 -0.26399468  0.25844012 -0.24504904  0.28669257 -0.22246078  0.31449538 -0.19597086  0.35909445 -0.14530279  0.40970886 -0.07696588],861,0.9918506793913802,[ 0.07943064 -0.51849263  0.17046791 -0.38316864  0.187684   -0.30910809  0.20638498 -0.27396525  0.22477957 -0.26295972  0.24537222 -0.24636902  0.27103412 -0.23232853  0.29743037 -0.20527013  0.32290945 -0.17591557  0.367384   -0.12805103  0.4154958  -0.06614178],1035,0.9937329485339589,[ 0.07681947 -0.52875267  0.16433734 -0.39126952  0.1865479  -0.31930061  0.20790612 -0.28063263  0.21720787 -0.26061408  0.23684113 -0.24702453  0.25720119 -0.23543244  0.2820594  -0.21838522  0.30502467 -0.18803598  0.33039259 -0.1619772   0.37394682 -0.11648187  0.42217583 -0.06113671],1175
graphs/new/nodes_10/depth_3//4.gml,0.831157689872266,[ 0.20901935 -0.30783016],21,0.8919951047695301,[ 0.16797673 -0.42348205  0.3384084  -0.25962487],80,0.9296637832006452,[ 0.14798238 -0.45839194  0.2895584  -0.34362676  0.35664828 -0.20644427],105,0.9549061967671822,[ 0.13165705 -0.49304248  0.26107353 -0.3912846   0.30233761 -0.3018385   0.35762422 -0.19407149],180,0.9723232524767724,[ 0.12391722 -0.50964406  0.24200426 -0.40891502  0.27395202 -0.33364865  0.30722661 -0.28045471  0.35811447 -0.15988393],220,0.983222177838752,[ 0.10890468 -0.49860181  0.22138606 -0.39603721  0.24290748 -0.33500069  0.26792573 -0.29614687  0.29540108 -0.24088274  0.35862774 -0.1349632 ],377,0.990028051547106,[ 0.09648939 -0.50436426  0.20265003 -0.37948855  0.22044938 -0.32979223  0.24282008 -0.29988004  0.25600659 -0.26380065  0.29873494 -0.21151772  0.36010947 -0.11140956],495,0.994488415322185,[ 0.0897537  -0.53142722  0.18943439 -0.39098272  0.21151004 -0.32638483  0.22992339 -0.30896119  0.24250463 -0.28483345  0.2646863  -0.23978266  0.30582357 -0.18851097  0.37464547 -0.09285264],629,0.9969442400758292,[ 0.08163627 -0.53655897  0.1732195  -0.39861654  0.19782391 -0.32981995  0.22094722 -0.30855243  0.23217865 -0.29657159  0.25061629 -0.26296833  0.26805491 -0.21830587  0.31218481 -0.16185973  0.37383287 -0.07616618],760,0.9981589197831472,[ 0.07405453 -0.54504909  0.16041965 -0.40484153  0.18591834 -0.33934468  0.21179716 -0.31035896  0.22407561 -0.29865803  0.23991684 -0.27641189  0.2543383  -0.24276002  0.27269447 -0.19248007  0.31798262 -0.13762699  0.37638954 -0.05938809],987,0.9988417388307782,[ 0.06818513 -0.55038725  0.15008295 -0.41185788  0.17726575 -0.34874184  0.2028437  -0.31736507  0.21772444 -0.3006345   0.23107943 -0.28272977  0.24530198 -0.2602199   0.25921732 -0.21957462  0.27843469 -0.17035     0.32592644 -0.11677605  0.38797085 -0.04682409],1357,0.9992959374405507,[ 0.06411521 -0.55461342  0.14160214 -0.4107558   0.16745019 -0.35183312  0.19317917 -0.32080372  0.20806858 -0.30091325  0.2209287  -0.28062999  0.23012561 -0.26390016  0.24455038 -0.23784545  0.25889529 -0.19657928  0.27669865 -0.15154585  0.32838225 -0.1025435   0.39252836 -0.04087313],1775
graphs/new/nodes_10/depth_3//5.gml,0.8645708095299041,[ 0.18114607 -0.2761149 ],21,0.913997639859194,[ 0.15127338 -0.39803128  0.32352205 -0.24571262],75,0.940634806545684,[ 0.12639811 -0.41040474  0.27328378 -0.29384055  0.32978305 -0.17545924],112,0.9585859567408118,[ 0.11235012 -0.42033796  0.2451176  -0.30086077  0.28008456 -0.23159676  0.38034406 -0.15006505],162,0.9717341767049924,[ 0.10366986 -0.42632635  0.21186246 -0.29817491  0.24021533 -0.24917399  0.3125761  -0.20234925  0.37590127 -0.13935   ],220,0.9790264021347496,[ 0.0908539  -0.45252271  0.19129452 -0.31587159  0.21174635 -0.26498781  0.27002634 -0.22436824  0.31304027 -0.1904665   0.361913   -0.11329804],325,0.9848751773263068,[ 0.09315305 -0.45986447  0.17929006 -0.32692474  0.19596668 -0.28232612  0.2484016  -0.24190381  0.28553864 -0.2131033   0.32386744 -0.16338968  0.40068739 -0.09089477],435,0.9901208142207174,[ 0.09436881 -0.45249428  0.18139707 -0.32645216  0.18984718 -0.2915837   0.23898065 -0.25766375  0.26457062 -0.23048066  0.30640387 -0.17980574  0.3742777  -0.12853452  0.44537591 -0.07819816],527,0.9931540966341152,[ 0.08345714 -0.4672066   0.17881558 -0.33866069  0.18981287 -0.2924279   0.22295062 -0.26102242  0.24820561 -0.24431761  0.2681755  -0.20175986  0.32939171 -0.14980918  0.38904534 -0.10783205  0.432185   -0.06649753],627,0.9952115830614496,[ 0.07990244 -0.47031199  0.16404289 -0.33500045  0.18728242 -0.30243092  0.22046206 -0.26217724  0.23374841 -0.24373584  0.24549004 -0.21653836  0.27834346 -0.16745743  0.33793679 -0.12577624  0.39584804 -0.09575535  0.43947366 -0.05802813],840,0.9965295149176168,[ 0.07281273 -0.47606334  0.15268073 -0.33280636  0.17237623 -0.29043443  0.20558974 -0.26032185  0.21999623 -0.23411123  0.21977234 -0.21096613  0.23730219 -0.18471454  0.27804923 -0.14887242  0.34955603 -0.11408828  0.40236152 -0.08641679  0.43507483 -0.0525624 ],1196,0.9976423764636643,[ 0.06957036 -0.48901347  0.14537758 -0.3321542   0.16190816 -0.28558208  0.18764284 -0.24170125  0.19483132 -0.22546947  0.20395408 -0.21314559  0.21944069 -0.19819703  0.24997154 -0.17626129  0.29221217 -0.13785959  0.35717761 -0.10559194  0.40897199 -0.08144789  0.43695837 -0.04710028],1275
graphs/new/nodes_10/depth_3//6.gml,0.7237482336447295,[ 0.25727434 -0.3673529 ],21,0.8312181074867714,[ 0.19934774 -0.54242542  0.32830573 -0.35362286],75,0.9098343586257328,[ 0.18232397 -0.59963469  0.28912648 -0.53314054  0.34195741 -0.31598973],133,0.9597683150977384,[ 0.15806863 -0.59639309  0.27206481 -0.56260715  0.29951101 -0.45280914  0.32171802 -0.24677074],207,0.981159224346934,[ 0.1298426  -0.59822522  0.24996889 -0.54148876  0.2673425  -0.47815826  0.28097677 -0.37763135  0.31927832 -0.18862739],341,0.9901130054339832,[ 0.11124793 -0.6065197   0.22944663 -0.53120998  0.25122542 -0.48000917  0.25937573 -0.42002792  0.2920971  -0.30690087  0.33076233 -0.12653375],533,0.9951190656348604,[ 0.10025123 -0.61154926  0.2087671  -0.51619023  0.23300784 -0.46511499  0.24076069 -0.43250099  0.26351237 -0.35603164  0.29949207 -0.2421873   0.35272082 -0.09274799],720,0.9974229732043912,[ 0.08802512 -0.61591667  0.18942242 -0.51330157  0.21637912 -0.45575304  0.22851553 -0.43572511  0.24291007 -0.38207367  0.26647474 -0.30789863  0.31137968 -0.1958957   0.35923234 -0.07418358],1122,0.998623932598276,[ 0.07982162 -0.61891693  0.17369825 -0.50904656  0.20132839 -0.45167135  0.2186112  -0.43517863  0.2307882  -0.39717709  0.24742738 -0.34364829  0.27637991 -0.26331376  0.32153018 -0.16053575  0.36180255 -0.05996573],1311,0.9992965720218204,[ 0.0731336  -0.61894325  0.16012501 -0.50246433  0.1862062  -0.44462806  0.20750377 -0.43018568  0.21985196 -0.40153753  0.23278925 -0.36339314  0.25283186 -0.30301812  0.28441167 -0.22593228  0.32969062 -0.13352646  0.36193539 -0.04742581],2268,0.9996510499651686,[ 0.06687334 -0.61909266  0.14778063 -0.49855958  0.17327274 -0.44139201  0.19588192 -0.42472066  0.2098683  -0.40228773  0.22112033 -0.37302788  0.23423514 -0.32900492  0.25736748 -0.27021952  0.28935235 -0.19676808  0.33197012 -0.11442375  0.36400444 -0.03837975],2875,0.9996510499651686,[ 0.06687334 -0.61909266  0.14778063 -0.49855958  0.17327274 -0.44139201  0.19588192 -0.42472066  0.2098683  -0.40228773  0.22112033 -0.37302788  0.23423514 -0.32900492  0.25736748 -0.27021952  0.28935235 -0.19676808  0.33197012 -0.11442375  0.36400444 -0.03837975  0.          0.        ],0
graphs/new/nodes_10/depth_3//7.gml,0.8645539552414042,[ 0.19322618 -0.29273302],21,0.9185054481620154,[ 0.15382689 -0.40099734  0.32600878 -0.24488936],85,0.9435480231183933,[ 0.13290515 -0.43575997  0.27699529 -0.30235695  0.3475129  -0.16755784],112,0.9595068828595842,[ 0.11775631 -0.44897346  0.25386913 -0.32709482  0.2987001  -0.22876631  0.382068   -0.14237151],189,0.9714110856035616,[ 0.10899503 -0.45404437  0.22888261 -0.32939337  0.2648044  -0.25586519  0.32174057 -0.20302761  0.37820662 -0.13202636],264,0.9798687727390978,[ 0.10005301 -0.46671918  0.21266374 -0.33461929  0.23749241 -0.26750541  0.29045668 -0.22955907  0.32893464 -0.19248748  0.38622917 -0.11288439],286,0.9858340077249718,[ 0.09499413 -0.47735884  0.1976454  -0.33734664  0.22060445 -0.27291476  0.26029922 -0.23760536  0.29808833 -0.21611813  0.33376191 -0.16997439  0.39237955 -0.09713532],405,0.9897796667494074,[ 0.08872985 -0.48739152  0.18787472 -0.34870142  0.21032853 -0.27929993  0.2477607  -0.24634509  0.27231701 -0.22297682  0.30672701 -0.19430651  0.35162828 -0.14904784  0.4062525  -0.07921088],442,0.9926513301794192,[ 0.08476084 -0.490061    0.17880399 -0.35123671  0.20112734 -0.28867054  0.23612124 -0.24981076  0.25774788 -0.22830931  0.27242366 -0.19743071  0.31521183 -0.172998    0.35998349 -0.12876317  0.41408016 -0.06879717],741,0.9947589575840996,[ 0.08029439 -0.49756854  0.17184703 -0.35489452  0.19481703 -0.29573139  0.22752481 -0.25926199  0.24600531 -0.23255181  0.25853385 -0.20526671  0.27789142 -0.17725795  0.32335054 -0.15549188  0.37489531 -0.11358003  0.42167516 -0.0598784 ],819,0.9962921976126184,[ 0.07646453 -0.49832871  0.16246408 -0.35179866  0.18584467 -0.29707428  0.21872539 -0.26417841  0.23522758 -0.2376755   0.2423775  -0.2078594   0.2590614  -0.18516771  0.27857134 -0.16092922  0.32923397 -0.14070416  0.37892309 -0.10208893  0.42223971 -0.05391616],989,0.99736053119519,[ 0.07217783 -0.51056306  0.15720223 -0.35922958  0.18013611 -0.29857816  0.2111461  -0.26684653  0.2277457  -0.2445596   0.23514632 -0.21511948  0.24551586 -0.19078623  0.26450876 -0.17137085  0.28876332 -0.14744392  0.34120912 -0.12765096  0.38947633 -0.09086141  0.42600211 -0.04595686],1100
graphs/new/nodes_10/depth_3//8.gml,0.786504134567834,[ 0.22960211 -0.33410718],21,0.8645756853584124,[ 0.17325334 -0.46847018  0.3159586  -0.29802981],75,0.903952252720093,[ 0.15773525 -0.5139757   0.28265331 -0.40627395  0.35904703 -0.217843  ],133,0.9274631103817362,[ 0.13573085 -0.53174191  0.26189998 -0.45068792  0.30848049 -0.33136728  0.34613169 -0.18917865],225,0.9450112972916987,[ 0.12933191 -0.55192075  0.24316087 -0.46459701  0.28512453 -0.37318798  0.30681515 -0.3009337   0.35360421 -0.15974142],253,0.9570982072825592,[ 0.11774954 -0.54246117  0.22702202 -0.44665364  0.25086972 -0.36202972  0.27658414 -0.33261213  0.31794788 -0.25499102  0.36763068 -0.12716859],403,0.9658278568645132,[ 0.10749287 -0.54273766  0.21401219 -0.43973658  0.23371981 -0.35601891  0.25473168 -0.34186771  0.28626778 -0.30088599  0.33986483 -0.21669965  0.38894587 -0.10526872],570,0.9714901214545608,[ 0.09816701 -0.54956563  0.19971427 -0.43523247  0.21999284 -0.35794498  0.24331488 -0.33852381  0.26466249 -0.31988354  0.3047828  -0.26589165  0.3587884  -0.18143058  0.39671016 -0.08849299],663,0.9761974932921929,[ 0.09692656 -0.5455322   0.19483472 -0.43675704  0.21303898 -0.3601388   0.240539   -0.34192469  0.26025341 -0.31986813  0.29300044 -0.28600053  0.33658224 -0.22571865  0.39139501 -0.15195614  0.41854303 -0.07919562],779,0.9810836149856385,[ 0.09745013 -0.54366235  0.19442094 -0.4286671   0.21046707 -0.36094296  0.2372607  -0.34432359  0.25796496 -0.32210106  0.28936978 -0.28305031  0.32627653 -0.24422484  0.36906656 -0.1954157   0.41323678 -0.14291321  0.41835483 -0.08362963],840,0.985370826012576,[ 0.09430496 -0.55215389  0.19085337 -0.43255926  0.20533594 -0.35516479  0.22988899 -0.34464531  0.24980082 -0.32777384  0.27600675 -0.29263778  0.31017038 -0.25148124  0.34719376 -0.21998335  0.3799164  -0.18504314  0.41070506 -0.14623698  0.40760874 -0.08265392],1150,0.9893473612897914,[ 0.09466215 -0.55360533  0.1881264  -0.43841245  0.20202431 -0.35707368  0.22348588 -0.34059945  0.24275932 -0.33188942  0.26687393 -0.30377526  0.29431777 -0.26738629  0.33218671 -0.22984577  0.35975748 -0.20788727  0.37904911 -0.18355989  0.40200129 -0.14508999  0.40779762 -0.07845279],1325
graphs/new/nodes_10/depth_3//9.gml,0.8430165202603254,[ 0.21204513 -0.30123218],21,0.8900300211150617,[ 0.16029017 -0.39836841  0.35954091 -0.2217714 ],85,0.9169562613466802,[ 0.13982528 -0.4232705   0.30800487 -0.27438964  0.39910563 -0.16551464],112,0.9342526023397746,[ 0.12502306 -0.44502457  0.2696941  -0.29729309  0.33807254 -0.21369198  0.42710957 -0.14151293],144,0.947321090972013,[ 0.11876485 -0.45316152  0.24416644 -0.30808747  0.29138283 -0.24067688  0.36988243 -0.19253331  0.4252308  -0.12874016],242,0.957836809359612,[ 0.11610215 -0.47340087  0.23786813 -0.32744713  0.26818147 -0.25755983  0.33052856 -0.22646769  0.37504106 -0.1823615   0.42771333 -0.11667506],325,0.9654414242386206,[ 0.10759167 -0.4847616   0.2280943  -0.34870542  0.25978813 -0.27487714  0.30209758 -0.24203719  0.33984324 -0.21597063  0.38516217 -0.1646616   0.429794   -0.10100232],345,0.9719852037422289,[ 0.10506642 -0.49410312  0.22088692 -0.36300069  0.25441842 -0.29752168  0.29165695 -0.26073704  0.31170814 -0.23481762  0.35367062 -0.20267984  0.39782971 -0.14918343  0.44211788 -0.09269112],476,0.9781644919983948,[ 0.10397454 -0.49368056  0.21422052 -0.36334713  0.24483763 -0.31016438  0.28597942 -0.28170176  0.30002781 -0.25138576  0.31764655 -0.21737091  0.3542453  -0.18880163  0.3987998  -0.13884309  0.4376567  -0.08871212],589,0.9833140338583218,[ 0.10006962 -0.4893519   0.20781643 -0.36049828  0.23755519 -0.31444967  0.27728128 -0.29262699  0.29190829 -0.27138111  0.30495638 -0.23523113  0.31948346 -0.20523948  0.35583741 -0.17837474  0.40023769 -0.13044631  0.4375823  -0.08200528],651,0.9873561323336671,[ 0.09527608 -0.49814431  0.20113647 -0.3609848   0.23181127 -0.31587028  0.27089204 -0.29605755  0.28448339 -0.28139228  0.29672474 -0.25349508  0.30919628 -0.22403352  0.32709361 -0.19589718  0.36806601 -0.16700397  0.41093797 -0.118747    0.44232778 -0.0733573 ],736,0.9903462437706966,[ 0.09029557 -0.50083212  0.19200705 -0.36326204  0.22462292 -0.31570167  0.26408343 -0.29559394  0.27865391 -0.28250952  0.28932247 -0.2630346   0.30070034 -0.2405101   0.31480674 -0.21179807  0.33605261 -0.18297169  0.37958095 -0.15109838  0.41694872 -0.1064387   0.44670232 -0.0627468 ],900
