path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev,p_9,p_9_angles,p_9_nfev,p_10,p_10_angles,p_10_nfev,p_11,p_11_angles,p_11_nfev,p_12,p_12_angles,p_12_nfev,p_13,p_13_angles,p_13_nfev
graphs/new/nodes_12/depth_6//0.gml,0.7331890976638742,[-0.38093442  0.39269908],36,0.7331890976638742,[-0.38093442  0.39269908  0.          0.        ],90,0.8230743295086801,[-2.84757901  1.04359234 -1.72938969  1.5713115  -0.89073381  2.84139951],287,0.8230743295086801,[-2.84757901  1.04359234 -1.72938969  1.5713115  -0.89073381  2.84139951  0.          0.        ],477,0.8902279606235611,[-0.23813997  0.59375996 -0.41847504  0.41580375 -0.559647   -0.32975128  0.07827887  1.18635994  0.04553934  0.96842186],715,0.9342449254666608,[-0.20413293  0.60775    -0.38556124  0.5082612  -0.42735615  0.41898483 -0.54661033  1.22592544  0.07331501  0.64694199 -0.48943696  0.14673104],1027,0.948433254563836,[-0.19367882  0.62383915 -0.37295215  0.51168021 -0.40228606  0.43860525 -0.4440973   0.38336018 -0.55946106  1.27727067  0.06264936  0.55641942 -0.49458651  0.13090084],1860,0.949676930548382,[ 0.38613875  1.49091778 -0.59482351  0.52236796 -0.38365829  0.48446034 -0.43896042  0.41137189 -0.47513431  0.33694092 -0.89908468  0.31942496  0.13933322  1.17751748  0.24437361  0.33825118],1598,0.9668270812869016,[-0.16771322  0.62729227 -0.33591778  0.51814352 -0.37360919  0.45065253 -0.40393799  0.41987239 -0.44158248  0.36685397 -0.46003645  0.32332278 -0.52343215  0.19622496  0.77188202  1.52317719 -1.34178043  0.10787363],3135,0.9668270812869016,[-0.16771322  0.62729227 -0.33591778  0.51814352 -0.37360919  0.45065253 -0.40393799  0.41987239 -0.44158248  0.36685397 -0.46003645  0.32332278 -0.52343215  0.19622496  0.77188202  1.52317719 -1.34178043  0.10787363  0.          0.        ],3885,0.9668270812869016,[-0.16771322  0.62729227 -0.33591778  0.51814352 -0.37360919  0.45065253 -0.40393799  0.41987239 -0.44158248  0.36685397 -0.46003645  0.32332278 -0.52343215  0.19622496  0.77188202  1.52317719 -1.34178043  0.10787363  0.          0.          0.          0.        ],4646,0.9668270812869016,[-0.16771322  0.62729227 -0.33591778  0.51814352 -0.37360919  0.45065253 -0.40393799  0.41987239 -0.44158248  0.36685397 -0.46003645  0.32332278 -0.52343215  0.19622496  0.77188202  1.52317719 -1.34178043  0.10787363  0.          0.          0.          0.          0.          0.        ],8625,0.9668270812869016,[-0.16771322  0.62729227 -0.33591778  0.51814352 -0.37360919  0.45065253 -0.40393799  0.41987239 -0.44158248  0.36685397 -0.46003645  0.32332278 -0.52343215  0.19622496  0.77188202  1.52317719 -1.34178043  0.10787363  0.          0.          0.          0.          0.          0.          0.          0.        ],12636
graphs/new/nodes_12/depth_6//1.gml,0.7692219700123298,[-0.34894547  0.36865884],33,0.8607470908387239,[-0.34509331  0.44047841 -0.6053882   0.25274568],130,0.9105373157818434,[-0.25852872  0.52901295 -0.53142595  0.35873425 -0.57327281  0.20865482],280,0.922997240007821,[ 0.37464006  1.46028225 -0.65958253  0.42799387 -0.52412369  0.33238983 -0.56224407  0.18306578],675,0.931790646132292,[ 0.24051158  0.91888139  0.51159512  0.52480004 -0.09363082  0.78218485 -0.69631596  0.25773239 -0.55836196  0.13647986],913,0.931790646132292,[ 0.24051158  0.91888139  0.51159512  0.52480004 -0.09363082  0.78218485 -0.69631596  0.25773239 -0.55836196  0.13647986  0.          0.        ],1157,0.931790646132292,[ 0.24051158  0.91888139  0.51159512  0.52480004 -0.09363082  0.78218485 -0.69631596  0.25773239 -0.55836196  0.13647986  0.          0.          0.          0.        ],2070,0.9788066606785332,[-0.19934285  0.6135375  -0.37167884  0.52254485 -0.4152559   0.47360968 -0.44401741  0.42413331 -0.46866706  0.35145322 -0.60150666 -0.61309914  0.05291375  0.88716585 -0.63873142  1.73244584],2499,0.9859559720514846,[-0.17586632  0.61658284 -0.36769952  0.52362366 -0.40081108  0.47950577 -0.4338179   0.45429432 -0.45543353  0.40409758 -0.47982425  0.33313852 -0.60105541 -0.5758195   0.04302364  0.8415424  -0.61283552  1.71739267],3097,0.9872280036382716,[-0.17252519  0.60485046 -0.35555425  0.5151981  -0.39978572  0.47223932 -0.49377224  0.90889038  0.09942356 -0.40585685 -0.73263335 -0.47580752  0.1294431   0.88935906 -0.7554114   1.08307177  0.07486435  0.74688638 -0.66615037  0.14284008],4641,0.9872280036382716,[-0.17252519  0.60485046 -0.35555425  0.5151981  -0.39978572  0.47223932 -0.49377224  0.90889038  0.09942356 -0.40585685 -0.73263335 -0.47580752  0.1294431   0.88935906 -0.7554114   1.08307177  0.07486435  0.74688638 -0.66615037  0.14284008  0.          0.        ],7178,0.9942452075278374,[ 0.14678966  0.86740833  0.34573498  0.85494122  0.58152277  1.51648944 -0.64102936  0.56954191 -0.45495208  0.44632756 -0.41833172  0.42467292 -0.4290888   0.42645827 -0.43978083  0.41138684 -0.4658655   0.36664983 -0.5059732   0.27761127 -0.56961875  0.21277501 -0.56927201  0.11425334],8000,0.9942452075278374,[ 0.14678966  0.86740833  0.34573498  0.85494122  0.58152277  1.51648944 -0.64102936  0.56954191 -0.45495208  0.44632756 -0.41833172  0.42467292 -0.4290888   0.42645827 -0.43978083  0.41138684 -0.4658655   0.36664983 -0.5059732   0.27761127 -0.56961875  0.21277501 -0.56927201  0.11425334  0.          0.        ],6966
graphs/new/nodes_12/depth_6//2.gml,0.7463260863014418,[-0.40471727  0.39269907],36,0.7463260863014418,[-0.40471727  0.39269907  0.          0.        ],110,0.8240076883482014,[-2.80133258  1.07179328 -2.04259965  1.48497702 -0.56964235  2.89226933],294,0.8788697992042706,[-0.27239368  0.59064099 -0.46888607  0.37375805 -0.61119548  1.09400437  0.11292815  0.69233635],513,0.9062152438603264,[-0.25745865  0.6242086  -0.48373586  0.43220932 -0.59201687 -0.37679873  0.11832919  0.66270051 -0.51157874  1.72657069],968,0.9062152438603264,[-0.25745865  0.6242086  -0.48373586  0.43220932 -0.59201687 -0.37679873  0.11832919  0.66270051 -0.51157874  1.72657069  0.          0.        ],1105,0.953244653441994,[-0.22749691  0.60105827 -0.42685987  0.46045468 -0.44073629  0.41911574 -0.51049866  0.37256833 -0.62206323  1.25928788  0.10900806  0.57270784 -0.47665019  0.15156436],2010,0.953244653441994,[-0.22749691  0.60105827 -0.42685987  0.46045468 -0.44073629  0.41911574 -0.51049866  0.37256833 -0.62206323  1.25928788  0.10900806  0.57270784 -0.47665019  0.15156436  0.          0.        ],1411,0.953244653441994,[-0.22749691  0.60105827 -0.42685987  0.46045468 -0.44073629  0.41911574 -0.51049866  0.37256833 -0.62206323  1.25928788  0.10900806  0.57270784 -0.47665019  0.15156436  0.          0.          0.          0.        ],3667,0.978256338586298,[-0.20009375  0.6118557  -0.38655304  0.48680208 -0.41247403  0.42949497 -0.44909715  0.40325525 -0.4571524   0.3878249  -0.51335044  0.32771563 -0.61134283  1.0817963   0.05859615  0.68250325 -0.53605606  0.12299903  0.81292556  0.06025784],3423,0.978256338586298,[-0.20009375  0.6118557  -0.38655304  0.48680208 -0.41247403  0.42949497 -0.44909715  0.40325525 -0.4571524   0.3878249  -0.51335044  0.32771563 -0.61134283  1.0817963   0.05859615  0.68250325 -0.53605606  0.12299903  0.81292556  0.06025784  0.          0.        ],7659,0.9912123648332686,[-0.17559682  0.62001064 -0.35102561  0.48881518 -0.39279112  0.43219669 -0.42546229  0.40788822 -0.44693513  0.39940848 -0.47297371  1.19820443  0.01830978 -0.81231766 -0.4815544   0.32823568 -0.48760078  1.78160137 -0.68481122 -1.40637     1.75089485  0.09455939 -0.18426489  1.4129677 ],6725,0.9912123648332686,[-0.17559682  0.62001064 -0.35102561  0.48881518 -0.39279112  0.43219669 -0.42546229  0.40788822 -0.44693513  0.39940848 -0.47297371  1.19820443  0.01830978 -0.81231766 -0.4815544   0.32823568 -0.48760078  1.78160137 -0.68481122 -1.40637     1.75089485  0.09455939 -0.18426489  1.4129677   0.          0.        ],10395
graphs/new/nodes_12/depth_6//3.gml,0.8077544473780961,[-0.38470389  0.39269909],36,0.8785299406426116,[-0.28907835  0.53806977 -0.55548973  1.84076231],205,0.879955630232343,[-2.84523381  1.04920161 -1.76103816  1.53074045 -0.82532518  2.8680672 ],273,0.8958715402689248,[-0.22259097  0.54820833 -0.64587145 -0.21712347  0.14595324  0.96897925  0.06280504  1.11111215],576,0.9251852085411671,[-0.23865347  0.58422714 -0.52272282  0.43123186 -0.27271453  0.79465145  0.35459     0.19626255 -0.2831135   0.69643987],1144,0.9577754551134864,[-0.2575045   0.60906337 -0.47478882  0.51535672 -0.75519341 -0.2587039   0.20408783  0.62345183 -0.60533638  1.00831785  0.10336785  0.74917852],2626,0.9642637826678933,[-0.23317137  0.59810823 -0.45535494  0.49220521 -0.51809657  0.40819118 -0.51723053  0.86236914  0.39190387  0.06574488 -0.32110604  1.02052501 -0.70848784  0.16184733],1725,0.9867194929566324,[-0.19780941  0.62917399 -0.40887989  0.51949353 -0.47618233  0.44503358 -0.4941452   0.42635237 -0.50414547  0.40205044 -0.62892235  1.27593607  0.0705053   0.60625242 -0.58159774  0.13001645],2550,0.9867194929566324,[-0.19780941  0.62917399 -0.40887989  0.51949353 -0.47618233  0.44503358 -0.4941452   0.42635237 -0.50414547  0.40205044 -0.62892235  1.27593607  0.0705053   0.60625242 -0.58159774  0.13001645  0.          0.        ],7448,0.9867194929566324,[-0.19780941  0.62917399 -0.40887989  0.51949353 -0.47618233  0.44503358 -0.4941452   0.42635237 -0.50414547  0.40205044 -0.62892235  1.27593607  0.0705053   0.60625242 -0.58159774  0.13001645  0.          0.          0.          0.        ],5985,0.9956363513120104,[-0.16862225  0.63340405 -0.3568092   0.51816161 -0.41971999  0.44312197 -0.46340144  2.37783451  0.01978114 -0.36901588 -0.49656048  0.39700192 -0.46892036  0.35630421 -0.52504069  0.7641873   0.0501609   1.12173661 -0.67999782  0.18988178 -0.69507848  0.07788684],4692,0.997133891504405,[-0.15605537  0.63762839 -0.33759098  0.52303061 -0.40405429  0.4539048  -0.44518086  0.426048   -0.46502497  0.40449519 -0.47852274  0.38435604 -0.49024042  0.33852562 -0.53297291  0.24817309 -1.5276397   0.05168689  0.64217985  0.64778309  0.0406966   1.00276871  0.37716293  0.1377922 ],5725,0.998721039007874,[-0.1394588   0.63653411 -0.31010213  0.52673523 -0.3721639   0.46112885 -0.41600173  0.43546082 -0.44068252  0.41167732 -0.45396711  0.38698394 -0.47322319  0.3571361  -0.48778643  0.31741524 -0.51843672  0.25442844 -1.99807874  0.03659984  1.43452121  0.16388627 -0.75581347  0.09093044  0.4480933   1.61718036],5886
graphs/new/nodes_12/depth_6//4.gml,0.7490103357642748,[-0.40220614  0.39269908],36,0.810859598146132,[-0.5509114   1.23106922  0.2541192   0.71736397],295,0.8309342327357236,[-2.80359117  1.05542165 -1.2548429   1.65858316 -1.28452669  2.86774238],315,0.863550407335921,[-0.2482484   0.72871083 -0.58145779  0.27884195  0.56415402  0.92504752 -0.14951544  0.4994431 ],522,0.8928974990692431,[ 0.57115156  1.42209827 -0.89040361  0.44984792 -0.66127368  0.23782144  1.27134983  0.59303758 -0.12041503  0.88891375],1023,0.9418573267463092,[-0.23575339  0.61306857 -0.495982    1.16850291  0.04272336 -0.65417368 -0.56118353  0.40914567 -0.57900123  0.31252876 -0.62474749  0.15568636],1495,0.9527350866772488,[-0.35752472  1.15442824  0.21081463 -0.4436387  -0.63552819  0.50969957 -0.57668038  0.42210919 -0.61658868  0.30692654 -0.68565523  0.17356269 -1.29347476 -0.03746098],1305,0.9616357163324364,[-0.3262755   1.15485225  0.18855555 -0.42571458 -0.59168678  0.52014984 -0.52364511  0.45664212 -0.5723119   0.38224895 -0.61878721  0.34475967 -0.61707162  0.12361891 -2.49851411 -0.08494046],2465,0.970300766883541,[-0.19686406  0.6468348  -0.3980581   0.55291128 -0.45006735  0.49878213 -0.4907513   0.46608419 -0.53315453  0.4279996  -0.57179001  0.44247574 -0.73827671  0.14399173 -2.25983692 -0.22115124  0.7814434  -0.11927785],2413,0.970300766883541,[-0.19686406  0.6468348  -0.3980581   0.55291128 -0.45006735  0.49878213 -0.4907513   0.46608419 -0.53315453  0.4279996  -0.57179001  0.44247574 -0.73827671  0.14399173 -2.25983692 -0.22115124  0.7814434  -0.11927785  0.          0.        ],5082,0.9925422761606209,[-0.19073027  0.64170666 -0.39493706  0.54879361 -0.4453255   0.51814806 -0.46826888  0.5160709  -0.49996548  0.49899166 -0.51909579  0.47499854 -0.5435635  -1.10536991 -0.56033911  0.4169839  -0.60649503  1.92186914 -0.63466368  0.2515362  -0.64913214  1.68864716],10580,0.9925422761606209,[-0.19073027  0.64170666 -0.39493706  0.54879361 -0.4453255   0.51814806 -0.46826888  0.5160709  -0.49996548  0.49899166 -0.51909579  0.47499854 -0.5435635  -1.10536991 -0.56033911  0.4169839  -0.60649503  1.92186914 -0.63466368  0.2515362  -0.64913214  1.68864716  0.          0.        ],5050,0.9925422761606209,[-0.19073027  0.64170666 -0.39493706  0.54879361 -0.4453255   0.51814806 -0.46826888  0.5160709  -0.49996548  0.49899166 -0.51909579  0.47499854 -0.5435635  -1.10536991 -0.56033911  0.4169839  -0.60649503  1.92186914 -0.63466368  0.2515362  -0.64913214  1.68864716  0.          0.          0.          0.        ],10341
graphs/new/nodes_12/depth_6//5.gml,0.8016474794607727,[-0.32058942  0.35464544],33,0.8658952029710117,[-0.26109965  0.4473008  -0.49643146  0.22862898],130,0.912932824677597,[-0.25186799  0.48682458 -0.42928926  0.29083815 -0.43981228  0.18747689],189,0.9224998428771148,[-0.23518723  0.4631715  -0.47196037 -0.48509957  0.0844585   0.81341337 -0.50075468  0.16423768],441,0.9328452935700876,[-0.24324009  0.48856528 -0.43406222  0.30995017 -0.75387633  0.32452286  0.10760872  1.22850539  0.21228846  0.29567441],770,0.9334548150951124,[-0.2406285   0.48875109 -0.42990947  0.30811803 -0.7758455   0.61502039  0.03157799  1.08192823  0.20903078 -0.24599001  0.10249038  0.4001559 ],1235,0.9717601114937332,[-0.18685822  0.58296199 -0.33690241  0.43470546 -0.37637854  0.32798989 -0.44176586  1.02475255  0.04240612  0.82834794 -0.45501813  0.18187397 -0.44972813  0.10533573],2355,0.9789807973067134,[-0.17110364  0.56971569 -0.31504428  0.45075722 -0.33805744  0.3911153  -0.3902819   0.33819453 -0.42193029  0.25459792 -0.45370774  0.16796914  1.16160812  1.52855481 -1.6187705   0.10450527],2720,0.9833454106983108,[-0.16989732  0.58567048 -0.32048143  0.45991185 -0.33573289  0.404932   -0.37291296  0.34325049 -0.41304147  0.28917318 -0.4472316   0.22206238 -0.78977352  0.21197534  0.11722883  1.32167465  0.18106445  0.23886655],2014,0.9880253888421832,[-0.15939162  0.57166412 -0.30570541  0.44837008 -0.32620767  0.40833176 -0.36177135  0.3546088  -0.42603592  0.99012544  0.03463751 -0.67330175 -0.44637107  0.21970799 -0.44144593  0.84033898  0.0171237   0.89843026 -0.47904529  0.09962673],4368,0.9880253888421832,[-0.15939162  0.57166412 -0.30570541  0.44837008 -0.32620767  0.40833176 -0.36177135  0.3546088  -0.42603592  0.99012544  0.03463751 -0.67330175 -0.44637107  0.21970799 -0.44144593  0.84033898  0.0171237   0.89843026 -0.47904529  0.09962673  0.          0.        ],4623,0.988878514581387,[-0.16037483  0.58505023 -0.30171852  0.45090584 -0.32469755  0.40752979 -0.3668858   0.37317439 -1.24434816 -0.0318776   0.83752343  0.30769502 -0.4201251   0.24319249 -1.48764326  0.02449959  1.03793195  0.89666419  0.02957529 -0.66676155 -0.46702677  0.10675032  0.42126551  1.53079843],5150,0.9901136392219858,[-0.16164197  0.56164107 -0.31230551  0.42475802 -0.33088562  0.38758952 -0.38313118  0.98014363  0.04201382 -0.56312244 -0.40226039  0.49431142 -0.41280652  0.08834088 -2.66137179 -0.34493601  0.45037188 -0.18236909  0.43727505  0.70153743  0.16303674  0.02121433 -0.1679617  -0.83981783  0.46206016  1.50413915],9396
graphs/new/nodes_12/depth_6//6.gml,0.7763258497629799,[-0.37205412  0.37844974],36,0.865371671538534,[-0.2977675   0.45006803 -0.53823492  0.25460612],105,0.9115464239479748,[-0.2573244   0.5091735  -0.48407483  0.32378692 -0.54360982  0.19004318],189,0.9372097279453548,[-0.22117826  0.53754888 -0.43208061  0.3725685  -0.49400035  1.82442829 -0.54706606  0.14866303],369,0.9537966325369788,[-0.20799862  0.58219571 -0.41084289  0.42864061 -0.47085407  0.31284327 -0.52401278  1.78973981 -0.58953632  0.12385229],550,0.9605009636126524,[-0.20000925  0.57598813 -0.39866834  0.45908056 -0.47137677  0.35611968 -0.52189134  0.25839828 -1.24091013  0.07897724  0.63890902  1.73422874],1001,0.9605009636126524,[-0.20000925  0.57598813 -0.39866834  0.45908056 -0.47137677  0.35611968 -0.52189134  0.25839828 -1.24091013  0.07897724  0.63890902  1.73422874  0.          0.        ],1185,0.975442857490216,[-0.18145298  0.58990295 -0.36520891  0.46131168 -0.39501756  0.37536118 -0.43812648  0.31848306 -0.46000559  0.29243253 -0.53028622  0.17032414  0.68559066  1.50557462 -1.23819323  0.09507771],2720,0.9788591674967954,[-0.17925918  0.59395304 -0.35973837  0.46526283 -0.39922091  0.38039601 -0.42075582  0.33187309 -0.48227162  0.3036925  -2.45238675  0.0341728   1.92653243  0.23216485 -1.22255697  0.08575738  0.64176096  1.72620963],2964,0.9923006290480854,[-0.16516767  0.59008801 -0.33806569  0.47199085 -0.38692967  0.4229719  -0.42505714  0.39122688 -0.43762654  0.34455061 -0.42914057  0.31183877 -0.46250829  1.84185237 -0.50354867  0.21476685 -0.55503364  0.14757582 -0.59513553  0.07849196],2667,0.9923006290480854,[-0.16516767  0.59008801 -0.33806569  0.47199085 -0.38692967  0.4229719  -0.42505714  0.39122688 -0.43762654  0.34455061 -0.42914057  0.31183877 -0.46250829  1.84185237 -0.50354867  0.21476685 -0.55503364  0.14757582 -0.59513553  0.07849196  0.          0.        ],4876,0.9923006290480854,[-0.16516767  0.59008801 -0.33806569  0.47199085 -0.38692967  0.4229719  -0.42505714  0.39122688 -0.43762654  0.34455061 -0.42914057  0.31183877 -0.46250829  1.84185237 -0.50354867  0.21476685 -0.55503364  0.14757582 -0.59513553  0.07849196  0.          0.          0.          0.        ],7650,0.9937428133372799,[-0.15978401  0.58810843 -0.33080527  0.47135364 -0.37975918  0.41793456 -0.41574843  0.39395077 -0.43904158  0.35448457 -0.4435759   0.3271967  -0.45533416  0.28037552 -0.48064265  0.2249184  -1.5164116   0.46533058 -0.18088799  1.54528899  0.21470781  1.14633197  0.97699653  0.16121826 -0.58622817 -1.45310025],10746
graphs/new/nodes_12/depth_6//7.gml,0.7409011239696742,[-0.39999934  0.39269897],33,0.788615816170104,[ 2.62833221  1.24157342 -2.92868162  2.28714718],240,0.7995127060087346,[-1.58871928  0.94762394 -1.21518885  1.30967837 -0.7636408   1.81949966],231,0.9098783392241356,[-0.25110778  0.5685965  -0.4576099   0.42231707 -0.48463798  1.86888457 -0.51605855  0.17535971],477,0.9098783392241356,[-0.25110778  0.5685965  -0.4576099   0.42231707 -0.48463798  1.86888457 -0.51605855  0.17535971  0.          0.        ],770,0.9356897749005328,[-0.21854485  0.58520627 -0.40640364  0.4351981  -0.42663693  0.40094154 -0.51743917  0.24971474  0.77670458  1.48336342 -1.34453425  0.13646971],2145,0.9447459664922476,[-0.20630841  0.62261603 -0.39080004  0.48739098 -0.43065628  0.39804552 -0.47946674  0.33578588 -0.55372798  1.17561269  0.03635476  0.62381168 -0.53854552  0.12050817],1065,0.9505563406846906,[ 4.05284054e-01  1.47833173e+00 -6.19296662e-01  5.05950834e-01 -4.00172583e-01  4.60815582e-01 -4.54535151e-01  3.77902143e-01 -4.93568527e-01  3.13081851e-01 -5.19317964e-01  2.03684622e-01 -5.55873707e-01  1.05475086e+00 -3.31488555e-05  6.30667153e-01],1785,0.963589369057451,[-0.18122105  0.61484274 -0.35971096  0.49553413 -0.39219619  0.44197371 -0.42764274  0.40285717 -0.46491026  0.34341834 -0.51095154  0.28385803 -0.6087216   1.35030887  0.05169956  0.40934451 -0.50243067  0.10454877],2546,0.963589369057451,[-0.18122105  0.61484274 -0.35971096  0.49553413 -0.39219619  0.44197371 -0.42764274  0.40285717 -0.46491026  0.34341834 -0.51095154  0.28385803 -0.6087216   1.35030887  0.05169956  0.40934451 -0.50243067  0.10454877  0.          0.        ],3549,0.963589369057451,[-0.18122105  0.61484274 -0.35971096  0.49553413 -0.39219619  0.44197371 -0.42764274  0.40285717 -0.46491026  0.34341834 -0.51095154  0.28385803 -0.6087216   1.35030887  0.05169956  0.40934451 -0.50243067  0.10454877  0.          0.          0.          0.        ],6831,0.9767759629793686,[-0.17831524  0.63629806 -0.35047636  0.52446843 -0.37778801  0.46605464 -0.40919799  0.440782   -0.43121846  0.41174279 -0.45008991  0.39065438 -0.47911411  0.33992688 -0.48345284 -1.01464931  0.09526261  1.35269232 -0.6397702   0.18114979  0.53921586  1.49569999 -1.12848242  0.10053974],6575,0.9767759629793686,[-0.17831524  0.63629806 -0.35047636  0.52446843 -0.37778801  0.46605464 -0.40919799  0.440782   -0.43121846  0.41174279 -0.45008991  0.39065438 -0.47911411  0.33992688 -0.48345284 -1.01464931  0.09526261  1.35269232 -0.6397702   0.18114979  0.53921586  1.49569999 -1.12848242  0.10053974  0.          0.        ],6453
graphs/new/nodes_12/depth_6//8.gml,0.7436200928523689,[-0.39771375  0.39269898],33,0.8308208022366205,[-0.33005387  0.50213726 -0.57542339  0.27069818],105,0.8823071915590791,[-0.28891183  0.56991104 -0.54261813  0.39180538 -0.60042474  0.2144846 ],294,0.8885814853833129,[-0.27529614  0.57847352 -0.51653515  0.4176363  -0.65775204  1.12545795  0.08178224  0.6785531 ],306,0.9158240502105104,[-0.24328679  0.59578961 -0.47582889  0.46206917 -0.55089017  0.34711548 -0.64535265  1.07333788  0.04629489  0.69203289],660,0.9398814767229516,[-0.22980929  0.62093873 -0.44713328  0.50460842 -0.49913286  0.4108505  -0.54655332  0.32021244 -1.26904803  0.06402713  0.66756943  1.76213354],1079,0.9452956491598092,[-0.21520346  0.6251377  -0.42066511  0.51567144 -0.49536621  0.45281765 -0.68989549 -0.37237368  0.12374105  0.71759518 -0.66438402 -0.52344538  0.05379831  2.26798749],1275,0.9452956491598092,[-0.21520346  0.6251377  -0.42066511  0.51567144 -0.49536621  0.45281765 -0.68989549 -0.37237368  0.12374105  0.71759518 -0.66438402 -0.52344538  0.05379831  2.26798749  0.          0.        ],3111,0.9612067894615456,[-0.2122216   0.62652074 -0.41522617  0.52461355 -0.46747208  0.46463689 -0.5042931   0.40844709 -0.55037772  0.32397589 -1.44368192  0.08157102  0.55235179  0.84137069  0.06238307  0.82053009  0.35771865  0.16868252],2489,0.9780762042189294,[-0.18299634  0.65553636 -0.37383878  0.55400103 -0.42812249  0.49757992 -0.45858193  0.47911998 -0.4852803   0.44793009 -0.50306773  0.38120711 -0.53520007  0.33274324 -0.65182927  1.14465148  0.04122476  0.66771537 -0.62977404  0.1212574 ],2184,0.9780762042189294,[-0.18299634  0.65553636 -0.37383878  0.55400103 -0.42812249  0.49757992 -0.45858193  0.47911998 -0.4852803   0.44793009 -0.50306773  0.38120711 -0.53520007  0.33274324 -0.65182927  1.14465148  0.04122476  0.66771537 -0.62977404  0.1212574   0.          0.        ],3864,0.984162699741612,[-0.18683799  0.65197316 -0.37784212  0.5559515  -0.42463903  0.50992598 -0.45617482  0.48171032 -0.48100979  0.45889931 -0.49496945  0.41542351 -0.51445457  0.40535481 -0.71779314  1.09544495  0.09310024 -0.8387449  -0.63567036  0.74644483  1.61903692 -0.08677269 -1.59133137  0.9397715 ],6025,0.984162699741612,[-0.18683799  0.65197316 -0.37784212  0.5559515  -0.42463903  0.50992598 -0.45617482  0.48171032 -0.48100979  0.45889931 -0.49496945  0.41542351 -0.51445457  0.40535481 -0.71779314  1.09544495  0.09310024 -0.8387449  -0.63567036  0.74644483  1.61903692 -0.08677269 -1.59133137  0.9397715   0.          0.        ],8667
graphs/new/nodes_12/depth_6//9.gml,0.7383018494145113,[-0.39269907  0.39269906],33,0.8389743192331616,[-0.34689683  0.47975296 -0.56360076  0.27111248],125,0.8870424175249877,[-0.27109525  0.57526185 -0.53902302  0.38918301 -0.58211498  0.21414424],217,0.8975551524082089,[-0.36911968  1.17321633  0.17364239 -0.54386217 -0.66357285  0.36937258 -0.57916562  0.19196944],468,0.9215718473777362,[-0.23880867  0.59167198 -0.54130206  1.10940653  0.10813624 -0.63378464 -0.6513632   0.2807169  -0.6135451   0.13983819],891,0.9215718473777362,[-0.23880867  0.59167198 -0.54130206  1.10940653  0.10813624 -0.63378464 -0.6513632   0.2807169  -0.6135451   0.13983819  0.          0.        ],1144,0.9418992979944132,[-0.22875538  0.63175669 -0.5133246   0.97870098  0.15192839 -0.4004876  -0.81093254 -0.35907777  0.13842145  0.66250157 -0.58084454  0.16470415  1.20700718  1.46739787],2670,0.950451801548779,[-0.21841038  0.62268059 -0.41780587  0.53803383 -0.4741825   0.46553831 -0.49541037  0.36249036 -0.65206535  0.1598777   1.5778765   1.46876878 -0.44140128 -2.99556356 -0.1198479   2.85296154],2601,0.961523471394816,[-0.19136544  0.62700596 -0.39398159  0.53460834 -0.4400476   0.48114449 -0.47986295  0.44244319 -0.48137822  0.37113586 -0.69238998  0.1384696   0.97322655  0.61810834 -0.0255354   0.76941397  0.68980622 -0.10570756],2698,0.9766779754841912,[-0.19755784  0.64651764 -0.38178339  0.5618979  -0.43528358  0.49820203 -0.47498255  0.4866149  -0.48819886  0.46886915 -0.60539574 -0.32580461  0.07060754  0.72693702 -0.55263413  1.8810626  -0.59303548  0.20483173 -0.62623535  0.10694094],4032,0.989507058647193,[-0.18638335  0.64162093 -0.37421346  0.55353202 -0.42402374  0.50888025 -0.45931857  0.48982442 -0.48179514  0.46940319 -0.49228935  0.45481187 -0.49330542  0.43266835 -0.50647712  0.37175263 -0.53324698  0.31139642 -0.60570585  0.21290498 -0.63175313  0.10879978],2461,0.9899686736452004,[-0.18809911  0.64428943 -0.37380597  0.55763915 -0.42354469  0.50683255 -0.45785204  0.48883725 -0.47587323  0.4632527  -0.49633447  0.72281467  0.07372313 -0.25127231 -0.587178    0.43926901 -0.50875364  0.36984313 -0.53612727  0.31159338 -0.61152769  0.21594525 -0.63485272  0.11345894],4175,0.9899686736452004,[-0.18809911  0.64428943 -0.37380597  0.55763915 -0.42354469  0.50683255 -0.45785204  0.48883725 -0.47587323  0.4632527  -0.49633447  0.72281467  0.07372313 -0.25127231 -0.587178    0.43926901 -0.50875364  0.36984313 -0.53612727  0.31159338 -0.61152769  0.21594525 -0.63485272  0.11345894  0.          0.        ],7803
