path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev,p_9,p_9_angles,p_9_nfev,p_10,p_10_angles,p_10_nfev,p_11,p_11_angles,p_11_nfev,p_12,p_12_angles,p_12_nfev,p_13,p_13_angles,p_13_nfev,p_14,p_14_angles,p_14_nfev
graphs/new/nodes_9/depth_3//0.gml,0.8321699762930392,[-0.18155817  0.27067006],42,0.8321699762930392,[-0.18155817  0.27067006  0.          0.        ],80,0.9030450023717452,[-0.13235687  0.39599917 -0.27593802  0.28330751 -0.32855146  0.19044121],308,0.9030450023717452,[-0.13235687  0.39599917 -0.27593802  0.28330751 -0.32855146  0.19044121  0.          0.        ],558,0.9045274081649232,[-0.09496458  0.06061962  0.24404533  1.22629334  0.32202845  0.51097013 -0.03814888 -0.72843639  0.1595034  -0.09891953],2173,0.92519886027518,[-0.1109021   0.39748494 -0.31253318  0.78558331  0.06301028 -0.34571903 -0.27370291  0.44363032  0.167095    0.48297476 -0.06132033  0.74484714],897,0.9416451399247912,[-0.10765191  0.44019847 -0.21929382  0.32494122 -0.23954953  0.28228159 -0.34422425  0.38115706 -0.10679517  0.55325442  0.14430275  0.35719782 -0.0838636   0.63117646],825,0.950600329009942,[-0.09196801  0.42945573 -0.2802384   0.37822298 -0.1288876   1.13256256  0.06311912 -0.80395749  0.1826664  -0.21996421 -0.46013729  0.23840727 -0.31360857  0.20932952 -0.37111031  0.14121087],2482,0.9515149673073104,[-0.08543507  0.43277271 -0.25299575  0.35446644 -0.26290312  1.40744193  0.13417072 -0.92090259  0.1288342  -0.29150366  0.31354191 -0.05670211 -0.68605064  0.23099366 -0.32838259  0.20326832 -0.36693599  0.13970787],3211,0.9515775448529924,[-0.13807049  0.63243596 -0.20035899  0.74336295 -0.20004032  0.18756792  0.23674692 -0.41268356  0.21358268 -0.41893288  0.21664892 -0.1296517  -0.27252376  0.31467026 -0.38994392  0.22978911 -0.35975998  0.17190691 -0.39852199  0.12169793],2331,0.9594172134460146,[ 0.11631796 -0.13030432 -0.29976785  0.34478851 -0.40740478  0.76512354 -0.02000539  0.67692917  0.26139294 -0.91332783  0.1027391  -0.3187366   0.49761733 -0.02584632 -0.79424779  0.29517873 -0.33231139  0.2310932  -0.30786402  0.19628946 -0.38649962  0.11614845],3979,0.9594172134460146,[ 0.11631796 -0.13030432 -0.29976785  0.34478851 -0.40740478  0.76512354 -0.02000539  0.67692917  0.26139294 -0.91332783  0.1027391  -0.3187366   0.49761733 -0.02584632 -0.79424779  0.29517873 -0.33231139  0.2310932  -0.30786402  0.19628946 -0.38649962  0.11614845  0.          0.        ],3875,0.9625448232923015,[-0.0833431   0.55257243 -0.19370425  0.4575026  -0.24989085  0.43157062 -0.38925659  0.05057434  0.4546724  -0.37947607  0.3147774  -0.33186976  0.33177652 -0.38504247  0.33765728 -0.07032091 -0.4043868   0.29260074 -0.3594616   0.2030413  -0.35250782  0.20081692 -0.37120479  0.15855402 -0.45403673  0.08925905],3915,0.963614573082733,[ 0.14191398 -0.11791444 -0.27927421  0.43079002 -0.18231687  0.38322508 -0.24511103  0.35742431 -0.14303949  0.81580508  0.04237593 -0.65165798  0.18227467 -0.35802359  0.29700963 -0.26571118  0.42469022 -0.87287351 -0.01930376  0.7730997  -0.52120521  0.19683398 -0.38644753  0.18520944 -0.41594387  0.15199943 -0.42837127  0.08843716],5220
graphs/new/nodes_9/depth_3//1.gml,0.8633556523987249,[-0.2017679   0.28622579],42,0.8633556523987249,[-0.2017679   0.28622579  0.          0.        ],125,0.8633556523987249,[-0.2017679   0.28622579  0.          0.          0.          0.        ],301,0.939984354035096,[-0.12380917  0.43849065 -0.27164619  0.31397727 -0.32330709  0.22874732 -0.4401028   1.70998396],576,0.9497793102783796,[-0.12169047  0.43863561 -0.24540534  0.30702849 -0.28035328  0.23111423 -0.42847113  2.44557253  0.03841691 -0.70359666],946,0.9497793102783796,[-0.12169047  0.43863561 -0.24540534  0.30702849 -0.28035328  0.23111423 -0.42847113  2.44557253  0.03841691 -0.70359666  0.          0.        ],1014,0.9540755846373468,[-0.13371517  0.47033103 -0.70369186  1.53867249  0.4810703  -1.36130548  0.5313619  -0.04749996 -0.74942769  0.26197652 -0.35680347  0.20713891 -0.41971643  0.13930055],2460,0.9646115934696502,[-0.10742342  0.42335269 -0.32446086  0.39443366 -0.1379029   0.9971982   0.07669263 -0.72657856  0.22632666 -0.22242426 -0.55840061  0.22954202 -0.40274269  0.21038239 -0.43858403  0.12227277],2754,0.9694153678759504,[-0.1034949   0.41996313 -0.26782418  0.30143411 -0.25873077  1.35943981  0.14015052 -0.96491446  0.15543069 -0.26530403 -0.37881729  0.19597635 -0.28578232  0.18598125 -0.32419903  0.18458271 -0.41194265  0.11607111],4522,0.9715089635829324,[-0.0919122   0.4133733  -0.23365314  0.31216144 -0.41804114  1.43532162  0.24164098 -0.86957815  0.11799682 -0.40220958  0.43673149 -0.06264885 -0.72873362  0.19754076 -0.35769852  0.20219251 -0.34265385  0.18340695 -0.41182288  0.10746568],4452,0.9715089635829324,[-0.0919122   0.4133733  -0.23365314  0.31216144 -0.41804114  1.43532162  0.24164098 -0.86957815  0.11799682 -0.40220958  0.43673149 -0.06264885 -0.72873362  0.19754076 -0.35769852  0.20219251 -0.34265385  0.18340695 -0.41182288  0.10746568  0.          0.        ],3151,0.9803776145573888,[-0.10646478  0.45486391 -0.20725341  0.30661977 -0.23422328  0.25653555 -0.42012098 -0.29489644  0.22691189  0.39295769 -0.07569569  0.18755664  0.10173957 -0.41849992 -0.1462752   0.51327734 -0.41488365  0.2112078  -0.3193979   0.20656358 -0.36248911  0.17251716 -0.44338639  0.10461765],8500,0.9803776145573888,[-0.10646478  0.45486391 -0.20725341  0.30661977 -0.23422328  0.25653555 -0.42012098 -0.29489644  0.22691189  0.39295769 -0.07569569  0.18755664  0.10173957 -0.41849992 -0.1462752   0.51327734 -0.41488365  0.2112078  -0.3193979   0.20656358 -0.36248911  0.17251716 -0.44338639  0.10461765  0.          0.        ],8937,0.9803776145573888,[-0.10646478  0.45486391 -0.20725341  0.30661977 -0.23422328  0.25653555 -0.42012098 -0.29489644  0.22691189  0.39295769 -0.07569569  0.18755664  0.10173957 -0.41849992 -0.1462752   0.51327734 -0.41488365  0.2112078  -0.3193979   0.20656358 -0.36248911  0.17251716 -0.44338639  0.10461765  0.          0.          0.          0.        ],6496
graphs/new/nodes_9/depth_3//2.gml,0.8398355929721097,[-0.23370506  0.32583626],42,0.8398355929721097,[-0.23370506  0.32583626  0.          0.        ],110,0.8606700396560155,[-0.19646825  0.2995972  -1.12299263  0.63595486 -0.05783873  0.75693115],238,0.954693720631643,[-0.14152936  0.5043499  -0.29015959  0.38289592 -0.34928902  0.2836785  -0.40386213  1.73239538],936,0.9603892030189236,[-0.12527629  0.50897954 -0.26179418  0.3901286  -0.31116365  0.2959209  -0.44866903  1.06988046  0.05003813  0.69697966],693,0.9702566864821072,[-0.12191685  0.51686125 -0.25060686  0.39348894 -0.29430881  0.32016088 -0.40081485  0.99206373  0.03882885  0.85194094 -0.4729796   0.11536919],1599,0.9840657300019348,[-0.12381055  0.52846652 -0.25417274  0.41274864 -0.29328204  0.35664377 -0.32555332  0.32471408 -0.34371691  0.28198838 -0.3880711   0.22439951 -0.42536561  0.11975693],570,0.990295579725359,[-0.115098    0.53406285 -0.24178078  0.40866252 -0.27821937  0.34644172 -0.30727431  0.32874713 -0.33202254  0.30055203 -0.352393    0.27317576 -0.38805263  0.2096778  -0.42645051  0.10436284],1139,0.9925021843492194,[ 0.2095554   1.50073081 -0.35232762  0.43432657 -0.24573387  0.37727194 -0.28577817  0.32531799 -0.30648563  0.3178001  -0.33531078  0.28805458 -0.3480982   0.26259265 -0.38759874  0.19666047 -0.43184098  0.09470873],2527,0.995539567098206,[ 0.2075289   1.51315998 -0.33730136  0.44599894 -0.23062299  0.37973859 -0.27002795  0.31958002 -0.28486693  0.30457005 -0.30806061  0.28838034 -0.33498753  0.27488893 -0.34734582  0.24091451 -0.39511399  0.1700173  -0.44233427  0.07635156],2226,0.9966369398475722,[-0.0919128   0.54873789 -0.20281617  0.4080078  -0.23959435  0.33944317 -0.26752941  0.30780801 -0.28171702  0.28855795 -0.30590419  0.27818892 -0.32886606  0.26468568 -0.34542296  0.22987889 -0.38883343  0.16467527 -0.44709158  0.07285313 -0.96861542 -0.01037968],2599,0.9982631509045978,[-0.15716758  1.18214022  0.071063   -0.48374354 -0.28439696  0.39552231 -0.2481445   0.33810982 -0.2707667   0.30410766 -0.28270413  0.27929296 -0.29110835  0.26140795 -0.30677821  0.25124251 -0.32926565  0.22512954 -0.3524042   0.1818107  -0.40756207  0.1190026  -0.45550549  0.04990237],2900,0.9987860301720538,[-0.14830453  1.17285743  0.06694047 -0.46890965 -0.27364851  0.4025445  -0.23820683  0.34006501 -0.26016867  0.30685827 -0.27388584  0.2835716  -0.28489028  0.26169344 -0.28776179  0.24072541 -0.3005751   0.22798368 -0.33081502  0.19882027 -0.36111049  0.15918332 -0.42038888  0.09903698 -0.46905157  0.03991205],5184,0.9987860301720538,[-0.14830453  1.17285743  0.06694047 -0.46890965 -0.27364851  0.4025445  -0.23820683  0.34006501 -0.26016867  0.30685827 -0.27388584  0.2835716  -0.28489028  0.26169344 -0.28776179  0.24072541 -0.3005751   0.22798368 -0.33081502  0.19882027 -0.36111049  0.15918332 -0.42038888  0.09903698 -0.46905157  0.03991205  0.          0.        ],10040
graphs/new/nodes_9/depth_3//3.gml,0.7876649655566905,[-0.20004838  0.29609861],42,0.7876649655566905,[-0.20004838  0.29609861  0.          0.        ],175,0.7876649655566905,[-0.20004838  0.29609861  0.          0.          0.          0.        ],294,0.905706547784384,[-0.14505432  0.42794674 -0.35884261 -0.33344176  0.22453227  0.11954513 -0.13834592  2.19125241],594,0.905706547784384,[-0.14505432  0.42794674 -0.35884261 -0.33344176  0.22453227  0.11954513 -0.13834592  2.19125241  0.          0.        ],957,0.9649397167934164,[-0.11379546  0.46969102 -0.23250461  0.4275687  -0.22899995  0.36349545 -0.36032011  1.27595398  0.06281114 -0.60696492  0.03572777  1.17039753],1508,0.9859975489158802,[-0.10445381  0.52434243 -0.2093468   0.42060509 -0.27555146 -0.58886084  0.05084914  1.05052043 -0.38548664 -0.60426534  0.04410925  2.53069133 -0.3984431   0.14988702],2115,0.9913781303485988,[ 0.17565667  1.50042092 -0.29563335  0.39709545 -0.18952377  0.39522535 -0.21268964  0.35351901 -0.31114056  1.06842497  0.04682105  0.89980719 -0.35685465  0.23424787 -0.34944376  0.10332971],4097,0.9913781303485988,[ 0.17565667  1.50042092 -0.29563335  0.39709545 -0.18952377  0.39522535 -0.21268964  0.35351901 -0.31114056  1.06842497  0.04682105  0.89980719 -0.35685465  0.23424787 -0.34944376  0.10332971  0.          0.        ],3553,0.9946066032050372,[-0.07970025  0.52323323 -0.16294501  0.39481089 -0.18098316  0.35630887 -0.21023309  0.34016463 -0.21554001  0.30841775 -0.77765989  0.00626037  0.54560323  0.27026787 -0.30199261  0.88349417  0.0139665   0.90481699 -0.39423122  0.08363802],5334,0.99522051356458,[-0.07872503  0.52594924 -0.16655841  0.3949629  -0.18130068  0.35643144 -0.20486108  0.33004541 -0.26185138 -0.52433314  0.02837442  0.89431222 -0.82775279  0.00933002  0.54855001  0.23783677 -0.28974777  0.77318336  0.00927461  0.98051032 -0.39128005  0.07019377],5612,0.99522051356458,[-0.07872503  0.52594924 -0.16655841  0.3949629  -0.18130068  0.35643144 -0.20486108  0.33004541 -0.26185138 -0.52433314  0.02837442  0.89431222 -0.82775279  0.00933002  0.54855001  0.23783677 -0.28974777  0.77318336  0.00927461  0.98051032 -0.39128005  0.07019377  0.          0.        ],10178,0.9962102701328028,[ 0.17366126  1.51082121 -0.2777705   0.44167112 -0.18033542  0.39593452 -0.20673098  0.34649175 -0.21227115  0.32943956 -0.28543591 -0.5695562   0.03133586  0.91533122 -0.34848724  0.23177268 -0.69693589  0.04523737  0.42388559  1.10642534 -0.20863235 -0.05734627 -0.11527487  0.02016624  0.29797369  0.60435871],6966,0.9962102701328028,[ 0.17366126  1.51082121 -0.2777705   0.44167112 -0.18033542  0.39593452 -0.20673098  0.34649175 -0.21227115  0.32943956 -0.28543591 -0.5695562   0.03133586  0.91533122 -0.34848724  0.23177268 -0.69693589  0.04523737  0.42388559  1.10642534 -0.20863235 -0.05734627 -0.11527487  0.02016624  0.29797369  0.60435871  0.          0.        ],16598
graphs/new/nodes_9/depth_3//4.gml,0.8049135781883496,[-0.22927973  0.29857729],36,0.8698400235600312,[-0.19833403  0.34689646 -0.47499635  0.23367767],135,0.90214996688195,[-0.16198047  0.40138774 -0.36856704  0.26305471 -0.43545125  0.17914123],224,0.9292323614692628,[-0.16238371  0.44155057 -0.32795192  0.28014386 -0.37828511  0.19883873 -0.46897543  0.1548654 ],315,0.938446552109066,[-0.22962323  1.20396283  0.06112513 -0.69191162 -0.39574106  0.2591613  -0.37098861  0.19010771 -0.4496233   0.14607084],616,0.9644473611315098,[-0.14138618  0.46968098 -0.28760077  0.36637427 -0.32570285  0.31080377 -0.37729492  0.21045285 -0.40096707  0.18937801 -0.49862832  0.13332027],416,0.9743451214484442,[-0.11400006  0.46473088 -0.25451362  0.36269262 -0.29981163  0.33048755 -0.35310541  0.27754095 -0.3731244   0.19646289 -0.41818047  0.17281402 -0.51845718  0.11107875],600,0.9815130070943218,[-0.11640907  0.46664535 -0.21793472  0.2930913  -0.22918877  0.29656745 -0.29586786  0.28327518 -0.34089712  0.26172186 -0.36906335  0.17914527 -0.41401117  0.15779536 -0.5188852   0.10089389],901,0.982418254473831,[ 0.24138094  0.10696965 -0.25493162  0.74639782 -0.21631552  0.39903536 -0.26090891  0.30713882 -0.31757983  0.29708455 -0.34372256  0.25979878 -0.37527603  0.17915702 -0.42006773  0.1564238  -0.52395262  0.09511962],1577,0.9882490282170432,[-0.10755955  0.49354467 -0.21207738  0.33415229 -0.22970698  0.29792978 -0.28474734  0.28783358 -0.31728686  0.28462996 -0.32539201  0.2317687  -0.42199455 -0.6819853   0.03148663  0.88189366 -0.49196624  0.13018109 -0.45750093  0.08195316],2163,0.9928548219757336,[-0.19757189  1.21085946  0.07941782 -0.59210094 -0.30147904  0.32533185 -0.24512487  0.30284313 -0.30657423  0.31284581 -0.33661777  0.30912832 -0.36336696  0.26353488 -0.38961928  0.2235894  -0.39975189  0.14773249 -0.4643843   0.1297021  -0.55961181  0.08204062],2576,0.996718267183351,[-0.10368233  0.51335091 -0.21732308  0.37723145 -0.23605474  0.31062662 -0.2350496   0.25126946 -0.24931993  0.2769641  -0.30881451  0.2952796  -0.35039179  0.28622388 -0.3732178   0.24389291 -0.39755621  0.20528426 -0.41235441  0.13706629 -0.46893331  0.12118524 -0.55075411  0.07475442],2725,0.9975862251426607,[-0.09656795  0.49626804 -0.18791757  1.89276521 -0.18789553  0.28161627 -0.2239311   0.27966163 -0.25447588  0.25007277 -0.21651728  0.19885559 -0.25029717  0.2557052  -0.33052127  0.27202205 -0.368649    0.23680461 -0.39288879  0.19884937 -0.41534218  0.13465787 -0.46417334  0.11743063 -0.5398559   0.07309922],4158,0.9975862251426608,[-0.09656795  0.49626804 -0.18791757  1.89276521 -0.18789553  0.28161627 -0.2239311   0.27966163 -0.25447588  0.25007277 -0.21651728  0.19885559 -0.25029717  0.2557052  -0.33052127  0.27202205 -0.368649    0.23680461 -0.39288879  0.19884937 -0.41534218  0.13465787 -0.46417334  0.11743063 -0.5398559   0.07309922  0.          0.        ],7540
graphs/new/nodes_9/depth_3//5.gml,0.7677533669553575,[-0.25401578  0.34361219],39,0.8462101563958615,[-0.1938505   0.46032076 -0.35744044  1.85755111],170,0.865509653163482,[-0.15302689  0.4712363  -0.40645936  1.1289801   0.08154706  0.75955114],224,0.8970876315716048,[-0.16800456  0.54561992 -0.31578655  0.48145607 -0.3842664   0.19277978  0.48786596  1.4354258 ],567,0.941357421693567,[-0.15927235  0.54555738 -0.28945117  0.47107066 -0.33400831  0.37588166 -0.3496419   1.86539006 -0.37742077  0.17662839],594,0.9505644954272684,[-0.14951357  0.53337495 -0.29038464  0.47635212 -0.31686992  0.37828446 -0.40261409  1.03506233  0.06041326  0.8706121  -0.43034222  0.16061806],1170,0.9505644954272684,[-0.14951357  0.53337495 -0.29038464  0.47635212 -0.31686992  0.37828446 -0.40261409  1.03506233  0.06041326  0.8706121  -0.43034222  0.16061806  0.          0.        ],1575,0.953657806597612,[-0.14977326  0.55955683 -0.28168179  0.47582544 -0.32631139  0.39771466 -0.32726977  0.34746045 -0.43419109  1.07447076  0.05907194  0.72281274 -0.80366783 -0.05163546 -0.46586883 -0.06806202],1360,0.953657806597612,[-0.14977326  0.55955683 -0.28168179  0.47582544 -0.32631139  0.39771466 -0.32726977  0.34746045 -0.43419109  1.07447076  0.05907194  0.72281274 -0.80366783 -0.05163546 -0.46586883 -0.06806202  0.          0.        ],5669,0.9902229740328506,[-0.09019052  0.5290498  -0.24757904  1.02463059  0.05667702  1.09210995 -0.31952369  0.36373182 -0.27636197  0.35531407 -0.28936854  0.33491088 -0.30554712  0.30389723 -0.3232344   0.25615563 -0.36626417  0.16796233 -0.3920462   0.08434122],2415,0.9941038455107296,[-0.09489313  0.56980141 -0.19948274  0.4482688  -0.22849761  0.38120945 -0.25852734  0.36243471 -0.27666141  0.35191722 -0.29274127  0.33058929 -0.30446504  0.3014031  -0.32065944  0.25145718 -0.35045616  0.20196636 -0.38627304  0.12066846 -0.42361855  0.05732253],4186,0.9941038455107296,[-0.09489313  0.56980141 -0.19948274  0.4482688  -0.22849761  0.38120945 -0.25852734  0.36243471 -0.27666141  0.35191722 -0.29274127  0.33058929 -0.30446504  0.3014031  -0.32065944  0.25145718 -0.35045616  0.20196636 -0.38627304  0.12066846 -0.42361855  0.05732253  0.          0.        ],5475,0.9966340550878006,[-0.16975235  1.18427633  0.07962081  1.10038383 -0.2979321   0.44318786 -0.25851695  0.38675012 -0.27534431  0.36120994 -0.28469333  0.34609984 -0.29889368  0.32317888 -0.31473508  0.28312816 -0.33145265  0.24074701 -0.34850701  0.19566975 -0.39378107  0.15254444 -0.41945846  0.09161239 -0.4516695   0.0512378 ],4104,0.9966340550878006,[-0.16975235  1.18427633  0.07962081  1.10038383 -0.2979321   0.44318786 -0.25851695  0.38675012 -0.27534431  0.36120994 -0.28469333  0.34609984 -0.29889368  0.32317888 -0.31473508  0.28312816 -0.33145265  0.24074701 -0.34850701  0.19566975 -0.39378107  0.15254444 -0.41945846  0.09161239 -0.4516695   0.0512378   0.          0.        ],10933
graphs/new/nodes_9/depth_3//6.gml,0.8289610169444762,[-0.22982478  0.31892633],66,0.8453387596216959,[-0.2021733   0.28742647 -1.11290169  1.41104102],170,0.8489443347595714,[-0.19141214  0.28942966 -1.14033067  0.63836996 -0.04221541  0.75085284],259,0.8489443347595714,[-0.19141214  0.28942966 -1.14033067  0.63836996 -0.04221541  0.75085284  0.          0.        ],459,0.9633454191695768,[-0.12114327  0.49416462 -0.24539463  0.39563713 -0.26797077  0.29870732 -0.40066457  1.09946453  0.04532476  0.66612094],638,0.9633454191695768,[-0.12114327  0.49416462 -0.24539463  0.39563713 -0.26797077  0.29870732 -0.40066457  1.09946453  0.04532476  0.66612094  0.          0.        ],1872,0.9836708351454528,[-0.11053432  0.51839761 -0.21835801  0.40462335 -0.23979388  0.34452981 -0.28637497  0.31283119 -0.31113465  0.23750485 -0.34412967  0.16531269 -0.37639088  0.0923203 ],990,0.9870063557414308,[-0.19566242  1.20008183  0.07581856 -0.55803363 -0.31117128  0.40501188 -0.27567765  0.34103503 -0.30359033  0.29792798 -0.3254805   0.22129758 -0.34979329  0.16531366 -0.37456156  0.09308012],1258,0.991539518051414,[-0.18151795  1.18869442  0.06970828 -0.54323357 -0.30307174  0.40262547 -0.26378158  0.34220222 -0.28523267  0.30581241 -0.31135882  0.2659916  -0.33486377  0.21156686 -0.34673697  0.15926204 -0.36689166  0.08441841],1501,0.9951362582201112,[-0.09097239  0.53491084 -0.19174327  0.40510086 -0.21819919  0.35280276 -0.25344091  0.3309694  -0.27341184  0.30193089 -0.29813649  0.2672641  -0.3224029   0.24134111 -0.33551852  0.18858929 -0.34708456  0.12703869 -0.3789432   0.05883985],3087,0.9965169903443832,[-0.08647159  0.54575857 -0.18274822  0.41566112 -0.21023785  0.35776639 -0.2459693   0.33556816 -0.26504805  0.31200448 -0.28725286  0.27838134 -0.30615237  0.2512978  -0.32607207  0.22606831 -0.34175245  0.1648023  -0.36104284  0.10275098 -0.39412085  0.04927256],2208,0.9965169903443832,[-0.08647159  0.54575857 -0.18274822  0.41566112 -0.21023785  0.35776639 -0.2459693   0.33556816 -0.26504805  0.31200448 -0.28725286  0.27838134 -0.30615237  0.2512978  -0.32607207  0.22606831 -0.34175245  0.1648023  -0.36104284  0.10275098 -0.39412085  0.04927256  0.          0.        ],7925,0.9965169903443832,[-0.08647159  0.54575857 -0.18274822  0.41566112 -0.21023785  0.35776639 -0.2459693   0.33556816 -0.26504805  0.31200448 -0.28725286  0.27838134 -0.30615237  0.2512978  -0.32607207  0.22606831 -0.34175245  0.1648023  -0.36104284  0.10275098 -0.39412085  0.04927256  0.          0.          0.          0.        ],7506,0.9965169903443832,[-0.08647159  0.54575857 -0.18274822  0.41566112 -0.21023785  0.35776639 -0.2459693   0.33556816 -0.26504805  0.31200448 -0.28725286  0.27838134 -0.30615237  0.2512978  -0.32607207  0.22606831 -0.34175245  0.1648023  -0.36104284  0.10275098 -0.39412085  0.04927256  0.          0.          0.          0.          0.          0.        ],11579
graphs/new/nodes_9/depth_3//7.gml,0.8010984294760823,[-0.22025609  0.30292372],42,0.8600921253315875,[-0.17977953  0.41581187 -0.37746387  1.82531155],130,0.8600921253315875,[-0.17977953  0.41581187 -0.37746387  1.82531155  0.          0.        ],420,0.8600921253315875,[-0.17977953  0.41581187 -0.37746387  1.82531155  0.          0.          0.          0.        ],324,0.9191199456695854,[-0.13408771  0.46923541 -0.27957398  0.39595953 -0.37969625 -0.66535689  0.04894818  0.85652875  0.56474419  1.45014257],1397,0.9245245344977092,[-0.12470296  0.45110488 -0.30221573  0.35614424 -0.25764656 -0.32291282  0.11340841  2.20753591  0.22091577 -0.26113602 -0.5358523   0.12791294],1638,0.9463662415568236,[-0.12198653  0.47983549 -0.23925321  0.36850504 -0.26282971  0.32383482 -0.29769522  0.26792509 -0.35485387  1.80399826  0.8687671  -0.02865045 -1.30378075  0.14017386],1515,0.9570085833650734,[ 0.18786996  1.47465667 -0.34372294  0.37938501 -0.23762482  0.3570953  -0.26108482  0.28440162 -0.3658708   1.02178428  0.04338158  0.87848706 -0.42591854  0.21562261 -0.42476845  0.12655581],2805,0.9700822130430818,[-0.10589314  0.49313506 -0.21184328  0.36258787 -0.22660974  0.32017145 -0.25001785  0.28037536 -0.25105286  0.26026946 -0.27346553  0.24105969 -0.28893639  0.21237089 -0.34056598  0.19027986 -0.43245066  0.10894692],836,0.9758341068400826,[-0.10464442  0.50490993 -0.20799955  0.366443   -0.22175813  0.31959842 -0.24761071  0.28755289 -0.24702089  0.26215455 -0.25793192  0.24775284 -0.28292151  0.23057648 -0.2964411   0.21131656 -0.38099706  0.18497564 -0.46304335  0.09741807],1134,0.9781256499009484,[-0.10162511  0.53467586 -0.21091553  0.40197123 -0.31709274 -0.51966232  0.05322683  0.95941198 -0.33689534  0.28959429 -0.25919541  0.26681927 -0.27514097  0.2543027  -0.29722815  0.234399   -0.31723599  0.21237822 -0.3962029   0.17751325 -0.46469654  0.09303114],2507,0.9781256499009484,[-0.10162511  0.53467586 -0.21091553  0.40197123 -0.31709274 -0.51966232  0.05322683  0.95941198 -0.33689534  0.28959429 -0.25919541  0.26681927 -0.27514097  0.2543027  -0.29722815  0.234399   -0.31723599  0.21237822 -0.3962029   0.17751325 -0.46469654  0.09303114  0.          0.        ],9775,0.9781256499009484,[-0.10162511  0.53467586 -0.21091553  0.40197123 -0.31709274 -0.51966232  0.05322683  0.95941198 -0.33689534  0.28959429 -0.25919541  0.26681927 -0.27514097  0.2543027  -0.29722815  0.234399   -0.31723599  0.21237822 -0.3962029   0.17751325 -0.46469654  0.09303114  0.          0.          0.          0.        ],11934,0.9781256499009484,[-0.10162511  0.53467586 -0.21091553  0.40197123 -0.31709274 -0.51966232  0.05322683  0.95941198 -0.33689534  0.28959429 -0.25919541  0.26681927 -0.27514097  0.2543027  -0.29722815  0.234399   -0.31723599  0.21237822 -0.3962029   0.17751325 -0.46469654  0.09303114  0.          0.          0.          0.          0.          0.        ],7366
