path,r_1,r_1_angles
graphs/new/nodes_12/depth_6//0.gml,0.9360075493027509,[ 0.19290836 -0.60362622  1.37405909 -3.12052693 -0.96748586 -2.62833338 -0.05174127 -1.04885401 -2.68098471 -0.39619613 -2.60440575  3.49508633  3.07850551  2.49534572  0.48784838 -0.14376778]
graphs/new/nodes_12/depth_6//1.gml,0.9583276038351911,[-1.99344179 -1.652374    2.40570533 -1.11310895  1.70053916  0.16448169 -0.33213928 -2.30122396 -1.20483922 -0.34071834  2.01483903  1.88283105 -2.55655213 -1.34809364 -2.54204772 -1.43632223]
graphs/new/nodes_12/depth_6//2.gml,0.9294973008276899,[ 2.87383995  1.19674619  2.01126672 -1.43605648  1.26055509 -0.92261737  0.4735594  -0.49877532 -1.74697162  3.39018755  2.22793665  1.3107622  -2.56915118 -0.31429911  1.58396846  0.16587358]
graphs/new/nodes_12/depth_6//3.gml,0.8981363347885828,[-1.77303245  1.49218051 -1.85635239 -0.71244589 -0.13816661 -1.27360673 -1.22121982 -2.28918225 -1.18352403 -0.67846549 -0.44961323 -0.04387273 -1.96781603 -3.17607939  0.91494376  0.78364146]
graphs/new/nodes_12/depth_6//4.gml,0.9181070260013358,[ 1.99259183 -0.10051682  1.47272976  3.56308746 -0.22532679 -2.23352666 -0.43579339 -1.05180664  0.91111861 -1.84228952  2.77117245 -1.17786116 -0.32106497  1.0824807   2.14640264 -1.28818805]
graphs/new/nodes_12/depth_6//5.gml,0.9268178653671959,[ 1.6656645   1.13210499  2.58317191 -1.45124046 -2.99524499 -3.58570175 -1.55509732  2.68260813  0.19503655 -2.13971873  2.33269108 -2.954248    2.52123473  0.26764218  0.98831674  0.12362508]
graphs/new/nodes_12/depth_6//6.gml,0.9417128937027214,[-3.653023    1.68181204 -2.30157047  1.77251335  2.86723706  0.80472624  2.78126371 -2.08779889  0.10396485  4.00788749  2.48528922  0.96035599 -3.07030004 -2.41523304 -1.65911676 -0.09876544]
graphs/new/nodes_12/depth_6//7.gml,0.9195440229469031,[-2.79663454  3.00311765  2.54701182 -1.12809255  1.44096388 -1.52635822  1.23321176 -1.05484164  2.01389683  1.60373107 -1.26805581  3.07050176 -1.28391822 -1.38355023 -2.50179928 -3.3492983 ]
graphs/new/nodes_12/depth_6//8.gml,0.9524714147053188,[-0.22274268 -2.51028038  2.70892524 -1.04749679 -0.56039503  1.03280286  0.10069105  2.58383826  2.56739922 -1.20353179 -0.67035653  3.30224035 -1.41025214  1.52001631  2.3462277   2.99467909]
graphs/new/nodes_12/depth_6//9.gml,0.9262483228765263,[-1.33590332 -1.69858541  1.24412663 -2.94061575  1.59135961  2.84849431 -1.31209387 -0.44234776 -2.65030067 -1.06823128  3.03977214 -2.51975702  0.63673872  1.30275759 -2.57640261 -0.13748164]
