path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev
graphs/new/nodes_12/depth_3//0.gml,0.8191078562783708,[ 0.1849377  -0.29448815],24,0.8741865293347207,[ 0.14433384 -0.409818    0.29061652 -0.25975683],75,0.901104196310236,[ 0.12375343 -0.43724479  0.25142457 -0.32526165  0.32114051 -0.18197024],182,0.9195344368097206,[ 0.11343603 -0.46608851  0.23081448 -0.36548379  0.27603078 -0.26094454  0.33871111 -0.16991655],234,0.9346523643684987,[ 0.1095151  -0.49160919  0.21561535 -0.39295927  0.25719833 -0.30177523  0.28638173 -0.25187091  0.33258694 -0.15508877],297
graphs/new/nodes_12/depth_3//1.gml,0.827525773080243,[ 0.18624576 -0.29247006],27,0.8810949377641767,[ 0.14463297 -0.40608907  0.29877736 -0.25420239],75,0.9084741125067596,[ 0.12674084 -0.4376647   0.25618438 -0.32202892  0.32894651 -0.18096083],161,0.9269249528331036,[ 0.11309486 -0.45638714  0.23485804 -0.35649107  0.27707696 -0.25704308  0.34314022 -0.16474253],234,0.9412889193221695,[ 0.10838901 -0.48449431  0.21780341 -0.37971527  0.25550865 -0.29669909  0.28926869 -0.24515122  0.33763704 -0.15017368],308
graphs/new/nodes_12/depth_3//2.gml,0.8190896077878065,[ 0.18474879 -0.2949202 ],24,0.8810902039641546,[ 0.14721122 -0.42034228  0.28427027 -0.27758803],85,0.9122795338351456,[ 0.12533414 -0.45179902  0.24578243 -0.35444954  0.30524448 -0.19905203],147,0.9335414743380588,[ 0.11612724 -0.48461558  0.22579048 -0.39929835  0.2692164  -0.28870233  0.3155771  -0.17931833],234,0.9503673444150382,[ 0.11027501 -0.49643215  0.21146747 -0.4157802   0.2464435  -0.32642119  0.27450951 -0.26717709  0.31874908 -0.15704192],297
graphs/new/nodes_12/depth_3//3.gml,0.7992452262508872,[ 0.17016117 -0.2774441 ],27,0.8653506147001778,[ 0.14622143 -0.41924703  0.26523207 -0.30195213],90,0.9056881498014514,[ 0.12835044 -0.46393733  0.22930828 -0.40933909  0.28755643 -0.23873944],147,0.9403751871426606,[ 0.12188477 -0.49455216  0.20462708 -0.46029526  0.24165002 -0.35649278  0.26703635 -0.23730999],297,0.9636492554715459,[ 0.11181917 -0.50760048  0.19591205 -0.47577138  0.22090034 -0.39483006  0.22969831 -0.34182678  0.27341519 -0.19544216],352
graphs/new/nodes_12/depth_3//4.gml,0.8588048820797167,[ 0.16233424 -0.26629803],27,0.9088472593047492,[ 0.14088538 -0.38635559  0.28993081 -0.25827105],120,0.9350375108168004,[ 0.1146081  -0.39888249  0.25144044 -0.30807819  0.29373746 -0.18841627],140,0.9507066730214404,[ 0.09725985 -0.40352037  0.21623802 -0.3021772   0.24103191 -0.24103516  0.32057715 -0.15048155],225,0.9610740109942281,[ 0.08967115 -0.42089688  0.1939426  -0.30178808  0.21246556 -0.25545023  0.27304323 -0.20541494  0.34055264 -0.12753549],297
graphs/new/nodes_12/depth_3//5.gml,0.789506164783727,[ 0.20440575 -0.31982697],24,0.8581967183746064,[ 0.15588897 -0.44610259  0.28884187 -0.28786661],90,0.8965175051438556,[ 0.1373694  -0.48245788  0.25120707 -0.3810172   0.31158861 -0.21534697],147,0.9265087988912808,[ 0.12852574 -0.52519963  0.23202079 -0.44607355  0.27060263 -0.33317307  0.29420362 -0.20982255],261,0.9489352457368636,[ 0.11975222 -0.54255941  0.21727199 -0.47499947  0.25240088 -0.38699888  0.25865798 -0.31354819  0.29424829 -0.17692394],319
graphs/new/nodes_12/depth_3//6.gml,0.816431209512195,[ 0.18341809 -0.29072914],27,0.8733900612525408,[ 0.14621567 -0.40898107  0.29159798 -0.26658179],80,0.9018207748099384,[ 0.12519787 -0.44062317  0.25018946 -0.33601867  0.31287312 -0.18946279],147,0.9206971619911256,[ 0.11475371 -0.47662215  0.22900004 -0.38725221  0.27091236 -0.27480959  0.32232564 -0.17392414],261,0.9354611170720811,[ 0.11087513 -0.49872105  0.21351015 -0.41282118  0.25173813 -0.32006383  0.27472394 -0.25556421  0.31453873 -0.15066897],319
graphs/new/nodes_12/depth_3//7.gml,0.8597575453080496,[ 0.2002336  -0.30199224],24,0.9095153669120376,[ 0.15227383 -0.39622959  0.32947336 -0.23016746],80,0.93323034133168,[ 0.12861095 -0.42656867  0.27473743 -0.28054329  0.35360508 -0.16197214],154,0.9481139944362084,[ 0.11887668 -0.44659559  0.25449924 -0.30355514  0.31543952 -0.20982969  0.40383874 -0.13014657],234,0.9590950917473706,[ 0.11081701 -0.45434014  0.23822391 -0.31946103  0.29229462 -0.23017317  0.36235101 -0.17549685  0.42435394 -0.11260872],286
graphs/new/nodes_12/depth_3//8.gml,0.82942740507178,[ 0.16135523 -0.26500902],24,0.877467500090945,[ 0.1405291  -0.39883881  0.28197099 -0.26252397],115,0.9057954779874984,[ 0.11441565 -0.40926041  0.24371814 -0.3271025   0.2818433  -0.19965522],133,0.9259514174077522,[ 0.1036329  -0.43929455  0.21442608 -0.35717546  0.23919763 -0.27281827  0.29492231 -0.17906412],261,0.9403012770153256,[ 0.09295186 -0.44796258  0.19080861 -0.35518639  0.20387704 -0.29882188  0.24588247 -0.25199666  0.28894898 -0.15741128],330
graphs/new/nodes_12/depth_3//9.gml,0.8394923813828292,[ 0.18230116 -0.29463739],24,0.9001293405578841,[ 0.14366528 -0.41513169  0.28233661 -0.27144101],85,0.9321255954545624,[ 0.12507361 -0.45080391  0.24555514 -0.35111883  0.3099827  -0.19955016],147,0.9549431416603344,[ 0.11591928 -0.48859939  0.22278083 -0.39841689  0.26975029 -0.2917739   0.30977442 -0.18712433],225,0.9703985885906964,[ 0.1062594  -0.5046993   0.20681443 -0.41946911  0.24482586 -0.32675911  0.27033922 -0.2692716   0.31166482 -0.15285978],297
