path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev,p_9,p_9_angles,p_9_nfev,p_10,p_10_angles,p_10_nfev,p_11,p_11_angles,p_11_nfev,p_12,p_12_angles,p_12_nfev
graphs/new/nodes_12/depth_6//0.gml,0.7331890976638723,[ 0.38093435 -0.39269912],21,0.8230741352385569,[ 0.29409173 -0.52684804  0.52139365 -0.30014813],85,0.875418513640383,[ 0.25998786 -0.56561814  0.44637598 -0.39734463  0.49251311 -0.2242136 ],133,0.9071689783119437,[ 0.23271489 -0.60787498  0.43082558 -0.4866735   0.4619736  -0.3382402   0.50972549 -0.19004901],198,0.9303627990753988,[ 0.21414051 -0.6048407   0.39478789 -0.49460288  0.43064206 -0.41275049  0.46741406 -0.29276838  0.50402834 -0.1597234 ],297,0.9466069327539658,[ 0.19946506 -0.62141531  0.38179157 -0.51265228  0.4139474  -0.43115278  0.44926458 -0.37356219  0.48272761 -0.25629213  0.52655492 -0.13309462],403,0.9575244903058672,[ 0.18414134 -0.61610551  0.35742862 -0.50812857  0.39385522 -0.44208807  0.42871394 -0.39015943  0.46491332 -0.32958849  0.49772106 -0.21530137  0.53273443 -0.10972436],525,0.9655503569789696,[ 0.16999792 -0.6216733   0.34027514 -0.51192947  0.3763913  -0.4468463   0.40973215 -0.41161172  0.44417672 -0.35674044  0.47939812 -0.29591543  0.50869647 -0.19236648  0.54164471 -0.09984431],646,0.9717334459786384,[ 0.16428661 -0.64023667  0.33021483 -0.52532049  0.36480422 -0.45885979  0.39636763 -0.42951543  0.42467087 -0.39224822  0.45530533 -0.34107569  0.48892291 -0.28574766  0.51397195 -0.19023447  0.5419355  -0.09596525],836,0.978225489840234,[ 0.1726738  -0.64210922  0.33725015 -0.54663776  0.36742753 -0.47357955  0.39097518 -0.45034002  0.41679224 -0.42001332  0.43707838 -0.3877924   0.46601472 -0.34449825  0.49237533 -0.29687581  0.51595565 -0.19722674  0.54814201 -0.09828298],1050,0.9845737911119536,[ 0.1667699  -0.62670953  0.32975644 -0.53155924  0.35934213 -0.48154943  0.38607523 -0.45514266  0.40555924 -0.43347508  0.42351305 -0.40782082  0.44504647 -0.38067764  0.46717972 -0.34433665  0.4933556  -0.29041029  0.51573152 -0.18760712  0.54604645 -0.09228001],1150,0.9895140198665282,[ 0.15978326 -0.62599492  0.31910556 -0.5189288   0.34889104 -0.47211742  0.37717426 -0.45994215  0.39841154 -0.43398181  0.41353229 -0.41743829  0.43382129 -0.39504221  0.44917426 -0.37216199  0.47336481 -0.32508731  0.50101819 -0.26320602  0.52602717 -0.16487347  0.55254351 -0.08108071],1500
graphs/new/nodes_12/depth_6//1.gml,0.7692219700123389,[ 0.34894558 -0.36865871],21,0.8607470908386833,[ 0.34509322 -0.44047862  0.60538773 -0.2527458 ],105,0.91053731578181,[ 0.25852886 -0.52901298  0.53142585 -0.35873445  0.57327261 -0.20865478],168,0.9342524917514876,[ 0.22397367 -0.57554066  0.44470824 -0.40861041  0.53497711 -0.29903137  0.5715537  -0.15938664],234,0.9530461770179792,[ 0.22033728 -0.60501574  0.41776876 -0.48524661  0.45890603 -0.35834976  0.5592847  -0.25693066  0.58982192 -0.15272126],352,0.96352639544219,[ 0.18761625 -0.61047424  0.38543059 -0.51145859  0.43270294 -0.43680455  0.48113631 -0.32663158  0.56520492 -0.24147427  0.574084   -0.13445081],494,0.9751179113690468,[ 0.20532229 -0.62613965  0.38569224 -0.52310797  0.42372295 -0.47809086  0.46047212 -0.4287517   0.49742534 -0.32127305  0.57318392 -0.24686985  0.57790492 -0.14618605],615,0.9839613666451216,[ 0.18508086 -0.60260431  0.37030588 -0.51784941  0.40657767 -0.471841    0.43398582 -0.44989535  0.46204983 -0.39900513  0.50102918 -0.30438583  0.55995019 -0.24319363  0.55769253 -0.13432917],697,0.9905178516468016,[ 0.17628735 -0.63015649  0.36336874 -0.5154169   0.4031711  -0.47435592  0.42844512 -0.44857434  0.44453245 -0.4295931   0.46674513 -0.38500819  0.50280736 -0.29361837  0.56503363 -0.22974366  0.568539   -0.12476056],836,0.994936801872456,[ 0.16534042 -0.62099915  0.33943879 -0.51644473  0.38908451 -0.46328546  0.41616482 -0.44296908  0.42992676 -0.42038897  0.43730961 -0.40469066  0.46191985 -0.35560891  0.50486267 -0.27042146  0.56343262 -0.20849849  0.56456598 -0.10607646],1491,0.9973358363256216,[ 0.14632015 -0.61930492  0.31516188 -0.51091372  0.36273262 -0.45702872  0.39698794 -0.43001287  0.40936241 -0.41055224  0.41927476 -0.39533878  0.42605609 -0.37311572  0.45561063 -0.3214918   0.50058996 -0.2452095   0.55473872 -0.18509149  0.56397997 -0.08959312],1794,0.9986367837854057,[ 0.13407398 -0.63063726  0.29508705 -0.51190477  0.34604351 -0.45872769  0.37880951 -0.4268517   0.39528941 -0.40352381  0.4054154  -0.39147865  0.4162841  -0.37577265  0.42544783 -0.34722414  0.45845637 -0.29366866  0.5039332  -0.22330443  0.56033589 -0.16161489  0.56903572 -0.07399149],1900
graphs/new/nodes_12/depth_6//2.gml,0.7463260863014416,[ 0.4047173  -0.39269907],24,0.8186901334413063,[ 0.29602462 -0.51300666  0.55469368 -0.27208143],95,0.8661760333742999,[ 0.28491684 -0.54499819  0.46275149 -0.33407642  0.51021882 -0.20206094],154,0.8963638029685573,[ 0.24966012 -0.58983732  0.47584846 -0.43273836  0.47460959 -0.2858288   0.54311631 -0.17978616],189,0.9246179446678804,[ 0.25566519 -0.58841481  0.4377003  -0.4464116   0.48224207 -0.37901138  0.49644948 -0.27265116  0.52891872 -0.178668  ],286,0.947534277126362,[ 0.23290795 -0.59947597  0.4336208  -0.47332699  0.44754958 -0.39640526  0.49517838 -0.36839226  0.49507578 -0.26951456  0.52653553 -0.16482906],364,0.9650736266509272,[ 0.22407641 -0.60642077  0.40703315 -0.47398988  0.43805183 -0.42137571  0.46222631 -0.38169411  0.491941   -0.35732908  0.49648404 -0.24815176  0.52873007 -0.1450017 ],420,0.9768504757581812,[ 0.20370505 -0.60770828  0.39026417 -0.48613661  0.41633503 -0.42454797  0.45142623 -0.40804155  0.46489137 -0.3691014   0.49459602 -0.3302274   0.50376378 -0.21852562  0.54133849 -0.12095376],646,0.9851659688500328,[ 0.19163998 -0.61161311  0.37092958 -0.4839951   0.4058441  -0.4340984   0.43395174 -0.41239745  0.45719707 -0.39595155  0.46797931 -0.34686125  0.50797454 -0.29735279  0.51620572 -0.18536663  0.5601763  -0.10222189],741,0.9904854884872744,[ 0.1729507  -0.61558622  0.34971954 -0.49060685  0.3888042  -0.431704    0.42359779 -0.41884595  0.43982242 -0.399794    0.45896393 -0.37664159  0.47517189 -0.32008036  0.52048796 -0.26227553  0.52717977 -0.15697792  0.57161566 -0.08648016],924,0.993869547291504,[ 0.1601131  -0.62583801  0.32949085 -0.49815115  0.37393459 -0.43962783  0.41046189 -0.4175941   0.43311565 -0.40636598  0.44371198 -0.3860731   0.46722423 -0.35605542  0.48445773 -0.29487764  0.53728292 -0.23110002  0.53671218 -0.13468065  0.58965827 -0.07522755],1127,0.9960494259423491,[ 0.14727238 -0.63102477  0.30852623 -0.50759408  0.354448   -0.44565702  0.39549653 -0.42460918  0.42024907 -0.40417349  0.43611047 -0.39432123  0.44886778 -0.36970327  0.47237632 -0.3377778   0.4915678  -0.27240863  0.54558606 -0.21153912  0.54327208 -0.12188117  0.58574666 -0.07073276],1550
graphs/new/nodes_12/depth_6//3.gml,0.8077544473780919,[ 0.3847039  -0.39269912],21,0.8785299406426109,[ 0.28907835 -0.53806967  0.55548967 -0.26996595],90,0.9113729237721464,[ 0.25881439 -0.58072524  0.49999396 -0.40665424  0.6091917  -0.19493393],224,0.937671668087218,[ 0.26049988 -0.60496785  0.49488253 -0.47231357  0.57310775 -0.35409235  0.61925495 -0.19267399],297,0.959043762031926,[ 0.24132417 -0.59218797  0.46516979 -0.48502887  0.53135511 -0.4164748   0.55165672 -0.35433977  0.5850721  -0.18783924],363,0.9743102847608008,[ 0.22088204 -0.61752153  0.44540236 -0.49923466  0.50316231 -0.43443791  0.52020809 -0.41166069  0.53537436 -0.33626322  0.57944019 -0.16390914],468,0.9847756409990868,[ 0.20677415 -0.62318334  0.41674558 -0.51378142  0.48233482 -0.4454938   0.49945988 -0.42191747  0.50996713 -0.38849774  0.53679069 -0.29786167  0.58849755 -0.13664313],555,0.9910618873188434,[ 0.18590724 -0.62163196  0.38714991 -0.51281035  0.44812772 -0.4458947   0.47898555 -0.42507224  0.4886863  -0.39332147  0.50097198 -0.34611269  0.53997678 -0.25016144  0.59178095 -0.10580722],850,0.994409990715016,[ 0.16877602 -0.63057089  0.36252829 -0.51843732  0.42867588 -0.45111864  0.46215509 -0.4284049   0.47964084 -0.40559731  0.48835665 -0.36249939  0.51301879 -0.30260376  0.56425393 -0.19877119  0.62854714 -0.07652066],988,0.9967535500455332,[ 0.15956559 -0.63241566  0.34467785 -0.5203711   0.40972231 -0.45270456  0.44874725 -0.42979325  0.46542866 -0.41004079  0.47743174 -0.38234333  0.49533087 -0.32535987  0.53323464 -0.25507922  0.59770913 -0.15933698  0.64498613 -0.06649218],1365,0.998245330711834,[ 0.14660964 -0.6357851   0.32219812 -0.52271636  0.38748239 -0.4562307   0.43037165 -0.42903142  0.45269037 -0.40949026  0.46220464 -0.39041638  0.47877794 -0.35640935  0.50270641 -0.29128402  0.55259087 -0.22047491  0.61404837 -0.14155787  0.64602469 -0.05846414],1725,0.9990944664513948,[ 0.1345857  -0.63903176  0.30010412 -0.5246065   0.36178671 -0.4578251   0.40630568 -0.42944721  0.43325155 -0.40517789  0.4463176  -0.38873078  0.45877501 -0.36693908  0.47845317 -0.33007545  0.51044185 -0.26363863  0.55837464 -0.20060187  0.60791108 -0.12838684  0.63800362 -0.05219071],2550
graphs/new/nodes_12/depth_6//4.gml,0.7490103357642781,[ 0.4022061  -0.39269908],21,0.8258682876298146,[ 0.3159903  -0.52927845  0.58726738 -0.27633311],95,0.8849456894028436,[ 0.31975513 -0.57127075  0.55084877 -0.41467634  0.61321143 -0.24014498],175,0.919277468122213,[ 0.26248641 -0.60855927  0.52531063 -0.48477169  0.57687857 -0.37887974  0.61150968 -0.20506488],225,0.9413005896998786,[ 0.24354446 -0.62181371  0.46975685 -0.50217986  0.55097008 -0.42663205  0.5869641  -0.3205451   0.63772319 -0.16017152],297,0.9554009211655444,[ 0.21413215 -0.63205758  0.43669372 -0.52987468  0.50118968 -0.45525347  0.5648587  -0.38922746  0.61591787 -0.28195949  0.64795319 -0.14275341],520,0.9630118766890814,[ 0.19103714 -0.64616922  0.39890669 -0.54126214  0.47232003 -0.48390954  0.52010247 -0.4302116   0.58923806 -0.35810331  0.62805892 -0.25344842  0.65102769 -0.11917889],600,0.9692927031419852,[ 0.18619681 -0.66040824  0.38204693 -0.56388267  0.44322606 -0.50025877  0.49258902 -0.46954145  0.54527429 -0.41621377  0.5984774  -0.34837761  0.63363587 -0.24718429  0.65855782 -0.11645376],833,0.9769701506294493,[ 0.20931683 -0.6608753   0.4086088  -0.58238093  0.45049501 -0.53803188  0.47854389 -0.50316003  0.53526021 -0.47333381  0.56175232 -0.42838136  0.60906402 -0.37341694  0.64194061 -0.26584511  0.66704829 -0.13338996],1026,0.9859524679916396,[ 0.2037632  -0.63422757  0.40479723 -0.55681436  0.44918029 -0.53216567  0.47068678 -0.52199968  0.5105921  -0.4865422   0.53901676 -0.46488859  0.56258585 -0.43264256  0.60107729 -0.36807715  0.63485028 -0.26838841  0.64351157 -0.13408694],1281,0.9925422728913076,[ 0.19074626 -0.64169866  0.39492982 -0.54877704  0.44531962 -0.51813482  0.46826453 -0.51606774  0.49996372 -0.49898396  0.51908409 -0.47499445  0.54356107 -0.46543366  0.56034344 -0.41701756  0.60653398 -0.35110356  0.63470946 -0.25156761  0.64920411 -0.11786772],1288,0.996103159020904,[ 0.17144526 -0.63889018  0.36619506 -0.54191427  0.4276465  -0.50519078  0.45740907 -0.5038277   0.48549039 -0.49058881  0.50293212 -0.47946273  0.52036721 -0.46505248  0.53374304 -0.44395257  0.56324483 -0.38909126  0.60423575 -0.32251952  0.63324878 -0.21982867  0.64186404 -0.09342804],4450
graphs/new/nodes_12/depth_6//5.gml,0.8016474794555255,[ 0.32059111 -0.35464529],21,0.8658952029709807,[ 0.26109975 -0.44730091  0.49643152 -0.22862907],90,0.9129328246238908,[ 0.25187174 -0.48681994  0.42928758 -0.29083518  0.43981093 -0.18747815],133,0.9409096650083032,[ 0.22299907 -0.48586716  0.39766772 -0.31727449  0.41034494 -0.22863054  0.43446841 -0.1417353 ],162,0.9570599543525272,[ 0.18313995 -0.56187673  0.37645563 -0.38329095  0.39825003 -0.28641337  0.4247544  -0.20491299  0.44481489 -0.13005542],275,0.9687542825187144,[ 0.17927274 -0.58861711  0.33611703 -0.44074969  0.38425582 -0.33919379  0.4161788  -0.26342439  0.43253467 -0.19593114  0.45626356 -0.11395795],338,0.9775423527875844,[ 0.17163532 -0.57995754  0.31849458 -0.46088904  0.34692006 -0.39191342  0.40713229 -0.31546117  0.42093907 -0.2518507   0.44393189 -0.1761083   0.46200999 -0.10247098],465,0.9853108386402822,[ 0.16910694 -0.57653309  0.31284922 -0.44849007  0.33050167 -0.41507283  0.37182462 -0.36202883  0.41408534 -0.29919829  0.4324487  -0.23018337  0.45339775 -0.16380524  0.45854731 -0.09762661],561,0.9907015743729608,[ 0.16166866 -0.56994407  0.30498563 -0.43657564  0.31893702 -0.39050873  0.33656687 -0.36200996  0.36536761 -0.32322904  0.41067011 -0.26546929  0.43035934 -0.20441392  0.44714154 -0.14971536  0.45465478 -0.0841126 ],703,0.9942438347065766,[ 0.14746748 -0.56216763  0.2856908  -0.42557679  0.30987758 -0.38261004  0.32510533 -0.34561974  0.31949838 -0.31082868  0.34345442 -0.28000719  0.39790113 -0.23967314  0.42825183 -0.19117582  0.44646907 -0.13593824  0.45676394 -0.07192948],1029,0.9963793246169268,[ 0.13475337 -0.57842817  0.27386972 -0.43009242  0.29750409 -0.37431853  0.31861973 -0.34688191  0.32109833 -0.31982248  0.31908007 -0.28976741  0.35542063 -0.26286403  0.41132149 -0.22347073  0.43263257 -0.17349932  0.45296327 -0.11729086  0.46253202 -0.05846551],1219,0.9976204389802089,[ 0.12307793 -0.58781474  0.25630492 -0.44350783  0.29164224 -0.38159997  0.31107107 -0.34358838  0.31715844 -0.32540436  0.32337992 -0.30312366  0.32887062 -0.27132518  0.36433936 -0.24225674  0.4099965  -0.20308954  0.43318928 -0.15313201  0.45271975 -0.10161138  0.46351425 -0.04904822],1750
graphs/new/nodes_12/depth_6//6.gml,0.7763258497629753,[ 0.37205406 -0.37844975],21,0.8653716715385668,[ 0.29776749 -0.45006792  0.53823484 -0.2546062 ],75,0.911546423947915,[ 0.25732472 -0.50917331  0.48407501 -0.3237869   0.54361006 -0.19004298],161,0.9372097278769924,[ 0.22117635 -0.53754573  0.43208028 -0.37256697  0.49400333 -0.25362805  0.54706289 -0.14865816],198,0.9537966324007716,[ 0.20800517 -0.58219765  0.41084786 -0.42864475  0.47086203 -0.31284507  0.52401802 -0.21894043  0.58953832 -0.12385518],330,0.964994407796358,[ 0.18816489 -0.58068514  0.38039594 -0.46865781  0.44336814 -0.3700566   0.49546686 -0.28533972  0.55238261 -0.19547292  0.58978882 -0.10942082],403,0.9735583743136128,[ 0.18242078 -0.58254113  0.35954424 -0.44505363  0.38739451 -0.37301382  0.44282593 -0.31650795  0.48827715 -0.24193771  0.52531657 -0.17276936  0.56408393 -0.09924681],555,0.9808854456927956,[ 0.18026605 -0.59747223  0.36141001 -0.47282908  0.39867848 -0.39027497  0.41136696 -0.34750411  0.45223163 -0.28882944  0.48581512 -0.23057649  0.52964961 -0.16812441  0.5841523  -0.09385354],765,0.9873777543970358,[ 0.17521306 -0.59623354  0.35641848 -0.48534517  0.40163163 -0.41717092  0.42519155 -0.36953809  0.42629742 -0.32765664  0.45762524 -0.28071498  0.49220683 -0.22839348  0.54621625 -0.162413    0.59834926 -0.08860692],931,0.9923006273348528,[ 0.16518161 -0.59010205  0.33808843 -0.47199429  0.38692701 -0.42295235  0.42503643 -0.39119771  0.43760314 -0.34453912  0.42915198 -0.31185598  0.46255001 -0.27107074  0.50358065 -0.21476084  0.55503674 -0.14755952  0.59508402 -0.07847929],966,0.9955806261900332,[ 0.15271654 -0.59563792  0.3224489  -0.4709977   0.36795318 -0.41199896  0.40535822 -0.39345845  0.43141436 -0.3636681   0.4404557  -0.33062732  0.43451579 -0.30021164  0.47198357 -0.25382172  0.50944179 -0.19433441  0.55534092 -0.13151003  0.58967037 -0.06875142],1058,0.9972279956815825,[ 0.1360638  -0.59986522  0.29734536 -0.47457652  0.3531847  -0.41668225  0.38912826 -0.38766552  0.41109076 -0.36763989  0.43421769 -0.34737488  0.44362372 -0.32023564  0.44460493 -0.28186119  0.47899233 -0.23100031  0.51498668 -0.17215514  0.55722498 -0.11494923  0.58449054 -0.05497744],1450
graphs/new/nodes_12/depth_6//7.gml,0.740901123969427,[ 0.39999922 -0.3926995 ],21,0.8220573836775547,[ 0.30920998 -0.48916027  0.53887607 -0.26572164],80,0.8758183271552867,[ 0.28869315 -0.5485126   0.48337216 -0.35481526  0.51291069 -0.21395698],119,0.9098783392201854,[ 0.25110683 -0.56859654  0.45761026 -0.42231665  0.48463816 -0.29808857  0.51605893 -0.17536003],180,0.930004478601428,[ 0.21874193 -0.59062429  0.41662069 -0.4403304   0.45452635 -0.36112096  0.49134713 -0.25662112  0.51828967 -0.14036992],253,0.943699278495899,[ 0.21016898 -0.62036792  0.39957868 -0.48596255  0.44052968 -0.39351711  0.4845673  -0.32863997  0.51298743 -0.21905718  0.55554249 -0.11876121],403,0.9553027146924798,[ 0.2013708  -0.60532521  0.37683909 -0.48951734  0.41302741 -0.42527579  0.45930885 -0.36349148  0.49999609 -0.29345079  0.5309785  -0.19530116  0.54803822 -0.1107234 ],480,0.963107617797762,[ 0.18027869 -0.61558358  0.35978406 -0.49508843  0.39382534 -0.44033067  0.43113904 -0.40232952  0.47041789 -0.33764593  0.51073361 -0.27487735  0.53052166 -0.18618428  0.54526992 -0.09953857],629,0.968509376963156,[ 0.17121665 -0.62900065  0.34153265 -0.50516292  0.38114007 -0.4481383   0.41596265 -0.42155442  0.44487474 -0.37903091  0.48173597 -0.32315918  0.51460556 -0.26263119  0.53168031 -0.17283101  0.55323272 -0.0857018 ],817,0.9737651346754728,[ 0.1751295  -0.63598152  0.34444539 -0.52430102  0.37624743 -0.46151959  0.41041616 -0.4364345   0.43664878 -0.40495117  0.46094183 -0.37468661  0.49005803 -0.32229909  0.52180104 -0.25906316  0.54118853 -0.16466576  0.5707677  -0.08580241],1029,0.980035197082838,[ 0.18179615 -0.62794936  0.35185558 -0.52158653  0.37873685 -0.47472342  0.40579416 -0.44925307  0.43226993 -0.41826207  0.45240346 -0.40173666  0.46678843 -0.37903599  0.49220287 -0.3262431   0.52737904 -0.25886454  0.54932011 -0.17041787  0.56445437 -0.09269932],1173,0.9871342280291139,[ 0.18295581 -0.61964883  0.35475433 -0.51106204  0.38147831 -0.4704799   0.40617279 -0.45869626  0.42485016 -0.42834172  0.44649703 -0.41211208  0.45753353 -0.40340169  0.46564938 -0.38275208  0.49507635 -0.32359231  0.53088884 -0.26170869  0.54665113 -0.17608999  0.5567503  -0.09900415],1400
graphs/new/nodes_12/depth_6//8.gml,0.7436200928523924,[ 0.39771366 -0.39269909],21,0.8308208022365416,[ 0.33005389 -0.50213716  0.57542346 -0.27069799],90,0.8823071912711601,[ 0.2889048  -0.56990061  0.54261707 -0.39180371  0.60042364 -0.21449011],175,0.9134402207264584,[ 0.25040529 -0.59374876  0.48867582 -0.4591519   0.57185044 -0.33221744  0.61693792 -0.17991969],243,0.934907274342368,[ 0.23121866 -0.62065414  0.44631272 -0.49215771  0.50796937 -0.40405477  0.57683611 -0.30463755  0.60557815 -0.1596547 ],330,0.9512569267145504,[ 0.22006964 -0.63310388  0.42599092 -0.52828891  0.47760748 -0.44266867  0.52624011 -0.37885859  0.58499396 -0.27732755  0.62259374 -0.13712385],533,0.962505170247912,[ 0.20476064 -0.62511187  0.40305735 -0.52625967  0.45355638 -0.47113584  0.49442362 -0.40977427  0.53162056 -0.34386599  0.59078087 -0.24028938  0.62290153 -0.11875179],585,0.9703992522266778,[ 0.18851608 -0.63715043  0.38715562 -0.53396813  0.43804944 -0.48029434  0.47504314 -0.45041199  0.50387124 -0.38552872  0.53893274 -0.31388734  0.59964233 -0.21850987  0.63136251 -0.10661584],714,0.9768956740924148,[ 0.18539758 -0.64899053  0.37531579 -0.54876314  0.43000215 -0.49297393  0.46493054 -0.47014866  0.48991787 -0.43954965  0.51262533 -0.37008993  0.54666617 -0.30634372  0.60415743 -0.21558899  0.6321806  -0.10571049],874,0.9840638813377784,[ 0.19111373 -0.64850393  0.37959792 -0.55751592  0.42338079 -0.50331077  0.45949564 -0.48348584  0.48264777 -0.46047487  0.49866576 -0.42693813  0.51855247 -0.36774633  0.54935846 -0.30776864  0.60673298 -0.21757462  0.63298901 -0.10707339],924,0.990523528262548,[ 0.18509952 -0.6398504   0.3737389  -0.5497791   0.41801487 -0.50645866  0.44821436 -0.48452209  0.47195396 -0.46479985  0.48567552 -0.4383362   0.49990272 -0.41386295  0.51566828 -0.35659461  0.54808258 -0.29591246  0.60705126 -0.20554074  0.63545345 -0.10038129],1173,0.9945877916658926,[ 0.16869443 -0.63432108  0.35146674 -0.53598566  0.40088596 -0.49556673  0.43250013 -0.48045925  0.45154315 -0.45458168  0.46307161 -0.43301232  0.47711538 -0.41383924  0.48890091 -0.39178965  0.51110538 -0.33472061  0.5444315  -0.27056999  0.6034769  -0.1860285   0.62303604 -0.08915321],1575
graphs/new/nodes_12/depth_6//9.gml,0.7383018494145126,[ 0.3926991  -0.39269906],21,0.8389743192331619,[ 0.34689686 -0.47975298  0.56360067 -0.27111247],85,0.887042417524156,[ 0.27109495 -0.57526258  0.53902319 -0.38918311  0.58211537 -0.21414413],168,0.915393207254522,[ 0.24398699 -0.58971616  0.46835991 -0.45870233  0.57173119 -0.30696959  0.62708287 -0.1662782 ],252,0.9322334167465268,[ 0.21357102 -0.62069436  0.42694468 -0.49698175  0.4866934  -0.39693514  0.58785432 -0.27869054  0.6101457  -0.14644177],308,0.9488204551975806,[ 0.22638458 -0.63989392  0.41608774 -0.54206292  0.46662165 -0.44858505  0.52464608 -0.38687467  0.6018187  -0.26160734  0.64273336 -0.14015766],520,0.9602202607504924,[ 0.20399719 -0.61777418  0.40088904 -0.53950154  0.44351731 -0.48464762  0.49425333 -0.42092887  0.52713666 -0.35117274  0.60601434 -0.23516591  0.62453106 -0.12542606],735,0.9679510863014712,[ 0.18786604 -0.6419854   0.38766114 -0.54151591  0.43848687 -0.49892243  0.47404503 -0.46889362  0.50402385 -0.40494405  0.53621264 -0.32732043  0.60500405 -0.22415261  0.62348324 -0.11547652],646,0.975499034036588,[ 0.19267106 -0.64491352  0.37846279 -0.55525947  0.43396196 -0.49679908  0.47418878 -0.48784103  0.48650237 -0.45937538  0.51393071 -0.38775614  0.53704992 -0.32214246  0.60190807 -0.22090671  0.62270053 -0.11524901],893,0.982779847848325,[ 0.18862978 -0.64059239  0.37908679 -0.55626011  0.42316535 -0.50553003  0.46872278 -0.48255685  0.48547572 -0.47337042  0.49361243 -0.43851136  0.5120222  -0.37899823  0.5306722  -0.31432625  0.60194367 -0.21823312  0.62644242 -0.11336368],1260,0.9895070578135364,[ 0.18637916 -0.6416074   0.37420045 -0.55351573  0.42401045 -0.50887294  0.45930989 -0.48981807  0.48178515 -0.46939523  0.4922755  -0.45480373  0.49328787 -0.43266647  0.50646192 -0.37176733  0.53324526 -0.31142485  0.60571448 -0.21293122  0.63175711 -0.10881798],1127,0.9942520535640081,[ 0.17100622 -0.63529994  0.35492177 -0.54618377  0.40861729 -0.50153498  0.44946306 -0.48717437  0.46494061 -0.46740731  0.47969715 -0.44464664  0.48478157 -0.43965018  0.48517344 -0.41707753  0.5074219  -0.35920482  0.5378871  -0.29238977  0.61146704 -0.19515673  0.62986146 -0.09810802],1425
