path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev,p_9,p_9_angles,p_9_nfev,p_10,p_10_angles,p_10_nfev,p_11,p_11_angles,p_11_nfev,p_12,p_12_angles,p_12_nfev,p_13,p_13_angles,p_13_nfev
graphs/new/nodes_10/depth_3//0.gml,0.8259995168721638,[-0.19686984  0.29967881],42,0.8899430017605721,[-0.15773436  0.42889596 -0.30644232  0.27607476],110,0.8899430017605721,[-0.15773436  0.42889596 -0.30644232  0.27607476  0.          0.        ],231,0.8972064667193639,[-0.15315195  0.44601522 -0.30016998  0.24586035 -1.07421447  0.77619373 -0.01903116  0.69380776],873,0.8972064667193639,[-0.15315195  0.44601522 -0.30016998  0.24586035 -1.07421447  0.77619373 -0.01903116  0.69380776  0.          0.        ],704,0.9002919903821919,[-0.1488243   0.45165005 -0.29010955  0.25517416 -0.93731965 -0.80522799 -0.02852086  0.74904984 -0.29565022  0.83347407 -0.02992838  0.6586962 ],1547,0.954475890410068,[-0.0862255   0.50307977 -0.17751978  0.36945172 -0.1927193   0.29870202 -0.23427165  0.27253254 -0.26808337  0.22909381 -0.31181241  0.16146947 -0.3591976   0.08339214],780,0.9574357069065864,[-0.08374849  0.52286665 -0.17346199  0.39027803 -0.18972428  0.30909633 -0.21889419  0.2769075  -0.24928222  0.25730881 -0.28386287  0.20553635 -0.32535734  0.14473735 -0.37193673  0.07393554],884,0.960068169634812,[-0.0831176   0.51715514 -0.16949994  0.39478696 -0.18737458  0.32437847 -0.21680318  0.28688304 -0.23537175  0.26223921 -0.26486911  0.23398107 -0.29604745  0.18913641 -0.33645023  0.13286495 -0.37993571  0.06826133],1349,0.9622094578119048,[-0.08048377  0.51927002 -0.16808466  0.39434971 -0.18629914  0.33232835 -0.21640514  0.29907208 -0.23246781  0.27059937 -0.25121792  0.24009418 -0.2789888   0.21961994 -0.30901564  0.17700214 -0.34845394  0.12270973 -0.38546832  0.06274603],1323,0.9622094578119048,[-0.08048377  0.51927002 -0.16808466  0.39434971 -0.18629914  0.33232835 -0.21640514  0.29907208 -0.23246781  0.27059937 -0.25121792  0.24009418 -0.2789888   0.21961994 -0.30901564  0.17700214 -0.34845394  0.12270973 -0.38546832  0.06274603  0.          0.        ],4508,0.9622094578119048,[-0.08048377  0.51927002 -0.16808466  0.39434971 -0.18629914  0.33232835 -0.21640514  0.29907208 -0.23246781  0.27059937 -0.25121792  0.24009418 -0.2789888   0.21961994 -0.30901564  0.17700214 -0.34845394  0.12270973 -0.38546832  0.06274603  0.          0.          0.          0.        ],9350,0.9622094578119048,[-0.08048377  0.51927002 -0.16808466  0.39434971 -0.18629914  0.33232835 -0.21640514  0.29907208 -0.23246781  0.27059937 -0.25121792  0.24009418 -0.2789888   0.21961994 -0.30901564  0.17700214 -0.34845394  0.12270973 -0.38546832  0.06274603  0.          0.          0.          0.          0.          0.        ],7398
graphs/new/nodes_10/depth_3//1.gml,0.8511496188393625,[-0.20170089  0.29305203],42,0.8511496188393625,[-0.20170089  0.29305203  0.          0.        ],185,0.8550394850433786,[-0.19265806  0.29927006 -1.02581573 -0.0752395  -0.37888901  1.48711037],434,0.9372486539119969,[-0.12434261  0.42571312 -0.33684183 -0.57998959  0.04619083  0.92290229 -0.48492821  1.7171378 ],864,0.9522056919949684,[-0.11845782  0.43499191 -0.24804893  0.32774476 -0.28094771  0.25194309 -0.42264561  0.98442373  0.03835679  0.77265318],770,0.9545712969042256,[-0.12054185  0.45739197 -0.24500902  0.32668985 -0.35963778 -0.50945609  0.03803277  0.84661443 -0.47015872  0.13539707  0.61945356  1.48901856],1378,0.9545712969042256,[-0.12054185  0.45739197 -0.24500902  0.32668985 -0.35963778 -0.50945609  0.03803277  0.84661443 -0.47015872  0.13539707  0.61945356  1.48901856  0.          0.        ],4282,0.983880541724932,[-0.09461044  0.47038908 -0.20187014  0.32231237 -0.22754156  0.26890933 -0.27324058  0.23984963 -0.29694307  0.21796103 -0.3038348   0.19071606 -0.3678229   0.16400705 -0.42788792  0.09481764],714,0.9878831078724066,[-0.0906492   0.48468782 -0.19163844  0.33355224 -0.21919936  0.27630961 -0.25731571  0.24071416 -0.27841069  0.22506676 -0.30534735  0.20237313 -0.31569078  0.17150736 -0.3782697   0.14719778 -0.44075829  0.08519635],931,0.9878831078724066,[-0.0906492   0.48468782 -0.19163844  0.33355224 -0.21919936  0.27630961 -0.25731571  0.24071416 -0.27841069  0.22506676 -0.30534735  0.20237313 -0.31569078  0.17150736 -0.3782697   0.14719778 -0.44075829  0.08519635  0.          0.        ],4389,0.9878831078724066,[-0.0906492   0.48468782 -0.19163844  0.33355224 -0.21919936  0.27630961 -0.25731571  0.24071416 -0.27841069  0.22506676 -0.30534735  0.20237313 -0.31569078  0.17150736 -0.3782697   0.14719778 -0.44075829  0.08519635  0.          0.          0.          0.        ],8901,0.9878831078724066,[-0.0906492   0.48468782 -0.19163844  0.33355224 -0.21919936  0.27630961 -0.25731571  0.24071416 -0.27841069  0.22506676 -0.30534735  0.20237313 -0.31569078  0.17150736 -0.3782697   0.14719778 -0.44075829  0.08519635  0.          0.          0.          0.          0.          0.        ],4025,0.9878831078724066,[-0.0906492   0.48468782 -0.19163844  0.33355224 -0.21919936  0.27630961 -0.25731571  0.24071416 -0.27841069  0.22506676 -0.30534735  0.20237313 -0.31569078  0.17150736 -0.3782697   0.14719778 -0.44075829  0.08519635  0.          0.          0.          0.          0.          0.          0.          0.        ],12391
graphs/new/nodes_10/depth_3//2.gml,0.8556259078543531,[-0.18916109  0.28056945],39,0.9016277589687838,[-0.15161007  0.38499879 -0.34665356  0.22820114],125,0.9016277589687838,[-0.15161007  0.38499879 -0.34665356  0.22820114  0.          0.        ],308,0.9016277589687838,[-0.15161007  0.38499879 -0.34665356  0.22820114  0.          0.          0.          0.        ],612,0.9280216138201076,[-0.12287924  0.41617453 -1.36902394 -0.04505964  1.08550563  0.2703815  -0.74965958  1.61018271  0.42289218  0.1657901 ],649,0.957273502722742,[-0.10752488  0.44164248 -0.21651096  0.32093589 -0.24369371  0.26660519 -0.38029273  0.9527051   0.03360279  0.86138368 -0.47647206  0.11317071],1222,0.957273502722742,[-0.10752488  0.44164248 -0.21651096  0.32093589 -0.24369371  0.26660519 -0.38029273  0.9527051   0.03360279  0.86138368 -0.47647206  0.11317071  0.          0.        ],2265,0.9679924971456112,[-0.09729193  0.46185826 -0.19838786  0.32594115 -0.21624163  0.26953873 -0.26105244  0.24570033 -0.29049551  0.22265809 -0.92142476  1.54295827  0.58721275  0.17125346 -0.40135838  0.12166057],3094,0.9760477188354502,[-0.09028037  0.46868168 -0.18451049  0.33101812 -0.20251071  0.28418279 -0.24044398  0.24518329 -0.2595455   0.22531942 -0.28079134  0.20530351 -0.30854247  0.17140682 -0.35403254  0.1280352  -0.41544131  0.07496318],1140,0.9760477188354502,[-0.09028037  0.46868168 -0.18451049  0.33101812 -0.20251071  0.28418279 -0.24044398  0.24518329 -0.2595455   0.22531942 -0.28079134  0.20530351 -0.30854247  0.17140682 -0.35403254  0.1280352  -0.41544131  0.07496318  0.          0.        ],7260,0.9801760897858572,[-0.08301325  0.47953826 -0.17962677  0.34375874 -0.25789074  0.98498943  0.03075871  0.96126645 -0.38328516 -0.56932919  0.0304641  -0.69011716 -0.33909551  0.21240311 -0.30297908  0.19626009 -0.32972119  0.16208099 -0.38551423  0.12006706 -0.43259363  0.0726751 ],10925,0.9801760897858572,[-0.08301325  0.47953826 -0.17962677  0.34375874 -0.25789074  0.98498943  0.03075871  0.96126645 -0.38328516 -0.56932919  0.0304641  -0.69011716 -0.33909551  0.21240311 -0.30297908  0.19626009 -0.32972119  0.16208099 -0.38551423  0.12006706 -0.43259363  0.0726751   0.          0.        ],5475,0.9801760897858572,[-0.08301325  0.47953826 -0.17962677  0.34375874 -0.25789074  0.98498943  0.03075871  0.96126645 -0.38328516 -0.56932919  0.0304641  -0.69011716 -0.33909551  0.21240311 -0.30297908  0.19626009 -0.32972119  0.16208099 -0.38551423  0.12006706 -0.43259363  0.0726751   0.          0.          0.          0.        ],13122
graphs/new/nodes_10/depth_3//3.gml,0.8259572631444565,[-0.1965531   0.29910895],36,0.8259572631444565,[-0.1965531   0.29910895  0.          0.        ],145,0.8291541824710222,[-0.18886086  0.30647061 -1.78913504  1.63928875 -0.28851627  0.05693767],630,0.8291541824710222,[-0.18886086  0.30647061 -1.78913504  1.63928875 -0.28851627  0.05693767  0.          0.        ],1129,0.829160240498154,[-0.19306307  0.30241185 -1.02228134 -0.11744434 -0.20194186  0.65625893 -0.16639254  0.10895079  0.1501523   0.84292082],1012,0.9602266538652148,[-0.11325927  0.48118299 -0.23141006  0.38041178 -0.2628816   0.29709189 -0.29806401  0.27160372 -0.37779859  0.14262089  0.56625525  1.50349703],1183,0.9653182228015658,[ 0.1736944   1.4769632  -0.32679773  0.3896957  -0.23282726  0.35239291 -0.28849318  0.27762379 -0.92328852  1.55094286  0.60378066  0.23437521 -0.38484524  0.15472966],2550,0.9821404055952152,[-0.08596696  0.49979465 -0.18178797  0.3762178  -0.20933773  0.319015   -0.24832851  0.28538593 -0.27316177  0.25951644 -0.30187775  0.23083156 -0.34448417  0.18075578 -0.39648858  0.09927885],850,0.986371374086253,[-0.08755272  0.50387325 -0.17458373  0.36238909 -0.18703775  0.30388641 -0.22487228  0.2804238  -0.24876727  0.26346542 -0.27536358  0.23628004 -0.30353889  0.21366227 -0.35043892  0.16563321 -0.40578953  0.08884261],931,0.9895156713990496,[-0.0842413   0.50903685 -0.17433634  0.37320414 -0.18502585  0.30106271 -0.21229381  0.27728526 -0.23491963  0.2639754  -0.25842293  0.24505784 -0.28667272  0.22247278 -0.31449175  0.19600102 -0.35909191  0.14533784 -0.40970418  0.07700194],1155,0.9895156713990496,[-0.0842413   0.50903685 -0.17433634  0.37320414 -0.18502585  0.30106271 -0.21229381  0.27728526 -0.23491963  0.2639754  -0.25842293  0.24505784 -0.28667272  0.22247278 -0.31449175  0.19600102 -0.35909191  0.14533784 -0.40970418  0.07700194  0.          0.        ],8304,0.9895156713990496,[-0.0842413   0.50903685 -0.17433634  0.37320414 -0.18502585  0.30106271 -0.21229381  0.27728526 -0.23491963  0.2639754  -0.25842293  0.24505784 -0.28667272  0.22247278 -0.31449175  0.19600102 -0.35909191  0.14533784 -0.40970418  0.07700194  0.          0.          0.          0.        ],9300,0.9895156713990496,[-0.0842413   0.50903685 -0.17433634  0.37320414 -0.18502585  0.30106271 -0.21229381  0.27728526 -0.23491963  0.2639754  -0.25842293  0.24505784 -0.28667272  0.22247278 -0.31449175  0.19600102 -0.35909191  0.14533784 -0.40970418  0.07700194  0.          0.          0.          0.          0.          0.        ],14688
graphs/new/nodes_10/depth_3//4.gml,0.8311576898722319,[-0.20901925  0.30783023],42,0.8919951047697636,[-0.16797663  0.42348182 -0.33840824  0.25962456],130,0.8919951047697636,[-0.16797663  0.42348182 -0.33840824  0.25962456  0.          0.        ],245,0.8919951047697636,[-0.16797663  0.42348182 -0.33840824  0.25962456  0.          0.          0.          0.        ],828,0.9560902702153976,[-0.13309533  0.4910134  -0.25856507  0.38348594 -0.88243713 -0.02669916  0.58780305  0.2883635  -0.35447891  1.76957936],1089,0.9560902702153976,[-0.13309533  0.4910134  -0.25856507  0.38348594 -0.88243713 -0.02669916  0.58780305  0.2883635  -0.35447891  1.76957936  0.          0.        ],4210,0.9900280516371068,[-0.09648529  0.5043692  -0.20264728  0.37949176 -0.22044979  0.32979191 -0.24282063  0.29988647 -0.25600976  0.26380135 -0.29873559  0.21151488 -0.36010718  0.11140619],705,0.9944884171527544,[-0.08976319  0.5314153  -0.18943093  0.39094074 -0.21148371  0.32634104 -0.2299067   0.30895645 -0.24251383  0.28487409 -0.26472011  0.23981915 -0.30585244  0.18852136 -0.37467068  0.09285343],850,0.9969442425550386,[-0.08162428  0.53654896 -0.17319905  0.39867152 -0.19784601  0.32986717 -0.22095886  0.30856727 -0.23217894  0.29658347 -0.25062143  0.26299738 -0.26805689  0.21832228 -0.31216314  0.16188193 -0.37381426  0.07619359],1007,0.997245290646386,[-0.08065511  0.53873998 -0.17059444  0.40102357 -0.19549371  0.3316134  -0.21931539  0.30816957 -0.2306044   0.29826869 -0.2491893   0.26542303 -0.26411753  0.22437001 -0.30047501  0.16654787 -0.36862388  0.0829188  -0.8689321  -0.0174706 ],1449,0.9988417471187822,[-0.06820877  0.55028992 -0.15008126  0.41174151 -0.17727665  0.34874815 -0.2028619   0.3172905  -0.21767546  0.30052818 -0.23100371  0.28260799 -0.24522959  0.26015445 -0.25917566  0.21951678 -0.27835515  0.17026523 -0.32576072  0.11675407 -0.38773997  0.04684242],1541,0.9988417471187822,[-0.06820877  0.55028992 -0.15008126  0.41174151 -0.17727665  0.34874815 -0.2028619   0.3172905  -0.21767546  0.30052818 -0.23100371  0.28260799 -0.24522959  0.26015445 -0.25917566  0.21951678 -0.27835515  0.17026523 -0.32576072  0.11675407 -0.38773997  0.04684242  0.          0.        ],12400,0.9988417471187822,[-0.06820877  0.55028992 -0.15008126  0.41174151 -0.17727665  0.34874815 -0.2028619   0.3172905  -0.21767546  0.30052818 -0.23100371  0.28260799 -0.24522959  0.26015445 -0.25917566  0.21951678 -0.27835515  0.17026523 -0.32576072  0.11675407 -0.38773997  0.04684242  0.          0.          0.          0.        ],13146
graphs/new/nodes_10/depth_3//5.gml,0.8645708095299112,[-0.18114601  0.2761149 ],36,0.9139976402983468,[-0.15127889  0.39802517 -0.3235182   0.2456976 ],150,0.9406348066014768,[-0.12639969  0.41039883 -0.27328409  0.29383921 -0.32977782  0.17545577],224,0.9511122519802278,[-0.19531953  1.20921     0.04854154 -0.72802266 -0.33566827  0.27004509 -0.35032199  0.16567278],441,0.971734177213074,[-0.10366557  0.42631413 -0.21185211  0.29817975 -0.24021829  0.24920039 -0.31258178  0.20235829 -0.37588879  0.13935451],396,0.979026404020882,[-0.09085933  0.45253354 -0.19131457  0.31586574 -0.21174453  0.26493964 -0.27002491  0.22433034 -0.31305403  0.19043881 -0.36193306  0.11328461],598,0.9848751788998537,[-0.09314594  0.45986787 -0.17927129  0.32690605 -0.19594498  0.28231632 -0.2483942   0.24191469 -0.28553038  0.21311498 -0.32388995  0.16340667 -0.40066688  0.09090246],780,0.9901208150853084,[-0.09437615  0.45247796 -0.18139736  0.3264556  -0.18984927  0.29159283 -0.23898448  0.25766688 -0.26457261  0.23046241 -0.30640444  0.17978796 -0.37427814  0.12852149 -0.44536121  0.07818985],952,0.99315409844354,[-0.08347106  0.46718329 -0.17883873  0.3386657  -0.18982823  0.29241134 -0.22295096  0.26097669 -0.24819544  0.24428538 -0.26818045  0.2017315  -0.32940719  0.14977721 -0.38904487  0.10780655 -0.43215343  0.0664817 ],1672,0.9939292424909034,[-0.07815206  0.48263759 -0.16747637  0.32119582 -0.22507148 -0.57276158  0.02419903  0.9393936  -0.2662236   0.23980618 -0.24057109  0.23609681 -0.26730038  0.19343063 -0.33495142  0.14531192 -0.39798648  0.10614266 -0.43960956  0.06341947],2373,0.9939292424909034,[-0.07815206  0.48263759 -0.16747637  0.32119582 -0.22507148 -0.57276158  0.02419903  0.9393936  -0.2662236   0.23980618 -0.24057109  0.23609681 -0.26730038  0.19343063 -0.33495142  0.14531192 -0.39798648  0.10614266 -0.43960956  0.06341947  0.          0.        ],6578,0.9939292424909034,[-0.07815206  0.48263759 -0.16747637  0.32119582 -0.22507148 -0.57276158  0.02419903  0.9393936  -0.2662236   0.23980618 -0.24057109  0.23609681 -0.26730038  0.19343063 -0.33495142  0.14531192 -0.39798648  0.10614266 -0.43960956  0.06341947  0.          0.          0.          0.        ],3400,0.9939292424909034,[-0.07815206  0.48263759 -0.16747637  0.32119582 -0.22507148 -0.57276158  0.02419903  0.9393936  -0.2662236   0.23980618 -0.24057109  0.23609681 -0.26730038  0.19343063 -0.33495142  0.14531192 -0.39798648  0.10614266 -0.43960956  0.06341947  0.          0.          0.          0.          0.          0.        ],4455
graphs/new/nodes_10/depth_3//6.gml,0.7237482336447476,[-0.25727438  0.36735278],66,0.8057230382335248,[-0.3473754   1.21497166  0.15020742  0.77247765],175,0.871443854575726,[-0.16513867  0.56127125 -0.38747676  1.18259041  0.11128742  0.78091569],266,0.8960454130274571,[-0.16511645  0.51121646 -0.3886299  -0.18395248  0.24243572  0.70607712  0.20796769  1.20107599],459,0.9351447899060452,[-0.17755176  0.61952589 -0.26599454  0.64051465 -0.32773627  0.27957494  0.27767976  0.84354459 -0.07731579  0.577827  ],748,0.9691084803272711,[ 0.23291844  0.37794792 -0.11633558  0.4807967   0.42918534  0.34535378 -0.09546642  0.65575798  0.38974511  0.50977574 -0.063449    0.78189005],1612,0.9770392861798952,[-0.30582137  0.02457769  0.42656059  0.93596267  0.32310427  1.4946182  -0.40601162  0.49175599 -0.28189037  0.47256317 -0.28881395  0.39132371 -0.32300826  0.1915613 ],2010,0.9974229777916348,[-0.08802874  0.61598229 -0.1894301   0.51334904 -0.21636957  0.45574165 -0.22851486  0.43578695 -0.24295652  0.38220941 -0.26654078  0.30798822 -0.3114187   0.19593659 -0.35923141  0.07419489],2040,0.9979991460769742,[ 0.21178195  1.53291524 -0.307827    0.53027021 -0.18787379  0.49057144 -0.22188616  0.44890556 -0.22814334  0.42074793 -0.24521738  0.36567007 -0.26879085  0.28908618 -0.31479261  0.18147515 -0.35949845  0.06859236],3306,0.998795518875135,[-0.06320771  0.60141184 -0.18882119  1.06515641  0.0488994   1.14230932 -0.25069686  0.45056874 -0.21916212  0.43376685 -0.23345753  0.39264129 -0.24823731  0.33862403 -0.27808781  0.25876405 -0.3245638   0.15669706 -0.36333257  0.05789649],4515,0.9996510620351576,[-0.06684304  0.61888014 -0.1477224   0.49841855 -0.17323142  0.44133658 -0.19591162  0.42485865 -0.20999176  0.40247617 -0.22120865  0.37302483 -0.23428857  0.32895472 -0.25745114  0.27009604 -0.2894412   0.19656133 -0.33199333  0.11420071 -0.36398007  0.03826541],4761,0.9996510620351576,[-0.06684304  0.61888014 -0.1477224   0.49841855 -0.17323142  0.44133658 -0.19591162  0.42485865 -0.20999176  0.40247617 -0.22120865  0.37302483 -0.23428857  0.32895472 -0.25745114  0.27009604 -0.2894412   0.19656133 -0.33199333  0.11420071 -0.36398007  0.03826541  0.          0.        ],0,0.9996510620351576,[-0.06684304  0.61888014 -0.1477224   0.49841855 -0.17323142  0.44133658 -0.19591162  0.42485865 -0.20999176  0.40247617 -0.22120865  0.37302483 -0.23428857  0.32895472 -0.25745114  0.27009604 -0.2894412   0.19656133 -0.33199333  0.11420071 -0.36398007  0.03826541  0.          0.          0.          0.        ],0
graphs/new/nodes_10/depth_3//7.gml,0.8645539552414001,[-0.1932262   0.29273301],42,0.9185054481620178,[-0.15382696  0.40099732 -0.3260087   1.81568568],135,0.9435480233265284,[-0.13290518  0.43576674 -0.27699897  0.30235339 -0.34752146  1.73834518],294,0.9532580340720176,[-0.20857311  1.20585658  0.0565265  -0.70910926 -0.34741677  0.2629851  -0.36015116  0.15774913],423,0.9714110856560548,[-0.10899398  0.45404843 -0.22888022  0.32939422 -0.2648026   0.25586551 -0.3217384   0.20302648 -0.3782118   0.13202378],319,0.9798687728579591,[-0.10005421  0.4667156  -0.21266711  0.33461852 -0.23749395  0.26750397 -0.29045345  0.22956162 -0.32892929  0.19248558 -0.38622824  0.11289017],611,0.9858340079641328,[-0.09499166  0.47735317 -0.19764411  0.33734675 -0.22060798  0.2729257  -0.26030777  0.23760978 -0.29809493  0.21612567 -0.33377453  0.16997568 -0.39236729  0.0971328 ],630,0.9897796693116562,[-0.08872157  0.48739429 -0.18786179  0.34870386 -0.21032069  0.2792972  -0.24777644  0.24637961 -0.27233586  0.22298178 -0.30675711  0.1943052  -0.35162911  0.14905752 -0.40627791  0.07919842],748,0.992651333095041,[-0.08476808  0.48999963 -0.17879761  0.35119731 -0.20112646  0.28866629 -0.23611366  0.24977629 -0.25772351  0.2282796  -0.27239239  0.19739816 -0.31514249  0.17296129 -0.3598997   0.12875514 -0.41406132  0.06880248],1444,0.992651333095041,[-0.08476808  0.48999963 -0.17879761  0.35119731 -0.20112646  0.28866629 -0.23611366  0.24977629 -0.25772351  0.2282796  -0.27239239  0.19739816 -0.31514249  0.17296129 -0.3598997   0.12875514 -0.41406132  0.06880248  0.          0.        ],5989,0.992651333095041,[-0.08476808  0.48999963 -0.17879761  0.35119731 -0.20112646  0.28866629 -0.23611366  0.24977629 -0.25772351  0.2282796  -0.27239239  0.19739816 -0.31514249  0.17296129 -0.3598997   0.12875514 -0.41406132  0.06880248  0.          0.          0.          0.        ],6394,0.992651333095041,[-0.08476808  0.48999963 -0.17879761  0.35119731 -0.20112646  0.28866629 -0.23611366  0.24977629 -0.25772351  0.2282796  -0.27239239  0.19739816 -0.31514249  0.17296129 -0.3598997   0.12875514 -0.41406132  0.06880248  0.          0.          0.          0.          0.          0.        ],10391,0.9949742472006415,[-0.07925157  0.5202685  -0.17452058  0.37658763 -0.26036412  1.0102197   0.03392901 -0.6243082  -0.36954843  0.98196422  0.02940056 -0.6702106   0.73552547  0.00269249  0.64784927 -0.02697809 -1.71680486  0.20783591 -0.2894834   0.18179516 -0.32874652  0.15451957 -0.3769233   0.11794235 -0.41528358  0.06644859],11799
graphs/new/nodes_10/depth_3//8.gml,0.7865041345678784,[-0.2296021   0.33410709],45,0.8362100835399853,[-0.21771682  0.171841    0.50844377  1.28665903],250,0.8362100835399853,[-0.21771682  0.171841    0.50844377  1.28665903  0.          0.        ],273,0.8362100835399853,[-0.21771682  0.171841    0.50844377  1.28665903  0.          0.          0.          0.        ],522,0.9389743796852664,[-0.13821847  0.55021575 -0.24505009  0.44906775 -0.35752161  1.00357964  0.05961796 -0.63204473 -0.42205359  1.74067661],1012,0.9518025512470336,[ 0.19202236  1.47894582 -0.33402723  0.43523646 -0.22716518  0.41679625 -0.28561115  1.92436964 -0.30980211  0.2827728  -0.3597783   0.14598474],1222,0.9545443206074076,[-0.11753018  0.53677311 -0.23164491  0.46058677 -0.25628742  0.35971999 -0.3713965   1.20240024  0.21245601  0.07674824 -0.15187731  0.64951348 -0.41677758  0.14039272],1395,0.9714901220858648,[-0.09816125  0.54957047 -0.19970392  0.43523339 -0.21999277  0.35797252 -0.24333177  0.33855797 -0.26468032  0.31989925 -0.30478671  0.26589994 -0.35878754  0.18143675 -0.39670217  0.08849632],1139,0.9739977637668707,[ 0.18117117  1.49655196 -0.30055155  0.44728519 -0.20166134  0.41480127 -0.24221656  0.34989456 -0.25342792  0.33241634 -0.27912321  0.30110014 -0.32186454  0.2440116  -0.3795979   0.16319934 -0.41171523  0.08060122],1919,0.9788230951555896,[ 0.18570288  1.49708323 -0.30657907  0.44453102 -0.20272911  0.42008892 -0.24180683  0.35578222 -0.255471    0.33778528 -0.281296    0.29931484 -0.31880224  0.26127959 -0.36518084  0.20469614 -0.41237444  0.14290775 -0.42277232  0.08183043],1869,0.978967158354345,[-0.28564626 -0.02132197  0.46380318  1.49491847 -0.30284458  0.4467812  -0.18548906  0.40692145 -0.23970485  0.35479824 -0.25402083  0.33786424 -0.27962932  0.30015159 -0.31694473  0.26251055 -0.36330307  0.20556067 -0.41140616  0.14301175 -0.42280631  0.08183556],2944,0.978967158354345,[-0.28564626 -0.02132197  0.46380318  1.49491847 -0.30284458  0.4467812  -0.18548906  0.40692145 -0.23970485  0.35479824 -0.25402083  0.33786424 -0.27962932  0.30015159 -0.31694473  0.26251055 -0.36330307  0.20556067 -0.41140616  0.14301175 -0.42280631  0.08183556  0.          0.        ],10025,0.978967158354345,[-0.28564626 -0.02132197  0.46380318  1.49491847 -0.30284458  0.4467812  -0.18548906  0.40692145 -0.23970485  0.35479824 -0.25402083  0.33786424 -0.27962932  0.30015159 -0.31694473  0.26251055 -0.36330307  0.20556067 -0.41140616  0.14301175 -0.42280631  0.08183556  0.          0.          0.          0.        ],10422
graphs/new/nodes_10/depth_3//9.gml,0.8430165202603312,[-0.2120451   0.30123216],42,0.8766466139993847,[ 0.18233134 -0.19157862 -0.51001041 -1.3651379 ],170,0.9169562613530496,[-0.13982488  0.4232709  -0.30800587  0.27439127 -0.39910738  0.1655135 ],455,0.934252602704574,[-0.12501832  0.44503912 -0.26969042  0.29730724 -0.33806774  0.21369383 -0.42708983  0.14151131],297,0.9412727850038306,[-0.12394842  0.45930799 -0.26270403  0.31496655 -0.3182606   0.22941835 -0.46934051  0.98893955  0.04014649  0.74808513],517,0.9516510267197577,[-0.11288518  0.46881404 -0.24256249  0.33156521 -0.28833972  0.25569429 -0.35274861  0.21129124 -0.47180181  0.99972133  0.03526425  0.7229208 ],819,0.9552888067951438,[-0.11289057  0.47392204 -0.24118507  0.34227413 -0.28299543  0.26058397 -0.41991553 -0.43683177  0.03679232  0.67045939 -0.4545027   0.86072681  0.02906323  0.84497825],1095,0.9552888067951438,[-0.11289057  0.47392204 -0.24118507  0.34227413 -0.28299543  0.26058397 -0.41991553 -0.43683177  0.03679232  0.67045939 -0.4545027   0.86072681  0.02906323  0.84497825  0.          0.        ],1479,0.9607107679827972,[-0.11090325  0.47426585 -0.23397581  0.33105864 -0.26404026  0.26626971 -0.31791607  0.26511216 -0.33409422  0.23070772 -0.41435889  0.11835936  0.67110404  0.6313145   0.01704304  0.02928919 -0.03215541  0.83895175],2983,0.9771370282010704,[ 0.18327621  1.49125821 -0.32124002  0.39573617 -0.23116048  0.3549896  -0.27236024  0.28501008 -0.28949108  0.2624552  -0.30676173  0.23770015 -0.35101181  0.21194572 -0.43763408  0.9973696   0.02373925  0.74066592 -0.45677899  0.0924076 ],4158,0.9771370282010704,[ 0.18327621  1.49125821 -0.32124002  0.39573617 -0.23116048  0.3549896  -0.27236024  0.28501008 -0.28949108  0.2624552  -0.30676173  0.23770015 -0.35101181  0.21194572 -0.43763408  0.9973696   0.02373925  0.74066592 -0.45677899  0.0924076   0.          0.        ],6417,0.9850915899235412,[-0.09539015  0.48609616 -0.19311997  0.34649274 -0.21202113  0.29305855 -0.30068569  0.90208047  0.03359025 -0.55183411 -0.39081141  0.95196332  0.02288606 -0.64840101 -0.35207204  0.22310837 -0.32350652  0.19609654 -0.35791986  0.17203133 -0.40223179  0.12535764 -0.43841928  0.07669948],9225,0.9850915899235412,[-0.09539015  0.48609616 -0.19311997  0.34649274 -0.21202113  0.29305855 -0.30068569  0.90208047  0.03359025 -0.55183411 -0.39081141  0.95196332  0.02288606 -0.64840101 -0.35207204  0.22310837 -0.32350652  0.19609654 -0.35791986  0.17203133 -0.40223179  0.12535764 -0.43841928  0.07669948  0.          0.        ],6021
