path,r_1,r_1_angles
graphs/new/nodes_12/depth_3//0.gml,0.7164776984595451,[ 1.23086385  0.97608959  0.55755514 -2.14972933 -1.06567598 -1.16074916 -1.31540127 -2.84319314  0.11829502 -0.68337459  2.30258602  2.63309163]
graphs/new/nodes_12/depth_3//1.gml,0.9279452112974204,[ 3.03209397  2.03727792 -1.33320107 -2.63098761 -0.01001702 -0.53953344 -2.04245734 -1.21632836 -0.27779536  3.39890111 -0.34494415  0.16372637]
graphs/new/nodes_12/depth_3//2.gml,0.7624556601472997,[-1.37741743 -0.61735631 -2.98392793 -2.85438762  2.50720491 -2.97480744  0.20940612 -4.11773451  0.12218679  1.43610112 -0.44541411 -1.52717764]
graphs/new/nodes_12/depth_3//3.gml,0.8600658444083074,[ 2.87666     1.33497557  0.07810192 -1.84274949  1.64847252  2.8018588   0.06711021  0.36810184  2.3556599   0.00481713 -0.87225922  2.48972006]
graphs/new/nodes_12/depth_3//4.gml,0.9095503341121121,[-1.46496336  2.70886104 -1.38697429 -2.74312662 -0.14764332  1.48491316  0.08710376 -0.67353118  1.40739381 -2.92488852 -0.3560004   3.23265038]
graphs/new/nodes_12/depth_3//5.gml,0.8721945054967588,[-0.18008071 -1.44224913  1.88079171  0.75742979 -0.57775044 -1.55969262 -2.60512511  0.78728832  1.73152928  2.03756727  3.06307315  0.75581839]
graphs/new/nodes_12/depth_3//6.gml,0.9207195076568274,[-2.98030507 -0.0916671  -0.31347375 -1.21629459  2.86333711 -0.56064302  0.03780455 -0.65689754  2.37832011  1.60724292 -2.768688   -1.41044756]
graphs/new/nodes_12/depth_3//7.gml,0.920924262036663,[-1.93173696  1.61079769  3.69368336  0.12134392  1.2013392   1.94216776  2.23961611  0.05083707  0.5683682   3.33127191  2.18453681  3.24510877]
graphs/new/nodes_12/depth_3//8.gml,0.875449397371521,[ 1.44302516 -0.67686465 -0.21054557 -1.49907679  0.2157646  -3.72606172  0.17122951 -0.29961662 -1.2836781  -2.58941998  3.09622655 -2.41918957]
graphs/new/nodes_12/depth_3//9.gml,0.7758773673732359,[-0.24499686  2.96994086  0.29573501 -0.89714591 -2.69876668  1.35643972 -1.86559447 -1.32128305  1.87960755  0.76775495 -1.55341416  0.3747733 ]
graphs/new/nodes_12/depth_3//10.gml,0.8355490757771256,[-1.65715746 -0.56454544 -1.73807626  1.85255395 -1.14910009  2.06074704  3.17610135  1.15997405  2.86697078  0.39445761  0.14519371 -1.876854  ]
graphs/new/nodes_12/depth_3//11.gml,0.7374007516067672,[-2.26098756  1.94891379  0.53075119 -0.02473887 -2.40371828  0.95474593  2.45581398 -2.78022769  1.04604839 -1.16293077 -1.07196549 -0.39375642]
graphs/new/nodes_12/depth_3//12.gml,0.7709550550205374,[ 2.32595002  0.02624361 -0.60490239  0.49562363  1.42835766  2.4336658   1.20776654  1.91809945 -2.35008025  1.30300817  0.34786942  0.59817167]
graphs/new/nodes_12/depth_3//13.gml,0.8230810732517738,[-1.81500723 -1.29489243  0.85678623  2.2567509   3.12234849 -3.07186021 -1.55133364  0.77270896 -0.97157913 -1.53155053  1.80184833  2.38302817]
graphs/new/nodes_12/depth_3//14.gml,0.8882379941676339,[-2.48835629  1.5565422   1.65522888  3.169519   -0.02961899 -0.02827064  2.23442716  1.62507545  1.91787886  2.77131224  0.30660067  1.3304245 ]
graphs/new/nodes_12/depth_3//15.gml,0.7936995368803624,[ 1.65165444  2.66769493  2.5264073   1.59264077 -2.82195713 -2.99304902  0.27169313  1.04113005 -0.35188947 -3.20223183  0.23441122  0.62691255]
graphs/new/nodes_12/depth_3//16.gml,0.9228367766187552,[ 1.36164137  0.04790788 -0.10165341 -3.15162153  1.99955376  2.71056063  0.29299706 -1.05050314 -0.04626338 -2.47262352  0.38576725  2.97060611]
graphs/new/nodes_12/depth_3//17.gml,0.9291368515392234,[-0.12559475 -2.61718428  1.28806823  1.54732755  1.56868543  0.13907489 -2.72488175 -0.33458125 -2.76909634  1.41006748 -0.49966255  3.25653373]
graphs/new/nodes_12/depth_3//18.gml,0.9176322497600988,[-0.14399387  1.688737    0.28947815 -3.50039279  0.23525527 -1.7395026   1.29391255  1.54918554 -1.77457774 -2.22153411  0.02869002  2.39159286]
graphs/new/nodes_12/depth_3//19.gml,0.9368082090751011,[-1.55742169 -4.55074457 -3.34338934  3.18977799  0.08071101  1.48626255  1.48976352  3.25268494  0.39312823  1.25698393 -2.84550307 -1.77443521]
graphs/new/nodes_12/depth_3//20.gml,0.7844643857651256,[ 0.150787   -0.88803431  0.26336015 -1.02338282 -2.0255311  -1.71920904  1.58146145  0.74150355  3.30870438  0.80769556 -0.0934851   2.36441713]
graphs/new/nodes_12/depth_3//21.gml,0.7327281414790067,[ 3.90674089 -1.92034958 -3.06732771  1.35638988  2.04371008  2.60805571  2.46635063 -2.02575488 -0.30015735 -2.142097    2.32410567  2.14572433]
graphs/new/nodes_12/depth_3//22.gml,0.7194931657372657,[ 1.06175891 -0.50107625  2.50127777  0.21108172 -2.7905656  -0.82432712 -1.10305734  2.09367305  2.44830003 -2.43711476  1.08478122  2.64599558]
graphs/new/nodes_12/depth_3//23.gml,0.9312200146293249,[-3.00185043  1.1212749  -1.5785838   2.12256431  3.15262675  1.02788787 -0.6318643   3.16072363  2.49218172 -1.8778438   0.35635457  1.38713289]
