path,r_1,r_1_angles
graphs/new/nodes_12/depth_5//0.gml,0.7694599846351888,[-1.32062616  2.98927533  0.98194264  1.94386812]
graphs/new/nodes_12/depth_5//1.gml,0.8215541115605891,[ 2.82365902 -1.31175504 -2.42682266 -1.79385739]
graphs/new/nodes_12/depth_5//2.gml,0.7499054929416018,[-1.60731254  1.03819674 -1.22993352  1.19295608]
graphs/new/nodes_12/depth_5//3.gml,0.7628651446121427,[-1.36597454 -1.69828397 -2.12244034  0.36738846]
graphs/new/nodes_12/depth_5//4.gml,0.7174614173279742,[-1.17918605 -2.75954126  2.92689526  2.3736219 ]
graphs/new/nodes_12/depth_5//5.gml,0.8575750420626047,[ 0.27905416 -2.00278443  0.50536131 -0.25355936]
graphs/new/nodes_12/depth_5//6.gml,0.8350778416274731,[-3.52443957  0.26323053  0.8191028   1.32251454]
graphs/new/nodes_12/depth_5//7.gml,0.7993943594333763,[-1.02743761  1.55629672  1.35404136  2.77486707]
graphs/new/nodes_12/depth_5//8.gml,0.8311856035130828,[-2.88148255  1.09001596 -2.68379871  2.87082916]
graphs/new/nodes_12/depth_5//9.gml,0.8055722966528157,[ 1.51262489  2.45811669 -1.93412194 -2.74799335]
graphs/new/nodes_12/depth_5//10.gml,0.8387499508355487,[ 2.70323893  1.22940572 -2.96727886 -2.42803188]
graphs/new/nodes_12/depth_5//11.gml,0.8605870407747315,[-0.22395656 -1.11211464  2.70400231  0.24965882]
graphs/new/nodes_12/depth_5//12.gml,0.8146414164075569,[2.84946137 2.08138882 2.62250349 1.85827669]
graphs/new/nodes_12/depth_5//13.gml,0.693029424482594,[ 1.0687868  -4.34036003  0.17178613  0.84378006]
graphs/new/nodes_12/depth_5//14.gml,0.7626539417704148,[ 0.36950442 -0.39363578  1.61136718  0.07237214]
graphs/new/nodes_12/depth_5//15.gml,0.7696096560809705,[1.62129308 2.37812194 1.29503637 0.35782674]
graphs/new/nodes_12/depth_5//16.gml,0.7618508571649112,[ 2.69430029 -1.89188253 -2.96713457  0.72952206]
graphs/new/nodes_12/depth_5//17.gml,0.7317809102793125,[ 2.73954082  0.39590061 -1.53111763  1.58465635]
graphs/new/nodes_12/depth_5//18.gml,0.8225415685269745,[ 1.72682779  4.19970075 -1.15054513 -0.33409328]
graphs/new/nodes_12/depth_5//19.gml,0.8429090601935296,[-0.27026847  0.49993565 -0.45718988  0.2733177 ]
graphs/new/nodes_12/depth_5//20.gml,0.7816221898073666,[-1.4048725   0.26640603  1.84619338 -0.31805547]
graphs/new/nodes_12/depth_5//21.gml,0.8439430401378977,[-2.66351822 -1.23608945  2.93442172 -2.29717104]
graphs/new/nodes_12/depth_5//22.gml,0.8075979415668276,[-0.31506568  3.38326177 -2.41761842  2.8962334 ]
graphs/new/nodes_12/depth_5//23.gml,0.5618289122594354,[-1.78653122  0.25495338 -3.27358172 -2.89910842]
graphs/new/nodes_12/depth_5//24.gml,0.8675138008373969,[ 0.27073295  1.04315538  0.49785734 -3.43124808]
graphs/new/nodes_12/depth_5//25.gml,0.8401762778006764,[-0.3446101  -1.32945691 -2.43120097 -1.83500408]
graphs/new/nodes_12/depth_5//26.gml,0.7736920313123928,[-1.75922784 -2.52335923  1.1051974  -1.17297367]
graphs/new/nodes_12/depth_5//27.gml,0.8215038642589384,[-0.31833084 -2.88909589 -2.43290066 -1.81353872]
graphs/new/nodes_12/depth_5//28.gml,0.817060759470111,[ 1.65467976 -0.80853722 -1.90031978 -1.1864532 ]
graphs/new/nodes_12/depth_5//29.gml,0.7355500081969414,[-1.57089296  0.33251942 -1.17606238 -1.96350464]
graphs/new/nodes_12/depth_5//30.gml,0.824538313225711,[-0.34294846  0.23787964 -2.39818674  1.32231082]
graphs/new/nodes_12/depth_5//31.gml,0.7191428819373161,[-1.70025099  1.73377432 -1.08720453 -1.9697133 ]
graphs/new/nodes_12/depth_5//32.gml,0.7252766926253015,[ 1.84778876 -1.51567509  0.92214354  0.38484797]
graphs/new/nodes_12/depth_5//33.gml,0.8025194617691391,[-3.49959326  1.85895748 -2.36643304  2.90349763]
graphs/new/nodes_12/depth_5//34.gml,0.7339881691953615,[-1.6350284   1.31443615  4.37930516 -1.1918787 ]
graphs/new/nodes_12/depth_5//35.gml,0.7816207534982781,[ 0.34769601 -0.23301214 -0.72806299  3.39638925]
graphs/new/nodes_12/depth_5//36.gml,0.774644809514368,[ 1.40446847 -3.38301391 -1.0466261   1.22461849]
graphs/new/nodes_12/depth_5//37.gml,0.7661469835345415,[ 2.79415202 -2.75755041 -1.45205552  1.54347552]
graphs/new/nodes_12/depth_5//38.gml,0.78637146844636,[ 1.62960039  2.00725169 -1.29422323  2.76875514]
graphs/new/nodes_12/depth_5//39.gml,0.8394764303883959,[-0.34566398  0.23943911  3.85260537 -0.26522241]
