path,r_1,r_1_angles
graphs/new/nodes_12/depth_6//0.gml,0.9304450679646754,[ 0.20787605 -2.12251655  1.83149088  3.11594468 -3.03840814  0.03822115 -1.44543344 -4.38402148  2.74762685  3.03649998  3.38422618  2.35974589 -2.54871305 -2.59004552  3.05323595  0.7119348  -2.55993921  2.98335257]
graphs/new/nodes_12/depth_6//1.gml,0.948786119042672,[ 3.39679329  1.14270943 -2.49353523 -1.67427407 -2.32812874  4.27783743  3.27031043 -3.04851587  0.71523818  1.39627956  0.35829703  2.20367978  0.2685606   1.16075049 -1.03084527  0.22976189 -1.1136747  -1.72961724]
graphs/new/nodes_12/depth_6//2.gml,0.9332692643643044,[-1.32764942 -0.25750494 -1.98314342  2.37249589  0.24813159 -0.34479728 -2.26695657 -2.92873228 -0.81518635 -1.03290849 -0.13615558 -2.34387056  2.25848407  1.7023097   1.49882481 -1.92872842 -2.65623429  2.97665705]
graphs/new/nodes_12/depth_6//3.gml,0.9515146249455636,[ 0.45317805  0.21725307 -0.2892597  -0.78469602 -1.67144503 -2.07881128 -0.06509838  2.14148558 -1.99585237  1.69504463 -1.97536213  0.23212114 -3.39749563 -0.64069966 -0.32841174  1.83267007  0.91200785 -3.34671212]
graphs/new/nodes_12/depth_6//4.gml,0.9226348476013769,[-1.15962235  0.34231315 -1.15802791  1.36932162 -2.56541937  2.01766102 -1.78958533 -0.21526757  2.39391014 -1.1533223  -0.50864025 -1.94706186 -1.71324391  1.1052255  -2.96576425  0.73291327 -2.33784984  1.29386928]
graphs/new/nodes_12/depth_6//5.gml,0.9438854666868491,[ 2.79859772 -1.4182127   1.64214176 -1.42076112 -0.9235447   2.14819447  1.71303189  3.26805504 -1.81283297 -0.90416381  2.27618902 -0.82576041 -1.69678408  2.94892003  1.73621686  2.83912766 -0.02617129 -0.32984433]
graphs/new/nodes_12/depth_6//6.gml,0.959994383293466,[ 2.70934567  0.10735829  0.73898263  0.50914425 -2.21415047 -1.60037039  0.5702981  -1.53632525 -1.59854807  0.56195967  0.49613225 -0.29178265 -2.63571831  0.64151529 -0.04908161 -2.4462918  -2.52493897  1.43210895]
graphs/new/nodes_12/depth_6//7.gml,0.8866762310611009,[-1.74407849 -2.87245555 -2.68362191 -1.7927691  -2.20054463  2.82054114 -1.33071953 -1.24402611 -1.82104528  2.4012086   1.56749483 -3.65573422 -0.68626361 -1.73584282  3.46638792  0.09506706 -1.84008887  1.82935787]
graphs/new/nodes_12/depth_6//8.gml,0.9311180831974105,[ 2.70477159  1.69480928 -2.39013452 -0.93585482  1.99636985  0.01457864  2.4476702   1.5876867  -1.47614553 -2.73418147 -2.51376558  2.72957581 -1.11933801 -1.49985113 -1.32925664  2.9535951  -0.96533505  0.1661211 ]
graphs/new/nodes_12/depth_6//9.gml,0.9462754306491149,[-2.80780957  1.97063521 -0.19320346 -2.68607582 -1.11028478  0.09250435 -1.45278544 -0.45526139 -2.60417673  1.88310338  3.07884108  3.78158762 -0.08302463 -2.90888435  3.86003287  1.29664059 -2.5946877   1.43756254]
graphs/new/nodes_12/depth_6//10.gml,0.9317124862116972,[-2.82679844  1.50269536  2.62531256 -2.48121263  2.72743401  1.68018007  0.50309838  2.6900158   0.40934889  1.27374283 -2.7294056   1.17278484  0.46319952  1.42447116 -1.15264308  0.05024795  0.62855374  0.19361502]
graphs/new/nodes_12/depth_6//11.gml,0.9663137622162774,[-3.30249996  0.59028974 -0.42024259 -0.39576495 -3.03612228  0.92295074 -0.53433654  2.79837658 -3.08814758 -2.14031224  0.07218086 -1.86477972 -1.78985457  0.02479     1.19488502 -1.32747897  2.60566393 -1.44776798]
graphs/new/nodes_12/depth_6//12.gml,0.8974977044795499,[-3.61968895  1.47238565  3.80129156  1.17830439 -1.45580654  1.68759833  1.83636654 -1.48012456 -2.04341328 -0.87629194  1.27416881  0.58959806 -0.5943529  -2.94461824 -2.42540935  2.86893119 -2.41421282 -1.77330016]
graphs/new/nodes_12/depth_6//13.gml,0.9523745145035175,[ 1.95304285  0.03735822 -2.17444531  0.59570718 -0.42519666 -1.01709504 -0.58132664 -0.47188326 -3.0265132   2.60251643  2.41622871 -1.44999546 -2.42332219  1.22181597 -2.38370959 -0.14471249 -0.9319884   1.70520345]
graphs/new/nodes_12/depth_6//14.gml,0.9661025559269493,[-1.75957777  0.55655341  1.14484642  0.18069911  1.28500343  1.92754095  0.12316405 -0.31606259  2.26732799 -0.25727923 -2.51536062  0.27283481  1.41949151  1.00654955 -2.538932    2.10813716 -1.61612957 -0.64839137]
graphs/new/nodes_12/depth_6//15.gml,0.9772018948617749,[-2.81180636  3.48475928 -0.1778665  -1.04639482  0.55108001  0.54014223 -0.13764715 -2.63099674 -2.39751371 -4.53860551 -3.47878348 -0.61926088  2.9384871   0.40542737  1.64083489 -0.1278252  -2.63975475  3.01794564]
graphs/new/nodes_12/depth_6//16.gml,0.9335789928136519,[-3.33514955 -2.59295908 -2.07289239 -1.68648373 -1.47526197  0.4519143  -0.46527463  0.19221682 -1.61952745 -4.29098187  3.09475156  2.57411794 -3.74603599 -0.75769534  3.11430933 -2.529349   -0.39779877  2.9928077 ]
graphs/new/nodes_12/depth_6//17.gml,0.9410142943445177,[-2.79992501  0.4227164   2.96398463 -1.10889737 -2.54209456 -2.19212152 -2.49815691  1.98069941 -3.24197146 -2.11248548 -0.74391487  1.84781753  0.93062702 -0.10174587 -1.68368959 -1.46631822 -2.61693065  0.05237723]
graphs/new/nodes_12/depth_6//18.gml,0.9215545592830838,[-2.92607996  0.32729386 -0.41415344 -3.2675077   3.4227666  -0.56553453 -2.25620653 -0.10247227  0.95066151 -1.66380272 -2.31637176  1.996036    2.66246564  0.25403198 -1.99836361  1.40904622  2.55022824 -0.14623921]
graphs/new/nodes_12/depth_6//19.gml,0.9325345703620129,[ 0.34356642 -1.21939585  2.95760584  0.60020272 -2.46463787  0.57281101  3.04027711  2.2995112   2.09866106  1.23918856  0.38810299 -1.17056707  0.14867172  2.91687682 -1.820401   -0.14191427  1.31002462  1.84919302]
graphs/new/nodes_12/depth_6//20.gml,0.929315430065015,[ 0.41741926  0.21745456 -1.77336414 -0.07485649 -1.61025184 -0.47763143  2.63337921  2.1766917   2.5702369  -4.61148996 -2.45214884 -0.46294387 -2.4230271   2.85331162 -2.39975855 -2.72843424  3.08056193 -0.59572344]
graphs/new/nodes_12/depth_6//21.gml,0.9184333480563912,[-1.49125665  1.88280575  1.70688502 -2.26918189  1.40078182 -3.24324372 -0.9425488  -3.27142114 -0.5929824  -1.13902812  2.64982894 -1.25849415  1.93372879  0.45767383  3.09947087  4.31609779 -2.41666106 -1.37661851]
graphs/new/nodes_12/depth_6//22.gml,0.9453619815357235,[-1.7785793   2.64864654 -3.030603   -2.35702292 -1.25282263 -0.50829749 -1.75630191  3.35184299  2.22343959 -1.03984059 -0.06743094 -0.82721758 -0.86009735  2.48208055  0.05257913  0.75392799 -1.66339312 -1.74519055]
