,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_10/depth_3//10.gml,0.6898899196758271,[-1.30959419  1.02449935],38.0,0.6898899496830316,[-1.83214604  3.68781798],45,0.74901136998,[-0.19543552 -1.27314846],30,0.74901136998,[-0.19543552 -1.27314846],39,0.74901136998,[-0.19543552 -1.27314846],30,0.74901136998,[-0.19543552 -1.27314846],33,0.7490113699800045,[-2.94615714  2.84394474],27,0.7490113699800045,[-2.94615714  2.84394474],36,0.7490113699800101,[-2.9461572   2.84394475],30,0.7490113699800101,[-2.9461572   2.84394475],33
graphs/new/nodes_10/depth_3//11.gml,0.7485934693231565,[ 1.77508363 -2.80191082],38.0,0.7810752393212722,[-0.19294509  0.29113197],66,0.7810752393212722,[-0.19294509  0.29113197],33,0.7810752393212722,[-0.19294509  0.29113197],33,0.7810752393212722,[-0.19294509  0.29113197],30,0.7810752393212722,[-0.19294509  0.29113197],33,0.7810752393212722,[-0.19294509  0.29113197],36,0.7810752393212722,[-0.19294509  0.29113197],54,0.7810752393212722,[-0.19294509  0.29113197],135,0.7810752393212722,[-0.19294509  0.29113197],69
graphs/new/nodes_10/depth_3//12.gml,0.7650752939258015,[1.33249148 2.10595574],33.0,0.8160676673366257,[ 2.95158217 -1.28571738],90,0.81606766733663,[2.95158216 1.85587533],30,0.81606766733663,[2.95158216 1.85587533],120,0.81606766733663,[2.95158216 1.85587533],42,0.81606766733663,[2.95158216 1.85587533],111,0.81606766733663,[2.95158216 1.85587533],63,0.81606766733663,[2.95158216 1.85587533],81,0.81606766733663,[2.95158216 1.85587533],30,0.81606766733663,[2.95158216 1.85587533],75
graphs/new/nodes_10/depth_3//13.gml,0.7105303843008413,[ 0.86156677 -0.00642096],94.0,0.8312661600622965,[ -3.3363065  -12.27844876],78,0.8312661600622965,[ -3.3363065  -12.27844876],48,0.8312661600623097,[-2.94687884 -1.85871833],69,0.8312661600623097,[-2.94687884 -1.85871833],33,0.8312661600623209,[0.19471393 2.85367071],48,0.8312661600623209,[0.19471393 2.85367071],57,0.8312661600623209,[0.19471393 2.85367071],45,0.8312661600623209,[0.19471393 2.85367071],42,0.8312661600623209,[0.19471393 2.85367071],36
graphs/new/nodes_10/depth_3//14.gml,0.8251636008974624,[-0.18259418 -2.86294574],34.0,0.8251636462773126,[-3.32405067  1.84942954],81,0.8251636462773126,[-3.32405067  1.84942954],27,0.8251636462773126,[-3.32405067  1.84942954],30,0.8251636462773126,[-3.32405067  1.84942954],24,0.8251636462773145,[-0.18245801 -2.86295944],27,0.8251636462773145,[-0.18245801 -2.86295944],42,0.8251636462773145,[-0.18245801 -2.86295944],48,0.8251636462773145,[-0.18245801 -2.86295944],51,0.8251636462773145,[-0.18245801 -2.86295944],39
graphs/new/nodes_10/depth_3//15.gml,0.6875154058387984,[ 1.80480318 -2.03697327],42.0,0.7809881212903482,[ 0.22339691 -3.46953079],30,0.7809881212903498,[ 0.22339694 -1.89873445],33,0.7809881212903498,[ 0.22339694 -1.89873445],33,0.7809881212903498,[ 0.22339694 -1.89873445],54,0.7809881212903498,[ 0.22339694 -1.89873445],54,0.7809881212903498,[ 0.22339694 -1.89873445],69,0.7809881212903498,[ 0.22339694 -1.89873445],33,0.7809881212903498,[ 0.22339694 -1.89873445],27,0.7809881212903498,[ 0.22339694 -1.89873445],27
graphs/new/nodes_10/depth_3//16.gml,0.7354518790526563,[1.79775759 2.74498196],45.0,0.7354518852436595,[-1.34375044  2.7450056 ],33,0.7354518852436595,[-1.34375044  2.7450056 ],18,0.7354518852436595,[-1.34375044  2.7450056 ],72,0.7354518852436595,[-1.34375044  2.7450056 ],27,0.7354518852436595,[-1.34375044  2.7450056 ],69,0.8316500044930601,[-0.2102536  -2.83256325],45,0.8316500044930601,[-0.2102536  -2.83256325],33,0.8316500044930601,[-0.2102536  -2.83256325],42,0.8316500044930601,[-0.2102536  -2.83256325],51
graphs/new/nodes_10/depth_3//17.gml,0.8264273097900179,[-0.20742425  0.30159468],42.0,0.8264273097900179,[-0.20742425  0.30159468],84,0.8264273097900179,[-0.20742425  0.30159468],27,0.8264273097900179,[-0.20742425  0.30159468],27,0.8264273311086524,[ 0.20747579 -1.87247798],33,0.8264273311087078,[0.20747573 4.41070715],45,0.8264273311087078,[0.20747573 4.41070715],72,0.8264273311087078,[0.20747573 4.41070715],51,0.8264273311087078,[0.20747573 4.41070715],72,0.8264273311087078,[0.20747573 4.41070715],42
graphs/new/nodes_10/depth_3//18.gml,0.7287811456417278,[-1.38268267  1.1974299 ],45.0,0.7287811660590662,[-1.3828086   1.19738224],27,0.7287811660590662,[-1.3828086   1.19738224],9,0.8105313575625968,[ 2.93806386 -2.84228037],81,0.8105313575625968,[ 2.93806386 -2.84228037],30,0.8105313575625968,[ 2.93806386 -2.84228037],36,0.8105313575625968,[ 2.93806386 -2.84228037],42,0.8105313575625968,[ 2.93806386 -2.84228037],57,0.8105313575625968,[ 2.93806386 -2.84228037],75,0.8105313575625968,[ 2.93806386 -2.84228037],36
graphs/new/nodes_10/depth_3//19.gml,0.7757512218824653,[1.34230647 2.0342493 ],46.0,0.8362444534132308,[-2.95834597  2.86634647],72,0.836244453413233,[-0.18324675 -1.29555017],39,0.836244453413233,[-0.18324675 -1.29555017],57,0.836244453413233,[-0.18324675 -1.29555017],66,0.836244453413233,[-0.18324675 -1.29555017],36,0.836244453413233,[-0.18324675 -1.29555017],60,0.836244453413233,[-0.18324675 -1.29555017],87,0.8362444534132344,[-2.95834593  1.29555017],45,0.8362444534132344,[-2.95834593  1.29555017],33
graphs/new/nodes_10/depth_3//20.gml,0.8312091926178659,[-1.78821011  1.20204958],40.0,0.8555061960332738,[-0.20315435 -2.84339008],42,0.8555061960332738,[-0.20315435 -2.84339008],27,0.8555061960332738,[-0.20315435 -2.84339008],72,0.8555061960332738,[-0.20315435 -2.84339008],33,0.8555061960332738,[-0.20315435 -2.84339008],30,0.8555061960332738,[-0.20315435 -2.84339008],33,0.8555061960332738,[-0.20315435 -2.84339008],36,0.8555061960332738,[-0.20315435 -2.84339008],54,0.8555061960332738,[-0.20315435 -2.84339008],27
graphs/new/nodes_10/depth_3//21.gml,0.8113137120721277,[-0.25929106  0.35621185],37.0,0.8113137303201114,[ 0.25923719 -1.92692815],36,0.8113137303201153,[ 2.8823554  -1.21466459],33,0.8113137303201162,[ 0.25923722 -1.92692808],36,0.8113137303201171,[0.25923725 1.21466455],51,0.8113137303201171,[0.25923725 1.21466455],27,0.8113137303201171,[0.25923725 1.21466455],54,0.8113137303201171,[0.25923725 1.21466455],36,0.8113137303201171,[0.25923725 1.21466455],48,0.8113137303201171,[0.25923725 1.21466455],69
graphs/new/nodes_10/depth_3//22.gml,0.8519727814547405,[-2.96137522 -1.84948228],34.0,0.8519727814547405,[-2.96137522 -1.84948228],99,0.8519727814547405,[-2.96137522 -1.84948228],18,0.8519727814547405,[-2.96137522 -1.84948228],48,0.8519727814547405,[-2.96137522 -1.84948228],15,0.8519727814547405,[-2.96137522 -1.84948228],27,0.8519727814547405,[-2.96137522 -1.84948228],48,0.8519727814547405,[-2.96137522 -1.84948228],33,0.8519727814547405,[-2.96137522 -1.84948228],63,0.8519727814547405,[-2.96137522 -1.84948228],30
graphs/new/nodes_10/depth_3//23.gml,0.7723839229619541,[2.9209517 0.329681 ],49.0,0.7723839229619541,[2.9209517 0.329681 ],27,0.7723839251503695,[2.92096144 1.90044248],39,0.7723839251503695,[2.92096144 1.90044248],42,0.7723839251503695,[2.92096144 1.90044248],45,0.7723839251503695,[2.92096144 1.90044248],39,0.7723839251503695,[2.92096144 1.90044248],54,0.7723839251503698,[0.22063118 2.81194647],33,0.7723839251503698,[0.22063118 2.81194647],36,0.7723839251503698,[0.22063118 2.81194647],57
graphs/new/nodes_10/depth_3//24.gml,0.7057168578399433,[-1.33316513 -2.85420142],34.0,0.8108701901429857,[0.20371436 2.84332802],33,0.8108701901429857,[0.20371436 2.84332802],27,0.8108701901429857,[0.20371436 2.84332802],36,0.8108701901429857,[0.20371436 2.84332802],39,0.8108701901429884,[-0.2037144  1.8690609],54,0.8108701901429884,[-0.2037144  1.8690609],123,0.8108701901429884,[-0.2037144  1.8690609],27,0.8108701901429884,[-0.2037144  1.8690609],33,0.8108701901429884,[-0.2037144  1.8690609],48
graphs/new/nodes_10/depth_3//25.gml,0.767107124121422,[1.75152169 1.20973421],36.0,0.8484362973787266,[-2.94125693 -0.29189955],36,0.8484362973787345,[2.94125688 1.86269584],30,0.8484362973787345,[2.94125688 1.86269584],66,0.8484362973787345,[2.94125688 1.86269584],27,0.8484362973787389,[-2.94125686  1.27889677],60,0.8484362973787389,[-2.94125686  1.27889677],33,0.8484362973787389,[-2.94125686  1.27889677],24,0.8484362973787389,[-2.94125686  1.27889677],30,0.8484362973787389,[-2.94125686  1.27889677],27
graphs/new/nodes_10/depth_3//26.gml,0.7286468816845552,[-1.35910255 -1.95203929],41.0,0.7286468852139837,[-1.35917515  1.18954541],45,0.7286468852139864,[-1.78241756  0.38125094],54,0.7286468852139864,[-1.78241756  0.38125094],45,0.8295667186450149,[2.93122847 0.30502354],48,0.8295667186450149,[ 2.93122847 -1.26577279],45,0.8295667186450149,[ 2.93122847 -1.26577279],39,0.8295667186450152,[-0.21036418 -2.83656909],66,0.8295667186450152,[-0.21036418 -2.83656909],42,0.8295667186450152,[-0.21036418 -2.83656909],90
graphs/new/nodes_10/depth_3//27.gml,0.6847228926258677,[-1.30937114  1.96780185],33.0,0.6847229014159375,[ 1.30948189 -0.39707538],51,0.8074864053775485,[-0.23523872 -1.22670326],42,0.8074864053775485,[-0.23523872 -1.22670326],33,0.8074864053775485,[-0.23523872 -1.22670326],66,0.8074864053775499,[-0.23523871  1.91488942],51,0.8074864053775499,[-0.23523871  1.91488942],27,0.8074864053775499,[-0.23523871  1.91488942],30,0.8074864053775518,[-2.90635396  1.22670322],36,0.8074864053775518,[-2.90635396  1.22670322],27
graphs/new/nodes_10/depth_3//28.gml,0.8378492078609995,[0.19926628 1.27432521],38.0,0.8378492242284618,[2.94241108 0.29649845],36,0.8378492242284618,[2.94241108 0.29649845],24,0.8378492242284618,[2.94241108 0.29649845],42,0.8378492242284618,[2.94241108 0.29649845],33,0.8378492242284618,[2.94241108 0.29649845],42,0.8378492242284618,[2.94241108 0.29649845],174,0.8378492242284618,[2.94241108 0.29649845],30,0.8378492242284618,[2.94241108 0.29649845],27,0.8378492242284618,[2.94241108 0.29649845],27
graphs/new/nodes_10/depth_3//29.gml,0.8270743758732118,[-2.93263854 -1.87245493],39.0,0.8270743826158371,[-0.20891383 -1.26908608],18,0.8270743826158371,[-0.20891383 -1.26908608],39,0.8270743826158371,[-0.20891383 -1.26908608],30,0.8270743826158372,[-2.9326789   1.26908607],63,0.8270743826158372,[-2.9326789   1.26908607],12,0.8270743826158372,[-2.9326789   1.26908607],30,0.8270743826158385,[2.93267883 1.87250658],51,0.8270743826158395,[ 0.20891381 -1.87250656],27,0.8270743826158395,[ 0.20891381 -1.87250656],36
graphs/new/nodes_10/depth_3//30.gml,0.7247809706639302,[ 1.75221146 -1.9388546 ],33.0,0.8031159778059758,[-0.1886706   1.85568289],30,0.8031159778060063,[ 2.95292204 -2.85670594],33,0.8031159778060118,[-2.95292212 -1.855683  ],81,0.8031159778060118,[-2.95292212 -1.855683  ],36,0.8031159778060118,[-2.95292212 -1.855683  ],33,0.8031159778060118,[-2.95292212 -1.855683  ],90,0.8031159778060118,[-2.95292212 -1.855683  ],36,0.8031159778060118,[-2.95292212 -1.855683  ],66,0.8031159778060118,[-2.95292212 -1.855683  ],42
graphs/new/nodes_10/depth_3//31.gml,0.7857825987648711,[ 0.22703815 -1.90264389],35.0,0.785782604593456,[-0.22698838  1.90265084],45,0.785782604593456,[-0.22698838  1.90265084],51,0.785782604593456,[-0.22698838  1.90265084],45,0.7857826045934574,[ 3.36858106 -3.47344717],30,0.7857826045934574,[ 3.36858106 -3.47344717],18,0.7857826045934574,[ 3.36858106 -3.47344717],39,0.7857826045934574,[ 3.36858106 -3.47344717],57,0.7857826045934574,[ 3.36858106 -3.47344717],48,0.7857826045934574,[ 3.36858106 -3.47344717],18
graphs/new/nodes_10/depth_3//32.gml,0.7430736018482964,[ 1.37228451 -2.72192891],42.0,0.7430736089565266,[-1.76937707  0.41971719],54,0.7430736089565266,[-1.76937707  0.41971719],72,0.8224232365298381,[-3.34888283  1.86824678],42,0.8224232365298381,[-3.34888283  1.86824678],36,0.8224232365298381,[-3.34888283  1.86824678],48,0.8224232365298381,[-3.34888283  1.86824678],75,0.8224232365298381,[-3.34888283  1.86824678],69,0.8224232365298381,[-3.34888283  1.86824678],45,0.8224232365298381,[-3.34888283  1.86824678],63
graphs/new/nodes_10/depth_3//33.gml,0.7635180068488633,[0.20149072 1.26451186],46.0,0.7635180068488633,[0.20149072 1.26451186],30,0.7635180313533293,[ 0.20153874 -1.87718707],42,0.7635180313533293,[ 0.20153874 -1.87718707],30,0.7635180313533293,[ 0.20153874 -1.87718707],30,0.7635180313533293,[ 0.20153874 -1.87718707],72,0.7635180313533293,[ 0.20153874 -1.87718707],81,0.7635180313533293,[ 0.20153874 -1.87718707],66,0.7635180313533293,[ 0.20153874 -1.87718707],48,0.7635180313533293,[ 0.20153874 -1.87718707],33
graphs/new/nodes_10/depth_3//34.gml,0.8802868354726746,[ 0.18253096 -1.84546401],40.0,0.8802868354726746,[ 0.18253096 -1.84546401],39,0.8802868354726746,[ 0.18253096 -1.84546401],36,0.8802868872382518,[-2.95913654  1.29625662],33,0.8802868872382542,[-0.18245611 -1.29625664],36,0.8802868872382542,[-0.18245611 -1.29625664],30,0.8802868872382542,[-0.18245611 -1.29625664],30,0.8802868872382542,[-0.18245611 -1.29625664],42,0.8802868872382542,[-0.18245611 -1.29625664],33,0.8802868872382542,[-0.18245611 -1.29625664],30
graphs/new/nodes_10/depth_3//35.gml,0.8609342966432868,[-0.19109705  1.85744238],37.0,0.8609343098410303,[2.95044794 0.2865646 ],36,0.8609343098410484,[0.19114471 2.85502797],33,0.8609343098410484,[0.19114471 2.85502797],30,0.8609343098410484,[0.19114471 2.85502797],39,0.8609343098410484,[0.19114471 2.85502797],27,0.8609343098410484,[0.19114471 2.85502797],81,0.8609343098410502,[0.19114469 1.28423164],36,0.8609343098410502,[0.19114469 1.28423164],36,0.8609343098410502,[0.19114469 1.28423164],30
graphs/new/nodes_10/depth_3//36.gml,0.869421844482319,[-0.18428342  0.28242226],43.0,0.869421844482319,[-0.18428342  0.28242226],24,0.869421844482319,[-0.18428342  0.28242226],48,0.869421844482319,[-0.18428342  0.28242226],36,0.8694218628287145,[-0.18420019 -1.28831695],60,0.8694218628287145,[-0.18420019 -1.28831695],81,0.8694218628287145,[-0.18420019 -1.28831695],48,0.8694218628287145,[-0.18420019 -1.28831695],27,0.8694218628287145,[-0.18420019 -1.28831695],78,0.8694218628287145,[-0.18420019 -1.28831695],36
graphs/new/nodes_10/depth_3//37.gml,0.7263948455738054,[1.3391967  1.97414079],36.0,0.726394847476753,[-1.802372   -2.73832144],51,0.726394847476753,[-1.802372   -2.73832144],45,0.726394847476753,[-1.802372   -2.73832144],30,0.726394847476753,[-1.802372   -2.73832144],30,0.726394847476753,[-1.802372   -2.73832144],27,0.8113170621568874,[-3.33424834 -1.2734177 ],54,0.8113170621568874,[-3.33424834 -1.2734177 ],54,0.8113170621568874,[-3.33424834 -1.2734177 ],96,0.8113170621568874,[-3.33424834 -1.2734177 ],39
graphs/new/nodes_10/depth_3//38.gml,0.7472606630402125,[-1.33938163 -2.69512789],42.0,0.7472606704182011,[1.33945898 1.12427792],48,0.7472606704182011,[1.33945898 1.12427792],33,0.7472606704182011,[1.33945898 1.12427792],57,0.8220822060061342,[ 2.94761055 -2.84863419],54,0.8220822060061342,[ 2.94761055 -2.84863419],69,0.8220822060061396,[3.3355747  1.27783776],54,0.8220822060061396,[3.3355747  1.27783776],69,0.8220822060061396,[3.3355747  1.27783776],81,0.8220822060061396,[3.3355747  1.27783776],42
graphs/new/nodes_10/depth_3//39.gml,0.7946948174646781,[-1.80880621 -2.77459104],42.0,0.7946948264012283,[ 1.33285156 -1.20374499],42,0.7946948264012283,[ 1.33285156 -1.20374499],15,0.8298613426661825,[2.93126055 1.87593684],60,0.829861342666189,[-0.21033207  0.3051405 ],36,0.829861342666189,[-0.21033207  0.3051405 ],30,0.8298613426661965,[-0.21033202 -1.26565579],39,0.8298613426661965,[-0.21033202 -1.26565579],30,0.8298613426661965,[-0.21033202 -1.26565579],33,0.8298613426661965,[-0.21033202 -1.26565579],30
graphs/new/nodes_10/depth_3//40.gml,0.8650021021962622,[-2.94734845 -0.29388054],41.0,0.8650021126244618,[0.19430281 1.27696636],66,0.8650021126244618,[0.19430281 1.27696636],18,0.8650021126244618,[0.19430281 1.27696636],57,0.8650021126244618,[0.19430281 1.27696636],30,0.8650021126244618,[0.19430281 1.27696636],72,0.8650021126244618,[0.19430281 1.27696636],36,0.8650021126244618,[0.19430281 1.27696636],36,0.8650021126244618,[0.19430281 1.27696636],63,0.8650021126244618,[0.19430281 1.27696636],54
graphs/new/nodes_10/depth_3//41.gml,0.8770662049029452,[-0.22539158 -2.81864603],42.0,0.8770662049029452,[-0.22539158 -2.81864603],36,0.8770662144207126,[-2.9161608  -1.89379427],30,0.8770662144207126,[-2.9161608  -1.89379427],27,0.8770662144207126,[-2.9161608  -1.89379427],27,0.8770662144207126,[-2.9161608  -1.89379427],39,0.8770662144207126,[-2.9161608  -1.89379427],33,0.8770662144207126,[-2.9161608  -1.89379427],51,0.8770662144207126,[-2.9161608  -1.89379427],21,0.8770662144207126,[-2.9161608  -1.89379427],33
graphs/new/nodes_10/depth_3//42.gml,0.8357429657464417,[-0.19846082 -2.84745565],43.0,0.8357429657464417,[-0.19846082 -2.84745565],12,0.8357429657464417,[-0.19846082 -2.84745565],33,0.8357430085951915,[ 3.33993793 -0.29407002],75,0.8357430085951915,[ 3.33993793 -0.29407002],21,0.8357430085951915,[ 3.33993793 -0.29407002],42,0.8357430085951915,[ 3.33993793 -0.29407002],36,0.8357430085951968,[-2.94324737  1.27672634],90,0.8357430085951968,[-2.94324737  1.27672634],36,0.8357430085951968,[-2.94324737  1.27672634],33
graphs/new/nodes_10/depth_3//43.gml,0.8409866404488888,[0.18610575 1.28907754],35.0,0.8409866404488888,[0.18610575 1.28907754],39,0.8409866938739488,[0.18624721 2.8598369 ],30,0.8409866938739488,[0.18624721 2.8598369 ],18,0.8409866938739488,[0.18624721 2.8598369 ],63,0.8409866938739488,[0.18624721 2.8598369 ],36,0.84098669387395,[-2.95534543 -1.85255206],36,0.84098669387395,[-2.95534543 -1.85255206],54,0.84098669387395,[-2.95534543 -1.85255206],69,0.84098669387395,[-2.95534543 -1.85255206],60
graphs/new/nodes_10/depth_3//44.gml,0.8292430848800572,[-0.19309753 -2.85555071],38.0,0.8292431001719379,[-0.19303424 -1.28480368],30,0.8292431001719379,[-0.19303424 -1.28480368],51,0.8292431001719379,[-0.19303424 -1.28480368],48,0.8292431001719432,[ 2.94855843 -1.28480372],81,0.8292431001719432,[ 2.94855843 -1.28480372],51,0.8292431001719432,[ 2.94855843 -1.28480372],30,0.8292431001719432,[ 2.94855843 -1.28480372],36,0.8292431001719432,[ 2.94855843 -1.28480372],39,0.8292431001719432,[ 2.94855843 -1.28480372],66
graphs/new/nodes_10/depth_3//45.gml,0.8829568525732565,[0.17168131 1.30825025],39.0,0.8829568783091652,[-2.96980871 -1.83333566],93,0.8829568783091652,[-2.96980871 -1.83333566],63,0.8829568783091652,[-2.96980871 -1.83333566],99,0.8829568783091652,[-2.96980871 -1.83333566],78,0.8829568783091652,[-2.96980871 -1.83333566],75,0.8829568783091652,[-2.96980871 -1.83333566],84,0.8829568783091652,[-2.96980871 -1.83333566],60,0.8829568783091652,[-2.96980871 -1.83333566],54,0.8829568783091652,[-2.96980871 -1.83333566],30
graphs/new/nodes_10/depth_3//46.gml,0.8218489199275568,[1.76825445 1.14174168],36.0,0.8899621607727642,[-2.96467127  1.2988089 ],54,0.8899621607727642,[-0.17692139 -2.86960524],27,0.8899621607727642,[-0.17692139 -2.86960524],45,0.8899621607727642,[-0.17692139 -2.86960524],36,0.8899621607727642,[-0.17692139 -2.86960524],45,0.8899621607727642,[-0.17692139 -2.86960524],33,0.8899621607727642,[-0.17692139 -2.86960524],33,0.8899621607727642,[-0.17692139 -2.86960524],33,0.8899621607727642,[-0.17692139 -2.86960524],36
graphs/new/nodes_10/depth_3//47.gml,0.7559358335966598,[1.79523805 1.16595514],40.0,0.7559358459800988,[-1.34624956 -3.54640256],63,0.7559358459800988,[-1.34624956 -3.54640256],51,0.8313326246755173,[-2.94584328  1.28126498],42,0.8313326246755173,[-2.94584328  1.28126498],48,0.8313326246755173,[-2.94584328  1.28126498],24,0.8313326246755173,[-2.94584328  1.28126498],48,0.8313326246755173,[-2.94584328  1.28126498],39,0.8313326246755173,[-2.94584328  1.28126498],27,0.8313326246755176,[0.19574938 1.28126497],33
