path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev
graphs/main/nodes_9/depth_3//159.gml,0.8422106478159425,[ 0.21063852 -0.34883017],22,0.8788179461727593,[ 0.23197175 -0.35037734  0.47703727 -0.26367791],57
graphs/main/nodes_9/depth_3//160.gml,0.8020695571118049,[ 0.2 -0.2],21,0.8348298463110884,[ 0.2 -0.2  0.2 -0.2],56
graphs/main/nodes_9/depth_3//161.gml,0.8072446060965006,[ 0.2326048  -0.24155879],18,0.8641004547773516,[ 0.17250464 -0.36503726  0.38382857 -0.23510467],71
graphs/main/nodes_9/depth_3//162.gml,0.8528270670575105,[ 0.2 -0.2],20,0.8800806735144815,[ 0.14923346 -0.40237085  0.25224657 -0.27505941],66
graphs/main/nodes_9/depth_3//163.gml,0.7590041070537711,[ 0.2993855  -0.33415379],21,0.8383171906120037,[ 0.17036201 -0.44862955  0.29950158 -0.29033657],73
graphs/main/nodes_9/depth_3//164.gml,0.8289888770173257,[ 0.22259886 -0.21963576],18,0.8723550795942265,[ 0.0983216  -0.37934357  0.34937502 -0.25152766],63
graphs/main/nodes_9/depth_3//165.gml,0.8317975527682063,[ 0.18457761 -0.32689393],21,0.8678454783992999,[ 0.09697281 -0.35922827  0.27350004  1.34711015],61
graphs/main/nodes_9/depth_3//166.gml,0.8595749203141243,[ 0.18869077 -0.21130923],21,0.8911004491814026,[ 0.17338747  1.07448233  0.25255732 -0.28449251],71
graphs/main/nodes_9/depth_3//167.gml,0.8122575166488406,[ 0.2 -0.2],18,0.864584477030468,[ 0.20736682 -0.41829306  0.31982879 -0.26564913],58
graphs/main/nodes_9/depth_3//168.gml,0.7667429609649746,[ 0.26088827 -0.21865236],21,0.8199246966401955,[ 0.15213304 -0.31684213  0.38953968 -0.14997513],60
graphs/main/nodes_9/depth_3//169.gml,0.7889743300484293,[ 0.19529746 -0.20666031],18,0.8551203369040034,[ 0.17477564 -0.36016087  0.42216662 -0.24195113],58
graphs/main/nodes_9/depth_3//170.gml,0.809519461643236,[ 0.20560438 -0.38592803],21,0.8583767952638555,[ 0.19885875 -0.29396764  0.35600822 -0.18761436],79
graphs/main/nodes_9/depth_3//171.gml,0.7967974114830307,[ 0.23714011 -0.37533434],21,0.8511233304807698,[ 0.15396302 -0.27667767  0.33598878 -0.22685713],58
graphs/main/nodes_9/depth_3//172.gml,0.8589951803974236,[ 0.19991331 -0.34260762],24,0.9201212002988955,[ 0.17940804 -0.38088009  0.38151605 -0.29201022],56
graphs/main/nodes_9/depth_3//173.gml,0.8202089854548602,[ 0.20027649 -0.20971246],19,0.8743935478638699,[ 0.19732245 -0.33776836  0.37184148 -0.28502028],56
graphs/main/nodes_9/depth_3//174.gml,0.822337700413217,[ 0.21271368 -0.29867664],23,0.8648832474514204,[ 0.17486241 -0.36536626  0.30042967 -0.16480774],76
graphs/main/nodes_9/depth_3//175.gml,0.7828754967046209,[ 0.2 -0.2],18,0.8379370080932533,[ 0.19572813 -0.313674    0.37329284 -0.1761818 ],55
graphs/main/nodes_9/depth_3//176.gml,0.7831765212662634,[-0.27422145 -1.31118341],24,0.8479069871607731,[ 0.22878282 -0.45867434  0.36588644 -0.35594475],63
graphs/main/nodes_9/depth_3//177.gml,0.8486173312915153,[ 0.20502285 -0.20843615],23,0.8982111025979077,[ 0.195096   -0.40697038  0.340791   -0.2674164 ],57
graphs/main/nodes_9/depth_3//178.gml,0.8448628330574997,[ 0.18855187 -0.28629581],18,0.8546349074427442,[ 0.2 -0.2  0.2 -0.2],70
graphs/main/nodes_9/depth_3//179.gml,0.8257151011283085,[ 0.26506064 -0.30329869],21,0.8480918563494526,[ 0.25488372 -0.37510466  0.52106343 -0.12347968],69
graphs/main/nodes_9/depth_3//180.gml,0.834606736877487,[-0.27521446  0.29194094],27,0.8887740591439054,[ 0.18076787 -0.35652871  0.31733872 -0.20838259],62
graphs/main/nodes_9/depth_3//181.gml,0.8740897318843327,[ 0.23284699 -0.25232521],19,0.9096642709310839,[ 0.15779576 -0.34669506  0.48083032 -0.23636649],69
graphs/main/nodes_9/depth_3//182.gml,0.792572253251309,[ 0.25572584 -0.33488668],27,0.8750307155710392,[ 0.14644647 -0.51483823  0.37518629 -0.32452694],65
graphs/main/nodes_9/depth_3//183.gml,0.8319124393629699,[ 0.25425871 -0.36296103],21,0.8835090016829418,[ 0.1669329  -0.30121914  0.30766832 -0.19262472],77
graphs/main/nodes_9/depth_3//184.gml,0.8278207363433242,[ 0.26221893 -0.35705416],25,0.8997534886791729,[ 0.20932939 -0.46024669  0.37856883 -0.22284629],63
graphs/main/nodes_9/depth_3//185.gml,0.8007250688102796,[ 0.2 -0.2],23,0.8551630002322622,[ 0.1867202  -0.44451347  0.36869697 -0.19105117],61
graphs/main/nodes_9/depth_3//186.gml,0.8183113695696114,[ 0.20164674 -0.20138424],21,0.8638375178906987,[ 0.23934048 -0.30678113  0.40374003 -0.23147179],63
graphs/main/nodes_9/depth_3//187.gml,0.8517315963458472,[ 0.2 -0.2],20,0.8545395172797784,[ 0.12966099 -0.34047425  0.35617525 -0.0122334 ],56
graphs/main/nodes_9/depth_3//188.gml,0.8070464991306351,[ 0.28691332 -0.31856804],21,0.8385192852328095,[ 0.2239613  -0.31780825  0.23176837 -0.23491368],56
graphs/main/nodes_9/depth_3//189.gml,0.8514403991406088,[ 0.2 -0.2],18,0.9066644546927918,[-0.13365471  0.45973484 -0.35456899  0.18191776],61
graphs/main/nodes_9/depth_3//190.gml,0.814154823816491,[ 0.21382465 -0.31875704],21,0.8716472588602033,[ 0.19925987 -0.41694021  0.36770929 -0.35881584],65
graphs/main/nodes_9/depth_3//191.gml,0.823168327664058,[ 0.2 -0.2],22,0.8851030935364409,[ 0.21709198 -0.34859585  0.33132423 -0.19590031],71
graphs/main/nodes_9/depth_3//192.gml,0.787292600040216,[ 0.28088357 -0.30662783],24,0.8508462605308045,[ 0.19824888 -0.43488061  0.35619132 -0.33962638],58
graphs/main/nodes_9/depth_3//193.gml,0.759037011149209,[ 0.20019612 -0.32521294],24,0.832211949438282,[ 0.18877241 -0.43900327  0.28051892 -0.31598897],113
graphs/main/nodes_9/depth_3//194.gml,0.8040882223749848,[ 0.16767963 -0.31511598],24,0.8615903218531907,[ 0.20381684 -0.39048033  0.4278017  -0.25525523],141
graphs/main/nodes_9/depth_3//195.gml,0.800886968714014,[ 0.3054     -0.31950444],25,0.8630659081962752,[ 0.17420443 -0.34371499  0.31169769 -0.17728533],56
graphs/main/nodes_9/depth_3//196.gml,0.8144651528553495,[ 0.2 -0.2],18,0.8366592763483518,[ 0.2 -0.2  0.2 -0.2],63
graphs/main/nodes_9/depth_3//197.gml,0.8623860347427547,[ 0.22387953 -0.31260961],21,0.9106935419019978,[ 0.15413399 -0.33738138  0.39475482 -0.21377711],63
graphs/main/nodes_9/depth_3//198.gml,0.8133746555271054,[ 0.30009695 -0.27798491],24,0.8737108578293362,[ 0.21187155 -0.35811644  0.33778686 -0.16610596],55
graphs/main/nodes_9/depth_3//199.gml,0.8561355547626187,[ 0.20348664 -0.40061689],24,0.9145609931306916,[ 0.13806598 -0.42665885  0.38846072 -0.27543716],73
graphs/main/nodes_9/depth_3//200.gml,0.7913576787880173,[ 0.21366784 -0.3445773 ],24,0.8519095067136244,[ 0.221432   -0.45156756  0.39989969 -0.32717251],65
graphs/main/nodes_9/depth_3//201.gml,0.8645738364532888,[ 0.24604467 -0.30683324],18,0.914977613314242,[ 0.15082907 -0.37780295  0.34745277 -0.16071542],61
graphs/main/nodes_9/depth_3//202.gml,0.8319987229229392,[ 0.24270693 -0.38038555],21,0.8846780488315052,[ 0.20924062 -0.31750536  0.41894414 -0.15209184],54
graphs/main/nodes_9/depth_3//203.gml,0.8017697333235182,[ 0.22145295 -0.20585406],21,0.8484838989794952,[ 0.23265006 -0.41335118  0.5159572  -0.23833058],62
graphs/main/nodes_9/depth_3//204.gml,0.8340292716410858,[ 0.21776327 -0.27737446],27,0.8878114578929852,[ 0.22838549 -0.36283114  0.45282529 -0.19335186],56
graphs/main/nodes_9/depth_3//205.gml,0.7715104521172111,[ 0.30050052 -0.35406412],21,0.8659955775607733,[ 0.18607512 -0.44632182  0.3316255  -0.27874353],75
graphs/main/nodes_9/depth_3//206.gml,0.8692178984605652,[-0.17418279  0.31061533],24,0.8743439640593069,[ 0.07678282 -0.2651577   0.24855539 -0.09339856],67
graphs/main/nodes_9/depth_3//207.gml,0.7295342966300205,[ 0.30945924 -0.35381494],27,0.8114154792001439,[ 0.18489826 -0.41138839  0.34552653 -0.31602459],71
graphs/main/nodes_9/depth_3//208.gml,0.7874389773080811,[ 0.23839164 -0.39601208],27,0.8569384609460979,[ 0.18573351 -0.37009761  0.42196144 -0.27821553],59
graphs/main/nodes_9/depth_3//209.gml,0.8295351673542655,[ 0.28323356 -0.28188294],21,0.8841167592347572,[ 0.11408247 -0.37344832  0.37398366 -0.22216018],67
graphs/main/nodes_9/depth_3//210.gml,0.7516231536942958,[ 0.20628029 -0.20899144],24,0.8230576468991181,[ 0.19001763 -0.40967977  0.35672827 -0.28715769],61
graphs/main/nodes_9/depth_3//211.gml,0.8645573923379185,[ 0.2 -0.2],23,0.9065346929967817,[ 0.13623907 -0.3924744   0.2840945  -0.25970744],68
graphs/main/nodes_9/depth_3//212.gml,0.8393372361561416,[ 0.18839065 -0.21160935],19,0.8964019582369778,[ 0.1694763  -0.40673173  0.4408419  -0.23837469],74
graphs/main/nodes_9/depth_3//213.gml,0.8752705785608166,[ 0.2 -0.2],18,0.9272560573299389,[ 0.15909589 -0.3596853   0.30359474 -0.2030677 ],68
graphs/main/nodes_9/depth_3//214.gml,0.8008187230624563,[ 0.23125695 -0.34280091],21,0.8487152289748991,[ 0.21318258 -0.40679112  0.4565118  -0.22471067],60
graphs/main/nodes_9/depth_3//215.gml,0.7862301758285312,[ 0.24558967 -0.29468121],21,0.8368969233378345,[ 0.12788999 -0.45137235  0.28540758 -0.22673469],61
graphs/main/nodes_9/depth_3//216.gml,0.8027266831784143,[ 0.26416987 -0.3047837 ],26,0.867945346758752,[-0.15173821  0.38235614 -0.37464486 -1.28434991],63
graphs/main/nodes_9/depth_3//217.gml,0.8398805135733289,[-0.18765378 -1.20967868],18,0.9030787240269781,[ 0.18754875 -0.39215929  0.38015355 -0.27518417],56
graphs/main/nodes_9/depth_3//218.gml,0.8071004904762877,[ 0.19974818 -0.20271668],21,0.8817915603493627,[ 0.14740698 -0.41389541  0.2808035  -0.20752913],62
graphs/main/nodes_9/depth_3//219.gml,0.820675605202683,[ 0.20170135 -0.21350272],21,0.8704147403952405,[ 0.2485744  -0.37535823  0.38589607 -0.19139657],60
graphs/main/nodes_9/depth_3//220.gml,0.8694010289293551,[ 0.2327641  -0.32392188],24,0.8897838483312869,[ 0.2 -0.2  0.2 -0.2],60
graphs/main/nodes_9/depth_3//221.gml,0.877741209586728,[-0.18949459 -1.34670876],18,0.8988827938385493,[ 0.2 -0.2  0.2 -0.2],61
graphs/main/nodes_9/depth_3//222.gml,0.8349315508962103,[ 0.2 -0.2],19,0.9022449975836223,[ 0.15639131 -0.35962642  0.33614025 -0.1906507 ],57
graphs/main/nodes_9/depth_3//223.gml,0.7951728346723653,[ 0.1949431  -0.20414703],21,0.832643293997849,[ 0.14667364 -0.30880561  0.4537143  -0.35203805],62
graphs/main/nodes_9/depth_3//224.gml,0.8184408715188365,[ 0.21117659 -0.20132602],18,0.8761952183807649,[ 0.15312763 -0.3729523   0.30171766 -0.27551157],71
graphs/main/nodes_9/depth_3//225.gml,0.8136850151652082,[ 0.2 -0.2],23,0.8307902728356625,[ 0.2 -0.2  0.2 -0.2],57
graphs/main/nodes_9/depth_3//226.gml,0.7577290980431434,[ 0.2 -0.2],21,0.842063004482813,[ 0.17883744 -0.40411175  0.32031801 -0.26716217],63
graphs/main/nodes_9/depth_3//227.gml,0.800263994133012,[ 0.2 -0.2],21,0.8307093864049078,[ 0.2 -0.2  0.2 -0.2],66
graphs/main/nodes_9/depth_3//228.gml,0.8261018745454498,[ 0.15243687 -0.31985592],20,0.858807819236913,[ 0.18106297 -0.3036818   0.31912774 -0.20189501],67
graphs/main/nodes_9/depth_3//229.gml,0.8542525549775476,[ 0.22981554 -0.27730349],23,0.8647202521454748,[ 0.2 -0.2  0.2 -0.2],63
graphs/main/nodes_9/depth_3//230.gml,0.8668251964748415,[-0.20306721  0.28379974],24,0.916311936484181,[ 0.14203092 -0.33313277  0.31860063 -0.20260819],83
graphs/main/nodes_9/depth_3//231.gml,0.7794432398354229,[ 0.2 -0.2],21,0.8322370627568022,[ 0.2727682  -0.35544443  0.39191358 -0.23104925],60
graphs/main/nodes_9/depth_3//232.gml,0.821397641973906,[ 0.26077982 -0.30967183],21,0.854337595102914,[ 0.10705402 -0.2596069   0.22641378 -0.26127286],56
graphs/main/nodes_9/depth_3//233.gml,0.8323576661264804,[ 0.2 -0.2],18,0.8842951119967744,[ 0.12527429 -0.33980998  0.39762631 -0.22526527],74
graphs/main/nodes_9/depth_3//234.gml,0.7878005130492309,[ 0.17055032 -0.38280317],21,0.8578408332925801,[ 0.13852743 -0.39400224  0.31233262 -0.26774443],60
graphs/main/nodes_9/depth_3//235.gml,0.8069634861150069,[ 0.2276568  -0.32602818],24,0.8273966808692688,[ 0.2 -0.2  0.2 -0.2],61
graphs/main/nodes_9/depth_3//236.gml,0.8503527304794383,[-0.17424273 -1.23953827],21,0.907402706514124,[ 0.21500179 -0.38410368  0.32690724 -0.23420214],56
graphs/main/nodes_9/depth_3//237.gml,0.7836457895995813,[ 0.24703832 -0.28261126],21,0.8337296501417413,[ 0.15714506 -0.35894515  0.32864389 -0.20127241],71
graphs/main/nodes_9/depth_3//238.gml,0.8184763607722217,[-0.27166655  0.2627433 ],24,0.8473558595303016,[ 0.29187019 -0.4511052   0.38982907 -0.20312251],61
graphs/main/nodes_9/depth_3//239.gml,0.7553362910965653,[ 0.26313507 -0.31401405],21,0.8210199103962477,[ 0.21722311 -0.48951448  0.25634075 -0.34001392],69
graphs/main/nodes_9/depth_3//240.gml,0.8504633388087252,[ 0.2 -0.2],18,0.9028039705214387,[ 0.17869693 -0.33256648  0.41185224 -0.19860346],64
graphs/main/nodes_9/depth_3//241.gml,0.7730749490019821,[ 0.20884661 -0.34472311],24,0.8414380233248998,[ 0.17403827 -0.43499272  0.34402659 -0.22165395],65
graphs/main/nodes_9/depth_3//242.gml,0.8139265921805805,[ 0.2653989  -0.32618859],25,0.8739732156592301,[ 0.19639839 -0.4241423   0.39601728 -0.27426692],55
graphs/main/nodes_9/depth_3//243.gml,0.7987147243097716,[ 0.2 -0.2],18,0.8220781205347613,[ 0.2 -0.2  0.2 -0.2],68
graphs/main/nodes_9/depth_3//244.gml,0.8401200390794271,[ 0.18693146 -0.30905294],21,0.862660428166533,[ 0.08113619 -0.32712966  0.3839913  -0.28377724],57
graphs/main/nodes_9/depth_3//245.gml,0.8803590636677424,[ 0.2 -0.2],19,0.9045718597051654,[ 0.15042438 -0.22084238  0.41716024 -0.17454384],72
graphs/main/nodes_9/depth_3//246.gml,0.8458732490673756,[ 0.19172561 -0.22447386],18,0.8772469262727564,[ 0.19331893 -0.26637645  0.44459274 -0.17919127],67
graphs/main/nodes_9/depth_3//247.gml,0.8189585683738163,[ 0.22962389 -0.19860421],21,0.8807715766494124,[ 0.22612499 -0.35203529  0.40316485 -0.22272443],61
graphs/main/nodes_9/depth_3//248.gml,0.7211530119164955,[ 0.17510329 -0.38781891],25,0.7997557921865298,[ 0.1837041  -0.3619171   0.33253307 -0.22833993],60
graphs/main/nodes_9/depth_3//249.gml,0.7946899794714962,[ 0.20077692 -0.40392821],22,0.881902168442642,[ 0.20396425 -0.38999961  0.32718088 -0.2680565 ],69
graphs/main/nodes_9/depth_3//250.gml,0.8317745618752264,[ 0.2 -0.2],18,0.8669560342028486,[ 0.17188948 -0.27382786  0.42785874 -0.32539972],55
graphs/main/nodes_9/depth_3//251.gml,0.8031456916570319,[ 0.19438293 -0.30132312],18,0.8409025932259087,[ 0.10040284 -0.39070612  0.26309253 -0.28424867],56
graphs/main/nodes_9/depth_3//252.gml,0.741299683381388,[ 0.26751963 -0.26981929],24,0.8164130457592828,[ 0.18097514 -0.42260737  0.27464375 -0.32926586],58
graphs/main/nodes_9/depth_3//253.gml,0.839450827125719,[ 0.24719764 -0.31045155],21,0.8901649800775748,[ 0.14898225 -0.30788861  0.32816196 -0.21011194],56
graphs/main/nodes_9/depth_3//254.gml,0.8558655590153987,[ 0.19179578 -0.20797245],20,0.8983311983321189,[ 0.16833631 -0.31530722  0.32689435 -0.24096163],72
graphs/main/nodes_9/depth_3//255.gml,0.745586184631632,[0.18988662 1.16500152],24,0.8430494342239053,[ 0.19848717 -0.44071818  0.35112757 -0.31029723],118
graphs/main/nodes_9/depth_3//256.gml,0.7988390192714322,[ 0.21901345 -0.35279962],25,0.8280985004866025,[ 0.25444648 -0.30226112  0.43099126 -0.22544762],57
graphs/main/nodes_9/depth_3//257.gml,0.8242900962590785,[ 0.22807841 -0.30985794],22,0.8862022456018146,[ 0.16243168 -0.38917783  0.34134649 -0.23189222],60
graphs/main/nodes_9/depth_3//258.gml,0.8336331014870356,[ 0.2 -0.2],18,0.8969646123096953,[ 0.21088238 -0.31030654  0.33778121 -0.21311082],61
graphs/main/nodes_9/depth_3//259.gml,0.8173310189927532,[ 0.2 -0.2],21,0.8823973295881345,[ 0.14479953 -0.38985642  0.2805121  -0.22431385],56
graphs/main/nodes_9/depth_3//260.gml,0.8328568735103028,[ 0.23820562 -0.31804924],23,0.8734912178022418,[ 0.18351565 -0.28563998  0.39547189 -0.14300714],69
graphs/main/nodes_9/depth_3//261.gml,0.7703650980523732,[ 0.20228063 -0.35367402],24,0.8512004497917661,[ 0.20210778 -0.40977197  0.38737143 -0.29448343],70
graphs/main/nodes_9/depth_3//262.gml,0.8150181104845432,[ 0.13798539 -0.31392653],23,0.8685129428875767,[ 0.13820698 -0.387454    0.35737435 -0.25153223],59
graphs/main/nodes_9/depth_3//263.gml,0.8004986235929974,[ 0.2 -0.2],23,0.8456375306807387,[ 0.15134647 -0.39637522  0.45209819 -0.30693819],57
graphs/main/nodes_9/depth_3//264.gml,0.8181263799380438,[ 0.24490728 -0.29987057],24,0.8724824868304876,[ 0.17470772 -0.34356525  0.37468845 -0.25704141],61
graphs/main/nodes_9/depth_3//265.gml,0.8515820387856361,[ 0.2 -0.2],18,0.8997404819367413,[ 0.2213891  -0.33512712  0.36246118 -0.28065378],63
graphs/main/nodes_9/depth_3//266.gml,0.8079483069004962,[ 0.19715181 -0.31404253],18,0.8462439456384331,[ 0.22395012 -0.30018467  0.42471872 -0.18055583],63
graphs/main/nodes_9/depth_3//267.gml,0.8270007414582518,[ 0.31862896 -0.33159421],27,0.8744009381089958,[ 0.19410185 -0.32111816  0.37586147 -0.2691011 ],72
graphs/main/nodes_9/depth_3//268.gml,0.8339197335596266,[ 0.2 -0.2],18,0.8774766855280713,[ 0.23474328 -0.2963679   0.42211335 -0.18472791],72
graphs/main/nodes_9/depth_3//269.gml,0.8243636474176191,[ 0.19718017 -0.33625554],24,0.886188227718853,[ 0.15313201 -0.43168345  0.41408747 -0.2406211 ],60
graphs/main/nodes_9/depth_3//270.gml,0.8426330399535691,[ 0.2 -0.2],23,0.8857141016822279,[ 0.1726314  -0.30888205  0.34140275 -0.15099933],71
graphs/main/nodes_9/depth_3//271.gml,0.8166324241422299,[ 0.2837089  -0.30787988],24,0.8751645693846182,[ 0.18278201 -0.42859097  0.45969592 -0.26804747],62
graphs/main/nodes_9/depth_3//272.gml,0.8040512071259768,[-0.2611786   0.45261861],24,0.8593515421334178,[ 0.2383969  -0.45493231  0.48778384 -0.32375825],64
graphs/main/nodes_9/depth_3//273.gml,0.7985987305045804,[-0.27400309 -1.2189279 ],25,0.8590387573917349,[ 0.19371042 -0.45190801  0.41863452 -0.20459371],60
graphs/main/nodes_9/depth_3//274.gml,0.8408145153669413,[ 0.2 -0.2],20,0.8472916269810714,[ 0.16399058 -0.384857    0.48076296 -0.25758311],79
graphs/main/nodes_9/depth_3//275.gml,0.8616825390238749,[ 0.2 -0.2],18,0.9113083345443767,[ 0.15254746 -0.35915336  0.36432806 -0.19120224],62
graphs/main/nodes_9/depth_3//276.gml,0.7862385750054353,[ 0.2 -0.2],18,0.8314824913723956,[ 0.14162    -0.3397807   0.41970451 -0.34935025],52
graphs/main/nodes_9/depth_3//277.gml,0.7868359415978526,[ 0.31888895 -0.29104504],25,0.8354096586877043,[ 0.19585288 -0.30198697  0.41425011 -0.22583663],63
graphs/main/nodes_9/depth_3//278.gml,0.8367918218687649,[ 0.2 -0.2],19,0.8966389326824105,[ 0.1822727  -0.47851154  0.31362785 -0.23302745],74
graphs/main/nodes_9/depth_3//279.gml,0.7928488441477022,[ 0.21084204 -0.31849585],24,0.8416522839702232,[ 0.20701152 -0.4473171   0.28056887 -0.22181715],61
graphs/main/nodes_9/depth_3//280.gml,0.8003042116286048,[0.21431747 1.22178231],21,0.8538886458548222,[ 0.17450622 -0.32504541  0.44484162 -0.22909982],57
graphs/main/nodes_9/depth_3//281.gml,0.8234318126329647,[ 0.19984129 -0.35509583],22,0.8772581656403168,[ 0.18767216 -0.40338074  0.42238196 -0.24999257],62
graphs/main/nodes_9/depth_3//282.gml,0.8676467988435114,[ 0.16361233 -0.31452798],21,0.9135949663695582,[ 0.21398801 -0.33690239  0.40480766 -0.2235913 ],70
graphs/main/nodes_9/depth_3//283.gml,0.8203736776285034,[-0.15327184  0.24150251],19,0.882022633753392,[ 0.17896922 -0.34457612  0.37307699 -0.27355297],56
graphs/main/nodes_9/depth_3//284.gml,0.8188670010600819,[ 0.27462364 -0.31662397],21,0.8513958822105406,[ 0.17669212 -0.27601137  0.43635458 -0.24179002],62
graphs/main/nodes_9/depth_3//285.gml,0.8145657712129156,[ 0.25458425 -0.35268315],21,0.8835320210709484,[ 0.171649   -0.40749177  0.27786128 -0.21875601],72
graphs/main/nodes_9/depth_3//286.gml,0.7985679589501368,[ 0.23725614 -0.25266557],21,0.8362389760330261,[ 0.19544721 -0.31565989  0.33777032 -0.34598711],61
graphs/main/nodes_9/depth_3//287.gml,0.8404517371326631,[ 0.2 -0.2],21,0.9018067862204125,[ 0.13436506 -0.46310003  0.32937506 -0.20699687],60
graphs/main/nodes_9/depth_3//288.gml,0.8120245515305505,[ 0.2 -0.2],18,0.8535381450980908,[ 0.18403655 -0.25747656  0.48662742 -0.25293198],62
graphs/main/nodes_9/depth_3//289.gml,0.8435279695280686,[ 0.2 -0.2],18,0.8911895091207475,[ 0.18760001 -0.33919781  0.36121513 -0.25035446],70
graphs/main/nodes_9/depth_3//290.gml,0.829256288278142,[ 0.2 -0.2],18,0.8814787894370996,[ 0.15217607 -0.32672861  0.37777744 -0.23335453],69
graphs/main/nodes_9/depth_3//291.gml,0.8250345431655908,[-0.19152068 -1.31496593],18,0.8622486898492048,[ 0.14013671 -0.37259991  0.25970962 -0.20649633],64
graphs/main/nodes_9/depth_3//292.gml,0.7981845809610815,[ 0.21172672 -0.20797688],18,0.843827429310772,[ 0.15189883 -0.34458655  0.40222194 -0.16693543],68
graphs/main/nodes_9/depth_3//293.gml,0.7896358813455385,[ 0.24771215 -0.30166706],22,0.8565136463735986,[ 0.2373616  -0.43599751  0.32573716 -0.27501988],65
graphs/main/nodes_9/depth_3//294.gml,0.7875017596610171,[0.16467366 1.31989071],18,0.841445727607983,[ 0.1908143  -0.42791354  0.33499225 -0.2223895 ],55
graphs/main/nodes_9/depth_3//295.gml,0.8267303031411746,[ 0.23230406 -0.3064249 ],24,0.8907110008807414,[ 0.22746439 -0.39936436  0.39302919 -0.28193654],60
graphs/main/nodes_9/depth_3//296.gml,0.8086694432594035,[ 0.18152297 -0.39685291],21,0.8727911334835189,[ 0.18686366 -0.40100674  0.30955791 -0.28409576],56
graphs/main/nodes_9/depth_3//297.gml,0.8245117674596993,[0.27219654 1.29538802],25,0.89154897206697,[ 0.15593765 -0.38626742  0.33861189 -0.30694351],56
graphs/main/nodes_9/depth_3//298.gml,0.8118695837835336,[-0.30967423  0.28427736],21,0.8727737633909857,[ 0.12989262 -0.30836658  0.31594592 -0.23694903],56
graphs/main/nodes_9/depth_3//299.gml,0.8149426903940635,[ 0.2 -0.2],26,0.8671417635416984,[ 0.16024772 -0.37638551  0.30861666 -0.25900455],62
graphs/main/nodes_9/depth_3//300.gml,0.8084717931226825,[0.29248728 1.24703385],21,0.8594004925087071,[ 0.16249947 -0.31221511  0.31650255 -0.12180751],53
graphs/main/nodes_9/depth_3//301.gml,0.8014715112998622,[ 0.2 -0.2],21,0.8786791649155352,[ 0.22646004 -0.42320099  0.37106979 -0.29705639],61
graphs/main/nodes_9/depth_3//302.gml,0.8175184199134127,[ 0.2 -0.2],19,0.8766159051960484,[ 0.20243939 -0.4387812   0.35347327 -0.24957545],57
graphs/main/nodes_9/depth_3//303.gml,0.8323657578654751,[ 0.2 -0.2],18,0.8577309829322793,[ 0.0556107  -0.46852596  0.32584463 -0.27883619],65
graphs/main/nodes_9/depth_3//304.gml,0.8127383506813137,[-0.16969213  0.341972  ],21,0.8447278393799873,[-0.28639326 -0.24395695  0.09583748 -1.02919442],53
graphs/main/nodes_9/depth_3//305.gml,0.77304608118355,[ 0.2 -0.2],21,0.84167035987451,[ 0.17814834 -0.34734958  0.33565372 -0.25927425],64
graphs/main/nodes_9/depth_3//306.gml,0.8257690644648306,[ 0.28872876 -0.32050478],21,0.8780631782408427,[ 0.12403185 -0.34477268  0.35912906 -0.2506847 ],61
graphs/main/nodes_9/depth_3//307.gml,0.8032452725259301,[ 0.19817512 -0.31238436],21,0.8613177551360589,[ 0.15617789 -0.36672179  0.37870996 -0.23630708],63
graphs/main/nodes_9/depth_3//308.gml,0.8485110934341916,[ 0.20824967 -0.34758975],23,0.8963842125926066,[ 0.20816833 -0.31186144  0.37037713 -0.19037844],58
graphs/main/nodes_9/depth_3//309.gml,0.8438707457716839,[ 0.2 -0.2],18,0.8779104949957725,[ 0.19043787 -0.27781629  0.34864173 -0.24310253],64
graphs/main/nodes_9/depth_3//310.gml,0.8029635976396172,[ 0.24230547 -0.30386378],22,0.8426567253353089,[ 0.19603481 -0.45091704  0.30479106 -0.23187082],73
graphs/main/nodes_9/depth_3//311.gml,0.7863340782085304,[ 0.2 -0.2],18,0.8685267457269633,[ 0.18284685 -0.47699121  0.35599794 -0.27744487],67
graphs/main/nodes_9/depth_3//312.gml,0.756609453293949,[ 0.25227329 -0.35956379],27,0.808170865280641,[ 0.25961813 -0.43270621  0.31127928 -0.19287135],67
graphs/main/nodes_9/depth_3//313.gml,0.8031325765654865,[ 0.2 -0.2],21,0.8586213906830248,[ 0.1215639  -0.34444446  0.43317921 -0.24938409],61
graphs/main/nodes_9/depth_3//314.gml,0.8732870938275804,[ 0.2381067  -0.34097747],27,0.9229651815317647,[ 0.18935159 -0.37698306  0.43464097 -0.21241957],57
graphs/main/nodes_9/depth_3//315.gml,0.7409699789774775,[ 0.27912166 -0.39529131],21,0.8122859539431556,[ 0.17180734 -0.3934244   0.30547937 -0.19732887],63
graphs/main/nodes_9/depth_3//316.gml,0.7842456787316407,[ 0.2 -0.2],22,0.833866493963949,[ 0.12193655 -0.30580495  0.31538364 -0.14457759],68
graphs/main/nodes_9/depth_3//317.gml,0.819799413247893,[ 0.2 -0.2],24,0.8886426909341396,[ 0.18271876 -0.32738824  0.32667912 -0.17094584],81
graphs/main/nodes_9/depth_3//318.gml,0.7669912529831632,[ 0.2 -0.2],21,0.8010369510448664,[ 0.20405224 -0.31076454  0.92727906 -0.16984843],74
