path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev
graphs/new/nodes_12/depth_6//35.gml,0.7383018494145115,[ 0.39269908 -0.3926991 ],24,0.8382330632302963,[ 0.3476775  -0.47605851  0.57182287 -0.26948277],90,0.8882681400174067,[ 0.26990113 -0.57160717  0.53191546 -0.39486043  0.57485703 -0.22024138],217,0.914815962579026,[ 0.23922112 -0.58882999  0.4517542  -0.43698093  0.54077133 -0.31786705  0.58211937 -0.16418194],279,0.9339892263192282,[ 0.22405289 -0.61826065  0.43109267 -0.49152557  0.47231472 -0.38497954  0.56706201 -0.27386567  0.60941948 -0.14717972],396
graphs/new/nodes_12/depth_6//36.gml,0.7316495714176856,[ 0.40294965 -0.39269902],24,0.8136635281947154,[ 0.29918409 -0.44591281  0.50334137 -0.25657528],75,0.869575683276869,[ 0.28352612 -0.49735785  0.43397673 -0.28103159  0.4310146  -0.20448296],133,0.9062682069645608,[ 0.2420255  -0.5281635   0.42088209 -0.3550861   0.4153268  -0.22988136  0.43876781 -0.16666377],180,0.9267571179351443,[ 0.20521237 -0.55691982  0.37705856 -0.3881552   0.40561426 -0.30476572  0.42489201 -0.20105161  0.44381299 -0.13525961],297
graphs/new/nodes_12/depth_6//37.gml,0.7496178520471067,[ 0.33579921 -0.37933114],24,0.8282634762480281,[ 0.25178421 -0.50011227  0.46131769 -0.28284288],100,0.8782773767464807,[ 0.22882803 -0.56300535  0.40594614 -0.40600565  0.46801562 -0.23029402],147,0.9146481117704928,[ 0.21108788 -0.57849171  0.38318069 -0.47574319  0.42395076 -0.35614739  0.47207136 -0.19882544],252,0.9395816338710492,[ 0.19175652 -0.58671498  0.36073515 -0.4844668   0.39653866 -0.41788984  0.43102891 -0.31747745  0.47874854 -0.16813326],308
graphs/new/nodes_12/depth_6//38.gml,0.8081986132005979,[ 0.33332261 -0.35922694],24,0.8771618374426566,[ 0.25165874 -0.44766564  0.48458174 -0.23700066],95,0.9244316807655494,[ 0.25713644 -0.49738718  0.44090642 -0.29433933  0.4822038  -0.1873319 ],161,0.9512343867108016,[ 0.21852426 -0.53072547  0.44416768 -0.38182681  0.46067804 -0.25215617  0.52650285 -0.16575598],243,0.9689350343292751,[ 0.19977844 -0.54759628  0.39238038 -0.39887257  0.46371165 -0.32647384  0.4903774  -0.22922357  0.5202798  -0.14557459],319
graphs/new/nodes_12/depth_6//39.gml,0.7669190790143746,[ 0.35792062 -0.37923297],24,0.8421217022295028,[ 0.27268029 -0.48043646  0.51352487 -0.25894929],85,0.8829748084048883,[ 0.23684664 -0.55520724  0.44567342 -0.37324854  0.52324325 -0.20900155],168,0.9110774616506212,[ 0.21881539 -0.5784043   0.40926761 -0.44242021  0.46536257 -0.31526108  0.52248944 -0.17772768],270,0.9333144075227509,[ 0.21043459 -0.59069419  0.39435728 -0.47511193  0.43398293 -0.38867158  0.47392106 -0.28595559  0.53309422 -0.15817119],374
graphs/new/nodes_12/depth_6//40.gml,0.7490103357642347,[ 0.40220626 -0.39269913],24,0.8288762720729739,[ 0.32376787 -0.53257747  0.59533235 -0.28030143],95,0.8778083228377316,[ 0.29048333 -0.57464288  0.53551583 -0.41056839  0.61033209 -0.22002584],182,0.9094027532885244,[ 0.2617749  -0.60468688  0.50572178 -0.4709858   0.57038371 -0.35541146  0.62390266 -0.19115249],288,0.9326258154537768,[ 0.24328925 -0.61187486  0.46367067 -0.48882489  0.52532818 -0.40758918  0.57030958 -0.32095004  0.61293936 -0.17081508],407
graphs/new/nodes_12/depth_6//41.gml,0.7987691334267705,[ 0.32989842 -0.36455197],24,0.8773118578351533,[ 0.26025834 -0.43920945  0.48233106 -0.24432485],90,0.921830817509208,[ 0.23495729 -0.51688016  0.43573841 -0.32519166  0.49636352 -0.19207383],175,0.9478269163160324,[ 0.2094662  -0.53140538  0.40834419 -0.39146842  0.46696935 -0.2521942   0.51728935 -0.14765665],261,0.9606745631526925,[ 0.1805356  -0.53863817  0.36863816 -0.40432489  0.43891859 -0.31544693  0.48734197 -0.202199    0.53161936 -0.11310262],352
graphs/new/nodes_12/depth_6//42.gml,0.7642405794205583,[ 0.3476282 -0.3738125],27,0.8595122204596932,[ 0.30023294 -0.51697144  0.52927229 -0.29852923],90,0.9225079632013168,[ 0.2656712  -0.56644729  0.48907742 -0.44239574  0.53499597 -0.25134314],189,0.954365325124138,[ 0.21984517 -0.57568093  0.435482   -0.4703615   0.49026473 -0.37690287  0.5288027  -0.19796257],297,0.9735318037058477,[ 0.21236606 -0.59534839  0.41585752 -0.48582334  0.46295575 -0.40486752  0.52934989 -0.29317726  0.6004544  -0.13605609],330
graphs/new/nodes_12/depth_6//43.gml,0.7246797953601961,[ 0.37960157 -0.39269911],24,0.8034696385005445,[ 0.26949515 -0.48042751  0.47166073 -0.2756869 ],70,0.8557218613134049,[ 0.25062083 -0.54397421  0.40583052 -0.33824556  0.42267191 -0.21569483],133,0.8934795680567312,[ 0.23133973 -0.5667996   0.3915833  -0.42714248  0.39734915 -0.27740246  0.42861039 -0.18335955],207,0.9229901638454877,[ 0.21304768 -0.57626134  0.36896822 -0.44882444  0.37871947 -0.36569134  0.40506255 -0.24441453  0.42611949 -0.16074723],264
graphs/new/nodes_12/depth_6//44.gml,0.7731155652115959,[ 0.36469871 -0.37500978],24,0.8598945659049939,[ 0.30118964 -0.46019872  0.53070951 -0.25542582],90,0.8997942271832422,[ 0.24345602 -0.51419406  0.47174671 -0.33322255  0.51905417 -0.1843623 ],168,0.923199517746348,[ 0.22617937 -0.55658597  0.43080003 -0.38206248  0.49199606 -0.25288246  0.55704398 -0.1388135 ],252,0.9401242373543414,[ 0.20325829 -0.57597862  0.40081743 -0.43499437  0.44894276 -0.31424227  0.51465762 -0.21614059  0.55163981 -0.12541126],319
