path,r_1,r_1_angles
graphs/new/nodes_10/depth_3//0.gml,0.7398063873075948,[-1.2480149  -2.83125039  0.37829439  2.9477037   1.75437025 -0.09849058 -1.11472878 -1.25603948 -2.45695267 -0.81821931 -1.39878116 -0.92643809 -1.93813895  1.80321307 -0.8267493  -2.73691618 -2.20144506  0.03152736  0.09982681 -0.70143632]
graphs/new/nodes_10/depth_3//1.gml,0.9593022646316562,[-3.33256963  2.73842783 -1.53470949  1.54295206 -1.5503917  -0.63164596 -2.03630697 -1.604889   -1.5115786  -2.18564529  0.04629513  0.96116022 -0.56337659  1.30886099  0.09287298 -4.13248513 -1.63330763 -3.23663579 -1.36205451 -1.72871466]
graphs/new/nodes_10/depth_3//2.gml,0.7838516092419282,[ 1.70412925 -1.0172851   0.84960181  1.48334188 -0.57523008  0.43618161  2.48848556  0.80107333 -1.88843966 -0.19022083 -2.53122607 -1.20561241 -1.09230033 -2.37614753  2.20013969  1.99944897  0.20923641 -0.96890226  0.4192178  -2.76624663]
graphs/new/nodes_10/depth_3//3.gml,0.7408394631113789,[-0.99909604 -0.99219905  2.64636207 -2.51509591 -2.60310814 -1.3782104  -2.01987999  0.35327333 -1.9612962   0.14659231 -2.57760763 -2.72702336  0.1697422  -0.15764013  2.03153856  2.08046046  2.94358811  0.23179304  2.48315937  1.28058602]
graphs/new/nodes_10/depth_3//4.gml,0.9065408395283987,[ 1.7043311  -0.61895073 -1.41323128 -1.94519715 -0.39480178  1.55123089 -0.89524345 -0.01602416  2.73824617  1.94297727 -0.24797274  0.28605682 -0.34264885 -2.89684645 -3.47076587  3.350342    0.80271258 -1.54027397 -1.15778856  3.28893625]
graphs/new/nodes_10/depth_3//5.gml,0.7995967484353343,[-3.22437162 -2.43770797  2.28144928 -2.25616973 -1.52061541  0.14844756 -0.48260958 -1.17818696  1.54319356 -1.94680887  1.9252535   1.73947332 -2.13150781 -1.51555328  0.53436419  1.52456627  2.95527707  0.7882254  -2.23911682 -2.56407039]
graphs/new/nodes_10/depth_3//6.gml,0.963887564120648,[ 0.80009946  1.56989632 -1.0680254   0.08092295 -0.85376984  0.00875912 -1.85471339 -0.56150339 -2.44149488  1.53856965 -0.33469972  3.52027989  1.48843449  1.54938215 -1.60728439 -0.9859107   0.4008448  -0.20813209 -0.41995461  1.72676405]
graphs/new/nodes_10/depth_3//7.gml,0.7805834142193454,[-2.0948203   2.65611733  2.46928652  2.53313914  2.170841   -0.69962593  1.15675815  2.02965406  0.28881907 -2.18491753  0.55115598 -1.14891871 -2.88078775  1.89393432  3.356357   -1.32464916 -1.30725314 -0.42663645 -2.37092622  1.68907343]
graphs/new/nodes_10/depth_3//8.gml,0.905524031746809,[-0.19714391 -2.89942479  0.20106524 -0.6678266   0.25649335 -1.48981314 -0.29001053 -0.64346648 -0.23729563 -1.94379487 -3.02201161  2.6939131   1.49372654  2.37475604  1.86926397  1.4738142   2.56828063  1.76915894  0.49949912  1.45884532]
graphs/new/nodes_10/depth_3//9.gml,0.750457106296412,[ 2.92693203  0.60348665  2.60022528 -1.08639726 -0.87111304  0.61721125 -0.61525551 -1.27717167  1.14584197 -0.60249952 -1.88246539  2.94510197  2.59232257 -0.16604934  3.02890214 -0.79434925  2.9974032   0.55434299  2.07902124 -1.8721109 ]
graphs/new/nodes_10/depth_3//10.gml,0.8928595462720754,[-1.96666731 -1.57984401 -1.03781121 -0.86241378 -2.94525469  0.78608238 -2.90045126 -1.42236814  2.87548287  2.74167145 -0.48185194  1.72013352 -0.23712435  0.91088486  1.57880783 -0.72937544  2.9153949  -1.58433146  0.62439924  0.00336456]
graphs/new/nodes_10/depth_3//11.gml,0.7045870246494871,[-2.32989568  1.92477628  1.62753544 -0.47627185 -0.98560142  0.83850383  1.35231775 -0.34409185  3.04663688 -0.44509816 -3.04463973  2.18572243  1.96867654  2.10664    -2.88106359 -2.26317312  1.10734076 -0.03999459  2.54960373 -1.44477073]
graphs/new/nodes_10/depth_3//12.gml,0.8971785324232717,[-1.11481225 -1.57295933 -1.92933093  2.26769861  3.31376309  0.60874906 -2.93802544 -0.44057208 -0.06640339  0.99614722 -1.34125971 -0.79187235  1.56627541 -2.0727835   2.73736155  0.07427241 -0.39948021 -3.09045427 -1.91785678 -1.55257363]
