path,r_1,r_1_angles
graphs/new/nodes_11/depth_3//0.gml,0.8917449183054706,[-0.15040758  0.51154136  2.14352625 -0.01151028 -0.71672104  0.49507509 -0.04712211 -3.51146683  0.14720542 -0.09073838 -1.82125331 -2.72664192  2.77469761 -2.11937089  3.19792611 -2.31933842]
graphs/new/nodes_11/depth_3//1.gml,0.932943964853282,[ 0.15364447 -0.11655579  1.80256592  1.57704645 -2.12493423  1.89215391  2.88275831 -1.28351722  2.81603974  0.15932011 -2.06661279 -1.62829241 -0.48996459 -0.06481693 -0.42916793 -3.18770689]
graphs/new/nodes_11/depth_3//2.gml,0.7460347208193083,[-2.35741419  1.70551181 -2.65350163 -0.66272321  1.20480763  1.17817273  0.99450786  0.19902555  2.98265858  2.06383024 -0.44660904  1.14103764 -1.43033487  2.33844266  1.61233329 -0.4447981 ]
graphs/new/nodes_11/depth_3//3.gml,0.7428232313693107,[-0.29601821 -2.37053476 -2.37665471  1.22802548  1.25206224  2.87704082 -2.60661184 -2.1790155   1.64024696  0.95522931 -2.0554658  -2.12135683  0.68233032  1.28847425  0.52225492  2.78990024]
graphs/new/nodes_11/depth_3//4.gml,0.8278698529107814,[-0.14575828  0.83420139  2.98975409 -0.55532991  2.68817724  2.98299416 -0.8692616  -1.64038778 -1.61024069 -1.46887153  1.24050671 -0.40448616  2.87134915 -1.00270943  1.34033079  2.78376472]
graphs/new/nodes_11/depth_3//5.gml,0.8408440312769104,[-1.87911294  1.6242015   0.59061576 -0.24065858  0.14487184  1.61625533  0.53588185 -1.55858848  2.36619854 -2.70737629 -0.22729785 -0.1540384   1.32715175  3.47472835 -1.84191332 -1.71152852]
graphs/new/nodes_11/depth_3//6.gml,0.7557035572755401,[-0.5639258  -3.25019798  2.79016133  0.53327357  2.86377671  1.11503737  1.36797318 -2.46185416  1.11258493  2.32988137 -2.31277097  2.61461641  0.33610869  0.75851142  2.71497243 -2.46442712]
graphs/new/nodes_11/depth_3//7.gml,0.9099276124228691,[ 1.45987267  1.45874054  1.86353784  1.81394336 -3.26613989 -0.72171101  2.9747842   0.2653385  -0.70817669  1.60610129 -2.1441252   1.46622274  1.37486758 -1.62368396 -2.01153911 -1.42499448]
graphs/new/nodes_11/depth_3//8.gml,0.7384115629353507,[-1.6848674  -2.41015167  1.21324649 -0.16013653 -1.73563268  1.95759452  2.41526332 -2.89380525 -0.44324552 -0.17546938 -1.08498574  0.94903404  0.08775945 -1.10718844 -0.98469038  0.37032271]
graphs/new/nodes_11/depth_3//9.gml,0.9042390719172595,[ 2.9714922  -1.42374993  2.07474781  3.83764428  3.34892492 -0.76593016  0.00657472 -0.79673024 -2.00768879  1.59173296  0.23352094  0.49390406 -1.58189816  0.87711091 -1.62690201  0.80516251]
graphs/new/nodes_11/depth_3//10.gml,0.922215016251129,[ 2.91213275 -3.05608448  0.37685835 -0.50026997  2.02994919  0.04061237 -0.14580275 -0.36022555 -1.59934191  0.44674026 -1.55536066  1.90919648 -1.65501779 -0.95184898 -2.78265818 -0.25238356]
graphs/new/nodes_11/depth_3//11.gml,0.9005327779823616,[ 0.29680986 -1.53486421  1.39752575  0.13874696  1.26070247  3.23816241  1.88528357  3.3918119  -1.45897168 -0.41321687 -1.6539315   1.37476789  2.00145936  2.11149763 -0.04609281  2.36080718]
