path,p_1_angles,p_2_angles,p_3_angles,p_4_angles,p_5_angles,p_6_angles,p_7_angles,p_8_angles,p_1,p_1_nfev,p_2,p_2_nfev,p_3,p_3_nfev,p_4,p_4_nfev,p_5,p_5_nfev
graphs/main/nodes_9/depth_3/0.gml,[ 0.16525909 -0.32152236],[ 0.16525909 -0.32152236  0.          0.        ],[ 0.15792848 -0.38322533 -1.02171893 -1.54864093  1.37777425 -0.23219988],[ 0.17590004  1.45064636 -0.36298548  0.28659013 -0.26262253 -1.11485492  0.04719025 -0.23530254],[ 0.17590004  1.45064636 -0.36298548  0.28659013 -0.26262253 -1.11485492  0.04719025 -0.23530254  0.          0.        ],[-1.22219178 -0.79430784 -0.35820824  0.39932027  1.05092269 -1.03587952  0.16199113 -0.05395621  0.39426325 -1.09166603 -1.4680215  -0.03342427],[ 0.44331211 -1.54783753  0.57874204  1.56368351  0.13046325 -1.55586219 -0.36317194  1.16441738 -1.16413564  0.66033126  1.15189355 -1.09806074  0.97559731  0.93363172],[-1.24196352 -0.77493089 -1.56700075 -1.22065974 -0.73131773 -0.35847888  0.78333177  0.13690602  1.11244555  0.13100506  1.50922089  0.61294517 -0.95322242 -0.35325814 -0.30847567  1.54005013],0.8283657061454258,38,0.8283657061454258,87,0.8731848228438864,201,0.8997255433574184,401,0.8997255433574184,907
graphs/main/nodes_9/depth_3/1.gml,[-1.3276179   1.16986498],[-1.3276179   1.16986498  0.          0.        ],[-1.36211103 -0.49723825  0.32977509 -0.53147142 -0.0575632   0.29746375],[-1.4723391  -0.38990084 -1.44804899  1.32498513  0.37011464  1.45226056  1.54482954 -0.10417114],[-0.13166349  0.17440349 -0.0924304   0.02739453  0.42348296 -0.35687086 -0.09748486 -1.3183117  -0.59727365  0.10031226],[-0.41902371 -0.19112992  1.12016465 -0.4234957   1.16464036  1.00099304 -0.46012671  1.48463956 -1.35922067 -0.9826568   1.45617853 -0.29216767],[ 0.40853911  0.62447059  0.09963883 -0.20167747  1.35188081 -0.6639446  -0.88228377  1.03510019  1.10704171  0.18896189  0.20111049 -1.39952932  0.6762225   0.90818392],[-0.69241981 -0.0276571   0.11508383  0.59709906 -0.91575822 -0.64286339  0.9315626   0.84518563 -0.90479046 -0.42044817  0.41251812 -1.00772848 -1.09717258  0.26830916  1.29673541  0.97573715],0.8344292144684161,42,0.8344292144684161,101,0.8634070338546699,391,0.906079435683748,571,0.9118318942494505,1387
graphs/main/nodes_9/depth_3/2.gml,[ 1.28510304 -1.26247666],[-0.15141375  0.58457126  0.1500511   1.32070742],[-0.74881827  1.5015542   0.47449652  0.46173287 -0.40158562  0.16182219],[-0.21230016  0.29181989 -1.5165944  -0.21650478  0.30899096  1.28714783 -1.33184775  1.35014144],[ 1.51933131  0.49393953  1.42094496 -1.17441798  0.65424717 -1.61507367 -0.95438484  0.3022896  -0.36517195  0.19576264],[ 0.0339889   1.51081211  1.08390095 -0.20918359  0.60666957 -1.22246758 -0.45149373 -0.40244967 -1.47593888  0.14618893  0.26707594 -1.03938279],[-1.09899004  0.90394519  0.59221599  0.38850016 -0.31824527 -0.69201963 -1.44889165 -0.86221076  1.48162853 -0.72556816 -0.47339468 -0.42872593 -0.09335327 -0.40046525],[-1.17232669  0.13614606  0.52329268  0.57934783 -0.66555341  1.40676376 -1.03311758  1.20663633 -0.11035306 -1.35639914  1.52476554  0.31320667 -0.44315514  0.97697254 -0.95440846  0.36494722],0.7775457139885388,39,0.8599019064406341,130,0.8678053491747052,118,0.8905982387575617,295,0.9378193541031522,586
graphs/main/nodes_9/depth_3/3.gml,[ 1.29686855 -0.93478212],[ 0.28126335 -0.12390337 -0.62550029  0.24601194],[-1.13620321  0.03067807  1.41458718  0.43487588 -0.06745257 -0.74476878],[-1.13620321  0.03067807  1.41458718  0.43487588 -0.06745257 -0.74476878  0.          0.        ],[-1.14318244  1.26070706  0.02142199  0.34945305  1.30776618  1.10663796  0.29918827  1.24632589  1.25520826 -0.02567132],[-1.19490099 -1.36450788  0.87344141 -1.56962723 -1.48161974 -1.31425116  1.14589953  1.56626135 -0.37146712 -0.30780903 -1.50672417  0.25609606],[-0.48534345 -0.28088841  1.23138663  0.59021372  0.14500689  0.33292712  0.24896132 -1.25390612  0.13642902  1.49998276  1.27074965 -0.41824746 -0.43066919 -1.02408175],[ 0.5080073  -0.61229081  0.74539783 -0.80676721  0.25235239  0.23193911 -0.79034424  0.60822169 -1.46740654  0.8876357  -1.21476966  0.58641518 -0.14793053 -0.05756323  0.42390336 -1.39751291],0.7154798375313044,39,0.8141408844115736,81,0.831484695670555,197,0.831484695670555,352,0.8629883651886895,776
graphs/main/nodes_9/depth_3/4.gml,[0.21034151 1.26557224],[-1.36743898 -1.1951081  -1.02567973  1.35687443],[-1.18475897 -1.6611121   1.40406964 -0.44734518  0.5341753   1.40066932],[-1.18475897 -1.6611121   1.40406964 -0.44734518  0.5341753   1.40066932  0.          0.        ],[-0.13032421 -1.47059347  1.64203397  0.84146312  0.09027216  0.45771615  0.41920828  0.20492876  0.56041528  1.7487437 ],[-0.92977497  1.00581442 -0.15491824  0.56898277  0.98760398 -0.23771256 -0.58753461 -1.03418124 -1.40492609  1.0813824   0.86539013  0.01136381],[-0.42043748 -0.47201098 -0.97637863 -0.98267377  0.18254424  0.33779121  1.51870774 -0.2618589   1.38278295 -0.92771936 -0.05615637  0.30463543 -1.12414921  0.35733825],[-1.26863867  0.51507886 -0.62589341  0.0344149   0.04026154 -1.03161872  0.94240698 -0.10453731  0.27586709 -0.75718477 -0.47485111 -0.7352697   0.2414918  -0.20056384 -0.98491008  0.58760836],0.8042211700478533,41,0.8385709963513858,75,0.8649780903439771,195,0.8649780903439771,276,0.8793146442249009,351
graphs/main/nodes_9/depth_3/5.gml,[-0.55780208 -1.07881554],[ 1.22761884 -1.04916158  0.54508368 -0.31675691],[-0.24892575  0.857848    0.0831576  -0.34849565  0.01276729 -0.15539641],[ 1.43620051  1.39484245  0.19338445 -0.08571453  1.69766556 -0.43350378  0.36394583 -0.26822019],[ 1.43620051  1.39484245  0.19338445 -0.08571453  1.69766556 -0.43350378  0.36394583 -0.26822019  0.          0.        ],[ 1.30401487  0.62513766 -0.68191754  0.1264006  -1.11223864 -0.38685536  0.34313255  1.46029768  0.23946446 -1.24096889  0.22041901  1.00168109],[ 1.56950017  0.24660624  0.55361121  0.94695829 -0.72232115 -0.53151554 -0.19591506  1.34387489  0.29535285 -0.60822     1.19040269 -1.31635607 -0.59905114  0.69875611],[ 0.18389722 -0.81843233 -0.67504546 -0.77254613 -1.45853584 -0.82866905  1.29784823  0.21704286 -0.73993747 -0.81815292  0.12948055  0.06434031 -1.23998086  1.42845359 -0.97033506  0.54295855],0.6577223344499389,34,0.6672567731074945,137,0.810835543801734,135,0.8487888113476295,459,0.8487888113476295,589
graphs/main/nodes_9/depth_3/6.gml,[-1.05227606  1.14606088],[-0.76017723 -1.5946948   0.53711761  0.33206548],[-1.38049527 -0.76364414 -0.05079418  0.51413637  1.11760829  0.25474749],[-1.21111966  1.47380578 -1.12998958  1.56606553 -1.01968682 -1.14384147 -0.33477707  0.25055574],[-1.21111966  1.47380578 -1.12998958  1.56606553 -1.01968682 -1.14384147 -0.33477707  0.25055574  0.          0.        ],[ 0.6624312   0.00411165  1.15762972  1.31393055  0.13145553  0.14037376  0.85088535  0.11155138  1.10120906  1.13512831 -0.89192623  0.83109309],[-0.4442896   0.01905623  0.7804713  -0.97273082  0.89318634  0.19009053  1.45143624  1.18336756  0.27547804  1.34299323 -0.20071386  0.39035059  1.14735451 -1.50642365],[ 0.8081432   1.3178501  -0.47271804  1.07395551  1.09954298  0.21298946  1.47324913  1.0948179  -1.32081894  0.39526389  1.28627277  1.5563837  -1.12209585 -0.29536695  0.30316723 -0.19066047],0.7268367257742795,45,0.8319238972780608,105,0.8631006230311462,198,0.9124986787171974,333,0.9124986787171974,412
graphs/main/nodes_9/depth_3/7.gml,[-1.26427395 -0.52495164],[-0.98782625  0.1578853   0.78298204  0.34820165],[ 1.51513369 -1.31172252 -1.07467368  0.09112217 -0.20450657 -0.37537548],[-0.18542277 -1.19690857  1.1134104  -0.51061588 -1.34034119 -1.34847854  1.39134293  0.63474863],[ 1.38741021 -1.57602252 -1.57921747  0.42982914 -0.36495182  0.27573346 -1.12692857 -0.07680595 -0.63221725 -0.04575341],[-0.00997318 -1.31295347  1.08183925 -0.2446961   1.16133418  0.2823989   0.1957503  -0.22979902 -1.2013165   0.92078979  0.78528947 -0.81279527],[-0.76612876 -0.68971216 -0.10570813  0.84245767 -0.77571998 -0.57718468  0.99276614 -0.76439411  0.56151273 -0.0456579   0.5169295  -0.90153517  1.09036159 -1.35154433],[ 0.5841596   0.25028108 -0.21806826  0.93480627  0.22719993 -1.45951326 -0.57562669 -1.54682737 -1.20734533 -1.24921007  1.23522347 -0.46756756 -1.55750891  0.76800593  1.13960744 -0.1214048 ],0.7075478273022676,30,0.7665785545120433,86,0.8216806598943021,253,0.833275948171146,272,0.8591033277234795,494
graphs/main/nodes_9/depth_3/8.gml,[ 1.30909349 -0.52440384],[ 1.34939972  0.79502007  0.07259607 -1.15154041],[-0.19669848  0.11231331  0.32161169  1.30210947 -0.23801341 -1.37831588],[-0.19669848  0.11231331  0.32161169  1.30210947 -0.23801341 -1.37831588  0.          0.        ],[ 0.73601235  1.56094902  0.54910946 -0.06814105 -1.08478686  1.13511376  0.33618137  1.30735818 -1.89864356 -0.02110565],[-1.36710474 -0.85291854 -0.87893314  0.099231   -0.70240679 -1.26232072 -0.37799773  1.29236581 -0.92270379 -1.25899179  1.35712589  0.52613466],[ 0.3291002  -0.21343792 -0.58779609  0.80109087  0.12107829  0.39833352  1.26525199  0.59456645 -0.40429561  1.52014779  1.21976662 -0.84935732 -1.43707073  1.194103  ],[-1.30427224 -1.28245021 -0.31540505 -1.15394051  0.8819926   0.18000342  0.82449896  0.794692    1.5628503  -1.47596724  0.80037901 -1.38020568  1.41033198  0.3707269   0.16206749 -0.00784457],0.7096569919681661,28,0.733485519860604,82,0.8355774887124441,193,0.8355774887124441,340,0.8637878547760901,410
graphs/main/nodes_9/depth_3/9.gml,[ 0.23924186 -0.31682238],[ 0.23924186 -0.31682238  0.          0.        ],[ 0.17110224  1.07421449  0.3098224   1.20130716  0.39545388 -0.25893434],[ 0.17110224  1.07421449  0.3098224   1.20130716  0.39545388 -0.25893434  0.          0.        ],[ 0.17110224  1.07421449  0.3098224   1.20130716  0.39545388 -0.25893434  0.          0.          0.          0.        ],[ 0.73432335  0.89840815 -0.45260321  0.45632421  1.49085995  0.08424669  0.60939161 -0.64579966 -0.15536367 -1.42502444  0.97805137  0.84398352],[ 1.21411518 -1.4966125  -1.54979744  1.43241478 -1.07582632 -0.02886347 -1.06640416 -0.36432355 -0.35414452  0.15337288 -0.34195463 -0.99958098  1.46730249 -1.50143092],[ 1.26059005  1.18457927 -0.8579402   0.44152657 -1.41969506  0.29437439  0.0609893   0.13386064 -1.24082122 -1.55041455  1.37377944 -0.56345505 -0.92733614  0.89227812  0.13092748 -0.56704927],0.7782604774509306,46,0.7782604774509306,62,0.870649661690806,209,0.870649661690806,1444,0.870649661690806,447
graphs/main/nodes_9/depth_3/10.gml,[-1.28482183 -0.69924833],[ 0.19659154  1.29195405 -1.46580774  1.55781391],[-0.13155004  0.17591944  0.39575701 -0.23094971  1.38742692  0.05918184],[-0.13155004  0.17591944  0.39575701 -0.23094971  1.38742692  0.05918184  0.          0.        ],[-0.13155004  0.17591944  0.39575701 -0.23094971  1.38742692  0.05918184  0.          0.          0.          0.        ],[ 0.06561686  0.19530876 -1.22848891 -0.97143904  0.99220924  1.52220106  1.35238953 -1.3999088  -1.31380595 -0.94777867 -0.50154616 -0.59242416],[-1.25440096  0.6003722   0.8022828   0.84728351 -0.59622785  0.17123189  0.93783774  0.0751423   0.06080348  1.22080729  0.20952103  0.41033642 -1.50683783 -1.05450107],[ 1.33391417 -0.39013977 -0.79894662  0.6090957   0.86193366 -0.0678596   0.59558268  0.62786858 -0.93294396 -0.48303644  0.46594557  1.43856381 -0.47163316 -0.42621713 -0.28562454  1.16723281],0.769416905583568,28,0.8399828796163906,91,0.8685073452682918,325,0.8685073452682918,651,0.8685073452682918,328
graphs/main/nodes_9/depth_3/11.gml,[0.17864082 1.22088114],[-1.511148    1.31765725  1.27266699  0.2909563 ],[ 1.13636018 -0.10044781  0.98132761 -0.00812909  0.78367255 -1.19399566],[ 1.65661513 -0.78594198  0.2026161   1.32996603 -0.29227823 -1.17911067  1.2442162  -1.28573219],[ 0.16610792  1.06305449  1.42011823  1.59688111 -0.97134637 -1.22044324 -0.08918749 -0.61288029 -0.65559409  0.09206165],[ 1.2616856   0.31230621  0.11934311 -1.38581594 -0.65847038  1.0049634  -0.69922992  1.11881756 -1.06110592 -0.77048672  1.43203899 -0.63339631],[-0.70671147 -1.01369495 -1.17593829 -1.21916972  1.27299403 -0.33886874  0.99870589 -1.07367201 -0.45052005  0.27923964 -1.24643512 -0.24402478 -1.2828101   0.80993609],[-0.07651141 -0.68604609  1.03251761  0.10633769  0.25480067 -1.11642895 -0.33984598  1.36985864 -0.70523533 -1.02733155  0.83229086 -1.39548149 -1.11367311  0.9194592  -1.13423714  1.11537646],0.805914014220236,37,0.8207686605582871,108,0.8232217744783987,234,0.851149338745755,683,0.9096651232480235,809
graphs/main/nodes_9/depth_3/12.gml,[0.20525885 1.2332309 ],[-0.79269838 -0.0300641   0.60128864 -1.28663446],[-0.090666   -1.46382451 -0.10805148 -1.20855954 -0.30729618 -1.34385112],[-0.090666   -1.46382451 -0.10805148 -1.20855954 -0.30729618 -1.34385112  0.          0.        ],[-0.1623852   0.39714298 -0.34572082 -1.33823614  1.46080894 -1.5999945   0.6758873  -1.59376918 -0.32420691 -0.06170925],[-0.05675647 -0.28275146  0.92824043 -0.00981373 -0.3988161   0.81046579  0.70903689 -0.49718414  0.85861092  0.26580252  0.35714894  0.63820901],[ 0.27010235  0.10819848 -0.8781931   1.35761496  0.96585985  0.66707005 -1.21138524 -1.50785687 -0.18491992  1.39258756  0.69433265  0.91435468  1.49792535 -1.57024047],[ 0.81786655  0.51204946  0.95087717 -0.98695433 -1.42357057 -1.27441489  0.97990004  0.58267126 -0.7802855  -1.16305091 -0.11282371  1.13905008 -1.28043126  0.84018103 -0.75723295  1.42710339],0.8480222476051686,28,0.8543236682230502,120,0.9003567918235045,170,0.9003567918235045,513,0.9011664958117577,684
graphs/main/nodes_9/depth_3/13.gml,[ 0.26327157 -0.16010541],[-1.47189472  1.27161836  1.27172831 -1.27765201],[ 0.28860256 -0.95520672 -0.1002011   0.58415346 -1.09929741 -0.00867476],[-0.22441557  0.4990506  -1.20644283 -1.30221749 -0.04650484  1.32459266  0.81855097  0.29383343],[-0.22441557  0.4990506  -1.20644283 -1.30221749 -0.04650484  1.32459266  0.81855097  0.29383343  0.          0.        ],[-1.16223982  0.01264012  0.46938641 -0.15821696  0.98096417 -1.31175697 -0.50822699 -0.69920475 -0.06060535  0.12295665 -1.3210076  -0.08631585],[ 1.0985936  -0.6302005  -0.86246796 -1.02833762  0.55161097  1.4148411  -0.2246247   0.82454277 -1.57062507  1.04238764 -0.15049028  0.65267274  0.33533703  1.23715496],[-0.77307702 -0.4879265  -1.09209939 -0.04933498  1.51642866 -0.12594198  0.40148376 -0.23803992  1.18997912  1.29109687  1.27286092 -0.26814757 -0.02379326  0.74539511 -0.07939215 -0.77090228],0.7694449496414765,27,0.822407063780413,98,0.8919499736665458,176,0.9260501322122324,384,0.9260501322122324,677
graphs/main/nodes_9/depth_3/14.gml,[ 0.22740097 -0.25943371],[-0.14367733  0.29201474  0.38706507  1.37483251],[-0.18909459  0.38063747 -0.65655041 -1.50600517  0.32724056 -1.38208717],[-0.18909459  0.38063747 -0.65655041 -1.50600517  0.32724056 -1.38208717  0.          0.        ],[ 1.19417529  0.01378791 -1.44547539  0.14635521  1.67130666 -1.5179421  -1.11955359  0.63228783 -0.0643758   0.60469741],[ 1.32711773  1.2161453   0.28704476 -0.53806664  1.07233599  0.16330402  0.41625637 -0.55145163  0.02778761  1.15781806 -0.1088221  -0.97233039],[-0.52180861  1.5211871   0.70148089  0.47042172 -1.01435457 -0.47166816 -1.27099719 -1.37859611  1.12812375 -1.34221548  0.20998121 -1.00395438  0.38458277 -0.07122518],[ 0.77575486 -0.40840875  0.27099691 -1.50704431 -0.48267563 -1.35407363  0.31027484  0.26304637 -0.87643589 -0.55460381  1.44255876 -0.57223234  0.66401056  0.40574178 -0.0692076  -0.21046969],0.7686508173512581,36,0.8075983172749415,126,0.8362004880841936,213,0.8362004880841936,482,0.8569900727504037,773
graphs/main/nodes_9/depth_3/15.gml,[1.35862474 0.38638692],[ 0.25634866  1.22805869  1.5150808  -1.25508128],[-1.42546581 -0.26541177  1.25427257  0.24967248 -0.55168104 -1.38916062],[-1.4579927  -1.21726498 -0.13492049  0.29096563 -1.30965192  1.35635334 -0.5161276   0.12794139],[ 1.38704914 -1.06961224 -0.17177345  1.34072638  0.32338449 -1.34806787  1.36092147  0.27259269  0.46911181  1.45282571],[ 1.42600002 -1.32862206  1.34391103 -1.01829692  1.50464872 -1.43535871 -0.57649412  0.75035174  1.50596395  0.52303121 -0.5375046   0.36428732],[-0.22685016  0.42566772  1.20425933 -0.179146    1.0439589  -1.20732387 -1.49614448  1.20646587  0.74780065 -0.98757804 -0.20486843 -0.92816973  0.30867241  0.10300762],[-0.09504154  0.60926264  0.75043812 -1.55206851  0.5735369  -1.34349417 -0.55090911 -0.66085426 -0.10613713  0.73303004 -1.16634641  1.20564373 -1.17929746  0.29093034  0.00752012  0.39535232],0.7727664839885389,44,0.8537389683386547,128,0.8651298097152134,285,0.8730800241513755,274,0.8781003856955008,510
graphs/main/nodes_9/depth_3/16.gml,[-0.2263084   0.29880476],[ 0.84549502  1.54530143 -1.05570199 -1.23330805],[ 0.84549502  1.54530143 -1.05570199 -1.23330805  0.          0.        ],[ 0.84549502  1.54530143 -1.05570199 -1.23330805  0.          0.          0.          0.        ],[ 0.1611891   1.15757374  0.93698251 -0.04294925 -0.40921262  0.1988289   1.24751918  1.48203873 -1.37540278  1.16492796],[-1.36970783  1.23729761 -1.42851064 -0.83713842  0.64032068  0.76939237 -0.3027535   1.53650464 -0.1354024   0.61113684 -1.42311594  1.37750523],[-1.13016467  0.65350052  1.32067945 -0.80848909  0.60987492  0.67752037 -0.88998469  1.41405299  0.68220483  0.82685028 -1.04359563 -0.52036004  0.63531991 -0.12406227],[ 0.04143884  0.04734973 -0.84850918  1.11170507  0.59386    -0.07023047  1.48856065 -0.1608192  -0.7175049  -1.13507978  0.39487543 -1.20430823 -0.43833641 -1.53054027  0.12926238  0.93240523],0.828963705699025,50,0.8291641363628096,95,0.8291641363628096,171,0.8291641363628096,720,0.9008690671577565,640
graphs/main/nodes_9/depth_3/17.gml,[-1.37584843 -1.21650651],[ 0.10401383  1.35012159 -0.35558541  0.24734548],[-0.29911783  1.45580254 -1.48818627 -0.31872359 -1.07326534 -0.2721717 ],[ 0.16767986  1.1630806  -1.30438028  0.25171228 -1.27692362  1.37344049  0.84652003  1.47430584],[ 0.16767986  1.1630806  -1.30438028  0.25171228 -1.27692362  1.37344049  0.84652003  1.47430584  0.          0.        ],[ 1.24847411 -0.52232358  1.2761843   0.76268327 -0.06959512  1.17573367 -1.51833599  0.16772046  0.50533718  1.08040733 -1.03423463  0.87847828],[ 0.9011882   0.05775837  0.86969228 -1.17157238 -1.51147904 -0.80532225  0.64195101 -0.43706441 -0.9926757   0.60405843 -0.1257757   1.32855555 -0.76525857  0.24469365],[ 0.33948646 -0.37823695  0.79265684  1.07034496  1.39929204 -1.49109773  0.11332331 -0.0901378   1.4519212   0.61542119  1.11836005  0.15579339  1.24346801 -1.50980581 -1.33288493 -0.99216514],0.7859519679517438,39,0.8362470541002701,79,0.8373183526983161,213,0.8959005507729582,301,0.8959005507729582,805
graphs/main/nodes_9/depth_3/18.gml,[0.23617882 1.34845657],[ 1.46089835 -0.25309207  1.44846193  0.24835078],[ 1.36209487 -1.69926136 -1.16512183 -0.69148033 -0.05270809  0.38705989],[ 1.36209487 -1.69926136 -1.16512183 -0.69148033 -0.05270809  0.38705989  0.          0.        ],[-0.1702741  -1.36889983  0.75182611  1.50781761 -0.35256743 -0.15050301  0.39343943 -0.14540411  0.4317479   1.47894866],[ 0.74059767 -1.23223497 -1.07863704 -0.19224733 -0.72459028  1.18386333  0.63755825  0.40841247  0.32730249 -1.54226653 -0.60475701  0.26791613],[-1.11394947 -0.04182816  1.37104688 -1.54623559 -1.43709445  1.49782434 -0.93066209 -0.62515761 -1.29970703 -0.31973111  1.17007784 -0.27856904 -0.10468009 -1.53436803],[ 0.54993996 -1.28974385 -1.27843268 -0.30140673 -0.09226288 -0.6958559  -1.02932199 -0.98505586 -1.01683915 -0.57299217  0.66010063  1.07462505  0.19059579  1.1697459  -1.38794645  1.13797189],0.8030113350730173,38,0.815149202232245,96,0.8449490120023324,196,0.8449490120023324,467,0.8655313011572769,424
graphs/main/nodes_9/depth_3/19.gml,[-1.32704102  0.9906335 ],[1.4016809  0.27900432 0.37235572 1.24851448],[-0.19256395 -0.05645162  0.02434792 -1.2533053  -1.37068197 -1.58925886],[ 0.15944559 -0.41024201  0.31658531 -0.24297528 -1.12083965 -0.08080642 -0.97688838 -1.5845097 ],[ 0.15944559 -0.41024201  0.31658531 -0.24297528 -1.12083965 -0.08080642 -0.97688838 -1.5845097   0.          0.        ],[ 0.78044543 -0.18072416  0.54252539 -0.64605597  1.38240935 -0.68434276  1.25902297 -1.4346325  -0.17015714 -0.47762662  1.00881667  0.71965043],[-1.43221542e+00 -2.03293925e-01  1.43956378e-01 -3.25264934e-01 -3.41380437e-01  9.19754941e-01  2.10526873e-04  3.95078337e-01 -6.69960766e-01 -1.05555195e+00  5.72440365e-01 -1.01499796e+00  1.50517534e+00  1.15254432e+00],[ 0.6321372   1.41963445  0.25867456 -1.47044035 -1.1219416   0.33475855 -0.50264923 -0.90347318 -1.23887254  0.15169909  0.2051252   0.12686747 -0.37946301  0.50564377 -0.58153772 -0.73488446],0.7633601356551578,31,0.7710601614536604,172,0.8359725652578215,208,0.8839118364844418,395,0.8839118364844418,421
graphs/main/nodes_9/depth_3/20.gml,[-1.20101062 -0.4378763 ],[ 1.56462448  0.78230204 -1.35989255  1.28946246],[-1.33547779 -0.09394018  1.1623426   0.34631909 -0.38016964  0.19266603],[-1.33547779 -0.09394018  1.1623426   0.34631909 -0.38016964  0.19266603  0.          0.        ],[-1.33547779 -0.09394018  1.1623426   0.34631909 -0.38016964  0.19266603  0.          0.          0.          0.        ],[-1.47764373 -0.65314147 -0.86706562 -0.01242791 -0.3819342  -1.25754678  1.45348025  0.64137885  0.28898165  0.4475631  -0.55663574  1.44049702],[ 0.40538743  0.21891648 -1.37261983  1.29171184  1.42310962 -0.54261943  0.35328156 -0.92359018 -0.41551154  1.14825052 -0.81726019  0.84885357 -1.28283503 -1.43862834],[ 0.5775069   1.16769916 -1.07856755  1.25129418  1.45966909  1.3217565  -0.53541417  0.27773277  0.98466128 -0.35295077  0.58752748 -0.92151338 -0.00214716 -0.78177589 -1.0390882  -0.86317719],0.7753558110657759,33,0.8753331951766066,99,0.9243934354671276,192,0.9243934354671276,297,0.9243934354671276,663
graphs/main/nodes_9/depth_3/21.gml,[ 0.18953087 -0.33908782],[-1.55331266  1.36855827 -1.35004136 -0.28735277],[ 1.41457816  0.66219756  0.54555717 -1.6282909   0.85116859 -1.2815484 ],[-1.09787008  1.48315871 -0.41974829 -1.33199967  0.01364918  0.9822768   1.30691173  0.30197832],[ 0.18712315  1.19973854  1.28461219 -0.91234803 -1.13103655 -1.55823038  1.08223678 -0.69245593 -0.86145466 -0.18701898],[-1.52205942 -1.1055083   0.49505137 -0.29693199 -1.34148085 -0.62857751 -1.46447831  0.05789316 -1.22380607 -0.46261472  1.2520468   0.08982152],[ 1.28003523  1.48002151 -1.07963087 -1.50817599  0.04550616  0.39570907  0.99658881  0.69177468  0.04873282  1.05488528 -1.0614496   1.14246165 -1.33474321 -1.55678274],[-0.33059315  1.38113759 -0.59686312 -0.50290527  1.19055097  1.52167723 -0.11264678  1.29607027 -0.34700404  0.25486633  0.06180071 -0.48389777  1.28611458  1.54130706 -1.23490083 -1.55282632],0.871546742422374,32,0.8754165948064222,89,0.8814383577117842,263,0.8816640805617844,348,0.9247755210109148,1512
graphs/main/nodes_9/depth_3/22.gml,[ 1.43187879 -0.32710466],[-1.40948044 -1.32202115 -0.45375712 -0.20232161],[-0.17833379 -1.17636946  1.13268904 -1.48846442 -1.49331699 -1.26202012],[-0.20434767 -0.62586863 -1.59006104 -1.5862818  -1.50372293 -0.53263278 -0.51645069  0.2010426 ],[-1.29060948e-01  3.85169140e-01  3.22518820e-04  1.60006919e+00 -2.88620811e-01 -1.26809511e+00 -3.99876343e-01 -3.86583488e-01  4.33527981e-02 -9.71354690e-01],[-0.75585998 -1.0792191   1.53074111  1.38686407  0.28946233  0.18304233 -0.09516073  0.28304743 -0.31492567 -0.40167765 -0.37947555  0.25524666],[-0.47751543 -1.44157568 -0.77861875  0.86976007  0.8436901  -1.01572024  0.85476737  1.54543733 -0.81765716 -0.4635701  -1.46974464  1.4831292  -0.09675426  0.77550465],[ 1.46680535  1.24014714 -0.66621248  0.51312134  0.09571581  1.56919335 -0.47983001  1.51615468  0.79592794 -0.7477391  -0.0825415  -1.14231124 -0.56328608 -0.99663241  1.09578911 -0.73201091],0.801566651663934,26,0.8334423990646526,149,0.8759107717016201,230,0.8896957867982924,661,0.9135357311849273,926
graphs/main/nodes_9/depth_3/23.gml,[ 1.35557617 -0.38698238],[-0.38890512 -0.19878581  0.1351771  -1.05112804],[-0.38890512 -0.19878581  0.1351771  -1.05112804  0.          0.        ],[-0.38890512 -0.19878581  0.1351771  -1.05112804  0.          0.          0.          0.        ],[-0.38890512 -0.19878581  0.1351771  -1.05112804  0.          0.          0.          0.          0.          0.        ],[-0.72512133  1.17536837 -1.39097487  0.87109136  0.08759332 -1.40139598  0.59424941 -0.01678804  1.07230715  0.53066443 -0.87976514  1.16348543],[ 0.95864923  0.60511966 -0.66355356 -1.02470639  1.06270013  0.52024531 -0.26598315 -0.26729317 -1.33838089 -1.51826893  0.53906247 -0.11129928  1.27803286  0.84290018],[-0.04007412  1.48208587 -0.51355715 -0.2696882   0.2583028  -0.80493718 -0.7513395  -0.73340743  1.44087355  0.79878902 -0.01886531  1.56499419  1.4157922   1.10503993  0.72842306 -0.52099328],0.739749030955733,29,0.8705534013024645,81,0.8705534013024645,367,0.8705534013024645,283,0.8705534013024645,407
