path,p_1,p_1_angles,p_2,p_2_angles,p_3,p_3_angles,p_4,p_4_angles,p_5,p_5_angles,p_6,p_6_angles,p_7,p_7_angles,p_8,p_8_angles,p_9,p_9_angles,p_10,p_10_angles
graphs/new/nodes_10/depth_3//0.gml,0.7921277025900956,[-1.78411994 -1.22058091],0.819329330004799,[ 1.73925327 -0.44699297  0.34533395 -3.37919982],0.819329330004799,[ 1.73925327 -0.44699297  0.34533395 -3.37919982  0.          0.        ],0.8676102654500394,[-2.99988203 -1.9299742  -1.33243492  2.29882954  3.08305257 -2.60894374  0.43662963 -3.28663136],0.9154804513379584,[-1.55209497 -1.81369253  4.49988251 -1.46542898  0.39601613 -0.34571674  0.27348172  2.88323967  1.90371535 -1.66855719],0.9154804513379584,[-1.55209497 -1.81369253  4.49988251 -1.46542898  0.39601613 -0.34571674  0.27348172  2.88323967  1.90371535 -1.66855719  0.          0.        ],0.9154804513379584,[-1.55209497 -1.81369253  4.49988251 -1.46542898  0.39601613 -0.34571674  0.27348172  2.88323967  1.90371535 -1.66855719  0.          0.          0.          0.        ],0.9154804513379584,[-1.55209497 -1.81369253  4.49988251 -1.46542898  0.39601613 -0.34571674  0.27348172  2.88323967  1.90371535 -1.66855719  0.          0.          0.          0.          0.          0.        ],0.94553786581955,[ 0.10629147 -0.51354461 -2.92876753  2.75161606  1.92516938 -3.00860817  1.47679109  1.2410157  -1.25300903 -1.48338834  2.94992963 -1.74153629 -1.37316919  1.34495773 -2.78169284  3.02313179 -1.5359043   0.01437652],0.94553786581955,[ 0.10629147 -0.51354461 -2.92876753  2.75161606  1.92516938 -3.00860817  1.47679109  1.2410157  -1.25300903 -1.48338834  2.94992963 -1.74153629 -1.37316919  1.34495773 -2.78169284  3.02313179 -1.5359043   0.01437652  0.          0.        ]
graphs/new/nodes_10/depth_3//1.gml,0.7222222222222207,[-0.78539808  4.38004249],0.8606446658031001,[1.39696275 1.76359449 1.96314985 1.29341959],0.8873262344214229,[-1.71158425 -3.05611766  1.89795515 -1.7526355  -0.51591251  0.19731856],0.915333586921457,[ 3.37204578 -2.7648488  -0.76406518 -3.15065613 -2.43473838  2.31874721  0.43184688 -0.19453967],0.915333586921457,[ 3.37204578 -2.7648488  -0.76406518 -3.15065613 -2.43473838  2.31874721  0.43184688 -0.19453967  0.          0.        ],0.9295610354936732,[-1.4603319  -0.04118067  0.64330273  3.12936156 -2.1505575   3.02741852 -0.36237688  0.30057834  2.77235571 -2.12193412  0.04377421  0.78949293],0.9656088915407957,[ 1.17220309e-01  1.13007983e+00 -1.88531456e+00 -9.00443183e-04  2.11933116e+00 -3.15600698e-01 -2.87582117e+00 -1.84113315e+00  3.99701827e-01 -2.50461115e+00  3.10685607e+00 -2.46694450e+00 -2.65535691e+00 -3.27655489e+00],0.9656088915407957,[ 1.17220309e-01  1.13007983e+00 -1.88531456e+00 -9.00443183e-04  2.11933116e+00 -3.15600698e-01 -2.87582117e+00 -1.84113315e+00  3.99701827e-01 -2.50461115e+00  3.10685607e+00 -2.46694450e+00 -2.65535691e+00 -3.27655489e+00  0.00000000e+00  0.00000000e+00],0.9656088915407957,[ 1.17220309e-01  1.13007983e+00 -1.88531456e+00 -9.00443183e-04  2.11933116e+00 -3.15600698e-01 -2.87582117e+00 -1.84113315e+00  3.99701827e-01 -2.50461115e+00  3.10685607e+00 -2.46694450e+00 -2.65535691e+00 -3.27655489e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00],0.9656088915407957,[ 1.17220309e-01  1.13007983e+00 -1.88531456e+00 -9.00443183e-04  2.11933116e+00 -3.15600698e-01 -2.87582117e+00 -1.84113315e+00  3.99701827e-01 -2.50461115e+00  3.10685607e+00 -2.46694450e+00 -2.65535691e+00 -3.27655489e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]
graphs/new/nodes_10/depth_3//2.gml,0.7982060531781262,[-1.32513882  1.07062602],0.8647667159676535,[-1.38298052 -0.20519694  1.17110729  1.82906323],0.8651097611900674,[-1.50361489 -1.75437955  0.15527272  3.00856377 -2.00545646  1.82749917],0.8887630794914182,[ 2.97588483 -2.95894805 -2.04850177 -0.0108598  -0.59980006 -3.33691194 -1.49166609 -1.61278626],0.9375607896226474,[-0.13039354  0.53267024 -0.27754058  3.27816986 -2.7053315  -1.92780421 -2.75795832 -0.11514091 -0.51148688  1.71998135],0.9375607896226474,[-0.13039354  0.53267024 -0.27754058  3.27816986 -2.7053315  -1.92780421 -2.75795832 -0.11514091 -0.51148688  1.71998135  0.          0.        ],0.9375607896226474,[-0.13039354  0.53267024 -0.27754058  3.27816986 -2.7053315  -1.92780421 -2.75795832 -0.11514091 -0.51148688  1.71998135  0.          0.          0.          0.        ],0.9375607896226474,[-0.13039354  0.53267024 -0.27754058  3.27816986 -2.7053315  -1.92780421 -2.75795832 -0.11514091 -0.51148688  1.71998135  0.          0.          0.          0.          0.          0.        ],0.9375607896226474,[-0.13039354  0.53267024 -0.27754058  3.27816986 -2.7053315  -1.92780421 -2.75795832 -0.11514091 -0.51148688  1.71998135  0.          0.          0.          0.          0.          0.          0.          0.        ],0.9375607896226474,[-0.13039354  0.53267024 -0.27754058  3.27816986 -2.7053315  -1.92780421 -2.75795832 -0.11514091 -0.51148688  1.71998135  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_10/depth_3//3.gml,0.8259572631444566,[-0.19655307  1.86990527],0.8269188948069338,[1.93922469 0.03248831 1.400882   1.26463975],0.8269188948069338,[1.93922469 0.03248831 1.400882   1.26463975 0.         0.        ],0.9163565960896112,[ 3.01128957  0.52763967  2.85292171  1.74946408  0.55959625  2.06574743  3.09684786 -0.6940461 ],0.9163565960896112,[ 3.01128957  0.52763967  2.85292171  1.74946408  0.55959625  2.06574743  3.09684786 -0.6940461   0.          0.        ],0.9163565960896112,[ 3.01128957  0.52763967  2.85292171  1.74946408  0.55959625  2.06574743  3.09684786 -0.6940461   0.          0.          0.          0.        ],0.9163565960896112,[ 3.01128957  0.52763967  2.85292171  1.74946408  0.55959625  2.06574743  3.09684786 -0.6940461   0.          0.          0.          0.          0.          0.        ],0.9163565960896112,[ 3.01128957  0.52763967  2.85292171  1.74946408  0.55959625  2.06574743  3.09684786 -0.6940461   0.          0.          0.          0.          0.          0.          0.          0.        ],0.9504146097018784,[-3.32905233 -1.96252662 -1.31789209  1.56065359  1.39332472 -3.69613296 -0.42274503 -0.59232935  0.03513321 -0.80793798  0.57386898  2.38021304  3.09308289 -2.59205234 -0.20933541 -1.62197198 -2.43036896 -0.14412615],0.9504146097018784,[-3.32905233 -1.96252662 -1.31789209  1.56065359  1.39332472 -3.69613296 -0.42274503 -0.59232935  0.03513321 -0.80793798  0.57386898  2.38021304  3.09308289 -2.59205234 -0.20933541 -1.62197198 -2.43036896 -0.14412615  0.          0.        ]
graphs/new/nodes_10/depth_3//4.gml,0.7959494204818854,[ 1.36729976 -2.80125505],0.7959494204818854,[ 1.36729976 -2.80125505  0.          0.        ],0.8765273074315919,[-1.19703639 -3.11555307  1.47484646 -1.15095688  3.06889389 -0.7832045 ],0.8846440052648518,[ 1.76945355 -0.16070592  2.87676016  1.88157469 -1.84451644  1.76719692  0.56154355  1.37745333],0.9228953134760493,[ 0.13815518  1.11975974  2.04194395  3.19883494 -1.74014603 -0.60121343  1.8119544   3.03406295  1.23772869  0.29365812],0.9228953134760493,[ 0.13815518  1.11975974  2.04194395  3.19883494 -1.74014603 -0.60121343  1.8119544   3.03406295  1.23772869  0.29365812  0.          0.        ],0.9228953134760493,[ 0.13815518  1.11975974  2.04194395  3.19883494 -1.74014603 -0.60121343  1.8119544   3.03406295  1.23772869  0.29365812  0.          0.          0.          0.        ],0.9476072901941232,[ 1.35260527 -1.45519577 -1.18565082  0.41371748  3.05513761  0.75474904 -1.62746903 -3.02936279  1.33456666  0.31002941 -2.02594314 -1.85422108 -1.45962787  3.38090365  1.46215112 -1.29496549],0.9476072901941232,[ 1.35260527 -1.45519577 -1.18565082  0.41371748  3.05513761  0.75474904 -1.62746903 -3.02936279  1.33456666  0.31002941 -2.02594314 -1.85422108 -1.45962787  3.38090365  1.46215112 -1.29496549  0.          0.        ],0.9476072901941232,[ 1.35260527 -1.45519577 -1.18565082  0.41371748  3.05513761  0.75474904 -1.62746903 -3.02936279  1.33456666  0.31002941 -2.02594314 -1.85422108 -1.45962787  3.38090365  1.46215112 -1.29496549  0.          0.          0.          0.        ]
graphs/new/nodes_10/depth_3//5.gml,0.8366928511282754,[ 4.51933254 -1.90223643],0.8610920634689954,[ 1.71217638 -1.15422993 -2.80071367  1.78731064],0.8610920634689954,[ 1.71217638 -1.15422993 -2.80071367  1.78731064  0.          0.        ],0.8785916525290866,[ 1.41490432  1.4043254   0.42394115 -0.55641124 -3.20122402 -0.69785293  3.61694338  1.70348579],0.9102924472741462,[-1.47319022 -0.83260227 -2.93648961 -1.3786918  -0.28861862  1.2695115  -0.34354086 -2.98460609  1.59795932 -1.25915866],0.9102924472741462,[-1.47319022 -0.83260227 -2.93648961 -1.3786918  -0.28861862  1.2695115  -0.34354086 -2.98460609  1.59795932 -1.25915866  0.          0.        ],0.9102924472741462,[-1.47319022 -0.83260227 -2.93648961 -1.3786918  -0.28861862  1.2695115  -0.34354086 -2.98460609  1.59795932 -1.25915866  0.          0.          0.          0.        ],0.9102924472741462,[-1.47319022 -0.83260227 -2.93648961 -1.3786918  -0.28861862  1.2695115  -0.34354086 -2.98460609  1.59795932 -1.25915866  0.          0.          0.          0.          0.          0.        ],0.9654177597009654,[-0.14052346  0.11886388 -4.33168012  1.4122872   3.02953165 -1.24474237  1.65215441 -0.34803666  0.28074289 -3.52070549 -1.26629928 -3.00397349 -1.95853357 -1.33839798 -1.5920957  -1.51205948 -2.06942327  0.10833019],0.9654177597009654,[-0.14052346  0.11886388 -4.33168012  1.4122872   3.02953165 -1.24474237  1.65215441 -0.34803666  0.28074289 -3.52070549 -1.26629928 -3.00397349 -1.95853357 -1.33839798 -1.5920957  -1.51205948 -2.06942327  0.10833019  0.          0.        ]
graphs/new/nodes_10/depth_3//6.gml,0.7237482336447428,[-2.88431832 -1.93814913],0.7237482336447428,[-2.88431832 -1.93814913  0.          0.        ],0.7839283607681923,[ 3.39697125  1.39837943 -2.035218   -1.58647592  1.50360787  1.90200974],0.910013254711139,[ 0.18250024 -0.59889743  0.28905431  1.03670238  1.22581569 -3.13243237  2.25897431 -1.88646563],0.910013254711139,[ 0.18250024 -0.59889743  0.28905431  1.03670238  1.22581569 -3.13243237  2.25897431 -1.88646563  0.          0.        ],0.910013254711139,[ 0.18250024 -0.59889743  0.28905431  1.03670238  1.22581569 -3.13243237  2.25897431 -1.88646563  0.          0.          0.          0.        ],0.9334878934721538,[ 2.94812006 -1.45083024 -2.68411561 -2.46216821  3.26048984  1.42482627 -3.42072389 -1.19064489  1.35733047 -1.55840482  2.25800924  2.91425007  2.66480503 -3.03581096],0.9334878934721538,[ 2.94812006 -1.45083024 -2.68411561 -2.46216821  3.26048984  1.42482627 -3.42072389 -1.19064489  1.35733047 -1.55840482  2.25800924  2.91425007  2.66480503 -3.03581096  0.          0.        ],0.9334878934721538,[ 2.94812006 -1.45083024 -2.68411561 -2.46216821  3.26048984  1.42482627 -3.42072389 -1.19064489  1.35733047 -1.55840482  2.25800924  2.91425007  2.66480503 -3.03581096  0.          0.          0.          0.        ],0.963887564120648,[ 0.80009946  1.56989632 -1.0680254   0.08092295 -0.85376984  0.00875912 -1.85471339 -0.56150339 -2.44149488  1.53856965 -0.33469972  3.52027989  1.48843449  1.54938215 -1.60728439 -0.9859107   0.4008448  -0.20813209 -0.41995461  1.72676405]
graphs/new/nodes_10/depth_3//7.gml,0.7428087961269491,[-2.15872912 -0.94281113],0.8671103847661609,[1.61652036 3.55654599 1.76137375 1.29298753],0.9324877732856226,[-0.22481154 -1.93572187  0.05750512  2.38417972 -0.40587751  0.19789237],0.9324877732856226,[-0.22481154 -1.93572187  0.05750512  2.38417972 -0.40587751  0.19789237  0.          0.        ],0.9324877732856226,[-0.22481154 -1.93572187  0.05750512  2.38417972 -0.40587751  0.19789237  0.          0.          0.          0.        ],0.9324877732856226,[-0.22481154 -1.93572187  0.05750512  2.38417972 -0.40587751  0.19789237  0.          0.          0.          0.          0.          0.        ],0.9324877732856226,[-0.22481154 -1.93572187  0.05750512  2.38417972 -0.40587751  0.19789237  0.          0.          0.          0.          0.          0.          0.          0.        ],0.9681533521265976,[-1.79205708  1.59301184 -1.4590668  -1.12597111 -3.44272335  2.54135708 -1.7969449  -1.58794655 -1.2967425  -2.15746925  2.73716794  0.20598904  1.35425822 -1.60502222  1.39588467  0.13152008],0.9681533521265976,[-1.79205708  1.59301184 -1.4590668  -1.12597111 -3.44272335  2.54135708 -1.7969449  -1.58794655 -1.2967425  -2.15746925  2.73716794  0.20598904  1.35425822 -1.60502222  1.39588467  0.13152008  0.          0.        ],0.9681533521265976,[-1.79205708  1.59301184 -1.4590668  -1.12597111 -3.44272335  2.54135708 -1.7969449  -1.58794655 -1.2967425  -2.15746925  2.73716794  0.20598904  1.35425822 -1.60502222  1.39588467  0.13152008  0.          0.          0.          0.        ]
graphs/new/nodes_10/depth_3//8.gml,0.7865041345678889,[-0.22960218  1.90490323],0.7865041345678889,[-0.22960218  1.90490323  0.          0.        ],0.7998309067223516,[ 2.91461169  0.36745378 -1.33902088 -1.87964251  0.46264791 -0.09796425],0.8039539345804095,[-2.91541348 -0.36556129  1.29224307  3.49968441  0.61961776 -0.08782757 -0.68475699 -1.74340906],0.8610043428781975,[ 3.34213088 -1.36917763 -0.55992248  0.07959533  0.27892291  1.97809086  1.64692339  2.4077204   1.79059461 -0.27209096],0.8842318403731732,[-2.84604901  1.85309699  0.68103342  1.57545298 -2.11997256 -3.13420176  1.22214984 -1.05494784  3.03214401 -0.52496616  3.26735434  0.8434036 ],0.8842318403731732,[-2.84604901  1.85309699  0.68103342  1.57545298 -2.11997256 -3.13420176  1.22214984 -1.05494784  3.03214401 -0.52496616  3.26735434  0.8434036   0.          0.        ],0.95579776274503,[ 1.56382129 -1.04117155  1.4583304  -2.61113105 -0.23223823  0.4534858   2.88789199 -4.35026556  2.7937593   4.15598738  3.19307192 -2.24410881 -0.8666291   0.04827457 -2.6961331  -1.40538171],0.95579776274503,[ 1.56382129 -1.04117155  1.4583304  -2.61113105 -0.23223823  0.4534858   2.88789199 -4.35026556  2.7937593   4.15598738  3.19307192 -2.24410881 -0.8666291   0.04827457 -2.6961331  -1.40538171  0.          0.        ],0.95579776274503,[ 1.56382129 -1.04117155  1.4583304  -2.61113105 -0.23223823  0.4534858   2.88789199 -4.35026556  2.7937593   4.15598738  3.19307192 -2.24410881 -0.8666291   0.04827457 -2.6961331  -1.40538171  0.          0.          0.          0.        ]
graphs/new/nodes_10/depth_3//9.gml,0.7634110042511869,[ 1.84853844 -1.06106332],0.7635503141520189,[ 1.29498402 -0.50946901  0.82785178 -0.02975143],0.878585333251626,[ 0.17845511  1.3652221  -1.14599286  0.04881511 -2.50784158 -2.94433391],0.8809170794612159,[-0.61873015  1.61615802 -2.35871752  1.37440868  1.37228398  3.11336658 -1.84713661  0.21635106],0.9090088635147898,[ 0.16649064  1.07973324 -1.90846257 -1.56766141  2.23196285 -0.19730023 -0.58021046 -1.42961111 -2.8191689   0.02047652],0.9090088635147898,[ 0.16649064  1.07973324 -1.90846257 -1.56766141  2.23196285 -0.19730023 -0.58021046 -1.42961111 -2.8191689   0.02047652  0.          0.        ],0.9090088635147898,[ 0.16649064  1.07973324 -1.90846257 -1.56766141  2.23196285 -0.19730023 -0.58021046 -1.42961111 -2.8191689   0.02047652  0.          0.          0.          0.        ],0.9329720599715244,[-3.34091217 -0.45435337 -3.08493936  0.99177921 -0.45021499  2.59546437 -1.16717424  0.00793075  1.40349151 -3.08435116  1.89251095 -3.14596037  1.06274437  0.73685493  0.61920907 -0.10971927],0.9406869626866374,[-1.16827342 -1.56729331 -2.14671118  0.13456658  1.67137877 -3.05817846 -2.79020317  2.44644655  1.55442614  0.53411938  1.6001313  -0.86388017  1.51286816 -4.05703169  0.44080348  2.93941896  0.43472611 -0.13731302],0.9406869626866374,[-1.16827342 -1.56729331 -2.14671118  0.13456658  1.67137877 -3.05817846 -2.79020317  2.44644655  1.55442614  0.53411938  1.6001313  -0.86388017  1.51286816 -4.05703169  0.44080348  2.93941896  0.43472611 -0.13731302  0.          0.        ]
