path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev
graphs/main/nodes_9/depth_3//565.gml,0.8290687277834231,[ 0.2 -0.2],31,0.8844101412797025,[ 0.2        -0.35269142  0.40031015 -0.20982375],71,0.9134902035206152,[ 0.16682717 -0.36125536  0.27029954 -0.2         0.2897252  -0.2       ],112,0.9197626736530528,[ 0.11185935 -0.2         0.02383117 -0.2         0.24500827 -0.27373684  0.31975471 -0.19407099],174,0.9215160456923694,[ 0.10428278 -0.21920943  0.10907157 -0.26181707  0.30932741 -0.29134235  0.1505392   0.06261498  0.2        -0.15742654],225
graphs/main/nodes_9/depth_3//566.gml,0.7959690726856239,[ 0.2        -0.28153371],29,0.8438860328032693,[ 0.11638404 -0.28360229  0.2867783  -0.23690713],77,0.9024951251965334,[ 0.17610376 -0.40993212  0.23519004 -0.2         0.20462417 -0.22381866],120,0.9165292076447562,[-0.12920735 -1.37612843  0.2629874  -0.19808307  0.21431829 -0.28770528  0.27524853 -0.2       ],173,0.9188539166301175,[ 0.15079922  1.15519549  0.17318359 -0.21626063  0.2        -0.2         0.20373092 -0.19298042 -1.30126495 -0.085329  ],261
graphs/main/nodes_9/depth_3//567.gml,0.8005588997059323,[ 0.2270205 -0.2      ],22,0.8434412732014718,[ 0.11531554 -0.25189784  0.22964926 -0.23625011],66,0.8922769718302577,[ 0.12593033 -0.3554316   0.2        -0.2         0.29423257 -0.2       ],120,0.8922769718302577,[ 0.12593033 -0.3554316   0.2        -0.2         0.29423257 -0.2         0.          0.        ],171,0.9151699014571266,[ 0.13451647 -0.29747787  0.19344712 -0.26545169  0.25655799 -0.24234199  0.2        -0.20936349  0.32226259 -0.11413116],225
graphs/main/nodes_9/depth_3//568.gml,0.798228105332494,[0.2240785  1.22834588],32,0.8723649316616318,[ 0.2        -0.46726467  0.29361549 -0.35634283],71,0.8999071191416284,[ 0.12954294 -0.33111182  0.18570719 -0.28741984  0.30491769 -0.26432859],132,0.9188643214341292,[ 0.08591379 -0.41929976  0.23757621 -0.34996649  0.24195324 -0.21581336  0.23240192 -0.10324957],185,0.9362004152537846,[ 0.11291691 -0.29507815  0.12186339 -0.25710218  0.25201692 -0.31504884  0.23251154 -0.18156813  0.25916467 -0.13842355],241
graphs/main/nodes_9/depth_3//569.gml,0.8177388036254075,[ 0.2        -0.28397971],27,0.8659235633977383,[ 0.127571   -0.33013346  0.34937437 -0.25029953],63,0.9066988565114906,[ 0.14704663 -0.46589031  0.27129913 -0.24511236  0.31838954 -0.18460444],118,0.9119750170481372,[ 0.12010421 -0.34822583  0.19256566 -0.2         0.09848949 -0.12757954  0.28315809 -0.21121334],161,0.9296196931281414,[ 0.12677765 -0.4669629   0.21165239 -0.30874334  0.19402857 -0.2         0.25790123 -0.11873226  0.2        -0.07944006],244
graphs/main/nodes_9/depth_3//570.gml,0.8740385771472599,[ 0.2        -0.32385688],27,0.9110836610444856,[ 0.12824874 -0.34072662  0.27661716 -0.1501409 ],67,0.9319755613711606,[ 0.14051575 -0.37387361  0.20997741 -0.17150462  0.2760609  -0.21262684],105,0.9409459906028704,[ 0.08853518 -0.32987737  0.2025204  -0.1592319   0.14277505  1.46439317  0.33838588 -0.1484244 ],187,0.9409459906028704,[ 0.08853518 -0.32987737  0.2025204  -0.1592319   0.14277505  1.46439317  0.33838588 -0.1484244   0.          0.        ],222
graphs/main/nodes_9/depth_3//571.gml,0.811949215012649,[ 0.20673042 -0.31264792],25,0.8719870416595403,[ 0.13779001 -0.38520227  0.33714902 -0.26980104],77,0.9003783142189613,[ 0.1786049  -0.42924214  0.25603699 -0.30169869  0.20918287 -0.18064705],108,0.9261867183474276,[ 0.11677962  1.07089325  0.21180982 -0.3120241   0.2        -0.2         0.29340024 -0.16205112],204,0.9472389550486718,[ 0.08098273 -0.37573424  0.16369672 -0.3431993   0.22954172 -0.30823304  0.2        -0.2         0.30988055 -0.2       ],262
graphs/main/nodes_9/depth_3//572.gml,0.800726661659069,[ 0.2 -0.2],30,0.8330963651519433,[ 0.1326899  -0.2         0.2        -0.18119291],65,0.8802645405748157,[ 0.2        -0.34719355  0.2        -0.23640438  0.26362399 -0.22915837],128,0.9239028079756164,[ 0.13593894 -0.40932572  0.2        -0.32046296  0.2        -0.32358494  0.32875951 -0.2       ],177,0.9239028079756164,[ 0.13593894 -0.40932572  0.2        -0.32046296  0.2        -0.32358494  0.32875951 -0.2         0.          0.        ],243
graphs/main/nodes_9/depth_3//573.gml,0.8442688526484803,[ 0.2        -0.30724024],26,0.8844155044177179,[ 0.11036299 -0.34495631  0.30683395 -0.20687362],72,0.901630544911643,[ 0.12471165 -0.23766081  0.10931448 -0.23410297  0.36661806 -0.23919323],131,0.9283641962091848,[ 0.12399648 -0.34699421  0.24689293 -0.23817628  0.24194115 -0.2         0.31900398 -0.21447237],189,0.943756957828023,[ 0.16136822 -0.34828026  0.27600354 -0.26055784  0.25310977 -0.22065868  0.30538408 -0.19404276  0.36284304 -0.17311251],243
graphs/main/nodes_9/depth_3//574.gml,0.8060044049511492,[ 0.22278236 -0.2       ],33,0.8544258086270342,[ 0.18110386 -0.28979956  0.22663098 -0.15589868],73,0.9012684778950626,[ 0.18097156 -0.38375062  0.25500282 -0.18544052  0.27110182 -0.2       ],114,0.9141793441696168,[ 0.11435376 -0.34680458  0.24883803 -0.2         0.2        -0.2         0.35645348 -0.18195805],160,0.9241814162466384,[ 0.12409228 -0.3684201   0.2        -0.14840165  0.09503395 -0.13416697  0.17332174 -0.17935489  0.28545282 -0.11459026],225
graphs/main/nodes_9/depth_3//575.gml,0.8414027451767858,[ 0.21210951 -0.28674857],26,0.8757190055870075,[ 0.16142424 -0.30471238  0.24825151 -0.2408483 ],73,0.8858969692007473,[-0.19652225 -1.17133126  0.09080161 -0.15683049  0.47367873 -0.18027009],126,0.9374030955585778,[ 0.12627796 -0.48586186  0.26638446 -0.28582579  0.2        -0.2         0.29677649 -0.2       ],160,0.9374030955585778,[ 0.12627796 -0.48586186  0.26638446 -0.28582579  0.2        -0.2         0.29677649 -0.2         0.          0.        ],357
graphs/main/nodes_9/depth_3//576.gml,0.7753138000623299,[0.2581739  1.23441004],33,0.8229510849773766,[ 0.14557646 -0.28377123  0.25278177 -0.22707199],79,0.907862970130306,[ 0.16106627 -0.4677447   0.25675625 -0.40572305  0.34239529 -0.26800653],139,0.907862970130306,[ 0.16106627 -0.4677447   0.25675625 -0.40572305  0.34239529 -0.26800653  0.          0.        ],175,0.9219127138297252,[ 0.09633595 -0.33597053  0.1030418  -0.32609028  0.19039407 -0.2         0.2        -0.28100282  0.28713292 -0.15939317],281
graphs/main/nodes_9/depth_3//577.gml,0.8384401526025961,[ 0.2        -0.30014806],34,0.8870039046841232,[ 0.16428179 -0.31751284  0.23505935 -0.2       ],67,0.9191816609768148,[ 0.16722898 -0.41340229  0.2        -0.11359354  0.2        -0.2128016 ],137,0.9348107166100492,[ 0.13143571 -0.35350929  0.15650174 -0.14916959  0.25384899 -0.27425542  0.3524598  -0.10840698],176,0.9502621277631443,[ 0.0901305   1.15460707  0.2        -0.23718261  0.20205865 -0.22344583  0.27510598 -0.157587    0.39615753 -0.07510744],301
graphs/main/nodes_9/depth_3//578.gml,0.8738302351683542,[ 0.15334908 -0.28766259],22,0.9208155472885676,[ 0.12680205 -0.34916384  0.34459706 -0.21906927],71,0.942992296376582,[ 0.14097782 -0.30211779  0.22137573 -0.2         0.35748219 -0.17709441],123,0.942992296376582,[ 0.14097782 -0.30211779  0.22137573 -0.2         0.35748219 -0.17709441  0.          0.        ],175,0.9507242386610265,[ 0.10385671 -0.33386346  0.19764119 -0.2         0.21710035 -0.10571068  0.51964157  0.02779984 -0.20668352 -0.2       ],244
graphs/main/nodes_9/depth_3//579.gml,0.714010463013845,[ 0.2        -0.28873509],36,0.8255096432649361,[ 0.2        -0.50063954  0.32249819 -0.27806753],81,0.8897066618684999,[ 0.1944237  -0.52032201  0.31607565 -0.44295142  0.34719901 -0.2       ],134,0.9026176168635373,[ 0.16358557 -0.52541454  0.2        -0.2         0.21054135 -0.39128254  0.38699783 -0.21112946],170,0.9331588126422644,[ 0.1167253  -0.5388364   0.2        -0.39590641  0.2        -0.29665482  0.21202315 -0.27481885  0.26824576 -0.27972237],301
graphs/main/nodes_9/depth_3//580.gml,0.8308263457020133,[ 0.2        -0.28391875],26,0.8745751558538752,[ 0.19084922 -0.33715984  0.29478927 -0.21007763],67,0.9051987115620216,[ 0.13416608 -0.34126474  0.2        -0.27383894  0.29316327 -0.20727703],126,0.9064080454503564,[ 0.11408318 -0.36078669  0.15726    -0.2         0.10333518 -0.08469934  0.25278149 -0.2       ],174,0.9336884166685548,[ 0.14212527 -0.46031767  0.22393031 -0.26179847  0.2        -0.2         0.22813945 -0.2         0.33061758 -0.10856192],244
graphs/main/nodes_9/depth_3//581.gml,0.8233248798073948,[ 0.2 -0.2],27,0.8872512229350236,[ 0.15261402 -0.29598235  0.26208709 -0.20947348],69,0.9227699600898984,[ 0.0868475  -0.38271471  0.22879164 -0.30982707  0.31945956 -0.21674925],122,0.9297753942440592,[ 0.12403587 -0.24077097  0.11478678 -0.27950451  0.26261776 -0.2         0.29185996 -0.13031825],189,0.9334061909886942,[ 0.21081221 -0.12661123 -0.0536687  -0.30292841  0.27320869 -0.19413472  0.12880355 -0.15192277  0.32847903 -0.12899469],262
graphs/main/nodes_9/depth_3//582.gml,0.7947499581045534,[ 0.2612398  -0.27108975],30,0.8414084709693151,[ 0.19880663 -0.47536857  0.26424982 -0.2       ],72,0.8890935533034369,[ 0.17032767 -0.38585994  0.1779797  -0.28686271  0.33717999 -0.2978522 ],114,0.9180822508794442,[ 0.12460652 -0.38072519  0.22783579 -0.32878741  0.33133593 -0.24051437  0.31095917 -0.18099808],173,0.923446886984547,[ 0.07304766 -0.15367494  0.07208305 -0.34641042  0.22784475 -0.31099878  0.24804989 -0.1736368   0.27434395 -0.14687134],262
graphs/main/nodes_9/depth_3//583.gml,0.7842549938811636,[ 0.2        -0.28265298],27,0.8347425213755735,[ 0.15733059 -0.40014514  0.31702352 -0.2091451 ],86,0.8577289204010261,[ 0.2        -0.37069132  0.265294   -0.22054207  0.32513456 -0.2       ],130,0.8851768751181952,[ 0.12605243 -0.40067993  0.18312683 -0.2         0.24363299 -0.27238943  0.36820232 -0.2       ],172,0.8947179577407407,[ 0.07897886  1.04004393  0.2        -0.2796648   0.15096127 -0.23339004  0.22459327 -0.27404045  0.39882475 -0.25688935],244
graphs/main/nodes_9/depth_3//584.gml,0.7811432596364651,[ 0.2        -0.25533107],31,0.81148968500846,[ 0.092996   -0.27120035  0.2286196  -0.2       ],68,0.854696941286181,[ 0.09604192 -0.22745363  0.2        -0.28075843  0.34885244 -0.2066908 ],128,0.895685020782814,[ 0.11977287 -0.40111401  0.22817023 -0.21753818  0.19510675 -0.24269976  0.30976485 -0.19989686],227,0.9235707907457591,[ 0.1537659  -0.50125737  0.24113747 -0.27106728  0.2        -0.25961136  0.35499669 -0.2714839   0.42854775 -0.13865661],282
graphs/main/nodes_9/depth_3//585.gml,0.8377354066017074,[ 0.23954952 -0.33671147],24,0.8838702318957952,[ 0.2        -0.30909272  0.35505675 -0.2       ],81,0.9014404894850848,[ 0.15100808 -0.2428183   0.12162923 -0.21442736  0.36402022 -0.2       ],108,0.925923025451498,[ 0.12343321  1.17542396  0.24113833 -0.22182098  0.29898207  1.45443527  0.30541421 -0.13765762],177,0.9284897830027836,[ 0.06921288  1.2735061   0.05540632 -0.2         0.16721811 -0.18516581  0.2        -0.25091592  0.40297739 -0.2       ],206
graphs/main/nodes_9/depth_3//586.gml,0.7637369634917107,[ 0.22179891 -0.24526308],31,0.812828940808156,[ 0.17100478 -0.27181815  0.36468432 -0.22756506],64,0.8667754152062845,[ 0.17741927 -0.38678417  0.2458161   1.30957584  0.37253615 -0.24032302],121,0.8822166681168326,[ 0.15958124 -0.35686893  0.2        -0.2         0.1933737  -0.2         0.255828   -0.2       ],163,0.912748525330282,[ 0.09477738 -0.40347517  0.2        -0.33811423  0.25548881 -0.30570022  0.2        -0.19342725  0.34862294 -0.15254854],243
graphs/main/nodes_9/depth_3//587.gml,0.7640644285085321,[ 0.21258477 -0.30176431],28,0.8497780051348068,[ 0.2        -0.42261195  0.30842195 -0.25158629],74,0.8966344836685614,[ 0.13761085 -0.46167505  0.2        -0.3294067   0.25889914 -0.22001035],144,0.9239014499928676,[ 0.10082205 -0.35794552  0.1749134  -0.29011414  0.2        -0.3472561   0.31057271 -0.2       ],234,0.9640596227003206,[ 0.10796835 -0.46405438  0.18218938 -0.36903671  0.19211402 -0.33587364  0.22923321 -0.3020542   0.26456837 -0.12098799],603
graphs/main/nodes_9/depth_3//588.gml,0.8237410723170818,[ 0.24105447 -0.2       ],27,0.8726186401160835,[ 0.18606395 -0.24661105  0.21929973 -0.17859199],70,0.9086673069212152,[ 0.14889594 -0.24737777  0.22583236 -0.26404961  0.3796348  -0.2       ],125,0.9403897938219308,[ 0.13384701 -0.39481558  0.2        -0.14127008  0.18297493 -0.22647862  0.3094183  -0.20067467],176,0.942610096667726,[ 0.11933412 -0.33375447  0.2        -0.22919569  0.14708534  1.44079614  0.20173192  1.42319621  0.2        -0.12224296],205
graphs/main/nodes_9/depth_3//589.gml,0.8627951007147501,[ 0.15438791 -0.22933238],33,0.882340628351582,[ 0.05372028 -0.23771408  0.21570223 -0.24019117],75,0.9178701714941724,[ 0.14463529 -0.31793062  0.2        -0.18509646  0.34906231 -0.16950254],132,0.9304019976549508,[ 0.1801269   0.79861132  0.2        -0.1822549   0.18501311 -0.1553549   1.41450583  0.84014052],160,0.9370139939278802,[ 0.09381351 -0.33558486  0.19030223 -0.18621533  0.13546412 -0.16018015  0.26663634 -0.23916871  0.47600143 -0.17115972],261
graphs/main/nodes_9/depth_3//590.gml,0.7296615686064739,[ 0.2484642 -0.2      ],32,0.8203031178879454,[ 0.15998239 -0.36912658  0.32382611 -0.2714853 ],71,0.8654630923181941,[ 0.2        -0.48286346  0.24098509 -0.30098373  0.3030808  -0.28145325],131,0.8654630923181941,[ 0.2        -0.48286346  0.24098509 -0.30098373  0.3030808  -0.28145325  0.          0.        ],157,0.9156772651057754,[ 0.12867032 -0.22553925  0.03424882 -0.27295361  0.23642513 -0.31179967  0.23478775 -0.26551029  0.33022708 -0.24285021],337
graphs/main/nodes_9/depth_3//591.gml,0.8492058298003388,[0.2        1.30629439],23,0.903968578260995,[ 0.16583385 -0.3998916   0.33531271 -0.23377942],221,0.9092112089378118,[ 0.11357983 -0.36617204  0.23154731 -0.2         0.45614186 -0.18181277],117,0.9366032966119324,[ 0.14266069 -0.41569301  0.27048442 -0.2         0.22743523 -0.18970926  0.2532142  -0.12170255],162,0.9454558844908891,[ 0.14594992 -0.2         0.03031385 -0.2494291   0.22565585 -0.2         0.16829949 -0.21547373  0.31443939 -0.18414615],224
graphs/main/nodes_9/depth_3//592.gml,0.8176184558319093,[ 0.23911351 -0.26572703],26,0.8569620383026233,[ 0.12234732 -0.31905887  0.4020664  -0.20427497],63,0.8950787539744914,[ 0.2        -0.40151817  0.27153731 -0.2         0.28106045 -0.2       ],120,0.9130300813034238,[ 0.0909963  -0.39018901  0.2        -0.27954813  0.20656752 -0.18688895  0.30001934 -0.11703463],173,0.9308695659803561,[ 0.13982954 -0.38168302  0.2        -0.2         0.2        -0.19962525  0.2        -0.21463228  0.34115961 -0.15668861],223
graphs/main/nodes_9/depth_3//593.gml,0.8373513121108066,[0.2        1.26859979],27,0.8867383617256401,[ 0.17293417 -0.40585129  0.35855446 -0.2       ],69,0.8933273684936398,[ 0.12117563 -0.26674492  0.2        -0.2         0.30125898 -0.19806891],109,0.9033997359315996,[ 0.12843268 -0.30065993  0.0050891  -0.07237533  0.2        -0.2680507   0.31668615 -0.2       ],171,0.9200185111837627,[ 0.15202564 -0.40023177  0.19468086 -0.17237271  0.09541657 -0.07850285  0.2        -0.2         0.43248841 -0.15955299],263
