path,r_1,r_1_angles
graphs/new/nodes_11/depth_3//0.gml,0.8335331901903587,[-2.90583378  0.42165818 -1.47656803  3.07206267  1.27632328 -1.67486061 -2.43398364 -0.04938961 -0.03358021 -1.52095657 -2.1212293  -0.71499546  0.76601422  0.79335339 -1.58446451 -2.33188783 -0.36843694  1.71647005]
graphs/new/nodes_11/depth_3//1.gml,0.7541277872104725,[-0.57184885  2.0634001   0.30717192 -2.01512379 -2.39247277  1.2610398   0.17415357  1.01971351 -1.89966427 -0.33473141  0.47906879  2.66993784 -2.35900039 -1.79156894  2.1208082   0.55043026 -2.24894963  2.49111036]
graphs/new/nodes_11/depth_3//2.gml,0.7437841956283603,[ 0.37712888 -1.02269374 -0.96488591  0.71642375 -1.27914687  0.37845681  2.32913217  0.27767562  2.7100097   1.98605699 -0.20506629 -2.72281285 -1.3641731  -2.93782242 -2.43231722 -1.30724523 -1.32250859 -2.7144563 ]
graphs/new/nodes_11/depth_3//3.gml,0.9281334424140562,[-0.15722672 -1.44390476  0.34315595 -1.96049444 -1.3060923   3.81508805  1.60110351 -1.75536717  1.39880779  3.0473265   0.14334342 -0.90588554 -3.09504352  0.33174156 -2.07786208  0.13654832 -0.95265895 -3.14534574]
graphs/new/nodes_11/depth_3//4.gml,0.755766401643878,[-2.10896062  1.80653451 -3.44202926 -0.83433487 -0.66152457  2.22190331  2.32014327  2.5962723  -1.1749563   2.52090246  1.70291742  1.11913116 -2.04065894 -0.94963971  1.84898023  0.06255897  2.71930092 -1.19412736]
graphs/new/nodes_11/depth_3//5.gml,0.9151585149849429,[-1.60663644 -0.28008292  1.45496004  0.4604279   2.89938468 -2.76228323 -1.4518092   1.54893428 -0.35532539  1.33731126 -1.66133222  0.25098947 -1.5008933  -1.30875016  0.3677671   3.23139203  0.4095075  -1.50325017]
graphs/new/nodes_11/depth_3//6.gml,0.919183403516313,[ 1.45965987  2.79425246 -1.79782719  2.89497269  1.5193288  -0.28177283 -3.06497482  2.34475828 -0.03040451  2.74211772 -1.42057687 -2.48679347  0.84089443 -0.05497409 -2.67714506 -1.71507194  2.15439142  2.99049529]
graphs/new/nodes_11/depth_3//7.gml,0.9148983720856716,[-0.14166319  0.14041943 -2.64296815 -2.6508401   1.50563451 -2.29700076  0.02668858 -3.9907938   1.67419673 -0.28991737 -0.25720683  3.7577895   2.857941   -3.22261235  0.19784742 -2.39971149  3.25329931  2.83906262]
graphs/new/nodes_11/depth_3//8.gml,0.7353910316183583,[-0.60579158  2.13547582 -1.42932628 -0.30002047  2.98189742  1.36427887  0.81063463  2.39588477  1.22771949 -1.70884818  2.72508141 -2.99869486  0.52967284 -2.23223584  1.9383814   2.40514677 -2.99661319  0.57465909]
graphs/new/nodes_11/depth_3//9.gml,0.8872226082219001,[-0.23499377  1.11754013  1.62398279  2.35857083  0.7011794   3.18682894 -1.52724371  0.75666162  1.57565128 -2.33074986  0.41941442  1.639346   -0.84822509  1.64039299  1.44906878  3.2154409  -3.06408948 -1.66998131]
