path,r_1,r_1_angles
graphs/new/nodes_12/depth_5//0.gml,0.8943112149278275,[-2.63385681 -1.41340058 -0.23309917  2.14675282 -1.55746105 -1.19080985  1.43282706 -1.05774722 -1.6084884   1.29091047  0.92037125  2.46331392  0.07562269 -2.26496533  1.97234826  0.09420673]
graphs/new/nodes_12/depth_5//1.gml,0.9188904709545479,[ 2.90358862  0.53989318  2.64510125  0.26059718  0.83078224 -3.45481397  0.59039708  1.47152208  1.13845866 -1.41928449  1.46082116 -0.96285205 -3.17543313  2.27594057 -3.20427265  0.44321018]
graphs/new/nodes_12/depth_5//2.gml,0.956216209362068,[ 0.31587594  0.4092555  -3.31007     0.51732096 -1.5093467   1.60622241  2.12933473  0.47304837 -0.10820888  0.72343201  2.46311939  0.06501603 -1.32130343 -0.08438977 -0.57300277 -3.32578897]
graphs/new/nodes_12/depth_5//3.gml,0.9090442903762487,[ 0.43521572 -0.12992259 -0.71619873 -0.93227015 -1.9345657  -1.83016768  1.64634215  3.34277399  4.55065509  1.76924006  2.12516092  1.1996528  -0.82515948 -1.47490583 -1.69828241  2.97642228]
graphs/new/nodes_12/depth_5//4.gml,0.91008918789704,[-2.78217889  0.28540833  1.43193942  2.43708171 -2.0722159  -0.80872903  1.6025021  -0.6836321  -0.40786632 -2.95763484 -2.5719388   0.21232036 -2.70355287 -1.32694554 -1.5796069  -1.71694029]
graphs/new/nodes_12/depth_5//5.gml,0.959518757891514,[ 1.97754672 -1.67129629  2.61480257 -1.14709646  0.33308035  2.05381036 -0.0754715   2.40533894 -0.8073396   0.13272552 -1.67734351 -2.73595126 -2.20452923 -1.64123118  0.59773639  1.06692145]
graphs/new/nodes_12/depth_5//6.gml,0.9314275390286016,[-0.49274063 -1.43398143 -2.24203893  0.99311679  1.38432191 -3.15719752 -1.21611656 -0.73156469 -0.32259294  1.16332604  1.77748802 -1.65218445  1.61398466  2.57132546 -2.3999541   1.39752052]
graphs/new/nodes_12/depth_5//7.gml,0.9550622423399472,[-0.29269484  3.30411813 -1.68972169 -1.77907085  0.69938957  0.06599981  2.4794908   1.79300761 -0.82700855  2.11715002 -0.10752835 -2.52539727 -2.54894841  1.31727078  0.54748825  2.98863998]
graphs/new/nodes_12/depth_5//8.gml,0.9277162496990412,[-0.36590997  0.12707953 -2.48613883  0.92554549  0.17114637 -0.4778872  -0.27642018 -1.98615678  0.15467282 -2.18911467  2.46535392  0.93600563 -3.08351337  0.74015086  1.31515685 -0.11756444]
graphs/new/nodes_12/depth_5//9.gml,0.9847399719389223,[ 0.19032328  0.96783504 -2.692815   -1.01404761  3.04493837  0.46582444 -2.44627414 -1.03865673 -0.11224501  0.62643629 -2.39152454  2.04267003 -3.22341737  0.82024891 -2.47729769 -3.26641099]
graphs/new/nodes_12/depth_5//10.gml,0.9233097245709809,[-0.19379437  2.11346221  1.25818872  1.70859405 -0.07363648 -1.69794593  1.46104521  1.16869573  0.10404897 -2.31290475 -3.7286188  -2.14676451  1.81855139  3.09328152  1.39618602  3.92692767]
graphs/new/nodes_12/depth_5//11.gml,0.9218783008873858,[ 1.48985192 -3.54667097  3.26635023 -0.78896037  0.0856222  -1.10742456  1.22014559 -2.99797098 -2.54910315  2.02676354  3.03296398  0.64384662  3.6949823   2.95026315 -3.86493471 -3.03638114]
graphs/new/nodes_12/depth_5//12.gml,0.9185094987266146,[-0.35875307  0.10394666  1.91834699 -1.64667862 -1.31335046 -0.4951354  -2.60130052 -1.18415687 -3.25625097  0.75416308 -2.13038584 -3.3156929  -0.29895361  3.48068741 -0.17598402 -0.46910983]
graphs/new/nodes_12/depth_5//13.gml,0.9709147485016265,[ 2.83372132  2.79801211  0.14350882  0.97630416 -1.99811053 -1.90926297  1.45024824  3.52184068  2.5935176   1.65493819  2.2550187  -1.27798818 -2.14646864  0.19671631  2.59618496  1.73460878]
graphs/new/nodes_12/depth_5//14.gml,0.9062895240170913,[ 1.41424119  0.37262383  1.31182896  1.71965327 -1.36927779  1.42167536 -1.0055912   2.07114501 -0.10396375 -2.40293021 -2.02691745  1.5270326  -1.88093309  3.24923445  1.40845708  1.37504733]
graphs/new/nodes_12/depth_5//15.gml,0.9160377161185351,[ 3.31995618 -2.13629289 -2.77557411 -1.71535387 -1.71429856  1.60431718  1.23362323 -1.20318806 -0.52387341  2.76731514  0.27179062 -1.49908087 -0.20912238 -1.04234408 -2.55320693 -1.70116373]
graphs/new/nodes_12/depth_5//16.gml,0.8928623688499067,[-1.38448015  2.71320046  1.11612428  2.89093172 -1.54470178  1.93848009 -1.34745213  1.07802881 -1.51530176 -2.2607386  -1.9715692  -1.36505081 -2.68044415  1.33301087 -2.77171514  3.03149262]
graphs/new/nodes_12/depth_5//17.gml,0.887997828826146,[ 0.28205465  1.00000298 -1.64413632 -1.80165354 -0.26093755  0.2175713  -2.17078309 -0.1479314  -1.53051093  2.37409388 -0.05198641  2.04145744 -1.09875911  1.80682906 -0.64258583 -1.34273348]
graphs/new/nodes_12/depth_5//18.gml,0.9538038815918248,[-1.31199464  0.6137757   3.028302   -2.50132281 -2.14676716  2.56743386 -0.27312803 -3.02679899 -1.34277597 -0.29481816 -1.4250034   2.55462001  0.77224549  1.40518513 -1.51104814 -2.94563738]
graphs/new/nodes_12/depth_5//19.gml,0.8790478024886519,[ 2.82056909 -1.99050393 -1.33628319 -2.99836627 -0.08823866 -1.74633003  1.55201569 -2.3983612  -2.15497374  1.3245     -0.12891253 -2.87875211  2.90686334 -1.1578818   3.08023959 -0.72596562]
graphs/new/nodes_12/depth_5//20.gml,0.9771703549211952,[-0.30652799 -0.37752589  0.13402495  1.00047    -0.51403049  1.99683804  2.67768582 -2.6727763   2.63365888 -1.42442328  0.6260497   1.32475802  0.50045318  1.88317174  3.17264448  2.70956461]
graphs/new/nodes_12/depth_5//21.gml,0.9463762339271139,[-0.1881142   0.68876333 -0.49776546 -3.00656768  2.07877499  1.43486624  2.59105922 -1.59595187  2.24424009 -1.95566429  1.91702077 -1.6429982  -1.44844556 -1.84514313 -2.66520342  1.42260355]
graphs/new/nodes_12/depth_5//22.gml,0.9174234495726331,[ 2.951434    2.06779437 -0.43288728 -0.52592334 -1.02920436  3.15736839  1.14052998 -2.18057144 -0.45157703 -2.7783971  -3.64026621  0.15115225 -2.43567271 -1.17405168 -0.04082436 -0.56569811]
graphs/new/nodes_12/depth_5//23.gml,0.9129846580900839,[ 0.39209749 -1.32021775 -0.3826805   0.55285595 -1.69523962  1.7503972   1.56818947 -0.58991924 -1.60633693  1.3282599   1.85237306 -2.08382581 -0.64691215 -2.85654809 -0.53516897  3.33895943]
graphs/new/nodes_12/depth_5//24.gml,0.9555540020060861,[-1.36672144  1.49001698 -0.30294641  1.36318373  2.04565975  4.63719571 -0.5989047   0.51743229 -0.39431689 -2.70770525 -3.59928614  1.88785349  2.56143994 -2.04627561 -3.08983435  0.65502217]
graphs/new/nodes_12/depth_5//25.gml,0.9610839889076498,[ 2.93667777  2.25131164  1.07608856  1.60802506 -1.60967828  1.69008357 -2.48561779 -0.43254498  0.46868975 -1.95447865  1.16951554  1.52071586  2.4962387   1.39057046 -0.69665218  1.68349688]
graphs/new/nodes_12/depth_5//26.gml,0.9138281558896518,[-2.94468618 -2.18122486  0.24555841 -1.23002555 -1.6820829   0.7669687  -1.97839225 -2.04704486  1.98458273  0.07980282  1.28370887 -0.77686385  1.34246502  3.00236304 -0.623717   -1.76367256]
graphs/new/nodes_12/depth_5//27.gml,0.8775783632063684,[ 2.18583288 -1.54707935 -0.36680142 -3.30855692  0.93222411 -3.51882249  0.13014922 -2.56766443 -0.89280401  1.71877382  1.63789442  1.39038556  1.85723492 -1.46954881 -2.63752275 -1.39505033]
graphs/new/nodes_12/depth_5//28.gml,0.9481218622201136,[ 2.85420136 -1.42781546  3.72957238  0.51839872 -0.0992079   0.64086694  2.53661565 -1.55017541  1.10015633 -1.79067669 -1.34811067  0.1189065   1.83408389 -0.12237919 -1.87559584  3.07983196]
graphs/new/nodes_12/depth_5//29.gml,0.893896981527048,[ 1.91125111  2.29174453  0.03853676  2.41671896  1.5428577  -0.17056748  2.58935803  2.02828768  2.56336334 -2.04625336  0.09927212  2.29386455 -2.34452454  2.08954167  3.09566749 -0.67441973]
graphs/new/nodes_12/depth_5//30.gml,0.92510811806893,[-2.65316669 -1.65678122  2.39689421 -2.54218953 -0.61701541  2.71253617 -1.04756284  0.24753683 -3.0927455  -0.18565896  4.23988028  0.60335855 -2.40368935 -3.39917287 -2.54024345  2.99529002]
graphs/new/nodes_12/depth_5//31.gml,0.8660487560198687,[-2.76603168  3.49180436 -0.15131164  2.19645101  1.83639434  0.29521988  3.41852198  1.02331615 -2.97436832 -2.28873378 -0.06792191  1.2028987   0.86286543  0.14443314  0.80200652  2.94760561]
graphs/new/nodes_12/depth_5//32.gml,0.957510386041497,[ 0.30144688 -1.17451212 -0.15511794 -4.2498327  -2.64455674 -2.06863174  0.51863337  1.99778442  3.03395104  0.70050719  0.56196969  3.71875813  3.05917405 -2.45693193 -2.58320562 -1.7296753 ]
graphs/new/nodes_12/depth_5//33.gml,0.9372722907114001,[ 1.28777447  3.0713917  -1.52451198  0.53633861  2.72979655  0.58308413 -0.49339425  2.78372659  0.11853069 -1.12606147 -2.59424204 -1.79261279  2.46318569  0.25670794  2.62651625  1.71365585]
graphs/new/nodes_12/depth_5//34.gml,0.9347408312626869,[ 1.75928801  2.15231258  0.01385622  2.574672   -2.20589906  0.07056268  3.81572847 -0.54403598 -2.71490369  1.08231261  0.47612356  2.78125672  3.73301183 -0.18424977 -0.9611402   1.6555889 ]
graphs/new/nodes_12/depth_5//35.gml,0.9378378604351916,[-2.75073077  0.25369625  2.9326607  -2.41227929  0.51933689 -2.71137241  2.81997249 -1.82989571 -2.94424412  0.80454399  0.65405008 -2.70515615  3.03537558  4.07810676  2.58137876 -1.35314436]
graphs/new/nodes_12/depth_5//36.gml,0.9417760379287184,[ 0.23926895 -0.53079463  1.46707133  1.39289707 -3.33373798 -1.44263881  0.31424464 -1.44832837  1.94159333  1.16630968  0.40273529 -1.79989871 -2.64094769 -1.72061088 -1.15048064  0.10140881]
graphs/new/nodes_12/depth_5//37.gml,0.9449447475191501,[ 2.80244048 -1.99221969  0.16803926  1.11535638 -0.54409433  3.70961698 -0.51484145 -2.13864845  0.07692139  0.74087526 -2.541653   -0.30313736  1.22100036 -1.6049299   2.4782138   2.98130185]
graphs/new/nodes_12/depth_5//38.gml,0.9488321059617884,[-2.7911275   1.48574267 -0.55200239 -2.63883927 -3.4908201   0.49730262  2.53881656 -0.40012936 -1.5863875  -0.05646797  1.67543726  0.60839673  2.0583176   1.54192369  1.85121397 -0.1469089 ]
graphs/new/nodes_12/depth_5//39.gml,0.9759065298439236,[ 2.96630348 -2.54825624 -0.41935507  2.66961265  0.09771614  1.05118304 -0.49531339  0.43732542  2.61336001  3.27152452 -2.47509837  1.29416025  0.49755543  1.47140884 -0.44345591 -1.46678192]
graphs/new/nodes_12/depth_5//40.gml,0.9425872397959179,[ 2.88215104  0.09965779  0.50806491  0.52896929 -0.09951758  3.59921979  0.4284086  -0.41077134 -2.68598278  0.51907035 -0.05831846  0.71168413  1.09248331 -0.05568751  2.58334335 -3.31416253]
graphs/new/nodes_12/depth_5//41.gml,0.9437632591723734,[ 2.917482   -2.49873561 -0.51808676 -1.46043787 -2.50269744  2.73513073 -0.63823952  1.53034093  1.14264552 -2.21112847  1.21225239  3.06200603  1.83314742  1.89566379 -2.45908438 -1.76506502]
