,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_9/depth_3//10.gml,0.839849963209302,[ 0.19474224 -0.28104924],44.0,0.839849978933944,[-0.19474627  0.28114406],48,0.839849978933944,[-0.19474627  0.28114406],24,0.839849978933944,[-0.19474627  0.28114406],48,0.839849978933944,[-0.19474627  0.28114406],33,0.839849978933944,[-0.19474627  0.28114406],42,0.839849978933944,[-0.19474627  0.28114406],33,0.839849978933944,[-0.19474627  0.28114406],39,0.839849978933944,[-0.19474627  0.28114406],30,0.839849978933944,[-0.19474627  0.28114406],42
graphs/new/nodes_9/depth_3//11.gml,0.8119607687716598,[ 2.91673879 -1.25521896],35.0,0.8119607740713068,[-0.22480522  0.31558526],27,0.8119607740713068,[-0.22480522  0.31558526],21,0.8119607740713068,[-0.22480522  0.31558526],30,0.8119607740713068,[-0.22480522  0.31558526],102,0.8119607740713068,[-0.22480522  0.31558526],30,0.8119607740713068,[-0.22480522  0.31558526],54,0.8119607740713068,[-0.22480522  0.31558526],57,0.8119607740713068,[-0.22480522  0.31558526],39,0.8119607740713068,[-0.22480522  0.31558526],33
graphs/new/nodes_9/depth_3//12.gml,0.7893064249636013,[ 1.31314448 -0.94358216],46.0,0.8554390974625894,[ 2.95284359 -1.29123468],51,0.8554390974625894,[ 2.95284359 -1.29123468],72,0.8554390974625894,[ 2.95284359 -1.29123468],90,0.8554390974625894,[ 2.95284359 -1.29123468],90,0.8554390974625894,[ 2.95284359 -1.29123468],51,0.85543909746259,[ 0.18874907 -1.85035799],30,0.85543909746259,[ 0.18874907 -1.85035799],30,0.85543909746259,[ 0.18874907 -1.85035799],27,0.85543909746259,[ 0.18874907 -1.85035799],96
graphs/new/nodes_9/depth_3//13.gml,0.656659884243929,[-1.76912561 -1.23413623],36.0,0.8458749333601662,[ 2.85590671 -1.20513144],45,0.8458749333601787,[-2.85590677  1.20513147],30,0.8458749333601806,[-5.99749941  1.20513148],66,0.8458749333601806,[-5.99749941  1.20513148],42,0.8458749333601806,[-5.99749941  1.20513148],30,0.8458749333601806,[-5.99749941  1.20513148],39,0.8458749333601806,[-5.99749941  1.20513148],33,0.8458749333601806,[-5.99749941  1.20513148],33,0.8458749333601806,[-5.99749941  1.20513148],33
graphs/new/nodes_9/depth_3//14.gml,0.6949755937744736,[-1.86103822 -1.98868259],37.0,0.7743604609810901,[ 0.23145477 -0.3188255 ],39,0.7743604609810905,[ 0.23145472 -1.88962184],48,0.7743604609810905,[ 0.23145472 -1.88962184],18,0.7743604609810905,[ 0.23145472 -1.88962184],45,0.7743604609810905,[ 0.23145472 -1.88962184],42,0.7743604609810905,[ 0.23145472 -1.88962184],42,0.7743604609810905,[ 0.23145472 -1.88962184],36,0.7743604609810905,[ 0.23145472 -1.88962184],42,0.7743604609810905,[ 0.23145472 -1.88962184],84
graphs/new/nodes_9/depth_3//15.gml,0.8403751369050645,[-2.94499028 -0.28102618],41.0,0.8403751369050645,[-2.94499028 -0.28102618],24,0.8403751369050645,[-2.94499028 -0.28102618],105,0.840375156772444,[ 2.9449434  -4.43128093],90,0.840375156772444,[ 2.9449434  -4.43128093],30,0.840375156772444,[ 2.9449434  -4.43128093],48,0.840375156772444,[ 2.9449434  -4.43128093],54,0.840375156772444,[ 2.9449434  -4.43128093],111,0.840375156772444,[ 2.9449434  -4.43128093],39,0.840375156772444,[ 2.9449434  -4.43128093],54
graphs/new/nodes_9/depth_3//16.gml,0.8294692175092064,[-0.22810581  0.31539239],39.0,0.8294692175092064,[-0.22810581  0.31539239],72,0.8294692217077858,[-0.22810453 -1.25535458],48,0.829469221707787,[ 3.36969717 -0.31544181],66,0.829469221707787,[ 3.36969717 -0.31544181],48,0.829469221707787,[ 3.36969717 -0.31544181],39,0.829469221707787,[ 3.36969717 -0.31544181],51,0.829469221707787,[ 3.36969717 -0.31544181],33,0.829469221707787,[ 3.36969717 -0.31544181],42,0.829469221707787,[ 3.36969717 -0.31544181],33
graphs/new/nodes_9/depth_3//17.gml,0.7882936763543554,[ 1.79739739 -2.80773294],42.0,0.8072342061113992,[2.91972932 1.88186635],33,0.8072342061113992,[2.91972932 1.88186635],33,0.8072342061113992,[2.91972932 1.88186635],63,0.8072342061113992,[2.91972932 1.88186635],18,0.8072342061113992,[2.91972932 1.88186635],39,0.8072342061113992,[2.91972932 1.88186635],33,0.8072342061113992,[2.91972932 1.88186635],45,0.8072342061113992,[2.91972932 1.88186635],30,0.8072342061113992,[2.91972932 1.88186635],48
graphs/new/nodes_9/depth_3//18.gml,0.7698472323111504,[-1.81731223 -2.02964631],43.0,0.8117421145044372,[0.19065712 1.28595635],30,0.8117421145044372,[0.19065712 1.28595635],33,0.8117421145044372,[0.19065712 1.28595635],30,0.8117421145044372,[0.19065712 1.28595635],36,0.8117421145044372,[0.19065712 1.28595635],72,0.8117421145044372,[0.19065712 1.28595635],33,0.8117421145044372,[0.19065712 1.28595635],63,0.8117421145044372,[0.19065712 1.28595635],24,0.8117421145044386,[3.33224979 1.28595633],51
graphs/new/nodes_9/depth_3//19.gml,0.7633862736517636,[ 1.81424432 -2.13961826],58.0,0.7633862886857286,[-1.81413382 -1.00197085],90,0.7633862886857286,[-1.81413382 -1.00197085],33,0.8357724830445777,[-0.18324936  0.27541767],27,0.8357724830445777,[-0.18324936  0.27541767],36,0.8357724830445948,[-0.1832494  -7.57856411],81,0.8357724830445948,[-0.1832494  -7.57856411],39,0.8357724830445963,[-2.95834327 -1.84621389],33,0.8357724830445963,[-2.95834327 -1.84621389],27,0.8357724830445963,[-2.95834327 -1.84621389],48
graphs/new/nodes_9/depth_3//20.gml,0.8757704247791984,[-2.94813478 -1.85298799],35.0,0.8757704387343606,[-2.94821309  1.28858107],36,0.8757704387343606,[-2.94821309  1.28858107],36,0.8757704387343606,[-2.94821309  1.28858107],75,0.8757704387343606,[-2.94821309  1.28858107],36,0.8757704387343606,[-2.94821309  1.28858107],66,0.8757704387343606,[-2.94821309  1.28858107],27,0.8757704387343606,[-2.94821309  1.28858107],42,0.8757704387343606,[-2.94821309  1.28858107],33,0.8757704387343606,[-2.94821309  1.28858107],42
graphs/new/nodes_9/depth_3//21.gml,0.7853721049888283,[ 1.26554563 -0.89808741],37.0,0.7853721161003914,[ 1.8759407 -0.6728231],78,0.7853721161003914,[ 1.8759407 -0.6728231],45,0.7853721161003914,[ 1.8759407 -0.6728231],48,0.7853721161003914,[ 1.8759407 -0.6728231],27,0.8757367842576615,[ 0.21870593 -1.86667956],81,0.8757367842576615,[ 0.21870593 -1.86667956],36,0.8757367842576615,[ 0.21870593 -1.86667956],51,0.8757367842576615,[ 0.21870593 -1.86667956],54,0.8757367842576615,[ 0.21870593 -1.86667956],36
graphs/new/nodes_9/depth_3//22.gml,0.811439098046046,[-1.36419944  0.31527192],42.0,0.811439111925981,[-1.36421939 -1.25562458],96,0.8259050262095198,[-2.94807543  1.28670914],45,0.8259050262095321,[0.19351726 1.28670912],102,0.8259050262095321,[0.19351726 1.28670912],30,0.8259050262095321,[0.19351726 1.28670912],135,0.8259050262095321,[0.19351726 1.28670912],21,0.8259050262095321,[0.19351726 1.28670912],18,0.8259050262095321,[0.19351726 1.28670912],27,0.8259050262095321,[0.19351726 1.28670912],27
graphs/new/nodes_9/depth_3//23.gml,0.7400878667350105,[ 1.79502266 -1.20556756],46.0,0.8300597069535728,[-2.91062281 -0.3173969 ],42,0.8300597069535819,[2.9106228  0.31739681],33,0.8300597069535819,[2.9106228  0.31739681],54,0.8300597069535819,[2.9106228  0.31739681],42,0.8300597069535847,[ 3.37256251 -1.88819315],33,0.8300597069535847,[ 3.37256251 -1.88819315],36,0.8300597069535847,[ 3.37256251 -1.88819315],39,0.8300597069535847,[ 3.37256251 -1.88819315],33,0.8300597069535847,[ 3.37256251 -1.88819315],30
graphs/new/nodes_9/depth_3//24.gml,0.8086503348162689,[0.22448516 2.82886859],33.0,0.8086503348162689,[0.22448516 2.82886859],30,0.8086503703044274,[ 2.91720276 -2.82895239],57,0.8086503703044274,[ 2.91720276 -2.82895239],30,0.8086503703044312,[-2.9172028  -1.88343663],54,0.8086503703044312,[-2.9172028  -1.88343663],45,0.8086503703044312,[-2.9172028  -1.88343663],30,0.8086503703044312,[-2.9172028  -1.88343663],45,0.8086503703044312,[-2.9172028  -1.88343663],36,0.8086503703044312,[-2.9172028  -1.88343663],30
graphs/new/nodes_9/depth_3//25.gml,0.733711311091484,[-1.34886606  0.38065452],37.0,0.7337113170070589,[-1.34893384 -2.7609484 ],69,0.7337113170070612,[1.79265881 1.95144061],75,0.8123625790906133,[ 3.36857712 -0.31771565],84,0.8123625790906133,[ 3.36857712 -0.31771565],102,0.8123625790906133,[ 3.36857712 -0.31771565],63,0.8123625790906133,[ 3.36857712 -0.31771565],57,0.8123625790906133,[ 3.36857712 -0.31771565],36,0.8123625790906133,[ 3.36857712 -0.31771565],54,0.8123625790906133,[ 3.36857712 -0.31771565],42
graphs/new/nodes_9/depth_3//26.gml,0.8839486110645443,[1.76587993 0.31537184],37.0,0.8856706281025007,[ 0.17033595 -0.25950338],33,0.8856706281025007,[ 0.17033595 -0.25950338],30,0.8856706281025007,[ 0.17033595 -0.25950338],33,0.8856706281025007,[ 0.17033595 -0.25950338],54,0.8856706281025007,[ 0.17033595 -0.25950338],18,0.8856706281025007,[ 0.17033595 -0.25950338],48,0.8856706281025007,[ 0.17033595 -0.25950338],39,0.8856706281025007,[ 0.17033595 -0.25950338],30,0.8856706281025007,[ 0.17033595 -0.25950338],33
graphs/new/nodes_9/depth_3//27.gml,0.7691106854506247,[1.78782829 1.09720042],39.0,0.7691106915042345,[-1.78782343 -2.66785841],48,0.7691106915042345,[-1.78782343 -2.66785841],39,0.7691106915042373,[ 1.35376916 -1.09706199],99,0.7691106915042373,[ 1.35376916 -1.09706199],33,0.7691106915042373,[ 1.35376916 -1.09706199],66,0.7691106915042373,[ 1.35376916 -1.09706199],30,0.7691106915042373,[ 1.35376916 -1.09706199],54,0.7691106915042373,[ 1.35376916 -1.09706199],72,0.8410494872474901,[ 2.94472429 -2.86036312],72
graphs/new/nodes_9/depth_3//28.gml,0.8055406563524284,[-2.9183923   2.83404562],37.0,0.8055406865942067,[ 2.91827815 -2.83402059],30,0.8055406865942067,[ 2.91827815 -2.83402059],48,0.8055406865942067,[ 2.91827815 -2.83402059],36,0.8055406865942067,[ 2.91827815 -2.83402059],39,0.8055406865942067,[ 2.91827815 -2.83402059],42,0.8055406865942067,[ 2.91827815 -2.83402059],30,0.8055406865942067,[ 2.91827815 -2.83402059],36,0.8055406865942067,[ 2.91827815 -2.83402059],30,0.8055406865942067,[ 2.91827815 -2.83402059],33
graphs/new/nodes_9/depth_3//29.gml,0.7100012470715248,[1.8387031  2.62182696],45.0,0.8077433326173851,[2.91877472 1.88239405],30,0.8077433326173851,[2.91877472 1.88239405],27,0.8077433326173851,[2.91877472 1.88239405],27,0.8077433326173875,[-0.22281797  1.88239404],48,0.8077433326173875,[-0.22281797  1.88239404],36,0.8077433326173875,[-0.22281797  1.88239404],36,0.8077433326173875,[-0.22281797  1.88239404],36,0.8077433326173875,[-0.22281797  1.88239404],96,0.8077433326173875,[-0.22281797  1.88239404],66
graphs/new/nodes_9/depth_3//30.gml,0.7882446014855644,[0.21364329 2.83697601],37.0,0.7882446014855644,[0.21364329 2.83697601],45,0.7882446014855644,[0.21364329 2.83697601],39,0.7882446014855644,[0.21364329 2.83697601],30,0.7882446014855644,[0.21364329 2.83697601],36,0.7882446014855644,[0.21364329 2.83697601],123,0.7882446303121928,[-3.35523155  0.30475125],36,0.7882446303121928,[-3.35523155  0.30475125],24,0.7882446303121928,[-3.35523155  0.30475125],78,0.7882446303121928,[-3.35523155  0.30475125],45
graphs/new/nodes_9/depth_3//31.gml,0.7300166531384753,[1.32728879 0.61319047],61.0,0.7893215848567681,[-0.19989844 -2.84353182],36,0.7893215848567681,[-0.19989844 -2.84353182],93,0.7893215848567681,[-0.19989844 -2.84353182],84,0.7893215848567681,[-0.19989844 -2.84353182],36,0.7893215848567681,[-0.19989844 -2.84353182],24,0.7893215848567681,[-0.19989844 -2.84353182],51,0.7893215848567681,[-0.19989844 -2.84353182],33,0.7893215848567681,[-0.19989844 -2.84353182],36,0.7893215848567681,[-0.19989844 -2.84353182],36
graphs/new/nodes_9/depth_3//32.gml,0.8302985659983275,[-0.2317779  -2.82331992],39.0,0.8302985812794292,[-2.90989478 -1.88905045],63,0.8302985812794292,[-2.90989478 -1.88905045],60,0.8302985812794292,[-2.90989478 -1.88905045],42,0.8302985812794292,[-2.90989478 -1.88905045],45,0.8302985812794292,[-2.90989478 -1.88905045],84,0.8302985812794292,[-2.90989478 -1.88905045],30,0.8302985812794292,[-2.90989478 -1.88905045],54,0.8302985812794308,[-0.23169791  1.88905044],27,0.8302985812794308,[-0.23169791  1.88905044],33
graphs/new/nodes_9/depth_3//33.gml,0.7894176548995366,[ 0.2345897  -0.31827788],33.0,0.7894176548995366,[ 0.2345897  -0.31827788],78,0.7894176602559343,[-2.9069623   2.82335581],27,0.7894176602559343,[-2.9069623   2.82335581],75,0.7894176602559343,[-2.9069623   2.82335581],69,0.7894176602559343,[-2.9069623   2.82335581],42,0.7894176602559343,[-2.9069623   2.82335581],39,0.7894176602559343,[-2.9069623   2.82335581],30,0.7894176602559343,[-2.9069623   2.82335581],60,0.7894176602559343,[-2.9069623   2.82335581],30
graphs/new/nodes_9/depth_3//34.gml,0.720907268711311,[-2.05042459  0.33771059],38.0,0.8317963249802055,[2.93197937 0.29280071],33,0.8317963249802055,[2.93197937 0.29280071],63,0.8317963249802064,[-0.20961328  0.29280071],54,0.8317963249802064,[-0.20961328  0.29280071],30,0.8317963249802064,[-0.20961328  0.29280071],33,0.8317963249802064,[-0.20961328  0.29280071],42,0.8317963249802064,[-0.20961328  0.29280071],63,0.8317963249802064,[-0.20961328  0.29280071],45,0.8317963249802064,[-0.20961328  0.29280071],90
graphs/new/nodes_9/depth_3//35.gml,0.8350492082312218,[-1.38881552  1.85793096],35.0,0.8494612117180891,[-0.18459798 -1.2991663 ],39,0.8494612117180891,[-0.18459798 -1.2991663 ],42,0.849461211718098,[0.18459792 2.86996259],75,0.849461211718098,[0.18459792 2.86996259],54,0.849461211718098,[0.18459792 2.86996259],36,0.849461211718098,[0.18459792 2.86996259],39,0.849461211718098,[0.18459792 2.86996259],45,0.849461211718098,[0.18459792 2.86996259],27,0.849461211718098,[0.18459792 2.86996259],45
graphs/new/nodes_9/depth_3//36.gml,0.7357466546898759,[-1.81279507  1.94033086],33.0,0.7357466737296637,[-1.81271427  0.3696323 ],33,0.7357466737296637,[-1.81271427  0.3696323 ],33,0.7750542460779314,[ 2.91275889 -1.25643436],60,0.7750542460779314,[ 2.91275889 -1.25643436],33,0.7750542460779314,[ 2.91275889 -1.25643436],117,0.7750542460779314,[ 2.91275889 -1.25643436],45,0.7750542460779314,[ 2.91275889 -1.25643436],57,0.7750542460779314,[ 2.91275889 -1.25643436],39,0.7750542460779314,[ 2.91275889 -1.25643436],27
graphs/new/nodes_9/depth_3//37.gml,0.8003487046322133,[-0.20282029  1.86587576],43.0,0.8003487117188037,[ 0.20287639 -3.43667429],30,0.8003487117188037,[ 0.20287639 -3.43667429],51,0.8003487117188037,[ 0.20287639 -3.43667429],33,0.8003487117188037,[ 0.20287639 -3.43667429],33,0.8003487117188037,[ 0.20287639 -3.43667429],27,0.8003487117188037,[ 0.20287639 -3.43667429],42,0.8003487117188037,[ 0.20287639 -3.43667429],30,0.8003487117188037,[ 0.20287639 -3.43667429],33,0.8003487117188037,[ 0.20287639 -3.43667429],30
graphs/new/nodes_9/depth_3//38.gml,0.7320176158263584,[-1.32383849 -1.22809158],31.0,0.8432974738809259,[ 0.25450066 12.232232  ],39,0.8432974738809259,[ 0.25450066 12.232232  ],93,0.8432974738809259,[ 0.25450066 12.232232  ],27,0.8432974738809259,[ 0.25450066 12.232232  ],60,0.8432974738809259,[ 0.25450066 12.232232  ],42,0.8432974738809259,[ 0.25450066 12.232232  ],27,0.8432974738809267,[ 2.88709195 -1.23665775],27,0.8432974738809267,[ 2.88709195 -1.23665775],24,0.8432974738809267,[ 2.88709195 -1.23665775],45
graphs/new/nodes_9/depth_3//39.gml,0.8481201981655138,[-2.93969535 -0.29144968],37.0,0.8481202646310081,[-2.93983427  2.85022678],171,0.8481202646310081,[-2.93983427  2.85022678],24,0.8481202646310081,[-2.93983427  2.85022678],39,0.8481202646310081,[-2.93983427  2.85022678],36,0.8481202646310106,[-0.20175842  1.86216221],33,0.8481202646310106,[-0.20175842  1.86216221],21,0.8481202646310106,[-0.20175842  1.86216221],30,0.8481202646310106,[-0.20175842  1.86216221],36,0.8481202646310106,[-0.20175842  1.86216221],66
graphs/new/nodes_9/depth_3//40.gml,0.745365477392572,[1.33656723 1.16177441],36.0,0.7453654799097694,[-1.33652882  1.97980081],33,0.8035945060554266,[-0.22066517  3.44979713],54,0.8035945060554266,[-0.22066517  3.44979713],75,0.8035945060554273,[ 0.22066518 -5.02059347],102,0.8035945060554273,[ 0.22066518 -5.02059347],33,0.8035945060554273,[ 0.22066518 -5.02059347],30,0.8035945060554273,[ 0.22066518 -5.02059347],60,0.8035945060554273,[ 0.22066518 -5.02059347],39,0.8035945060554273,[ 0.22066518 -5.02059347],36
graphs/new/nodes_9/depth_3//41.gml,0.7592331743103442,[-1.83325538  0.58024633],42.0,0.8505792992197596,[24.92968712  3.43552029],72,0.8505792992197596,[24.92968712  3.43552029],30,0.8505792992197596,[24.92968712  3.43552029],30,0.8505792992197596,[24.92968712  3.43552029],54,0.8505792992197636,[2.93853853 0.29392765],27,0.8505792992197636,[2.93853853 0.29392765],21,0.8505792992197636,[2.93853853 0.29392765],15,0.8505792992197636,[2.93853853 0.29392765],27,0.8505792992197636,[2.93853853 0.29392765],36
graphs/new/nodes_9/depth_3//42.gml,0.8183535393057175,[-0.20892417  0.2989049 ],39.0,0.8183535854625066,[-0.20879032  1.86966245],30,0.8183535854625066,[-0.20879032  1.86966245],84,0.8183535854625066,[-0.20879032  1.86966245],60,0.8183535854625066,[-0.20879032  1.86966245],42,0.8183535854625066,[-0.20879032  1.86966245],45,0.8183535854625066,[-0.20879032  1.86966245],45,0.8183535854625076,[-0.2087903   0.29886609],48,0.8183535854625076,[-0.2087903   0.29886609],39,0.8183535854625076,[-0.2087903   0.29886609],36
graphs/new/nodes_9/depth_3//43.gml,0.6911224832705083,[ 1.35221946 -2.69749861],43.0,0.792256980473092,[ 2.91034922 -1.26654145],72,0.792256980473092,[ 2.91034922 -1.26654145],27,0.792256980473092,[ 2.91034922 -1.26654145],30,0.792256980473092,[ 2.91034922 -1.26654145],36,0.792256980473092,[ 2.91034922 -1.26654145],33,0.792256980473092,[ 2.91034922 -1.26654145],36,0.792256980473092,[ 2.91034922 -1.26654145],27,0.792256980473092,[ 2.91034922 -1.26654145],30,0.792256980473092,[ 2.91034922 -1.26654145],39
graphs/new/nodes_9/depth_3//44.gml,0.7289493074627337,[1.85107929 1.97500941],40.0,0.7289493074627337,[1.85107929 1.97500941],27,0.8202352062585405,[-0.2503984   0.33522242],48,0.8202352062585405,[-0.2503984   0.33522242],30,0.8202352062585405,[-0.2503984   0.33522242],33,0.8202352062585405,[-0.2503984   0.33522242],33,0.8202352062585405,[-0.2503984   0.33522242],33,0.8202352062585405,[-0.2503984   0.33522242],36,0.8202352062585417,[-0.25039838 -2.80637024],33,0.8202352062585417,[-0.25039838 -2.80637024],27
graphs/new/nodes_9/depth_3//45.gml,0.8136895712194184,[ 0.22961404 -1.889293  ],43.0,0.8136895803476331,[-0.22957025 -1.25234884],63,0.8136895803476331,[-0.22957025 -1.25234884],45,0.8136895803476466,[-0.22957027  0.31844738],33,0.8136895803476466,[-0.22957027  0.31844738],30,0.8136895803476466,[-0.22957027  0.31844738],51,0.8136895803476466,[-0.22957027  0.31844738],63,0.8136895803476466,[-0.22957027  0.31844738],33,0.8136895803476466,[-0.22957027  0.31844738],30,0.8136895803476466,[-0.22957027  0.31844738],42
graphs/new/nodes_9/depth_3//46.gml,0.8199211213791257,[-0.18944506  1.84635619],35.0,0.8199211507895758,[-0.18952823 -1.29516762],51,0.8199211507895764,[-2.95206446  1.29516763],33,0.8199211507895764,[-2.95206446  1.29516763],51,0.8199211507895764,[-2.95206446  1.29516763],27,0.8199211507895764,[-2.95206446  1.29516763],33,0.8199211507895764,[-2.95206446  1.29516763],36,0.8199211507895764,[-2.95206446  1.29516763],42,0.8199211507895764,[-2.95206446  1.29516763],39,0.8199211507895764,[-2.95206446  1.29516763],54
graphs/new/nodes_9/depth_3//47.gml,0.7399733602247375,[1.79199153 1.98422152],35.0,0.803408751364582,[-2.92099574  1.26353399],48,0.803408751364582,[-2.92099574  1.26353399],63,0.803408751364582,[-2.92099574  1.26353399],36,0.803408751364582,[-2.92099574  1.26353399],42,0.803408751364582,[-2.92099574  1.26353399],36,0.803408751364582,[-2.92099574  1.26353399],30,0.803408751364582,[-2.92099574  1.26353399],42,0.8034087513645821,[ 0.22059693 -3.44885499],30,0.8034087513645821,[ 0.22059693 -3.44885499],21
