path,p_1,p_1_angles,p_2,p_2_angles,p_3,p_3_angles,p_4,p_4_angles,p_5,p_5_angles,p_6,p_6_angles,p_7,p_7_angles,p_8,p_8_angles,p_9,p_9_angles,p_10,p_10_angles
graphs/new/nodes_12/depth_4//0.gml,0.770241616147272,[-2.83478536 -1.9409492 ],0.8430872393753572,[-2.9095349   1.10375097  0.425363    1.30704117],0.8649887518482929,[-2.94783948  1.08602708 -2.65782837  2.01340472 -3.24554009 -0.73744987],0.8810645392095792,[-2.75413279 -1.31434448 -0.18748344 -2.27006323  0.37496374 -0.83205188  3.05458137  0.6510098 ],0.8810645392095792,[-2.75413279 -1.31434448 -0.18748344 -2.27006323  0.37496374 -0.83205188  3.05458137  0.6510098   0.          0.        ],0.902709794098236,[-0.30593274  2.81817679  0.13274815  0.90306958 -0.49032875 -0.53046141  1.58067871  0.00968144  1.62448933 -2.2925049  -0.47533099  1.71556831],0.902709794098236,[-0.30593274  2.81817679  0.13274815  0.90306958 -0.49032875 -0.53046141  1.58067871  0.00968144  1.62448933 -2.2925049  -0.47533099  1.71556831  0.          0.        ],0.9152295293146387,[-0.17143975  2.13504052 -0.32410905 -1.15702796  2.6791025   2.75949942  2.14628906  1.55935983 -2.06611002  0.67371334  2.69601962  0.93898033 -1.7251279   3.11403958  1.76629051  2.34294902],0.9152295293146387,[-0.17143975  2.13504052 -0.32410905 -1.15702796  2.6791025   2.75949942  2.14628906  1.55935983 -2.06611002  0.67371334  2.69601962  0.93898033 -1.7251279   3.11403958  1.76629051  2.34294902  0.          0.        ],0.9152295293146387,[-0.17143975  2.13504052 -0.32410905 -1.15702796  2.6791025   2.75949942  2.14628906  1.55935983 -2.06611002  0.67371334  2.69601962  0.93898033 -1.7251279   3.11403958  1.76629051  2.34294902  0.          0.          0.          0.        ]
graphs/new/nodes_12/depth_4//1.gml,0.7975986481140923,[ 0.28911329 -1.93117602],0.7975986481140923,[ 0.28911329 -1.93117602  0.          0.        ],0.8021476928043744,[-1.44275136 -1.74882664 -1.9564351  -1.210433   -1.40861    -1.62880994],0.8694549121585398,[-1.53673096 -1.70921674 -1.19645227 -0.11534297  2.43036245 -1.32604799 -2.52574308  2.97084722],0.8829277580567289,[-2.77136774 -1.25282165  1.43799543 -2.37634161  1.4687368  -0.63268196  1.57210776 -2.31798905 -2.17204735  0.16132633],0.9083766541416728,[-1.56543733 -2.06199242  1.86261205 -0.15157208 -0.5142836   1.96730017 -0.4566207  -1.37107956 -1.3347681  -1.5595412   2.0830301  -3.27645194],0.9402050244163188,[-3.3230587  -2.5833153   2.77497157 -1.09191031  2.57346647 -2.04066378  1.65801479 -3.47598486 -1.56700409 -0.89042913  1.58983304  0.2970925  -0.87445177 -1.69720009],0.9481071186377592,[-1.17720936 -0.03091796  1.36950382 -2.12298184  0.35682676  2.71054987  1.80279469 -1.66365559  0.13020044  1.63412843 -1.41884237 -1.08511713 -0.07947451 -3.96353889  0.54810566  2.98263659],0.9481071186377592,[-1.17720936 -0.03091796  1.36950382 -2.12298184  0.35682676  2.71054987  1.80279469 -1.66365559  0.13020044  1.63412843 -1.41884237 -1.08511713 -0.07947451 -3.96353889  0.54810566  2.98263659  0.          0.        ],0.970548184955627,[ 1.55019133  3.17857935  1.32961139 -1.96993687 -3.01370702  1.06777942  2.6968537  -2.72156685 -0.47783796 -0.41906837  0.29832965 -1.51766939  2.92439319 -0.79394912  2.68616555 -1.32335268 -0.51076509 -1.44553786  0.79052231 -0.09300163]
graphs/new/nodes_12/depth_4//2.gml,0.8138674514707406,[-2.84393338 -0.37344277],0.8660840489663073,[ 2.86294897  1.80100192  3.7523761  -0.24848978],0.8953471783179519,[ 2.88489723  1.7508461   0.63362648  0.4586826  -3.25444807  2.38425294],0.897102753090888,[-0.32746452 -2.00501142 -1.62998051 -1.59731474  1.73691908 -2.38098736 -2.51663773  2.97096418],0.9402636540208992,[-0.28765363  1.13278845 -3.00599838 -0.48325595  2.53781761 -0.45115796  3.22430442  0.68643232 -2.50844481 -0.13789471],0.9402636540208992,[-0.28765363  1.13278845 -3.00599838 -0.48325595  2.53781761 -0.45115796  3.22430442  0.68643232 -2.50844481 -0.13789471  0.          0.        ],0.949966127759967,[-1.59390323  0.32959175  1.41514989  0.60167382  2.67367107 -3.61333008  0.07091906 -0.89375079  0.60592337  2.90254239  0.52668675  0.57992095  3.09581764 -0.73413034],0.968059768004736,[ 0.1996329   2.58382817 -2.65733672  1.68988175 -0.30908337 -2.04364279 -3.36550064  0.21941746  0.48455392  4.30883138  0.53998198 -1.04736752 -3.19316405 -0.69038016  2.52126693  1.70882134],0.9726530302035672,[ 3.41803878 -1.24658761 -0.88373144  1.57748983  0.75789569 -2.51746645 -1.49535757 -3.10502353  1.96689286 -1.01896466 -0.06611904 -0.9394239   0.50568237  0.67298746 -0.04081902 -2.4857377   0.51702243  3.01596795],0.9797251830831636,[ 0.13549511  0.92435694  0.31183395  2.55850415  0.28024752  3.06862476  0.2923108   1.51352361  2.49563161 -2.76978377 -0.47625241 -0.76091531  3.1790109  -0.53421725  2.64767886  1.76265615  2.19786814  1.62910772  3.62546385  1.69209937]
graphs/new/nodes_12/depth_4//3.gml,0.7780670162503193,[0.28630704 2.78554826],0.8331038753419107,[ 0.25877123 -1.78963593  2.53840664 -2.88507594],0.8786168673374576,[ 0.2688607  -1.71993716 -3.65727689  0.35847472 -0.38742749 -1.33552783],0.8786168673374576,[ 0.2688607  -1.71993716 -3.65727689  0.35847472 -0.38742749 -1.33552783  0.          0.        ],0.8995215182799929,[ 0.89046686  1.58693577 -3.75538899 -1.05968683 -0.12099053 -2.71231089  0.44396957 -0.22075426  2.69317605 -1.37597234],0.8995215182799929,[ 0.89046686  1.58693577 -3.75538899 -1.05968683 -0.12099053 -2.71231089  0.44396957 -0.22075426  2.69317605 -1.37597234  0.          0.        ],0.929518252634688,[-2.86386254  1.90858208 -0.11546018 -2.53478347  0.37860229 -1.95047834 -1.58384667  1.57562603 -1.10988023 -1.06963339 -0.08157752  2.37620567  1.29820506 -1.5466609 ],0.929518252634688,[-2.86386254  1.90858208 -0.11546018 -2.53478347  0.37860229 -1.95047834 -1.58384667  1.57562603 -1.10988023 -1.06963339 -0.08157752  2.37620567  1.29820506 -1.5466609   0.          0.        ],0.9679241623973808,[-3.38975315 -4.60717957 -2.68493759 -0.4298983   0.44429572  3.29232162  1.35356058 -0.09428336 -1.66532318  0.97369496 -0.13640042  0.32320874  0.31494752 -1.92416339  0.3914144  -1.80828688  0.38830751  3.00019303],0.9794820641275568,[ 1.48483581 -1.42341013  3.08247382 -0.09017828 -1.29800804  1.03223399  3.40445027 -2.01593007 -2.85773739  1.18589387  0.38064614 -4.17122216 -0.07391244 -0.9468478   1.51850537 -3.18617829 -1.08299071  2.91587342 -2.72999494 -1.69628897]
graphs/new/nodes_12/depth_4//4.gml,0.7711358963684033,[1.29990945 1.19072798],0.8475978283905959,[ 0.2819338  -0.28898123  0.92300117 -3.33673392],0.8930424557273814,[ 1.81269723 -2.97985227  0.95407773 -0.41457272  0.11277034 -0.82524139],0.8930424557273814,[ 1.81269723 -2.97985227  0.95407773 -0.41457272  0.11277034 -0.82524139  0.          0.        ],0.9226196749717752,[ 1.31936373 -1.40614354 -2.98458984 -0.48366295 -1.76947815  1.71297929  0.5670296  -0.25739592 -2.74352674 -1.75171951],0.9469414208371038,[-2.85951562  1.88318911 -3.23194398  0.98142698 -1.91150906  2.87719837 -1.9550419   3.35008495  2.17922     0.13267727  2.06007799  2.99862428],0.955879907451181,[ 1.76620414 -2.99190637  1.18924165  2.12811695  1.72968547  1.69590997 -0.82541864 -1.52544436 -1.30339373  0.22482556 -2.59635722 -0.1553575   3.71190889  2.98787466],0.9630148693330456,[-0.22145769  1.68890135 -0.97105111  3.11600073 -1.73283362  2.6947675   0.35192515  4.51127322  2.59043958 -1.4301894  -1.09688086  1.58257532  2.22387883 -1.70758635  1.27538546  1.65067919],0.9630148693330456,[-0.22145769  1.68890135 -0.97105111  3.11600073 -1.73283362  2.6947675   0.35192515  4.51127322  2.59043958 -1.4301894  -1.09688086  1.58257532  2.22387883 -1.70758635  1.27538546  1.65067919  0.          0.        ],0.9855027390749148,[ 1.28723449  0.01631485 -1.05155982  3.07820216 -0.39064625  0.4651734   2.80721053  2.70406778  0.05370872  2.43487421 -0.44319099  0.89849073 -3.09978412 -0.59921117 -0.48225012 -2.97626077 -0.99154643  1.63682389 -2.60431118 -1.44788767]
graphs/new/nodes_12/depth_4//5.gml,0.7939882572759476,[0.28806368 1.20475832],0.8540654339864832,[-0.39375402 -1.92829906  0.15177237  3.87819317],0.8540654339864832,[-0.39375402 -1.92829906  0.15177237  3.87819317  0.          0.        ],0.902469118058426,[ 0.26440901  1.46170263  2.65733343  0.4041984  -0.45796084  1.09960045  0.07273858  3.86955221],0.9206094815324484,[ 0.22583999  3.01701652 -0.40278958  1.97323266 -0.46671532  2.63770671 -3.07344758 -2.40011268 -2.38512331 -0.12658584],0.9239556807875676,[ 2.92807884  0.23944399 -2.74614538  2.0973243   2.90641496  2.34399789 -0.07733663 -1.05811094  0.16818316 -0.58128167  0.63850994  1.41555429],0.9239556807875676,[ 2.92807884  0.23944399 -2.74614538  2.0973243   2.90641496  2.34399789 -0.07733663 -1.05811094  0.16818316 -0.58128167  0.63850994  1.41555429  0.          0.        ],0.9379791201678404,[ 3.41309225 -1.21019593 -0.11620883 -0.96660381 -0.98379607  3.16483742  1.52770998  2.09904761 -3.22442543 -2.43182938  0.63087558 -1.01687546  1.65880894  1.61919267 -1.70246276  2.44966513],0.9612713692690912,[ 0.23560118  3.04278104 -3.61775574  2.62718484 -3.0623905   2.62087955 -0.39430172 -1.24168838 -0.43349973  1.22985791  3.1726327  -2.09758959  0.02506214 -1.99055925 -0.49420789  0.18626273  2.67445116  0.10323023],0.9612713692690912,[ 0.23560118  3.04278104 -3.61775574  2.62718484 -3.0623905   2.62087955 -0.39430172 -1.24168838 -0.43349973  1.22985791  3.1726327  -2.09758959  0.02506214 -1.99055925 -0.49420789  0.18626273  2.67445116  0.10323023  0.          0.        ]
graphs/new/nodes_12/depth_4//6.gml,0.7295628738200317,[-1.20893269 -0.39269936],0.7633463566561312,[-4.38176039  1.34105558  2.44940539  3.40570259],0.8789606991352522,[ 0.41663953 -1.73992813 -0.7087017   1.89535683 -1.99719147 -1.41911884],0.8905277829836874,[ 2.39798896  1.68209496 -2.15550006 -1.91097497 -1.79231921  3.27085602  1.1936218   1.7897475 ],0.8905277829836874,[ 2.39798896  1.68209496 -2.15550006 -1.91097497 -1.79231921  3.27085602  1.1936218   1.7897475   0.          0.        ],0.9578299976443978,[-2.94397286 -0.59331936  0.36460414  1.09926137 -2.73058528 -1.9381372   1.20005448 -3.43947119  0.05227487  1.86005174 -0.76775058 -1.77322163],0.9578299976443978,[-2.94397286 -0.59331936  0.36460414  1.09926137 -2.73058528 -1.9381372   1.20005448 -3.43947119  0.05227487  1.86005174 -0.76775058 -1.77322163  0.          0.        ],0.9578299976443978,[-2.94397286 -0.59331936  0.36460414  1.09926137 -2.73058528 -1.9381372   1.20005448 -3.43947119  0.05227487  1.86005174 -0.76775058 -1.77322163  0.          0.          0.          0.        ],0.9578299976443978,[-2.94397286 -0.59331936  0.36460414  1.09926137 -2.73058528 -1.9381372   1.20005448 -3.43947119  0.05227487  1.86005174 -0.76775058 -1.77322163  0.          0.          0.          0.          0.          0.        ],0.9719733180094204,[ 0.34788993 -0.07616149 -0.53493046 -2.62840554 -0.34655115 -4.2714694   2.70273195  0.76241704  1.67504276 -0.67467588 -1.74993125  1.62995174 -1.34340468 -2.45758492 -2.00719229  0.05852327 -2.73689983 -2.05193803 -0.61664409  0.14027126]
graphs/new/nodes_12/depth_4//7.gml,0.7315797942580012,[ 4.39540945 -0.37880364],0.8238503374394548,[-0.26909136 -1.16317575 -2.07128601 -0.18637439],0.8759356030055062,[-1.83215933 -3.2634157  -1.06805026 -3.55449821  0.40897911 -0.24287222],0.8922231228174261,[-2.95217349  1.09755962  1.30150839 -1.62790909 -0.86856564  1.29710207 -1.01644501  0.13967184],0.8928766674808915,[ 1.4874525   1.26957932  3.00580292 -1.97358505 -1.70891513  0.42924199  1.79288039  1.84043119 -2.25459195 -1.37038686],0.8980047458621716,[ 0.16792802  2.62972628  0.88908092 -0.03791539 -0.51911445 -1.80052883  1.32694642 -0.07241571  1.11886927 -2.15761207  3.18583861 -3.96647968],0.9167556874940982,[ 1.97058491  1.52849364 -1.7752061   2.65235587 -0.92799076 -3.08609868 -0.55062481  1.70272586  1.86914681 -1.79571278  2.08134968  0.14912293 -2.65113027  3.28300709],0.9313382530521744,[ 1.23088176 -0.07513968  2.21581532  0.35571664 -3.25760882  2.21659913  0.84061631 -1.72079049 -0.15695487 -1.35214619 -0.16564473 -2.68848554 -3.18722325  2.34761047 -0.67181528 -1.44637675],0.9586800263105052,[-2.03265471  0.04066485  0.78273612 -1.5021729  -0.38452474 -3.27734024  1.43480072 -1.07032167  2.81422498 -1.15020779 -0.37683211  3.35800346  0.49486839  3.00651389 -2.6456455  -0.06104651  1.71027158 -3.02198349],0.9586800263105052,[-2.03265471  0.04066485  0.78273612 -1.5021729  -0.38452474 -3.27734024  1.43480072 -1.07032167  2.81422498 -1.15020779 -0.37683211  3.35800346  0.49486839  3.00651389 -2.6456455  -0.06104651  1.71027158 -3.02198349  0.          0.        ]
graphs/new/nodes_12/depth_4//8.gml,0.7123912293837443,[ 12.91106412 332.61612216],0.7900955843966023,[0.2677249  2.60792663 0.4785904  1.27690274],0.82333253680295,[-0.40439972  2.79248421 -2.94162782  2.49994082  2.56276143 -4.44057143],0.82333253680295,[-0.40439972  2.79248421 -2.94162782  2.49994082  2.56276143 -4.44057143  0.          0.        ],0.8888747538332173,[ 2.93140675 -0.93562858 -0.4807839  -2.11503747  0.17299926  2.76819573  2.55437661  0.2183536   0.53600447  2.92089372],0.8888747538332173,[ 2.93140675 -0.93562858 -0.4807839  -2.11503747  0.17299926  2.76819573  2.55437661  0.2183536   0.53600447  2.92089372  0.          0.        ],0.9321861053524392,[-0.39093519 -1.48591531  0.60135638 -2.14112381 -2.67217912  2.04717005  2.98913397 -2.67603423  0.63088744  2.03892258  3.03234652 -2.27993437  2.53619383  0.16219191],0.9321861053524392,[-0.39093519 -1.48591531  0.60135638 -2.14112381 -2.67217912  2.04717005  2.98913397 -2.67603423  0.63088744  2.03892258  3.03234652 -2.27993437  2.53619383  0.16219191  0.          0.        ],0.9357116312012408,[-1.5480468   1.92710656  1.21117579  1.68943163 -2.51198854  3.64989565 -1.45658836 -0.15442244  3.20470528 -1.44058813  1.2509328  -2.70676125  0.47534552 -2.06075791 -2.73143767  1.1578823  -2.6818477  -3.3688618 ],0.9496495731127093,[ 1.83033197  1.56622554 -1.62859611 -2.19575932  0.35947166  1.02320021  0.37680237  2.64252531 -1.23426835 -1.09838951 -0.00950454 -0.49068997 -1.52034576 -3.63927698 -2.6487782   1.38413045 -0.62822624  3.3024943   2.07555351 -0.03328094]
graphs/new/nodes_12/depth_4//9.gml,0.6605804573105837,[1.30532578 1.19027546],0.7061550754788068,[ 0.42728069 -1.19580255  1.40411641  2.32124808],0.8380814517098548,[ 0.33051693 -1.8080826   1.06375234 -3.18151279 -1.80893775 -1.33852007],0.8605642699251153,[-1.93150794  0.26012777  0.17638573  1.13660941 -1.74484731 -1.31605061  0.88755675  2.92137551],0.870713637461719,[-0.28261898  1.75872074 -2.49658466 -1.02950407 -1.64352506  0.82208062  0.25456517 -2.36927779  1.50604361  0.71623666],0.870713637461719,[-0.28261898  1.75872074 -2.49658466 -1.02950407 -1.64352506  0.82208062  0.25456517 -2.36927779  1.50604361  0.71623666  0.          0.        ],0.8894174378557551,[-1.3035795   2.81007991 -0.09078505  2.12482268 -0.51809557  0.17272769 -1.63448601 -3.49377548  0.10962647  2.41343828  1.22700812  3.07861257  1.27637717  1.75417869],0.9224167085712972,[-0.19805241  0.53955328  2.68793207  0.52607324  1.76109559  0.04660384  1.22482475  0.63952642  2.02887197 -3.11359377  1.36272991 -1.2635265  -0.18590141 -2.48444304  2.51872947 -1.42288992],0.9224167085712972,[-0.19805241  0.53955328  2.68793207  0.52607324  1.76109559  0.04660384  1.22482475  0.63952642  2.02887197 -3.11359377  1.36272991 -1.2635265  -0.18590141 -2.48444304  2.51872947 -1.42288992  0.          0.        ],0.9457415952750264,[-0.20601147  0.58194813 -1.35209872  0.01610363 -2.32168493 -0.12947176  0.3253331   2.05201859  0.29541609 -1.75326348  2.58851865 -1.16650984 -0.54002448 -0.46712343  0.07455539 -0.88616222  0.59934988 -0.14952299 -1.10273863 -1.45975211]
