,GQAOA
0,162.99999999988003
1,167.99999999985485
2,162.99999999992474
3,161.99999999986417
4,166.99999999976586
5,162.9999999998769
6,162.99999999990996
7,160.99999999988452
8,166.9999999998183
9,161.9999999998412
