,GQAOA
0,162.9999999999168
1,165.99999999984362
2,164.9999999998715
3,161.99999999987003
4,160.99999999990402
5,160.99999999990987
6,159.99999999987102
7,158.99999999991311
8,165.99999999979875
9,158.99999999976248
