,GQAOA
0,162.9999999997371
1,164.9999999998267
2,164.9999999998959
3,168.99999999985414
4,162.99999999980392
5,161.99999999992912
6,161.99999999976612
7,157.9999999998117
8,165.9999999998739
9,160.99999999980605
