,GQAOA
0,353.9999999971369
1,367.99999999995424
2,373.9999999932648
3,363.99999999863087
4,369.9999999998899
5,363.9999999999071
6,361.9999999920885
7,361.9999999997804
8,363.9999999994308
9,365.9999999998593
