,GQAOA
0,655.9999999995592
1,671.9999999995129
2,659.9999999995391
3,667.9999999994442
4,665.999999999184
5,659.999999999564
6,670.9999999996434
7,667.9999999996426
8,674.9999999995948
9,666.9999999995903
