,GQAOA
0,812.999999999448
1,812.9999999993905
2,818.9999999995571
3,799.9999999995163
4,835.9999999995838
5,830.9999999990204
6,820.9999999994646
7,824.9999999994318
8,819.9999999994956
9,828.9999999993546
