,GQAOA
0,162.99999999973826
1,159.9999999998186
2,162.99999999982208
3,164.99999999988785
4,161.99999999986036
5,159.99999999990737
6,162.99999999980648
7,159.9999999997581
8,163.99999999978104
9,159.9999999998152
