,GQAOA
0,323.99999999970163
1,319.9999999998787
2,321.9999999998193
3,317.9999999998408
4,320.9999999998144
5,323.99999999965087
6,327.9999999998259
7,320.9999999998262
8,330.99999999976
9,322.99999999977285
