,GQAOA
0,166.999999999852
1,165.999999999846
2,160.99999999982592
3,163.99999999985093
4,164.99999999988452
5,158.9999999997612
6,162.999999999916
7,166.99999999972334
8,166.99999999980074
9,162.9999999998164
