,GQAOA
0,823.9999999988557
1,815.9999999994873
2,827.9999999993502
3,818.9999999995222
4,813.9999999992955
5,811.9999999992423
6,818.9999999992272
7,818.999999999517
8,814.9999999995327
9,813.9999999994133
