,GQAOA
0,321.99999999992923
1,324.99999999994446
2,315.9999999998985
3,324.9999999999304
4,329.99999999992644
5,326.9999999999131
6,323.9999999998988
7,330.9999999999007
8,327.99999999988245
9,323.99999999993287
