,GQAOA
0,319.99999999975347
1,326.99999999979445
2,319.99999999978473
3,328.99999999976046
4,318.99999999974176
5,328.9999999997771
6,321.9999999995632
7,322.9999999997576
8,320.99999999978104
9,332.99999999980594
