,GQAOA
0,679.9999999995061
1,652.9999999995582
2,642.9999999995973
3,661.9999999996113
4,656.999999999678
5,666.9999999995277
6,659.9999999996709
7,652.99999999966
8,659.9999999993485
9,681.9999999992833
