,GQAOA
0,319.99999999985613
1,330.9999999998542
2,329.99999999977666
3,321.99999999990825
4,330.99999999985454
5,327.99999999981463
6,325.99999999986767
7,325.99999999984186
8,331.9999999998412
9,334.9999999997199
