,GQAOA
0,715.9999999301187
1,735.9999999980251
2,731.999999999471
3,741.9999998555729
4,725.9999999575639
5,731.999999874814
6,741.9999999732925
7,729.9999997459166
8,749.9999999949378
9,755.9999999694755
