,GQAOA
0,815.9999999991479
1,816.9999999994228
2,807.9999999991829
3,819.9999999994061
4,821.9999999991835
5,825.999999999509
6,812.9999999987588
7,819.9999999992865
8,819.9999999993809
9,819.9999999994582
