,GQAOA
0,167.99999999972474
1,163.99999999989774
2,166.99999999984266
3,164.99999999966997
4,164.99999999989674
5,169.99999999984357
6,162.999999999883
7,167.99999999983194
8,166.99999999947894
9,164.9999999997811
