,GQAOA
0,289.99999999972914
1,281.9999999999433
2,281.99999999992895
3,283.9999999998431
4,281.99999999911546
5,281.9999999781754
6,289.99999999992616
7,283.9999999998515
8,287.9999999998686
9,289.99999999663476
