,GQAOA
0,158.99999999981637
1,160.99999999990095
2,156.99999999977734
3,159.99999999989788
4,166.99999999979516
5,164.99999999986366
6,160.99999999983925
7,163.99999999990314
8,163.9999999997868
9,167.99999999990126
