,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_12/depth_3//0.gml,0.7548467478782412,[1.75605836 2.79104397],42.0,0.7548467478782412,[1.75605836 2.79104397],18,0.7548467478782412,[1.75605836 2.79104397],51,0.7548467478782412,[1.75605836 2.79104397],27,0.7548467478782412,[1.75605836 2.79104397],30,0.819107856283891,[-40.65576587  -9.71926437],105,0.819107856283891,[-40.65576587  -9.71926437],51,0.819107856283891,[-40.65576587  -9.71926437],39,0.819107856283891,[-40.65576587  -9.71926437],30,0.819107856283891,[-40.65576587  -9.71926437],141
graphs/new/nodes_12/depth_3//1.gml,0.7556143069176431,[ 1.32915501 -2.79215631],34.0,0.755614311359753,[-1.81237616 -2.79209051],39,0.7556143113597946,[ 1.8123759  -1.92029867],30,0.8275257730802821,[-2.95534703  2.84912259],45,0.8275257730802821,[-2.95534703  2.84912259],27,0.8275257730802821,[-2.95534703  2.84912259],66,0.8275257730802821,[-2.95534703  2.84912259],54,0.8275257730802821,[-2.95534703  2.84912259],24,0.8275257730802821,[-2.95534703  2.84912259],39,0.8275257730802821,[-2.95534703  2.84912259],33
graphs/new/nodes_12/depth_3//2.gml,0.8190895935982317,[-0.18469057  0.29499445],40.0,0.8190895935982317,[-0.18469057  0.29499445],84,0.8190896077915861,[-0.18474958  0.29491877],36,0.819089607791591,[2.95684309 1.86571508],117,0.819089607791591,[2.95684309 1.86571508],48,0.819089607791591,[2.95684309 1.86571508],39,0.819089607791591,[2.95684309 1.86571508],33,0.819089607791591,[2.95684309 1.86571508],24,0.819089607791591,[2.95684309 1.86571508],57,0.819089607791591,[2.95684309 1.86571508],42
graphs/new/nodes_12/depth_3//3.gml,0.7992452062972331,[0.17023032 2.86408582],30.0,0.7992452062972331,[0.17023032 2.86408582],15,0.7992452062972331,[0.17023032 2.86408582],114,0.7992452062972331,[0.17023032 2.86408582],33,0.7992452062972331,[0.17023032 2.86408582],24,0.7992452062972331,[0.17023032 2.86408582],75,0.7992452262508881,[-0.17016109  0.27744414],33,0.7992452262508881,[-0.17016109  0.27744414],126,0.7992452262508881,[-0.17016109  0.27744414],126,0.7992452262508881,[-0.17016109  0.27744414],99
graphs/new/nodes_12/depth_3//4.gml,0.8151772096184181,[1.7631079 2.7424323],42.0,0.8151772186465205,[-1.37840798 -3.5407561 ],60,0.8151772186465205,[-1.37840798 -3.5407561 ],78,0.8151772186465205,[-1.37840798 -3.5407561 ],33,0.8151772186465205,[-1.37840798 -3.5407561 ],48,0.8151772186465205,[-1.37840798 -3.5407561 ],33,0.8151772186465205,[-1.37840798 -3.5407561 ],48,0.8151772186465205,[-1.37840798 -3.5407561 ],72,0.8151772186465205,[-1.37840798 -3.5407561 ],24,0.8588048820797176,[ 22.15348286 -25.3990392 ],102
graphs/new/nodes_12/depth_3//5.gml,0.6893592896172503,[-1.33557681  0.82343382],53.0,0.7895061647837273,[  6.07877959 -97.06954531],36,0.7895061647837273,[  6.07877959 -97.06954531],60,0.789506164783729,[2.93718694 0.31982691],57,0.789506164783729,[2.93718694 0.31982691],72,0.789506164783729,[2.93718694 0.31982691],36,0.789506164783729,[2.93718694 0.31982691],45,0.789506164783729,[2.93718694 0.31982691],39,0.789506164783729,[2.93718694 0.31982691],66,0.789506164783729,[2.93718694 0.31982691],33
graphs/new/nodes_12/depth_3//6.gml,0.7629825426790181,[1.79325718 2.71952579],44.0,0.8164312095122012,[-0.18341802  0.29072912],63,0.816431209512203,[-2.95817461  2.85086352],33,0.816431209512203,[-2.95817461  2.85086352],42,0.816431209512203,[-2.95817461  2.85086352],60,0.8164312095122044,[2.95817461 0.29072913],60,0.8164312095122044,[2.95817461 0.29072913],63,0.8164312095122044,[2.95817461 0.29072913],39,0.8164312095122044,[2.95817461 0.29072913],57,0.8164312095122044,[2.95817461 0.29072913],45
graphs/new/nodes_12/depth_3//7.gml,0.8597575247844027,[-0.20014297  0.30198087],38.0,0.8597575247844027,[-0.20014297  0.30198087],24,0.8597575453088133,[-2.94135913  2.83960103],57,0.8597575453088133,[-2.94135913  2.83960103],42,0.8597575453088133,[-2.94135913  2.83960103],48,0.8597575453088133,[-2.94135913  2.83960103],54,0.859757545308815,[-0.2002335   3.44358422],48,0.859757545308815,[-0.2002335   3.44358422],30,0.859757545308815,[-0.2002335   3.44358422],48,0.859757545308815,[-0.2002335   3.44358422],54
graphs/new/nodes_12/depth_3//8.gml,0.7969987061342081,[-1.76330005  0.42941346],40.0,0.7969987167228394,[-4.51981333 -2.00018965],66,0.7969987167228394,[-4.51981333 -2.00018965],111,0.7969987167228394,[-4.51981333 -2.00018965],63,0.7969987167228394,[-4.51981333 -2.00018965],39,0.7969987167228403,[-4.51981335  1.1414029 ],45,0.7969987167228403,[-4.51981335  1.1414029 ],33,0.7969987167228403,[-4.51981335  1.1414029 ],72,0.7969987167228403,[-4.51981335  1.1414029 ],60,0.7969987167228413,[1.37822069 3.5709861 ],66
graphs/new/nodes_12/depth_3//9.gml,0.739493234192404,[1.82420396 2.37621172],54.0,0.7394932362897635,[1.31745833 2.33616679],45,0.7394932362897635,[1.31745833 2.33616679],39,0.7394932362897635,[1.31745833 2.33616679],75,0.7394932362897635,[1.31745833 2.33616679],33,0.7394932362897635,[1.31745833 2.33616679],57,0.7394932362897635,[1.31745833 2.33616679],33,0.7394932362897635,[ 1.31745824 -2.37622248],102,0.7394932362897635,[ 1.31745824 -2.37622248],39,0.7394932362897635,[ 1.31745824 -2.37622248],33
graphs/new/nodes_12/depth_3//10.gml,0.7374196761457783,[ 1.1799356  -2.63850062],53.0,0.8267193451806011,[-3.31052471  1.84596276],36,0.8267193451806011,[-3.31052471  1.84596276],153,0.8267193451806011,[-3.31052471  1.84596276],57,0.8267193451806011,[-3.31052471  1.84596276],60,0.8267193451806011,[-3.31052471  1.84596276],45,0.8267193451806011,[-3.31052471  1.84596276],36,0.8267193451806011,[-3.31052471  1.84596276],66,0.8267193451806011,[-3.31052471  1.84596276],30,0.8267193451806011,[-3.31052471  1.84596276],45
graphs/new/nodes_12/depth_3//11.gml,0.8315730270887383,[ 2.96868391 -1.28762065],39.0,0.8315730430478718,[-0.17285455  0.28326733],36,0.8315730430478718,[-0.17285455  0.28326733],42,0.8315730430478718,[-0.17285455  0.28326733],27,0.8315730430478718,[-0.17285455  0.28326733],33,0.8315730430478718,[-0.17285455  0.28326733],36,0.8315730430478718,[-0.17285455  0.28326733],18,0.8315730430478718,[-0.17285455  0.28326733],27,0.8315730430478718,[-0.17285455  0.28326733],57,0.8315730430478718,[-0.17285455  0.28326733],15
graphs/new/nodes_12/depth_3//12.gml,0.8286732378968167,[-1.34046354 -2.79546661],38.0,0.8286732576077053,[-1.34039516  1.9170231 ],27,0.8286732576077053,[-1.34039516  1.9170231 ],12,0.8623162310002802,[ 0.20284522 -0.30423118],36,0.8623162310002802,[ 0.20284522 -0.30423118],24,0.8623162310002802,[ 0.20284522 -0.30423118],24,0.8623162310002802,[ 0.20284522 -0.30423118],21,0.8623162310002802,[ 0.20284522 -0.30423118],30,0.8623162310002802,[ 0.20284522 -0.30423118],27,0.8623162310002802,[ 0.20284522 -0.30423118],42
graphs/new/nodes_12/depth_3//13.gml,0.8451205888927235,[1.78188686 1.98972448],39.0,0.8451205918672533,[-1.35966056 -1.15183781],30,0.8451205918672533,[-1.35966056 -1.15183781],30,0.8451205918672533,[-1.35966056 -1.15183781],33,0.8451205918672533,[-1.35966056 -1.15183781],42,0.8451205918672533,[-1.35966056 -1.15183781],36,0.8848278361695693,[ 0.15941627 -3.40053087],141,0.8848278361695704,[-6.123769   -0.25893817],90,0.8848278361695704,[-6.123769   -0.25893817],90,0.8848278361695708,[2.98217634 8.11291982],63
graphs/new/nodes_12/depth_3//14.gml,0.7850545169762161,[1.78536139 1.18303763],35.0,0.8397719683146833,[0.17203922 2.86264805],21,0.8397719683146833,[0.17203922 2.86264805],87,0.8397719683146833,[0.17203922 2.86264805],198,0.8397719683146833,[0.17203922 2.86264805],33,0.8397719683146833,[0.17203922 2.86264805],27,0.8397719683146833,[0.17203922 2.86264805],36,0.8397719683146833,[0.17203922 2.86264805],99,0.8397719683146833,[0.17203922 2.86264805],36,0.8397719683146833,[0.17203922 2.86264805],105
graphs/new/nodes_12/depth_3//15.gml,0.7746117220381902,[-1.75832152  1.9736392 ],34.0,0.8196793704470767,[-3.31073655 -1.29103829],54,0.8196793704470767,[-3.31073655 -1.29103829],189,0.8196793704470767,[-3.31073655 -1.29103829],117,0.8196793704470767,[-3.31073655 -1.29103829],33,0.8196793704470767,[-3.31073655 -1.29103829],141,0.819679370447077,[3.31073653 4.43263091],39,0.819679370447077,[3.31073653 4.43263091],87,0.819679370447077,[3.31073653 4.43263091],72,0.819679370447077,[3.31073653 4.43263091],69
graphs/new/nodes_12/depth_3//16.gml,0.8237414154988584,[-2.94839976  1.26780628],34.0,0.8237414154988584,[-2.94839976  1.26780628],30,0.8237414154988584,[-2.94839976  1.26780628],21,0.8237414154988584,[-2.94839976  1.26780628],33,0.8237414285991314,[3.33472533 4.40933298],33,0.8237414285991314,[3.33472533 4.40933298],27,0.8237414285991314,[3.33472533 4.40933298],33,0.8237414285991314,[3.33472533 4.40933298],39,0.8237414285991314,[3.33472533 4.40933298],54,0.8237414285991314,[3.33472533 4.40933298],87
graphs/new/nodes_12/depth_3//17.gml,0.8175798392566641,[ 2.93748166 -1.25802582],38.0,0.8175798778786537,[2.93737828 6.59604027],42,0.8175798778786537,[2.93737828 6.59604027],30,0.8175798778786624,[2.9373783  1.88365121],48,0.8175798778786624,[2.9373783  1.88365121],33,0.8175798778786624,[2.9373783  1.88365121],21,0.8175798778786624,[2.9373783  1.88365121],78,0.8175798778786624,[2.9373783  1.88365121],36,0.8175798778786624,[2.9373783  1.88365121],39,0.8175798778786624,[2.9373783  1.88365121],30
graphs/new/nodes_12/depth_3//18.gml,0.7735414382120012,[-1.39652309  0.37382236],39.0,0.7735414463041629,[-1.74500514 -0.3737915 ],54,0.8165144541939748,[-2.97408698 -0.2746739 ],42,0.8165144541939748,[-2.97408698 -0.2746739 ],57,0.8165144541939748,[-2.97408698 -0.2746739 ],39,0.8165144541939748,[-2.97408698 -0.2746739 ],36,0.8165144541939748,[-2.97408698 -0.2746739 ],27,0.8165144541939758,[ 2.97408693 -1.2961225 ],81,0.8165144541939768,[-0.16750576 -1.29612251],51,0.8165144541939824,[-2.97408694 -3.4162665 ],42
graphs/new/nodes_12/depth_3//19.gml,0.8678260762919896,[-2.95222089  1.26976985],29.0,0.8678260762919896,[-2.95222089  1.26976985],33,0.867826098807113,[ 0.18928027 -0.30101979],123,0.867826098807113,[ 0.18928027 -0.30101979],39,0.867826098807113,[ 0.18928027 -0.30101979],33,0.867826098807113,[ 0.18928027 -0.30101979],45,0.867826098807113,[ 0.18928027 -0.30101979],27,0.8678260988071146,[ 2.95231238 -1.26977652],51,0.8678260988071146,[ 2.95231238 -1.26977652],114,0.8678260988071146,[ 2.95231238 -1.26977652],78
graphs/new/nodes_12/depth_3//20.gml,0.7137142383479006,[-1.32752337  2.35019896],46.0,0.8329525391745337,[-2.93335403  1.25299785],42,0.8329525391745337,[-2.93335403  1.25299785],24,0.8329525391745354,[0.20823872 1.25299788],57,0.8329525391745362,[-0.20823866 -2.82379423],33,0.8329525391745362,[-0.20823866 -2.82379423],24,0.8329525391745362,[-0.20823866 -2.82379423],36,0.8329525391745362,[-0.20823866 -2.82379423],27,0.832952539174537,[-2.93335399 -0.31779846],78,0.832952539174537,[-2.93335399 -0.31779846],45
graphs/new/nodes_12/depth_3//21.gml,0.8201566169257245,[ 2.96568874 -2.8604204 ],44.0,0.8201566169257245,[ 2.96568874 -2.8604204 ],18,0.8201566169257245,[ 2.96568874 -2.8604204 ],39,0.8201566448517816,[ 3.31739353 -1.8519408 ],69,0.8201566448517861,[-0.17580092 -1.28965194],84,0.8201566448517861,[-0.17580092 -1.28965194],42,0.8201566448517861,[-0.17580092 -1.28965194],63,0.8201566448517861,[-0.17580092 -1.28965194],51,0.8201566448517861,[-0.17580092 -1.28965194],33,0.8201566448517861,[-0.17580092 -1.28965194],48
graphs/new/nodes_12/depth_3//22.gml,0.8111556919799106,[2.96830851 0.28112488],28.0,0.8111557108701388,[-0.17331693 -2.86058236],117,0.8111557108701388,[-0.17331693 -2.86058236],18,0.8111557108701388,[-0.17331693 -2.86058236],21,0.8111557108701388,[-0.17331693 -2.86058236],27,0.8111557108701388,[-0.17331693 -2.86058236],39,0.8111557108701388,[-0.17331693 -2.86058236],30,0.8111557108701388,[-0.17331693 -2.86058236],69,0.8111557108701388,[-0.17331693 -2.86058236],18,0.8111557108701388,[-0.17331693 -2.86058236],33
graphs/new/nodes_12/depth_3//23.gml,0.7172720345445053,[-2.04545985  2.72140477],35.0,0.7229294899357217,[1.38934414 2.04165064],18,0.7229294899357362,[-1.75224863 -1.09994207],39,0.7229294899357362,[-1.75224863 -1.09994207],36,0.7229294899357362,[-1.75224863 -1.09994207],45,0.7229294899357378,[ 1.7522486  -0.47085406],66,0.8448803198256805,[ 2.93289405 -2.82658912],33,0.8448803198256805,[ 2.93289405 -2.82658912],54,0.8448803198256805,[ 2.93289405 -2.82658912],57,0.8448803198256805,[ 2.93289405 -2.82658912],36
graphs/new/nodes_12/depth_3//24.gml,0.8532537711397509,[-0.17632066  1.85551926],34.0,0.8532537762410387,[2.96531452 0.28475573],75,0.8532537762410387,[2.96531452 0.28475573],33,0.8532537762410387,[2.96531452 0.28475573],63,0.8532537762410387,[2.96531452 0.28475573],96,0.8532537762410387,[2.96531452 0.28475573],54,0.8532537762410387,[2.96531452 0.28475573],96,0.8532537762410387,[2.96531452 0.28475573],81,0.8532537762410387,[2.96531452 0.28475573],42,0.8532537762410387,[2.96531452 0.28475573],24
graphs/new/nodes_12/depth_3//25.gml,0.77751257460516,[-1.39978777  0.54702758],144.0,0.7775125859050955,[1.74190503 0.54699763],33,0.7775125859050955,[1.74190503 0.54699763],30,0.7775125859050955,[1.74190503 0.54699763],21,0.8596694821047346,[-2.97849584  1.30305863],36,0.8596694821047346,[-2.97849584  1.30305863],69,0.8596694821047587,[-2.97849593 -0.2677377 ],234,0.8596694821047587,[-2.97849593 -0.2677377 ],48,0.8596694821047587,[-2.97849593 -0.2677377 ],15,0.8596694821047587,[-2.97849593 -0.2677377 ],63
graphs/new/nodes_12/depth_3//26.gml,0.8004368507273847,[-2.95259188 -0.29776022],44.0,0.8004368507273847,[-2.95259188 -0.29776022],63,0.8004368507273847,[-2.95259188 -0.29776022],45,0.8004368562818124,[ 3.3305585  -0.29780972],33,0.8004368562818124,[ 3.3305585  -0.29780972],36,0.8004368562818124,[ 3.3305585  -0.29780972],96,0.8004368562818124,[ 3.3305585  -0.29780972],57,0.8004368562818124,[ 3.3305585  -0.29780972],69,0.8004368562818127,[-2.95262684  9.12696819],99,0.8004368562818127,[-2.95262684  9.12696819],39
graphs/new/nodes_12/depth_3//27.gml,0.8252320560996456,[0.17764835 2.85333913],45.0,0.8252320560996456,[0.17764835 2.85333913],42,0.8252320688149445,[-0.17765559  0.28834357],114,0.8252320688149445,[-0.17765559  0.28834357],27,0.8252320688149445,[-0.17765559  0.28834357],57,0.8252320688149445,[-0.17765559  0.28834357],27,0.8252320688149445,[-0.17765559  0.28834357],39,0.8252320688149445,[-0.17765559  0.28834357],33,0.8252320688149445,[-0.17765559  0.28834357],36,0.8252320688149445,[-0.17765559  0.28834357],36
graphs/new/nodes_12/depth_3//28.gml,0.7872860956810437,[1.8040723  0.74352935],37.0,0.7872861122547598,[ 1.80401993 -2.39783325],45,0.8496073313362663,[2.96675239 0.2781453 ],36,0.8496073313362681,[-3.31643303 11.27371954],120,0.8496073313362703,[2.9667523  0.27814527],39,0.8496073313362703,[2.9667523  0.27814527],54,0.8496073313362703,[2.9667523  0.27814527],27,0.8496073313362703,[2.9667523  0.27814527],42,0.8496073313362703,[2.9667523  0.27814527],60,0.8496073313362703,[2.9667523  0.27814527],33
graphs/new/nodes_12/depth_3//29.gml,0.8574299437768234,[2.97125408 0.27658169],39.0,0.8574299572409372,[-0.17039269  3.41822291],45,0.8574299572409372,[-0.17039269  3.41822291],18,0.8574299572409417,[0.17039264 1.29416604],39,0.8574299572409417,[0.17039264 1.29416604],24,0.8574299572409417,[0.17039264 1.29416604],21,0.8574299572409417,[0.17039264 1.29416604],123,0.8574299572409417,[0.17039264 1.29416604],39,0.8574299572409417,[0.17039264 1.29416604],27,0.8574299572409417,[0.17039264 1.29416604],30
graphs/new/nodes_12/depth_3//30.gml,0.719300231881041,[ 1.98920086 -2.94821567],41.0,0.7214752294018041,[ 1.47320917 -1.28995688],48,0.7214752294018041,[ 1.47320917 -1.28995688],30,0.8164031741943244,[-3.30823606  1.84424965],90,0.8164031741943244,[-3.30823606  1.84424965],45,0.8164031741943244,[-3.30823606  1.84424965],33,0.8164031741943244,[-3.30823606  1.84424965],75,0.8164031741943244,[-3.30823606  1.84424965],54,0.8164031741943244,[-3.30823606  1.84424965],42,0.8164031741943244,[-3.30823606  1.84424965],24
graphs/new/nodes_12/depth_3//31.gml,0.7687709223906767,[2.15533716 2.83315242],83.0,0.824318333811483,[-1.74340633 -0.35192476],111,0.8748285333353082,[-0.16735519 -2.86786153],36,0.8748285333353082,[-0.16735519 -2.86786153],60,0.8748285333353082,[-0.16735519 -2.86786153],33,0.8748285333353082,[-0.16735519 -2.86786153],39,0.8748285333353082,[-0.16735519 -2.86786153],36,0.8748285333353082,[-0.16735519 -2.86786153],99,0.8748285333353082,[-0.16735519 -2.86786153],141,0.8748285333353082,[-0.16735519 -2.86786153],45
graphs/new/nodes_12/depth_3//32.gml,0.7772969178798037,[-1.79972291 -0.44348889],36.0,0.7772969250285144,[1.79965345 2.01429889],24,0.8284331266871643,[0.18596787 2.84706075],57,0.8284331266871668,[-0.18596787  1.86532823],39,0.8284331266871668,[-0.18596787  1.86532823],57,0.8284331266871668,[-0.18596787  1.86532823],27,0.8284331266871668,[-0.18596787  1.86532823],24,0.8284331266871668,[-0.18596787  1.86532823],78,0.8284331266871668,[-0.18596787  1.86532823],57,0.8284331266871668,[-0.18596787  1.86532823],54
graphs/new/nodes_12/depth_3//33.gml,0.8144197195049808,[1.76984607 0.41443147],41.0,0.8571908469408736,[-0.16074309  1.83428241],96,0.857190846940875,[-0.160743   -2.87810659],87,0.857190846940875,[-0.160743   -2.87810659],33,0.857190846940875,[-0.160743   -2.87810659],33,0.857190846940875,[-0.160743   -2.87810659],57,0.8571908469408809,[-0.16074304  1.83428244],36,0.8571908469408809,[-0.16074304  1.83428244],90,0.8571908469408809,[-0.16074304  1.83428244],33,0.8571908469408809,[-0.16074304  1.83428244],42
graphs/new/nodes_12/depth_3//34.gml,0.7016001133119706,[-1.35166276 -2.30108659],65.0,0.7016001191882784,[-1.35157256  0.84032979],63,0.7902331789849797,[ 0.1781344  -0.29237516],45,0.7902331789849797,[ 0.1781344  -0.29237516],36,0.7902331789849797,[ 0.1781344  -0.29237516],42,0.7902331789849797,[ 0.1781344  -0.29237516],36,0.7902331789849797,[ 0.1781344  -0.29237516],51,0.7902331789849797,[ 0.1781344  -0.29237516],60,0.7902331789849797,[ 0.1781344  -0.29237516],3,0.7902331789849797,[ 0.1781344  -0.29237516],108
graphs/new/nodes_12/depth_3//35.gml,0.7621233010345232,[-1.75047504 -2.78836143],35.0,0.8194396392050688,[-2.96593764 -0.27927975],30,0.8194396392050688,[-2.96593764 -0.27927975],33,0.8194396392050688,[-2.96593764 -0.27927975],24,0.8194396392050688,[-2.96593764 -0.27927975],27,0.8194396392050688,[-2.96593764 -0.27927975],69,0.8194396392050688,[-2.96593764 -0.27927975],33,0.8194396392050692,[ 2.96593765 -2.8623129 ],33,0.8194396392050746,[0.17565502 1.29151653],171,0.8194396392050746,[0.17565502 1.29151653],60
graphs/new/nodes_12/depth_3//36.gml,0.7967094100294784,[1.75245282 0.33977819],42.0,0.7967094221072202,[-1.75240362 -0.33964418],39,0.8540750812575355,[ 0.16908167 -1.84294148],30,0.8540750812575355,[ 0.16908167 -1.84294148],24,0.8540750812575355,[ 0.16908167 -1.84294148],54,0.8540750812575355,[ 0.16908167 -1.84294148],129,0.8540750812575355,[ 0.16908167 -1.84294148],27,0.8540750812575355,[ 0.16908167 -1.84294148],75,0.8540750812575355,[ 0.16908167 -1.84294148],33,0.8540750812575355,[ 0.16908167 -1.84294148],57
graphs/new/nodes_12/depth_3//37.gml,0.8064870955137743,[1.35756084 1.10306756],47.0,0.8064870992656356,[-1.78400402 -0.46779881],15,0.8064870992656433,[-1.78400391  1.10299739],84,0.806487099265647,[-1.35758872 -1.10299739],90,0.806487099265647,[-1.35758872 -1.10299739],39,0.806487099265647,[-1.35758872 -1.10299739],18,0.8412958002121168,[-0.17443137 -1.28832002],42,0.8412958002121168,[-0.17443137 -1.28832002],66,0.8412958002121168,[-0.17443137 -1.28832002],39,0.8412958002121168,[-0.17443137 -1.28832002],90
graphs/new/nodes_12/depth_3//38.gml,0.7766833711018108,[1.77328462 0.35360762],33.0,0.7766833778173459,[-1.77321399  4.35884702],72,0.7766833778173459,[-1.77321399  4.35884702],27,0.7766833778173459,[-1.77321399  4.35884702],33,0.8317540616538283,[0.16316343 1.30212384],36,0.8317540616538283,[0.16316343 1.30212384],54,0.8317540616538283,[0.16316343 1.30212384],48,0.831754061653837,[2.97842916 1.83946885],42,0.831754061653837,[2.97842916 1.83946885],33,0.831754061653837,[2.97842916 1.83946885],54
graphs/new/nodes_12/depth_3//39.gml,0.7912783723198612,[-1.34206452  2.74688143],29.0,0.8559509457389626,[-0.18107008  0.28511727],30,0.8559509457389626,[-0.18107008  0.28511727],36,0.8559509457389626,[-0.18107008  0.28511727],102,0.8559509457389629,[ 0.18107004 -1.85591362],33,0.8559509457389629,[ 0.18107004 -1.85591362],30,0.8559509457389629,[ 0.18107004 -1.85591362],48,0.8559509457389629,[ 0.18107004 -1.85591362],42,0.8559509457389629,[ 0.18107004 -1.85591362],69,0.8559509457389629,[ 0.18107004 -1.85591362],45
graphs/new/nodes_12/depth_3//40.gml,0.8178147062650445,[-0.18360304  1.86280576],37.0,0.8178147607213627,[-2.95809674 -1.86269539],30,0.8178147607213627,[-2.95809674 -1.86269539],51,0.8178147607213627,[-2.95809674 -1.86269539],45,0.8178147607213627,[-2.95809674 -1.86269539],60,0.8178147607213667,[ 2.95809676 -1.2788973 ],36,0.8178147607213667,[ 2.95809676 -1.2788973 ],63,0.8178147607213672,[0.1834959  2.84969358],30,0.8178147607213757,[ 2.95809678 -1.27889729],36,0.8178147607213757,[ 2.95809678 -1.27889729],33
graphs/new/nodes_12/depth_3//41.gml,0.8440455475480236,[-2.96121525  1.2856281 ],38.0,0.8440455514211052,[0.18035748 1.28566681],51,0.8440455514211052,[0.18035748 1.28566681],24,0.8440455514211078,[0.18035749 2.8564632 ],51,0.8440455514211078,[0.18035749 2.8564632 ],27,0.8440455514211078,[0.18035749 2.8564632 ],30,0.8440455514211078,[0.18035749 2.8564632 ],18,0.8440455514211078,[0.18035749 2.8564632 ],45,0.8440455514211078,[0.18035749 2.8564632 ],33,0.8440455514211078,[0.18035749 2.8564632 ],63
graphs/new/nodes_12/depth_3//42.gml,0.8448312852906665,[-2.96023465  1.28560428],36.0,0.8448312852906665,[-2.96023465  1.28560428],114,0.844831290671753,[ 2.96028205 -1.28558682],84,0.844831290671753,[ 2.96028205 -1.28558682],72,0.844831290671762,[-0.18131069 -2.8563832 ],33,0.844831290671762,[-0.18131069 -2.8563832 ],93,0.844831290671762,[-0.18131069 -2.8563832 ],42,0.844831290671762,[-0.18131069 -2.8563832 ],72,0.8448312906717621,[-2.96028198 -0.28520947],141,0.8448312906717621,[-2.96028198 -0.28520947],39
graphs/new/nodes_12/depth_3//43.gml,0.7616211773540074,[-1.76956223  2.25090102],80.0,0.8451588387202604,[-2.97023304 -0.27226054],30,0.8451588387202725,[-0.17135955 -1.29853582],36,0.8451588387202725,[-0.17135955 -1.29853582],42,0.8451588387202725,[-0.17135955 -1.29853582],33,0.8451588387202725,[-0.17135955 -1.29853582],42,0.8451588387202725,[-0.17135955 -1.29853582],21,0.8451588387202725,[-0.17135955 -1.29853582],51,0.8451588387202725,[-0.17135955 -1.29853582],45,0.8451588387202725,[-0.17135955 -1.29853582],27
graphs/new/nodes_12/depth_3//44.gml,0.7518924487499478,[ 1.37284538 -2.20828984],83.0,0.8407785514660314,[-2.96661231 -1.85300841],30,0.8407785514660314,[-2.96661231 -1.85300841],30,0.8407785514660314,[-2.96661231 -1.85300841],66,0.8407785514660314,[-2.96661231 -1.85300841],27,0.8407785514660314,[-2.96661231 -1.85300841],81,0.8407785514660314,[-2.96661231 -1.85300841],57,0.8407785514660314,[-2.96661231 -1.85300841],48,0.8407785514660314,[-2.96661231 -1.85300841],63,0.8407785514660314,[-2.96661231 -1.85300841],30
graphs/new/nodes_12/depth_3//45.gml,0.834546836914123,[0.18137399 1.28350633],33.0,0.8345468509421068,[0.18143267 1.28345517],24,0.8345468509421068,[0.18143267 1.28345517],24,0.8345468509421068,[0.18143267 1.28345517],30,0.8345468509421068,[0.18143267 1.28345517],33,0.8345468509421068,[0.18143267 1.28345517],72,0.8345468509421089,[-3.32302542  1.85813751],57,0.8345468509421089,[-3.32302542  1.85813751],24,0.8345468509421093,[-2.96015991 -1.85813751],60,0.8345468509421093,[-2.96015991 -1.85813751],63
graphs/new/nodes_12/depth_3//46.gml,0.7738024661977705,[ 1.80242238 -2.34463785],56.0,0.8529195525206738,[ 2.97765117 -1.29681769],54,0.8529195525206738,[ 2.97765117 -1.29681769],66,0.8529195525206738,[ 2.97765117 -1.29681769],30,0.8529195525206738,[ 2.97765117 -1.29681769],54,0.8529195525206738,[ 2.97765117 -1.29681769],45,0.8529195525206738,[ 2.97765117 -1.29681769],39,0.8529195525206738,[ 2.97765117 -1.29681769],69,0.8529195525206738,[ 2.97765117 -1.29681769],27,0.8529195525206738,[ 2.97765117 -1.29681769],45
graphs/new/nodes_12/depth_3//47.gml,0.7782364849753428,[1.75892196 2.31996546],60.0,0.7782365020386808,[ 1.75888269 -0.82124157],51,0.7782365020386808,[ 1.75888269 -0.82124157],18,0.7782365020386808,[ 1.75888269 -0.82124157],93,0.7782365020386808,[ 1.75888269 -0.82124157],60,0.7782365020386818,[1.38270999 0.82124157],42,0.7782365020386818,[1.38270999 0.82124157],111,0.7782365020386818,[1.38270999 0.82124157],51,0.8559556458893764,[-3.30241742  1.83227905],282,0.8559556458893764,[-3.30241742  1.83227905],33
graphs/new/nodes_12/depth_3//48.gml,0.8235270325352303,[-0.16747787  0.26998195],35.0,0.8235270325352303,[-0.16747787  0.26998195],24,0.8235270325352303,[-0.16747787  0.26998195],30,0.8235270325352303,[-0.16747787  0.26998195],30,0.8235270325352303,[-0.16747787  0.26998195],24,0.8235270483893049,[-0.16755564  0.26999687],63,0.8235270483893096,[-2.97403706  2.87159578],123,0.8235270483893096,[-2.97403706  2.87159578],33,0.8235270483893096,[-2.97403706  2.87159578],33,0.8235270483893096,[-2.97403706  2.87159578],24
