path,p_1,p_1_angles,p_2,p_2_angles,p_3,p_3_angles,p_4,p_4_angles,p_5,p_5_angles,p_6,p_6_angles,p_7,p_7_angles,p_8,p_8_angles,p_9,p_9_angles,p_10,p_10_angles
graphs/new/nodes_12/depth_3//0.gml,0.7037037036624209,[ 0.78596829 -0.39024233],0.7677088441422741,[-1.73609841 -2.91842179  0.39702168  2.90911009],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907  0.          0.        ],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907  0.          0.          0.          0.        ],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907  0.          0.          0.          0.          0.          0.        ],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907  0.          0.          0.          0.          0.          0.          0.          0.        ],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],0.8604325156239417,[-2.8998739  -1.14957643  3.0811964  -2.32975003  1.15237191  3.19861907  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],0.9157187817185852,[-1.62605762  1.68405139  1.77233986 -0.15804907  1.47804112  0.10501806  1.24006105 -1.8224226   0.14245971 -0.87893183 -2.9589682  -1.8883028  -1.27879317  1.42322804 -1.05016563 -3.17460225 -0.39005417  1.42236906 -1.67439172  1.68981815]
graphs/new/nodes_12/depth_3//1.gml,0.711538461537889,[-2.35619876  2.79391206],0.7715700805950154,[-1.70596631  0.43663451 -0.297199    0.25682162],0.848922336629994,[ 1.77017354  1.41432254  1.18083601 -1.27101323  1.27621295 -2.99609929],0.9002917540835127,[ 3.25920133  2.74072622 -1.43453275 -1.63586478  1.76989609 -4.17027193 -0.04888767 -0.82066842],0.9002917540835127,[ 3.25920133  2.74072622 -1.43453275 -1.63586478  1.76989609 -4.17027193 -0.04888767 -0.82066842  0.          0.        ],0.9279452112974204,[ 3.03209397  2.03727792 -1.33320107 -2.63098761 -0.01001702 -0.53953344 -2.04245734 -1.21632836 -0.27779536  3.39890111 -0.34494415  0.16372637],0.9287010940413492,[ 1.55869214  3.21810511  1.49154758 -2.54484241  2.90829916 -1.4335185  -2.72151856  2.08019259 -0.04245732 -0.87523781 -2.69059464  0.57716974 -0.03910589 -0.77826536],0.9287010940413492,[ 1.55869214  3.21810511  1.49154758 -2.54484241  2.90829916 -1.4335185  -2.72151856  2.08019259 -0.04245732 -0.87523781 -2.69059464  0.57716974 -0.03910589 -0.77826536  0.          0.        ],0.9287010940413492,[ 1.55869214  3.21810511  1.49154758 -2.54484241  2.90829916 -1.4335185  -2.72151856  2.08019259 -0.04245732 -0.87523781 -2.69059464  0.57716974 -0.03910589 -0.77826536  0.          0.          0.          0.        ],0.9287010940413492,[ 1.55869214  3.21810511  1.49154758 -2.54484241  2.90829916 -1.4335185  -2.72151856  2.08019259 -0.04245732 -0.87523781 -2.69059464  0.57716974 -0.03910589 -0.77826536  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_12/depth_3//2.gml,0.7037037036985417,[-0.78521462  1.15232932],0.7137001334960464,[ 0.87748118 -1.32999231  1.09425078 -0.34493806],0.8577969249752291,[-0.16713626  0.16696343 -2.6901086  -0.24772057 -2.04537493  0.02623997],0.8714427561356054,[-1.68374856  2.4619122  -1.7403555   0.17352445 -1.3540819  -0.44950321 -1.28450924  1.30557067],0.8948689819408941,[-0.16909202 -3.00511775 -2.68606816 -1.06582318 -1.61239649  0.72782758 -0.07110626 -0.74434382 -1.59759589 -0.84286121],0.8948689819408941,[-0.16909202 -3.00511775 -2.68606816 -1.06582318 -1.61239649  0.72782758 -0.07110626 -0.74434382 -1.59759589 -0.84286121  0.          0.        ],0.9349832590518308,[ 0.16978218  1.97977095  1.48345664 -0.07373771  1.60414979  0.60333207 -1.62693974  1.66002104 -4.30137965  2.09632891 -0.04568283  0.67105327  0.38603893  1.40524665],0.9349832590518308,[ 0.16978218  1.97977095  1.48345664 -0.07373771  1.60414979  0.60333207 -1.62693974  1.66002104 -4.30137965  2.09632891 -0.04568283  0.67105327  0.38603893  1.40524665  0.          0.        ],0.9349832590518308,[ 0.16978218  1.97977095  1.48345664 -0.07373771  1.60414979  0.60333207 -1.62693974  1.66002104 -4.30137965  2.09632891 -0.04568283  0.67105327  0.38603893  1.40524665  0.          0.          0.          0.        ],0.9349832590518308,[ 0.16978218  1.97977095  1.48345664 -0.07373771  1.60414979  0.60333207 -1.62693974  1.66002104 -4.30137965  2.09632891 -0.04568283  0.67105327  0.38603893  1.40524665  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_12/depth_3//3.gml,0.6999999999968635,[-2.3562285  -1.64241044],0.8353997641953551,[ 0.15478825 -0.16301628  2.70444104 -2.89885389],0.8353997641953551,[ 0.15478825 -0.16301628  2.70444104 -2.89885389  0.          0.        ],0.8980826075420639,[-1.64125115  2.05233769 -1.7286259  -2.77543542 -0.2750839   1.02512381 -3.09522752  2.43103781],0.9087620957972714,[-0.12508568 -2.5802554   1.63491388  1.47104334 -0.38130073 -1.65022266  1.63317831  2.03535541  2.84994604 -1.34094335],0.9087620957972714,[-0.12508568 -2.5802554   1.63491388  1.47104334 -0.38130073 -1.65022266  1.63317831  2.03535541  2.84994604 -1.34094335  0.          0.        ],0.9087620957972714,[-0.12508568 -2.5802554   1.63491388  1.47104334 -0.38130073 -1.65022266  1.63317831  2.03535541  2.84994604 -1.34094335  0.          0.          0.          0.        ],0.9133390091881078,[-1.71082144 -1.93528507  0.05983578  2.5487659   1.36727573  1.92438963 -1.86589055  1.48980819 -1.51892768 -1.3587727   1.84320472  2.99406359 -2.97228514 -1.75067317 -1.31323562 -1.71427937],0.925908665807228,[ 1.52260771 -1.26264717  1.50181386  0.49128982  1.40280688 -1.3389081  -1.21735458  2.16468036 -1.51440459  1.26095222  3.06297202 -1.15766719  1.49061873 -4.24765379 -2.76249014  2.87956123 -1.62011857  0.07039529],0.925908665807228,[ 1.52260771 -1.26264717  1.50181386  0.49128982  1.40280688 -1.3389081  -1.21735458  2.16468036 -1.51440459  1.26095222  3.06297202 -1.15766719  1.49061873 -4.24765379 -2.76249014  2.87956123 -1.62011857  0.07039529  0.          0.        ]
graphs/new/nodes_12/depth_3//4.gml,0.8151772186465205,[-1.37840798 -3.5407561 ],0.8151772186465205,[-1.37840798 -3.5407561   0.          0.        ],0.8898437174137876,[ 1.59462617  1.31478321  1.70833786 -1.72743778 -0.46143187 -1.36456665],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521  0.          0.        ],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521  0.          0.          0.          0.        ],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521  0.          0.          0.          0.          0.          0.        ],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521  0.          0.          0.          0.          0.          0.          0.          0.        ],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],0.9390257376815848,[-3.03023974 -0.51768621 -2.9178999  -0.16191816 -0.38221976  1.81497266  2.78760862 -1.40856521  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_12/depth_3//5.gml,0.7895061647837273,[  6.07877959 -97.06954531],0.7896470888093211,[ 2.93730382 -1.25084324  1.79780956  1.55155324],0.8793888170422364,[-0.19364714 -1.45014088  0.39217817 -0.37679296  0.27720257 -1.81715005],0.8793888170422364,[-0.19364714 -1.45014088  0.39217817 -0.37679296  0.27720257 -1.81715005  0.          0.        ],0.8793888170422364,[-0.19364714 -1.45014088  0.39217817 -0.37679296  0.27720257 -1.81715005  0.          0.          0.          0.        ],0.8793888170422364,[-0.19364714 -1.45014088  0.39217817 -0.37679296  0.27720257 -1.81715005  0.          0.          0.          0.          0.          0.        ],0.8832844321729442,[-1.38953541  1.77315852 -0.07258845  2.67385489 -1.91167703 -1.94432666  3.21605333 -3.8359861   1.64387309  3.50439446  0.01339601 -2.03104882 -2.0022466   1.80246445],0.8832844321729442,[-1.38953541  1.77315852 -0.07258845  2.67385489 -1.91167703 -1.94432666  3.21605333 -3.8359861   1.64387309  3.50439446  0.01339601 -2.03104882 -2.0022466   1.80246445  0.          0.        ],0.9428644780664728,[ 0.18464117  1.46595264 -0.34516007  0.48988276 -0.19325448 -2.5219932  -3.35340099 -1.32528172 -2.90506374  2.29755864  3.06506987 -2.68553064 -1.19170462 -2.19593354  1.50939538  1.40428927  1.62597847  0.6287402 ],0.9428644780664728,[ 0.18464117  1.46595264 -0.34516007  0.48988276 -0.19325448 -2.5219932  -3.35340099 -1.32528172 -2.90506374  2.29755864  3.06506987 -2.68553064 -1.19170462 -2.19593354  1.50939538  1.40428927  1.62597847  0.6287402   0.          0.        ]
graphs/new/nodes_12/depth_3//6.gml,0.7629825547824983,[-1.79317603 -1.14863965],0.8175717029801101,[-1.99114952 -0.03220961 -1.33593465  3.44227904],0.8175717029801101,[-1.99114952 -0.03220961 -1.33593465  3.44227904  0.          0.        ],0.8175717029801101,[-1.99114952 -0.03220961 -1.33593465  3.44227904  0.          0.          0.          0.        ],0.8175717029801101,[-1.99114952 -0.03220961 -1.33593465  3.44227904  0.          0.          0.          0.          0.          0.        ],0.9207195076568274,[-2.98030507 -0.0916671  -0.31347375 -1.21629459  2.86333711 -0.56064302  0.03780455 -0.65689754  2.37832011  1.60724292 -2.768688   -1.41044756],0.9207195076568274,[-2.98030507 -0.0916671  -0.31347375 -1.21629459  2.86333711 -0.56064302  0.03780455 -0.65689754  2.37832011  1.60724292 -2.768688   -1.41044756  0.          0.        ],0.9207195076568274,[-2.98030507 -0.0916671  -0.31347375 -1.21629459  2.86333711 -0.56064302  0.03780455 -0.65689754  2.37832011  1.60724292 -2.768688   -1.41044756  0.          0.          0.          0.        ],0.9207195076568274,[-2.98030507 -0.0916671  -0.31347375 -1.21629459  2.86333711 -0.56064302  0.03780455 -0.65689754  2.37832011  1.60724292 -2.768688   -1.41044756  0.          0.          0.          0.          0.          0.        ],0.9207195076568274,[-2.98030507 -0.0916671  -0.31347375 -1.21629459  2.86333711 -0.56064302  0.03780455 -0.65689754  2.37832011  1.60724292 -2.768688   -1.41044756  0.          0.          0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_12/depth_3//7.gml,0.802716631048661,[-1.33938044  0.42115263],0.8736606262108569,[ 1.38965639  1.36427665 -1.15391816  1.30137354],0.8736606262108569,[ 1.38965639  1.36427665 -1.15391816  1.30137354  0.          0.        ],0.8736606262108569,[ 1.38965639  1.36427665 -1.15391816  1.30137354  0.          0.          0.          0.        ],0.9025905702476372,[ 0.16277202 -0.2548656   1.55834955 -2.16909747  3.20806809 -2.61434302 -2.64252337  1.62351688  0.57805855  1.76472302],0.920924262036663,[-1.93173696  1.61079769  3.69368336  0.12134392  1.2013392   1.94216776  2.23961611  0.05083707  0.5683682   3.33127191  2.18453681  3.24510877],0.920924262036663,[-1.93173696  1.61079769  3.69368336  0.12134392  1.2013392   1.94216776  2.23961611  0.05083707  0.5683682   3.33127191  2.18453681  3.24510877  0.          0.        ],0.9469476426341448,[-2.99140698 -1.73262608 -1.63027163 -0.45695381  0.04364402  0.34353118  1.17524803  2.66789743  0.05464731 -0.74280693  2.05355102  1.61401846  3.75976864  2.50363557 -3.11254225 -2.34325381],0.9469476426341448,[-2.99140698 -1.73262608 -1.63027163 -0.45695381  0.04364402  0.34353118  1.17524803  2.66789743  0.05464731 -0.74280693  2.05355102  1.61401846  3.75976864  2.50363557 -3.11254225 -2.34325381  0.          0.        ],0.9700668386874226,[ 0.18594808 -0.05205364 -3.45613982  3.63768645  2.89894169 -3.04724009  0.32947721 -0.29229236 -2.83109104  1.31789932  0.2912756   2.96106012 -0.37229728  1.60478508 -2.37764197 -2.41299657  3.12055453 -0.89844196  3.62246523 -1.66478159]
graphs/new/nodes_12/depth_3//8.gml,0.733333333877091,[2.37848945 1.57088329],0.8294772298827375,[ 2.59256113  1.56619709 -2.43126034 -0.26469268],0.846617990889658,[-1.70753636  1.8634601  -2.77047003  1.73024169  1.54626077 -0.28921677],0.846617990889658,[-1.70753636  1.8634601  -2.77047003  1.73024169  1.54626077 -0.28921677  0.          0.        ],0.8906049416751716,[ 1.66951854  2.63777138 -1.43853329  2.71355733 -1.56243526  0.64512968  0.0991564  -1.97300976 -1.28055015 -3.37475018],0.8906049416751716,[ 1.66951854  2.63777138 -1.43853329  2.71355733 -1.56243526  0.64512968  0.0991564  -1.97300976 -1.28055015 -3.37475018  0.          0.        ],0.93073027222609,[-0.10477352 -2.6830251   2.94542302 -1.24477528 -3.48899668 -1.83270609 -2.25982822 -3.14599701 -0.6966388  -0.59429609  0.04850125  0.69960686 -0.11882154  0.43153801],0.93073027222609,[-0.10477352 -2.6830251   2.94542302 -1.24477528 -3.48899668 -1.83270609 -2.25982822 -3.14599701 -0.6966388  -0.59429609  0.04850125  0.69960686 -0.11882154  0.43153801  0.          0.        ],0.93073027222609,[-0.10477352 -2.6830251   2.94542302 -1.24477528 -3.48899668 -1.83270609 -2.25982822 -3.14599701 -0.6966388  -0.59429609  0.04850125  0.69960686 -0.11882154  0.43153801  0.          0.          0.          0.        ],0.93073027222609,[-0.10477352 -2.6830251   2.94542302 -1.24477528 -3.48899668 -1.83270609 -2.25982822 -3.14599701 -0.6966388  -0.59429609  0.04850125  0.69960686 -0.11882154  0.43153801  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_12/depth_3//9.gml,0.7394932362897635,[1.31745833 2.33616679],0.7408703725805525,[-2.20047583  1.65632693 -2.77066444  0.77111543],0.7408703725805525,[-2.20047583  1.65632693 -2.77066444  0.77111543  0.          0.        ],0.8780677800403877,[ 2.97322497  0.16718893  1.00638777 -0.01388932 -0.5551535   1.32495934  1.14120733  0.0165646 ],0.924136287329916,[ 0.14060313  0.66277895  3.10750491  2.2207105  -1.80232416 -1.53906728 -1.76005032  2.6094904  -3.08734246 -2.34057737],0.924136287329916,[ 0.14060313  0.66277895  3.10750491  2.2207105  -1.80232416 -1.53906728 -1.76005032  2.6094904  -3.08734246 -2.34057737  0.          0.        ],0.924136287329916,[ 0.14060313  0.66277895  3.10750491  2.2207105  -1.80232416 -1.53906728 -1.76005032  2.6094904  -3.08734246 -2.34057737  0.          0.          0.          0.        ],0.9318757566859084,[-2.98221072 -1.69207992  1.59882588 -1.60753414 -1.9359146  -1.20242697 -0.67749331 -1.55480303  0.41080596 -2.94960701  0.48767623 -0.11827868 -1.7823893  -2.44892364 -0.00561956 -2.27408473],0.9318757566859084,[-2.98221072 -1.69207992  1.59882588 -1.60753414 -1.9359146  -1.20242697 -0.67749331 -1.55480303  0.41080596 -2.94960701  0.48767623 -0.11827868 -1.7823893  -2.44892364 -0.00561956 -2.27408473  0.          0.        ],0.9692082161084138,[ 3.31178933 -0.09088032  2.75977671  1.09689768 -2.36049447  1.57398195  0.72390169 -3.16423834  1.69666246 -0.58380796 -0.38425462 -0.59831411 -2.91915525 -1.53313738  2.7878832   0.04287592  0.19154861  0.8960074  -0.40708593  1.71876271]
