path,r_1,r_1_angles
graphs/new/nodes_11/depth_3//0.gml,0.8592463698418957,[-1.35563782 -1.73711636 -3.05579733 -3.02957548  1.10547449 -1.0899052   2.82887005 -1.35012348  0.54338163 -0.16010304]
graphs/new/nodes_11/depth_3//1.gml,0.7730595222297012,[-2.36597003  2.35044152  1.48665995 -1.51013046 -3.04784271  2.29619435  2.6114357   2.71475919 -0.16703619 -2.29068587]
graphs/new/nodes_11/depth_3//2.gml,0.7954574044389894,[-0.1779663   0.86378707  2.8228522   0.95017066 -2.35268463  1.59403055 -3.4056982  -0.02372984 -2.21559732 -0.80361604]
graphs/new/nodes_11/depth_3//3.gml,0.8796199480089939,[-2.89448866 -1.12082222 -1.58868689 -2.23620938  3.09116335  3.82058182 -2.79035239 -1.5516712  -1.96509464 -0.79595923]
graphs/new/nodes_11/depth_3//4.gml,0.7694003456296947,[ 0.65854047 -0.01362858 -2.45677889  0.4622246  -3.03215351 -2.49357916 -2.44204418  2.86789936 -1.19320078 -2.86154128]
graphs/new/nodes_11/depth_3//5.gml,0.8201944780248339,[ 0.16291179  2.82610323 -1.81825359 -0.9107087   0.06167935  0.75227239  2.88253168  0.86723176  0.04259386  2.18912182]
graphs/new/nodes_11/depth_3//6.gml,0.914997468886877,[-1.44036167 -0.34929698 -3.25617916 -2.12297381 -1.32903564 -1.92619599 -2.83968226 -1.75818148  1.1207329  -1.7056963 ]
graphs/new/nodes_11/depth_3//7.gml,0.7287894467618186,[ 1.29555316 -1.92918282  3.50642977 -1.0081405   2.51736881  2.30570212  2.54765674  0.52429107 -1.39897369 -1.83194742]
graphs/new/nodes_11/depth_3//8.gml,0.9075017291053847,[-0.18144939  2.56538543  0.05432461 -1.98371247  1.27517585 -3.3510671  -2.69807978 -1.75346407 -1.63571879 -0.3440989 ]
graphs/new/nodes_11/depth_3//9.gml,0.9143734214392976,[-1.35009274  0.01018588 -2.00915566 -0.29658878 -3.08618848 -0.7763083  -0.36435459  1.7287746  -2.58844068 -0.11180105]
graphs/new/nodes_11/depth_3//10.gml,0.8876399026919435,[-1.90185862  0.03239666  1.75380542  2.13627981  1.83377247  0.01559504  1.05956894 -1.10488698  2.84084716  1.84386261]
graphs/new/nodes_11/depth_3//11.gml,0.8818062807899494,[-1.54143124  0.4268021   1.71736106 -0.47849283  0.71374212 -3.15611111 -3.57799575 -0.20307972 -0.46491606  1.73694424]
graphs/new/nodes_11/depth_3//12.gml,0.8587672480237856,[-0.15185313  0.17486984  0.44258278 -0.20749021 -1.65622617 -2.35199304 -0.67578918 -1.5973625  -2.43716388 -2.38945284]
graphs/new/nodes_11/depth_3//13.gml,0.9513031908811248,[-0.12677735  0.50774944  2.88944989  3.30220444  0.41945459 -3.3662269  -1.63819401 -1.58582478  2.06789528  1.43702825]
graphs/new/nodes_11/depth_3//14.gml,0.7228544742878997,[ 0.75098683 -0.5840579   0.50404416 -2.22514781  2.51606765  2.14401321 -2.22052717  1.96836115  0.98841271  1.18933763]
graphs/new/nodes_11/depth_3//15.gml,0.8543575444675356,[-1.40600317 -0.59774065  1.71555584 -1.92521355  1.41337875  0.3598805  -0.27914653  0.08186909 -0.29192567  0.0721404 ]
graphs/new/nodes_11/depth_3//16.gml,0.9341502542849276,[ 0.10538392  2.72815687  0.27037315  3.75127784 -3.18196312  2.12697408 -2.70976219 -4.13206557 -0.03854498  3.91614429]
graphs/new/nodes_11/depth_3//17.gml,0.9007973858376276,[ 1.73411899  2.95268159 -0.32452963 -0.23089782  0.13777699  0.47724113 -1.72554019 -2.77797486  2.83239592 -2.92688157]
graphs/new/nodes_11/depth_3//18.gml,0.913178258544087,[ 0.15204949 -1.73282903 -1.7768167  -1.640931    3.08609673  1.50090423 -1.81475793  2.63904521  0.06056327 -0.77938487]
graphs/new/nodes_11/depth_3//19.gml,0.8910708987239119,[ 1.42560844  2.35222234 -0.06176216 -0.75114358 -2.95440329 -3.92734881 -1.83629784 -0.45774304 -3.07709137 -0.76959781]
graphs/new/nodes_11/depth_3//20.gml,0.7910621149024399,[ 1.36289069 -3.28339676 -2.74179498 -2.11988172 -0.49899327 -3.00544181  0.37102851  0.36963776  3.0535691  -4.30216693]
graphs/new/nodes_11/depth_3//21.gml,0.8581989723759591,[-1.77380405 -1.37724874 -2.93902026  2.68429462 -2.9163424  -1.46127524  0.27656938 -1.56038524  0.92827364  1.81848655]
graphs/new/nodes_11/depth_3//22.gml,0.9203464142045781,[-1.53284689  1.44714045  1.68607239 -0.49464163 -2.86956022  1.39131242 -0.45869029  1.73804063  2.13446153  1.5328108 ]
graphs/new/nodes_11/depth_3//23.gml,0.8910913798438844,[ 1.53544335 -2.66364234 -1.69712933  0.43824133 -0.25814255  1.96062854  2.8399927  -2.90623509  1.60359568  3.13414263]
graphs/new/nodes_11/depth_3//24.gml,0.7654664889230215,[-0.18151806 -0.79968442  1.25895841  2.42371452 -1.51833023 -2.71806142 -2.45111291 -1.26975882 -1.13858322  2.59816311]
graphs/new/nodes_11/depth_3//25.gml,0.9235603009021007,[-2.94897496 -3.28795971  2.5986968   1.1452915   1.64795973  0.73519567 -1.64377107  2.28464437  1.57371627 -0.7536717 ]
graphs/new/nodes_11/depth_3//26.gml,0.9087320628520105,[-3.02921956 -0.44664061  1.33257152 -1.55044194 -1.0870767  -3.53631213  0.29854571  2.98225011  2.67261611  1.67856021]
graphs/new/nodes_11/depth_3//27.gml,0.7930187379862167,[-2.53436324 -0.76454417 -1.20366147  0.35975411  1.64075414 -3.11307155  2.39484399 -2.3421856  -2.45915215  2.08174044]
graphs/new/nodes_11/depth_3//28.gml,0.9290267423866426,[ 1.55730181 -0.04431095 -1.76019167 -0.37160163 -0.93750934  1.57196221  0.98384405 -0.75668315 -0.36891105 -1.36048345]
graphs/new/nodes_11/depth_3//29.gml,0.8838078418376271,[-1.37996609  1.4128774  -0.41541151 -1.74480063  0.16102319 -1.11680737 -1.81286217  2.63854788 -3.07922482 -2.29430098]
graphs/new/nodes_11/depth_3//30.gml,0.9201982695456062,[ 0.13798972  1.18073236 -0.45239099 -3.16307248 -1.63206316  1.58289842 -0.77413734  1.26342403  0.32517954  1.38273293]
graphs/new/nodes_11/depth_3//31.gml,0.8787472151070481,[ 2.10447038 -1.55609059 -0.73513648  1.38676908 -2.59478743 -3.25928038  1.42367623 -1.92518789  1.3347333  -0.13055632]
graphs/new/nodes_11/depth_3//32.gml,0.7606718990347252,[ 1.35752748 -0.49123172 -0.57619449  1.12404643 -0.29560344  1.83298006  2.64372836  3.16116666  2.35807591 -1.91681008]
graphs/new/nodes_11/depth_3//33.gml,0.8765524685635016,[-1.63290341 -1.68519946  1.42118664  3.27334234  0.44063112 -0.33142734  1.48538497 -0.03691893 -1.14402379  2.92225008]
graphs/new/nodes_11/depth_3//34.gml,0.8934095555407993,[-1.71139106  1.51240098 -0.02298501 -1.63591    -1.26437366 -3.51524822 -1.35544141  3.21134508 -1.48301199 -1.79854335]
graphs/new/nodes_11/depth_3//35.gml,0.9249011824735756,[ 0.10430326  1.10397758 -2.92101309  1.20755543 -2.82909305 -1.71137935 -0.58919097  0.93696968  0.03113844  0.75470383]
graphs/new/nodes_11/depth_3//36.gml,0.7491001302979793,[-0.25584217  0.33042405  0.1835143   0.58167289  2.30304736  0.35210355 -1.41200682 -2.3850073  -1.37854444 -3.55184105]
graphs/new/nodes_11/depth_3//37.gml,0.9132919974314362,[-0.1610876   1.71596127 -1.55628946  2.4956541   0.01007285 -2.47555216  2.03139277  2.03782929  3.07885339 -2.34399023]
graphs/new/nodes_11/depth_3//38.gml,0.9001013819731294,[ 1.27413031  2.43301614  0.01154884  2.31622139 -1.13268354  1.40272279  2.71338518  0.17939206 -1.0456137   1.51851003]
graphs/new/nodes_11/depth_3//39.gml,0.8906350857712223,[ 1.79975184 -0.30659728 -1.66465953 -1.76560868 -1.46186858  0.35241934  1.06397972 -1.29938704 -1.88029116  3.03832043]
graphs/new/nodes_11/depth_3//40.gml,0.9086539043191325,[-2.99667264 -2.09463739  0.2668982  -1.76814922  1.14484191  0.36968754  1.50592437 -2.95157602 -1.50212947 -0.34669261]
