path,p_1_angles,p_2_angles,p_3_angles,p_4_angles,p_5_angles,p_6_angles,p_7_angles,p_8_angles,p_1,p_1_nfev,p_2,p_2_nfev,p_3,p_3_nfev,p_4,p_4_nfev,p_5,p_5_nfev
graphs/main/nodes_9/depth_3/803.gml,[-1.31909105  1.15233917],[ 0.25825899 -0.14042828 -0.69182446  0.31786195],[-0.16195798  0.38934744 -0.62313349  1.53263543  0.23201426 -1.30689463],[-0.16195798  0.38934744 -0.62313349  1.53263543  0.23201426 -1.30689463  0.          0.        ],[-0.16195798  0.38934744 -0.62313349  1.53263543  0.23201426 -1.30689463  0.          0.          0.          0.        ],[-0.62473969 -0.31067013  1.47120542  1.00431628 -0.33525126  1.04728591  1.49142302 -0.14912826 -0.31195033  0.08952723 -1.0168002   0.0672415 ],[-0.89066478 -1.42349914 -0.98262536  1.39391602  0.32163905  0.82678654 -1.33922881  0.56862411 -0.28274493 -0.73962575  1.06158098 -0.73827977  0.17388396  0.57418347],[-1.04434722 -0.60383446 -0.06851021  1.55732429 -0.40949925 -0.62766072  1.02996501  0.42699673  0.94900148  0.49737435  0.91059388 -0.38785466 -0.67728416  0.15722151 -0.19049638  1.08802718],0.71089140105022,31,0.8102973511419077,88,0.856267671365397,416,0.856267671365397,298,0.856267671365397,301
graphs/main/nodes_9/depth_3/804.gml,[ 0.36168951 -0.22173351],[-0.25720637  0.32496119 -0.82370335  0.14803849],[ 0.25209936 -0.37494864  0.38234854 -0.34194117  1.17713106 -1.48038699],[ 0.25209936 -0.37494864  0.38234854 -0.34194117  1.17713106 -1.48038699  0.          0.        ],[ 0.25209936 -0.37494864  0.38234854 -0.34194117  1.17713106 -1.48038699  0.          0.          0.          0.        ],[ 1.34163193 -0.18449178  1.29380929 -1.36657868 -0.59572032 -1.2372302  -0.48579398  1.29710847 -0.01199198  0.84998502  0.18762475 -0.79985193],[ 0.00439654 -1.54493131 -1.49339616  0.59916276  0.64126938  0.72429672  0.58393161  0.10286782  0.12838919  0.7326265  -1.0825518  -0.95338352  0.31041192 -1.24754017],[-0.00767535 -0.27434395  0.91286649  0.65251346  1.51642948 -0.34647893  1.3499325   0.92880283 -1.31600898  1.41915701  1.31135116  0.53850939  1.03110223  0.9919819   0.59152196 -0.15392212],0.7456216425267903,34,0.781148959221566,142,0.8415559716201744,175,0.8415559716201744,298,0.8415559716201744,415
graphs/main/nodes_9/depth_3/805.gml,[ 1.32828105 -1.2099277 ],[-0.01370426  0.7739099   0.25733657 -0.08399479],[-1.43227519  1.0959889   0.06336633  0.29327113  1.04538912 -1.37001762],[-1.54149003  0.44209632 -1.42755508  1.20681763  0.30753503  1.29209628  0.78322501  0.01419242],[ 1.15847013  0.03423019  1.29486199 -1.57793938  0.5468142   0.4722174  -0.28348053  0.83687719  0.08240654  1.08264423],[-0.75953584  1.39505956 -0.53379421  1.55609568  1.32824513 -1.55836891 -0.53225928 -0.47594889  0.50042256  1.22280581 -1.20332142  1.4839612 ],[ 0.21595035  0.66814934 -1.18039283  0.61715507  0.85034344 -1.46839993  1.12845967 -1.30646866 -0.25033336 -0.22108923  0.78447697  1.07455018  1.1785347  -0.70304748],[ 0.04162443  0.39380387  1.35665564  0.73768732 -1.13385312 -1.47040113  0.31819309  1.24388794  1.05919717 -1.44222857 -0.49905    -1.29918489  0.6251743  -0.89863567  1.53477219 -1.18736426],0.6830199132678677,34,0.718648572281515,71,0.7386246970871663,130,0.8290129751426549,326,0.8465765385370236,605
graphs/main/nodes_9/depth_3/806.gml,[-0.33894396  0.16779601],[ 1.5603888  -0.47384085 -1.34605528  1.31936292],[-1.16767511 -1.64546056  1.27307727  1.43656066 -0.33518697 -1.31673934],[-1.16767511 -1.64546056  1.27307727  1.43656066 -0.33518697 -1.31673934  0.          0.        ],[-1.16767511 -1.64546056  1.27307727  1.43656066 -0.33518697 -1.31673934  0.          0.          0.          0.        ],[ 0.10334504  0.53807373 -0.01424042 -0.00854558  0.8131488  -0.2928689  -0.65653304 -0.4336364   0.45391106  0.98027407 -0.27096273 -0.55599549],[ 1.01593358 -1.08331794 -1.0671773   1.55425757 -1.30475614 -0.97282414 -1.08882252 -0.72523912  1.5527616  -0.39706195  0.91468249  0.68651731 -0.3227723   0.48466175],[ 0.28222445 -0.50409428  1.01951284 -0.20838194 -1.1377898  -0.19496278 -0.97405421 -0.69155749  1.51489008 -0.20895492  0.61349442 -0.14623727  0.58185635  0.35229274 -1.4233162  -0.22333866],0.7910533178450039,46,0.8372805590777259,143,0.8639062956361762,219,0.8639062956361762,238,0.8639062956361762,225
graphs/main/nodes_9/depth_3/807.gml,[-0.28303806  0.33366291],[ 0.72014782  1.56028439 -0.9471641   0.37159771],[ 0.72014782  1.56028439 -0.9471641   0.37159771  0.          0.        ],[-0.50821891  0.01000024  0.28547477 -0.90359041  1.41141764 -1.32574943 -1.25903359  1.19823289],[ 0.72194838  0.0394945  -0.85994368  0.52589926 -0.21946938  0.27652635  1.06081711  0.00252409 -0.7366485  -0.22080619],[ 0.01154882  0.63927804  0.4933802  -0.44079153 -1.22740983  1.50037562 -0.61520916  0.17751695  0.14047012  1.07008356  0.30630164 -0.97420305],[ 0.74580991  0.89029183 -1.37754675 -1.56320423  1.36366217  0.40726351  0.61624833 -1.46530802  0.65372157 -0.00450998 -0.68119532  1.17129078  0.48706125 -0.02148495],[ 0.79055635  1.15325953  0.621588   -0.46046515 -0.28543244 -1.33962299  1.28381464 -1.22519376  1.19213838 -0.06575673  0.60043644  1.25339778  0.6107374  -0.47570199 -0.26718254 -0.95347347],0.7970090700003212,35,0.7976303009687091,106,0.7976303009687091,174,0.8098416601962544,328,0.8642648563591582,415
graphs/main/nodes_9/depth_3/808.gml,[ 0.11753906 -0.31030412],[0.06335084 0.86410334 0.2259992  1.28366805],[ 0.82657574 -0.05382118 -0.62874365  1.41078605 -0.58678496  0.24354556],[ 0.82657574 -0.05382118 -0.62874365  1.41078605 -0.58678496  0.24354556  0.          0.        ],[ 0.82657574 -0.05382118 -0.62874365  1.41078605 -0.58678496  0.24354556  0.          0.          0.          0.        ],[ 0.78915335  1.089348   -1.03138545  0.75632777  0.79581234 -1.42968498 -1.43900769 -0.3077714   1.4126235   1.47307422 -1.46884598  0.25136968],[-0.81556381  0.26519674 -0.58448149  0.6777923  -1.51072403  1.26933229  1.31955898 -1.33461016  1.53778874  0.28293289  1.47141191 -0.2535328   0.75368307  0.52884501],[-0.77154017  1.47633699  0.999678    0.73047683  1.55111109 -1.2568088  -1.18936707 -0.69266071  0.70242306 -0.93793712 -0.91416904 -0.80257338  0.46520734  1.30955279  1.28481811  0.7294002 ],0.8575526619303547,46,0.8751854613844634,84,0.8950953453117602,197,0.8950953453117602,298,0.8950953453117602,681
graphs/main/nodes_9/depth_3/809.gml,[-0.29340481 -1.333713  ],[-0.29340481 -1.333713    0.          0.        ],[-1.46969658  1.57786692  0.03682307 -0.1107834   1.19384985 -1.27370223],[-0.12176584  0.4231607  -0.26333932  0.34126848 -0.35157479 -1.09367787  0.1015306   1.32404268],[-0.12176584  0.4231607  -0.26333932  0.34126848 -0.35157479 -1.09367787  0.1015306   1.32404268  0.          0.        ],[-1.08431235  1.39605656  1.32768082 -0.4458914  -1.01825282  1.34629785 -0.05908439  1.04838519  0.14549473  0.80242599  0.78455368  0.54452983],[-0.58509949 -1.34661612  0.65825471  0.13081817  0.10821312 -1.20453088 -0.92720928 -0.93265659  0.52572836 -0.97180683 -0.46677665 -1.56916153 -1.08322561 -1.45848057],[-0.10099388  1.17249096  0.64429082 -1.07740564 -1.2059571  -1.25948045  0.64945137  0.88505067  0.21228335  0.05000302 -0.38572273 -0.1213488   1.47398834 -1.02844709  0.61543892  0.1311547 ],0.7989172089230201,45,0.7989172089230201,106,0.8154251118565976,219,0.9032945252996658,507,0.9032945252996658,377
graphs/main/nodes_9/depth_3/810.gml,[-0.16139318 -1.24595972],[-1.23551225  0.0532351   1.46806861  1.27604292],[-1.23551225  0.0532351   1.46806861  1.27604292  0.          0.        ],[ 0.06235755  1.00999879  0.15244544 -0.21988146 -1.00320694 -0.03088487  1.26258989  1.40148826],[ 0.19670551 -0.98472499 -0.04111595 -0.86513977 -0.66599137  1.5983241  -1.59450426 -0.06568786 -1.41091449  1.67841424],[-1.20863874 -1.43695273  1.42148347  0.74698372  1.45491564 -0.13215491 -0.10827122 -1.16935082 -0.57211141  1.19864444 -1.12829517  0.41791749],[-0.32055733  0.51620643 -1.26224463  0.11594059 -0.43944489 -1.12614616  1.36507308 -0.75995994  1.45306493 -0.99876365  0.58219596  0.3220212   1.159323    1.14310144],[-0.66549833 -1.13022774 -1.49594581  0.96648666 -0.74346164  0.88486982  1.50346405  0.58844735 -1.3039096   0.25304751 -1.17596245 -0.81767499  0.26153159  1.16833752  0.6610599   1.26747639],0.8614369328599994,51,0.8698125721826133,158,0.8698125721826133,197,0.9022657547243196,268,0.9196304439568378,869
graphs/main/nodes_9/depth_3/811.gml,[ 1.32645712 -0.41742505],[-1.45690278  0.7450785  -1.39641471  1.32832057],[-0.20043953  0.19931118  0.58272504 -1.16612041 -0.10718875 -0.68237169],[-0.2788764   0.71543004  0.0680153   0.95673947  0.60445939 -0.18371037 -0.66571257 -1.39492189],[-0.2788764   0.71543004  0.0680153   0.95673947  0.60445939 -0.18371037 -0.66571257 -1.39492189  0.          0.        ],[-0.60880814 -1.14005246 -1.03821505 -0.77457438 -0.71391725 -0.04566155  0.73493264 -1.50580863 -0.40022479  1.1927042   1.07608373  0.01907607],[ 0.72635502  0.74187401  1.13801324  1.13776298  0.34280692  0.04058875 -1.25351746 -0.00283572 -0.88011654  0.22304498 -1.02406767 -0.86624483 -0.06728391 -0.75381669],[-0.72170296  0.70912958  0.8125133  -0.22273289 -0.51748606  0.65199565  1.12572632 -1.25151725  0.91724106  1.54447665 -1.49701508  0.1369556  -0.847528   -1.16881507  1.51722395 -1.09610887],0.7127627954907791,34,0.7626644913202977,152,0.844255768959263,325,0.8484809601926622,388,0.8484809601926622,491
graphs/main/nodes_9/depth_3/812.gml,[ 1.39726769 -1.09567691],[0.22085372 1.4009513  0.10505353 1.39175934],[-1.45425133 -0.33549722  1.22293811  0.34081325  1.61580197 -0.17938171],[ 1.52259713  0.29975121 -1.75366454  1.3089825   0.04464343  0.58270336 -0.31353943  0.21387397],[ 1.52259713  0.29975121 -1.75366454  1.3089825   0.04464343  0.58270336 -0.31353943  0.21387397  0.          0.        ],[-0.75703823  0.36472058 -1.36337875 -0.94497006 -0.9732337   0.88006315  1.5465876   0.17285639 -1.12901621 -0.81361315 -0.17901366  0.94870922],[-0.85658095  1.22394483  1.4052265  -1.05092116 -1.52555272  0.66877618 -1.20276016  0.27302247 -0.60353978 -0.5820066   0.43682158 -1.01497771 -0.5868236   1.35585052],[ 0.52876577 -0.01774339  1.45037798  0.33092956  1.09096498  0.95529388  0.40992738 -0.51632714  0.29733425  0.58993307 -0.30504196 -0.7469794  -0.76911528  1.33438493  0.90275485  1.36695438],0.7887330817173638,34,0.8407587868563695,105,0.8660741327331724,129,0.8941334636594435,448,0.8941334636594435,377
