path,r_1,r_1_angles,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_9/depth_3//0.gml,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],750,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],795,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],765,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],630,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],705,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],1395,0.9040087405709568,[ 3.01040326 -2.74739813 -0.2778317   1.86400279 -1.45494518 -3.08072874 -0.09094751  2.88569505 -3.48261001 -0.03692423  3.44290835  0.17820204  1.25645338 -1.37582172],1920,0.9171700686385608,[ 0.12282416 -1.99108546 -1.29708478 -1.41166732  1.55625308 -3.44066542  1.80327792  0.0430638  -3.33822623  2.97416681  1.89835658 -2.55443151  3.10008968 -0.81549017],1905,0.9171700686385608,[ 0.12282416 -1.99108546 -1.29708478 -1.41166732  1.55625308 -3.44066542  1.80327792  0.0430638  -3.33822623  2.97416681  1.89835658 -2.55443151  3.10008968 -0.81549017],4932
graphs/new/nodes_9/depth_3//1.gml,0.9280328678877102,[-1.76676486  3.29532196  0.37974795  1.14767615  3.29695206  0.6825362  -2.60566297  1.57538841  1.00685217 -0.40343611 -1.42817068  1.19482578 -1.16049521 -0.14915696],0.93774413480408,[ 0.12356507 -3.53099025 -1.27578161  2.23225653  0.06839645 -1.82147068 -0.12675832 -0.54329599 -1.42942037  2.14986497  3.10141688  2.25159385  0.5060463  -3.27830034],2895,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],1980,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],1635,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],2847,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],1890,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],1575,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],825,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],2805,0.9382604682033884,[-1.70389039  2.00300631 -3.08009954  1.23312595  1.94074754  2.00481625 -3.19391729  2.3079813   0.50074424  2.15860743  3.09692208  2.36198494 -2.10929434 -3.11385463],1425
graphs/new/nodes_9/depth_3//2.gml,0.9602712312901868,[ 1.45100148  2.852747    3.32230323 -3.4123485   1.30867444 -1.10559141 -0.3014936   1.87248373 -1.44271611  0.11900299 -2.03445205  1.84036912  2.74069018 -2.9948157 ],0.9602712312901868,[ 1.45100148  2.852747    3.32230323 -3.4123485   1.30867444 -1.10559141 -0.3014936   1.87248373 -1.44271611  0.11900299 -2.03445205  1.84036912  2.74069018 -2.9948157 ],2205,0.9602712312901868,[ 1.45100148  2.852747    3.32230323 -3.4123485   1.30867444 -1.10559141 -0.3014936   1.87248373 -1.44271611  0.11900299 -2.03445205  1.84036912  2.74069018 -2.9948157 ],1260,0.9602712312901868,[ 1.45100148  2.852747    3.32230323 -3.4123485   1.30867444 -1.10559141 -0.3014936   1.87248373 -1.44271611  0.11900299 -2.03445205  1.84036912  2.74069018 -2.9948157 ],1455,0.9604537441000308,[-0.22603282  0.09325512  0.40447077  1.15860106  0.28791255 -0.34837665  0.79247743  1.51217265  2.84225537  0.87401506 -3.06380253 -0.27801708  3.00597155 -2.38486279],1575,0.9604537441000308,[-0.22603282  0.09325512  0.40447077  1.15860106  0.28791255 -0.34837665  0.79247743  1.51217265  2.84225537  0.87401506 -3.06380253 -0.27801708  3.00597155 -2.38486279],1290,0.9604537441000308,[-0.22603282  0.09325512  0.40447077  1.15860106  0.28791255 -0.34837665  0.79247743  1.51217265  2.84225537  0.87401506 -3.06380253 -0.27801708  3.00597155 -2.38486279],1245,0.9604537441000308,[-0.22603282  0.09325512  0.40447077  1.15860106  0.28791255 -0.34837665  0.79247743  1.51217265  2.84225537  0.87401506 -3.06380253 -0.27801708  3.00597155 -2.38486279],1770,0.9604537441000308,[-0.22603282  0.09325512  0.40447077  1.15860106  0.28791255 -0.34837665  0.79247743  1.51217265  2.84225537  0.87401506 -3.06380253 -0.27801708  3.00597155 -2.38486279],1710,0.9604537441000308,[-0.22603282  0.09325512  0.40447077  1.15860106  0.28791255 -0.34837665  0.79247743  1.51217265  2.84225537  0.87401506 -3.06380253 -0.27801708  3.00597155 -2.38486279],1440
graphs/new/nodes_9/depth_3//3.gml,0.9024058460919712,[ 2.99939838  2.30698241  1.75034144  0.00799797  1.44261831 -0.50332164 -2.70411806  2.09452203 -2.33142724  0.0096414  -2.20630885 -1.59272655  1.31979503  3.85307712],0.9498124222476284,[ 3.27396181  2.65430171 -1.47283735 -1.65323758 -1.42377005 -2.00688123  0.26363414 -1.9294834   3.45949234 -1.80804683  1.19256441  0.02753838 -0.39496893 -3.08081715],1590,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],2025,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],2265,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],1605,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],1650,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],2370,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],1320,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],1410,0.9745578034370184,[-2.97091534 -1.66990841 -0.40698844 -0.45458143  0.06521201 -0.58246041 -0.28746333  1.9300771   2.87712704 -2.82258551 -3.45368213  1.75338985  2.05515212 -3.13172678],1125
graphs/new/nodes_9/depth_3//4.gml,0.793505820425385,[-2.90184663  2.22664672 -0.64420494  0.87554971  2.80939555 -1.60901405  1.91247186 -0.7918962  -2.09495069 -2.44306315  2.56361246  2.64635359 -2.15711453  0.19088166],0.9277888234970928,[-1.25632898  1.9914154   0.0387494  -1.03430248 -0.06002981  0.78199513 -2.24906183  4.2552635  -3.06803209  0.78014478 -0.48580622  0.15492844  1.11815337 -1.6922581 ],2865,0.9323911374116488,[ 1.55966297 -2.42021714 -1.76788297 -2.99941962 -2.71657611 -0.36701025  0.82548915 -3.16750939  2.6475451   2.91871474  2.03107694 -1.43995538  0.51615373  1.71492453],2370,0.9323911374116488,[ 1.55966297 -2.42021714 -1.76788297 -2.99941962 -2.71657611 -0.36701025  0.82548915 -3.16750939  2.6475451   2.91871474  2.03107694 -1.43995538  0.51615373  1.71492453],2865,0.9323911374116488,[ 1.55966297 -2.42021714 -1.76788297 -2.99941962 -2.71657611 -0.36701025  0.82548915 -3.16750939  2.6475451   2.91871474  2.03107694 -1.43995538  0.51615373  1.71492453],1245,0.9532021880681816,[-2.95502926  3.00172369 -1.90315451  1.24111705 -1.81910771  0.35153596 -0.30767729  3.40729726 -0.47231862  2.46410342  3.19422262 -3.79763066 -2.14178299  1.43090218],2145,0.9532021880681816,[-2.95502926  3.00172369 -1.90315451  1.24111705 -1.81910771  0.35153596 -0.30767729  3.40729726 -0.47231862  2.46410342  3.19422262 -3.79763066 -2.14178299  1.43090218],1125,0.9532021880681816,[-2.95502926  3.00172369 -1.90315451  1.24111705 -1.81910771  0.35153596 -0.30767729  3.40729726 -0.47231862  2.46410342  3.19422262 -3.79763066 -2.14178299  1.43090218],975,0.9532021880681816,[-2.95502926  3.00172369 -1.90315451  1.24111705 -1.81910771  0.35153596 -0.30767729  3.40729726 -0.47231862  2.46410342  3.19422262 -3.79763066 -2.14178299  1.43090218],3945,0.9532021880681816,[-2.95502926  3.00172369 -1.90315451  1.24111705 -1.81910771  0.35153596 -0.30767729  3.40729726 -0.47231862  2.46410342  3.19422262 -3.79763066 -2.14178299  1.43090218],2040
graphs/new/nodes_9/depth_3//5.gml,0.7557469847938272,[ 2.81774935 -1.38390985  0.21868653 -2.24910784  0.75060559  2.9125112  -0.73875344 -3.05490254  2.40609649  0.74006531 -1.53584164  0.93525687  0.37080641 -2.73260128],0.8766221126816847,[-2.9824843  -0.46069829  3.57944421  0.30260005  2.81386714  1.47136118 -2.91690891  1.00287766  1.62268036 -1.81719274 -3.04455745 -1.46709893  2.93914559  0.15231159],2355,0.8800901923280505,[-1.45268366 -2.88971722 -0.3462644  -1.44479678 -1.51946265 -2.56167014 -2.22451875  1.35683375  0.04713952 -1.33822108 -1.30438372  0.21280906 -2.60944196 -1.76197126],1635,0.898538635391737,[-0.2837141   1.40427132 -1.46337355 -1.38200545  1.72857664  0.70458929 -2.83559685  1.36695603 -0.46360647 -1.2782823  -2.07946809 -3.07986011  1.64550653 -2.91248236],1725,0.898538635391737,[-0.2837141   1.40427132 -1.46337355 -1.38200545  1.72857664  0.70458929 -2.83559685  1.36695603 -0.46360647 -1.2782823  -2.07946809 -3.07986011  1.64550653 -2.91248236],2715,0.898538635391737,[-0.2837141   1.40427132 -1.46337355 -1.38200545  1.72857664  0.70458929 -2.83559685  1.36695603 -0.46360647 -1.2782823  -2.07946809 -3.07986011  1.64550653 -2.91248236],2040,0.913796226923587,[-0.28931892  2.83908436  0.75941207 -0.01539617 -0.64499629 -2.22697452  2.75858063 -4.28010575 -1.31983178 -0.01184422  0.94961599 -1.38485264 -2.65906736  3.01199747],1680,0.913796226923587,[-0.28931892  2.83908436  0.75941207 -0.01539617 -0.64499629 -2.22697452  2.75858063 -4.28010575 -1.31983178 -0.01184422  0.94961599 -1.38485264 -2.65906736  3.01199747],1470,0.913796226923587,[-0.28931892  2.83908436  0.75941207 -0.01539617 -0.64499629 -2.22697452  2.75858063 -4.28010575 -1.31983178 -0.01184422  0.94961599 -1.38485264 -2.65906736  3.01199747],1290,0.939241856101888,[ 2.9120264  -1.46341536 -2.72239727  1.11915801  1.00272969 -1.55702785 -0.72290149 -3.55236352  0.34079035  1.1831287   0.38253258 -0.18213939 -0.50119379 -1.44844829],1260
graphs/new/nodes_9/depth_3//6.gml,0.9474554600894184,[ 1.80141023 -1.72890837 -0.38743739  0.49969156  1.40939819  0.48015167 -1.49398052 -1.20770437 -0.05858802  0.70806094  2.94525711  1.82734617  1.26311473 -2.94216456],0.9474554600894184,[ 1.80141023 -1.72890837 -0.38743739  0.49969156  1.40939819  0.48015167 -1.49398052 -1.20770437 -0.05858802  0.70806094  2.94525711  1.82734617  1.26311473 -2.94216456],885,0.9659706067367616,[-3.26538962  2.07125514 -0.30272942  3.98297471  0.06909714  1.15886331  0.4616073   1.51535386 -0.17419615  0.08598575 -0.70234234 -1.3160195  -0.343737   -1.42047529],2310,0.9659706067367616,[-3.26538962  2.07125514 -0.30272942  3.98297471  0.06909714  1.15886331  0.4616073   1.51535386 -0.17419615  0.08598575 -0.70234234 -1.3160195  -0.343737   -1.42047529],3000,0.9677841719258362,[-2.82887775  0.02630265 -0.51807263  1.64834712 -2.7713355   1.14554882  0.28597235 -2.67488214 -0.03970292  2.28074566  3.49160668  1.35074743  0.33106839 -1.70092691],3750,0.9677841719258362,[-2.82887775  0.02630265 -0.51807263  1.64834712 -2.7713355   1.14554882  0.28597235 -2.67488214 -0.03970292  2.28074566  3.49160668  1.35074743  0.33106839 -1.70092691],990,0.9677841719258362,[-2.82887775  0.02630265 -0.51807263  1.64834712 -2.7713355   1.14554882  0.28597235 -2.67488214 -0.03970292  2.28074566  3.49160668  1.35074743  0.33106839 -1.70092691],2310,0.9677841719258362,[-2.82887775  0.02630265 -0.51807263  1.64834712 -2.7713355   1.14554882  0.28597235 -2.67488214 -0.03970292  2.28074566  3.49160668  1.35074743  0.33106839 -1.70092691],1395,0.9677841719258362,[-2.82887775  0.02630265 -0.51807263  1.64834712 -2.7713355   1.14554882  0.28597235 -2.67488214 -0.03970292  2.28074566  3.49160668  1.35074743  0.33106839 -1.70092691],2385,0.9677841719258362,[-2.82887775  0.02630265 -0.51807263  1.64834712 -2.7713355   1.14554882  0.28597235 -2.67488214 -0.03970292  2.28074566  3.49160668  1.35074743  0.33106839 -1.70092691],1410
graphs/new/nodes_9/depth_3//7.gml,0.9343858569676864,[-2.93562737  0.4021687   3.06555912 -0.9835707   0.45338881  2.02717257 -1.10485451 -0.00598544 -2.09920026  3.84997276  0.42391705  2.90050938 -2.72311549  2.99213949],0.9343858569676864,[-2.93562737  0.4021687   3.06555912 -0.9835707   0.45338881  2.02717257 -1.10485451 -0.00598544 -2.09920026  3.84997276  0.42391705  2.90050938 -2.72311549  2.99213949],2490,0.9343858569676864,[-2.93562737  0.4021687   3.06555912 -0.9835707   0.45338881  2.02717257 -1.10485451 -0.00598544 -2.09920026  3.84997276  0.42391705  2.90050938 -2.72311549  2.99213949],1440,0.9343858569676864,[-2.93562737  0.4021687   3.06555912 -0.9835707   0.45338881  2.02717257 -1.10485451 -0.00598544 -2.09920026  3.84997276  0.42391705  2.90050938 -2.72311549  2.99213949],1950,0.9366598995534412,[ 0.19198016 -0.11475059 -3.51095827  0.42182059 -0.2704974   0.44104197  2.76374385 -2.21992261  0.04120225 -2.34209165 -2.66830825  1.33956063  0.45951892 -0.12050129],2175,0.9366598995534412,[ 0.19198016 -0.11475059 -3.51095827  0.42182059 -0.2704974   0.44104197  2.76374385 -2.21992261  0.04120225 -2.34209165 -2.66830825  1.33956063  0.45951892 -0.12050129],885,0.9366598995534412,[ 0.19198016 -0.11475059 -3.51095827  0.42182059 -0.2704974   0.44104197  2.76374385 -2.21992261  0.04120225 -2.34209165 -2.66830825  1.33956063  0.45951892 -0.12050129],1530,0.9366598995534412,[ 0.19198016 -0.11475059 -3.51095827  0.42182059 -0.2704974   0.44104197  2.76374385 -2.21992261  0.04120225 -2.34209165 -2.66830825  1.33956063  0.45951892 -0.12050129],1770,0.941870966310342,[ 3.02285987  0.46770237 -0.31671539  1.03681545 -3.08237904  2.55744298  2.78328294  0.30880671  2.73162801  0.88632002 -3.09886936  2.42151274  0.60331084  1.45851467],2970,0.941870966310342,[ 3.02285987  0.46770237 -0.31671539  1.03681545 -3.08237904  2.55744298  2.78328294  0.30880671  2.73162801  0.88632002 -3.09886936  2.42151274  0.60331084  1.45851467],2370
graphs/new/nodes_9/depth_3//8.gml,0.8953008740741182,[ 1.8768616  -0.16846576 -0.05354324  1.82602764 -1.99774511 -1.16602177  2.76394741 -0.46703895 -1.34330516 -3.19253775  1.41750502 -2.37129933  1.0778409   1.50043189],0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],2220,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],825,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],945,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],975,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],855,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],660,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],2685,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],1575,0.9540289532442991,[ 2.92596442  2.74819426  0.07693426  0.98398628  2.79830272  0.39221365 -0.30294245  1.90260525  2.47921266  1.7205217   0.15242084 -1.89379501  3.26893099 -1.13116841],1065
graphs/new/nodes_9/depth_3//9.gml,0.925754539254974,[ 0.25864286 -1.68770043  2.66703544 -1.13975874 -0.30972547  1.96420586 -1.92113075  0.8338451  -1.58488809 -2.83192878  1.56644273  2.2743826  -1.95476606 -1.37727565],0.925754539254974,[ 0.25864286 -1.68770043  2.66703544 -1.13975874 -0.30972547  1.96420586 -1.92113075  0.8338451  -1.58488809 -2.83192878  1.56644273  2.2743826  -1.95476606 -1.37727565],1710,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],2160,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],1620,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],1545,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],2985,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],900,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],1530,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],1740,0.944677126682984,[-0.25022231  3.22852296 -2.7149481  -2.00259917  0.29261837  2.73878504  0.32250258  1.21722257  0.33262107  2.76023848  0.41372315  1.43273493  2.61508346 -1.45272292],1350
