path,r_1,r_1_angles
graphs/new/nodes_12/depth_4//0.gml,0.8887717310537815,[ 2.8014374  -1.85914231  0.12717912  1.06340943 -1.01160599  1.60724423 -2.070253   -1.74228421  2.5970402   0.20266106  1.21378559  1.52014184  2.47302254 -3.28080207]
graphs/new/nodes_12/depth_4//1.gml,0.9402050244163189,[-3.3230587  -2.5833153   2.77497157 -1.09191031  2.57346647 -2.04066378  1.65801479 -3.47598486 -1.56700409 -0.89042913  1.58983304  0.2970925  -0.87445177 -1.69720009]
graphs/new/nodes_12/depth_4//2.gml,0.949966127759967,[-1.59390323  0.32959175  1.41514989  0.60167382  2.67367107 -3.61333008  0.07091906 -0.89375079  0.60592337  2.90254239  0.52668675  0.57992095  3.09581764 -0.73413034]
graphs/new/nodes_12/depth_4//3.gml,0.929518252634688,[-2.86386254  1.90858208 -0.11546018 -2.53478347  0.37860229 -1.95047834 -1.58384667  1.57562603 -1.10988023 -1.06963339 -0.08157752  2.37620567  1.29820506 -1.5466609 ]
graphs/new/nodes_12/depth_4//4.gml,0.955879907451181,[ 1.76620414 -2.99190637  1.18924165  2.12811695  1.72968547  1.69590997 -0.82541864 -1.52544436 -1.30339373  0.22482556 -2.59635722 -0.1553575   3.71190889  2.98787466]
graphs/new/nodes_12/depth_4//5.gml,0.8972927678817637,[ 1.59912485  1.736034   -1.25741041 -2.75385002  1.99968663 -1.62179345 -0.11267092 -1.524962    0.26606795 -3.11455264 -2.28503571  2.26227391  0.53511517  2.93156967]
graphs/new/nodes_12/depth_4//6.gml,0.9508667825253749,[ 2.92914083  0.60510369  2.74699239  0.64913152 -0.422905    0.19157853 -1.31340101  1.09841751 -3.0813775  -1.21146475 -4.50700313 -0.29233479  1.1873335   1.71108731]
graphs/new/nodes_12/depth_4//7.gml,0.9167556874940982,[ 1.97058491  1.52849364 -1.7752061   2.65235587 -0.92799076 -3.08609868 -0.55062481  1.70272586  1.86914681 -1.79571278  2.08134968  0.14912293 -2.65113027  3.28300709]
graphs/new/nodes_12/depth_4//8.gml,0.9321861053524393,[-0.39093519 -1.48591531  0.60135638 -2.14112381 -2.67217912  2.04717005  2.98913397 -2.67603423  0.63088744  2.03892258  3.03234652 -2.27993437  2.53619383  0.16219191]
graphs/new/nodes_12/depth_4//9.gml,0.8894174378557551,[-1.3035795   2.81007991 -0.09078505  2.12482268 -0.51809557  0.17272769 -1.63448601 -3.49377548  0.10962647  2.41343828  1.22700812  3.07861257  1.27637717  1.75417869]
graphs/new/nodes_12/depth_4//10.gml,0.8569919232725572,[ 1.81726267  1.74372745 -0.14433336  2.52193318 -1.256456    1.42239092  2.43964041  1.91635458  2.17711439  1.72839579 -1.45376437  1.49094141 -1.22998333 -1.37873957]
graphs/new/nodes_12/depth_4//11.gml,0.9113331813765414,[ 1.07718229 -1.47131017  1.8622695  -2.57368722 -1.72888306 -0.27768335 -0.49187993  1.118796    0.09369239  1.84562441 -0.62240524 -2.86894934 -0.15592563  2.67394518]
graphs/new/nodes_12/depth_4//12.gml,0.9488580848809364,[-0.19037193  0.50141035 -0.5246736   1.28164862  1.80590729  1.47797416  2.94037777 -1.47464259  1.6410087   1.01208093 -1.34671764 -1.62621645  1.39644631 -2.00376172]
graphs/new/nodes_12/depth_4//13.gml,0.9080905574447601,[ 1.88630909  1.61588841 -2.21187917  2.73739375  3.28984949 -2.12907113 -0.45015523  1.87300651  2.18629552 -3.04866039  0.52525759  3.30970915  0.74310065 -1.668847  ]
graphs/new/nodes_12/depth_4//14.gml,0.9204423508434949,[-0.18474415  3.75585546 -0.33700523 -1.03851268  1.46599884  1.59426951  1.31578764  2.05432598 -3.6138335  -1.37184486  0.64231314 -0.14704957  1.03949565  1.60235854]
graphs/new/nodes_12/depth_4//15.gml,0.8876133195942082,[ 1.31454699  1.08865459 -2.986541   -0.18214172  1.40816534 -1.39402595 -1.51599921  1.91015101 -0.08836451 -2.80217564 -0.91809948 -2.66720406 -0.09728943 -0.76866339]
graphs/new/nodes_12/depth_4//16.gml,0.9196257307939046,[ 1.92683316 -3.11061421  0.90905252  2.77746512  0.154416    1.03113625 -0.54574567 -2.1254743  -3.01560995  2.66458921 -0.55175978  0.17890148  0.53561354 -0.14493994]
graphs/new/nodes_12/depth_4//17.gml,0.9576851299139731,[ 1.53686788  3.46982642  1.41249665  2.01073414  0.62752092  1.55006846  2.19671706  0.29598974  2.30350713 -1.48252751 -0.08344567  3.07606951 -2.59233963  0.17375751]
graphs/new/nodes_12/depth_4//18.gml,0.8497242038312831,[ 1.53015701  2.93293083 -4.46275601  4.12314334  0.52248407  3.54793281  1.0128526   3.15752068 -2.72373603  3.49035184 -4.71584774  2.38498157 -1.57067988 -0.33481096]
graphs/new/nodes_12/depth_4//19.gml,0.9098047647517782,[-3.33794025 -1.08878606  2.74832559 -0.33910551  0.38212392  0.0646231   1.53156401 -1.6012921   1.33405199  2.21566766  0.48666542 -0.12676464  2.14685273  0.15140351]
graphs/new/nodes_12/depth_4//20.gml,0.9729563098105461,[-0.18149958  2.0593263  -0.33816669 -1.25501845  2.79018551 -2.89646153 -0.95895853 -0.0838214   2.11671605 -0.04237709  1.57903756 -1.3722347  -0.40591203 -2.95324477]
graphs/new/nodes_12/depth_4//21.gml,0.9161287836508635,[-0.18002648  2.17008716 -3.45022767 -2.14425743  0.10370898 -0.7501566  -1.30131311 -0.0698296   1.69532253  1.25764033 -2.70579789 -0.15672002  0.96410631  3.20604622]
graphs/new/nodes_12/depth_4//22.gml,0.8185898551220444,[ 1.23563244  2.97571051 -1.65789466  2.8019896   1.76718453  0.93510047  3.30332109 -0.02113447 -0.34422421 -0.11360148  0.31321311 -0.72599548 -1.60325765  0.69688502]
