,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_12/depth_5//10.gml,0.7874626741574791,[2.82061504 1.93841963],37.0,0.7874626879716948,[0.32089564 1.20315104],39,0.7874626879716948,[0.32089564 1.20315104],27,0.7874626879716948,[0.32089564 1.20315104],27,0.7874626879717413,[2.82069712 0.36764538],36,0.7874626879717413,[2.82069712 0.36764538],24,0.7874626879717413,[2.82069712 0.36764538],30,0.7874626879717413,[2.82069712 0.36764538],33,0.7874626879717413,[2.82069712 0.36764538],27,0.7874626879717413,[2.82069712 0.36764538],27
graphs/new/nodes_12/depth_5//11.gml,0.7964678591178814,[-0.28586377 -1.22045814],36.0,0.7964678591178814,[-0.28586377 -1.22045814],36,0.7964678627814242,[ 0.28582191 -1.9211401 ],42,0.7964678627814242,[ 0.28582191 -1.9211401 ],33,0.7964678627814291,[ 0.28582193 -3.49193641],51,0.7964678627814291,[ 0.28582193 -3.49193641],45,0.7964678627814291,[ 0.28582193 -3.49193641],33,0.7964678627814291,[ 0.28582193 -3.49193641],30,0.7964678627814291,[ 0.28582193 -3.49193641],24,0.7964678627814291,[ 0.28582193 -3.49193641],27
graphs/new/nodes_12/depth_5//12.gml,0.7285772541633992,[0.37591037 2.74882506],42.0,0.728577269772146,[ 2.76574776 -2.74889354],57,0.728577269772146,[ 2.76574776 -2.74889354],27,0.728577269772146,[ 2.76574776 -2.74889354],33,0.7285772697721532,[0.3758448  1.17809723],60,0.7285772697721532,[0.3758448  1.17809723],27,0.7285772697721532,[0.3758448  1.17809723],36,0.7285772697721532,[0.3758448  1.17809723],30,0.7285772697721532,[0.3758448  1.17809723],21,0.7285772697721532,[0.3758448  1.17809723],27
graphs/new/nodes_12/depth_5//13.gml,0.6694054214693321,[-1.97053209 -0.36546152],40.0,0.75653055283117,[-0.3418564   1.94718243],51,0.75653055283117,[-0.3418564   1.94718243],42,0.75653055283117,[-0.3418564   1.94718243],30,0.75653055283117,[-0.3418564   1.94718243],27,0.75653055283117,[-0.3418564   1.94718243],42,0.75653055283117,[-0.3418564   1.94718243],30,0.75653055283117,[-0.3418564   1.94718243],30,0.75653055283117,[-0.3418564   1.94718243],33,0.75653055283117,[-0.3418564   1.94718243],30
graphs/new/nodes_12/depth_5//14.gml,0.7601807128760082,[-2.79021247 -1.94975596],41.0,0.7601807439905918,[ 2.79029782 -1.19193852],30,0.7601807439906937,[-3.49288763  0.37885764],48,0.7601807439906937,[-3.49288763  0.37885764],42,0.7601807439907012,[ 2.79029769 -2.76273506],39,0.7601807439907012,[ 2.79029769 -2.76273506],21,0.7601807439907012,[ 2.79029769 -2.76273506],30,0.7601807439907012,[ 2.79029769 -2.76273506],33,0.7601807439907012,[ 2.79029769 -2.76273506],45,0.760180743990702,[-0.35129496  0.37885759],51
graphs/new/nodes_12/depth_5//15.gml,0.7675926297871613,[-0.27367557  1.92390784],40.0,0.767592640798356,[-0.27372564 -1.21774781],36,0.7675926407983578,[-2.86786702 -0.35304856],75,0.7675926407983578,[-2.86786702 -0.35304856],24,0.7675926407983578,[-2.86786702 -0.35304856],36,0.7675926407983578,[-2.86786702 -0.35304856],39,0.7675926407983578,[-2.86786702 -0.35304856],30,0.7675926407983578,[-2.86786702 -0.35304856],60,0.7675926407983578,[-2.86786702 -0.35304856],33,0.7675926407983578,[-2.86786702 -0.35304856],45
graphs/new/nodes_12/depth_5//16.gml,0.711307327661385,[-0.36442282 -1.17812297],37.0,0.711307327661385,[-0.36442282 -1.17812297],30,0.711307327661385,[-0.36442282 -1.17812297],33,0.711307327661385,[-0.36442282 -1.17812297],24,0.711307327661385,[-0.36442282 -1.17812297],30,0.7113073482682142,[ 0.36430422 -1.96349552],27,0.7113073482682142,[ 0.36430422 -1.96349552],33,0.7113073482682142,[ 0.36430422 -1.96349552],27,0.7113073482682142,[ 0.36430422 -1.96349552],33,0.711307348268302,[ 2.77728867 -1.17809726],33
graphs/new/nodes_12/depth_5//17.gml,0.7316495497719273,[-2.7386852  -0.39259625],37.0,0.7316495714176934,[ 3.54454231 -3.53429173],48,0.7316495714176934,[ 3.54454231 -3.53429173],36,0.7316495714176934,[ 3.54454231 -3.53429173],30,0.7316495714176934,[ 3.54454231 -3.53429173],63,0.7316495714176934,[ 3.54454231 -3.53429173],30,0.7316495714176934,[ 3.54454231 -3.53429173],54,0.7316495714176934,[ 3.54454231 -3.53429173],57,0.7316495714176934,[ 3.54454231 -3.53429173],63,0.7316495714176934,[ 3.54454231 -3.53429173],36
graphs/new/nodes_12/depth_5//18.gml,0.678997134658787,[ 1.27678435 -1.17812307],36.0,0.7919946996918018,[5.90684695 1.96349536],30,0.7919946996918018,[5.90684695 1.96349536],21,0.791994699691807,[2.7652543  1.96349541],36,0.791994699691807,[2.7652543  1.96349541],42,0.791994699691807,[2.7652543  1.96349541],33,0.791994699691807,[2.7652543  1.96349541],30,0.791994699691807,[2.7652543  1.96349541],27,0.791994699691807,[2.7652543  1.96349541],60,0.791994699691807,[2.7652543  1.96349541],48
graphs/new/nodes_12/depth_5//19.gml,0.7612407557572235,[-2.80270481  2.7489335 ],35.0,0.7612407645304899,[0.33894253 2.74889355],33,0.7612407645304899,[0.33894253 2.74889355],39,0.7612407645304899,[0.33894253 2.74889355],27,0.7612407645304899,[0.33894253 2.74889355],36,0.7612407645304899,[0.33894253 2.74889355],30,0.7612407645304899,[0.33894253 2.74889355],24,0.7612407645304899,[0.33894253 2.74889355],48,0.7612407645304899,[0.33894253 2.74889355],36,0.7612407645304899,[0.33894253 2.74889355],42
graphs/new/nodes_12/depth_5//20.gml,0.771487132788343,[-0.36552131  0.37808425],31.0,0.771487132788343,[-0.36552131  0.37808425],24,0.7714871547885432,[-2.77617987 -0.3781334 ],51,0.7714871547885432,[-2.77617987 -0.3781334 ],33,0.7714871547885505,[ 0.36541287 -0.37813342],33,0.7714871547885518,[-2.77617982  2.76345924],30,0.7714871547885518,[-2.77617982  2.76345924],30,0.7714871547885518,[-2.77617982  2.76345924],30,0.7714871547885518,[-2.77617982  2.76345924],45,0.7714871547885518,[-2.77617982  2.76345924],51
graphs/new/nodes_12/depth_5//21.gml,0.7793907495895902,[-2.78334963 -0.39280962],38.0,0.7793907883845259,[-0.35815328  0.39269907],54,0.7793907883845259,[-0.35815328  0.39269907],24,0.7793907883845259,[-0.35815328  0.39269907],30,0.7793907883845259,[-0.35815328  0.39269907],36,0.7793907883845259,[-0.35815328  0.39269907],36,0.7793907883845259,[-0.35815328  0.39269907],57,0.7793907883845268,[2.78343936 1.9634954 ],66,0.7793907883845268,[2.78343936 1.9634954 ],45,0.7793907883845268,[2.78343936 1.9634954 ],30
graphs/new/nodes_12/depth_5//22.gml,0.5812841989368202,[1.9440994  1.07783409],42.0,0.7471536860207538,[0.35466197 1.20282186],33,0.7471536860207538,[0.35466197 1.20282186],33,0.7471536860207538,[0.35466197 1.20282186],30,0.7471536860207538,[0.35466197 1.20282186],54,0.7471536860207538,[0.35466197 1.20282186],33,0.7471536860207538,[0.35466197 1.20282186],36,0.7471536860207538,[0.35466197 1.20282186],42,0.7471536860207548,[-2.7869307  1.2028219],30,0.7471536860207572,[ 0.35466197 -1.93877077],57
graphs/new/nodes_12/depth_5//23.gml,0.7669190752610181,[-2.7836959  -0.37919539],43.0,0.7669190790148832,[ 2.78367176 -1.1915629 ],24,0.7669190790148832,[ 2.78367176 -1.1915629 ],39,0.7669190790148862,[-2.78367174 -1.95002974],30,0.7669190790148867,[-2.78367169  1.19156294],33,0.7669190790148867,[-2.78367169  1.19156294],33,0.7669190790148867,[-2.78367169  1.19156294],24,0.7669190790148867,[-2.78367169  1.19156294],33,0.7669190790148867,[-2.78367169  1.19156294],30,0.7669190790148867,[-2.78367169  1.19156294],27
graphs/new/nodes_12/depth_5//24.gml,0.6355430952521841,[1.21018227 1.96363666],30.0,0.7836825141852252,[2.77856817 0.39269906],27,0.7836825141852252,[2.77856817 0.39269906],33,0.7836825141852252,[2.77856817 0.39269906],33,0.7836825141852252,[2.77856817 0.39269906],51,0.7836825141852252,[2.77856817 0.39269906],33,0.7836825141852252,[2.77856817 0.39269906],27,0.7836825141852252,[2.77856817 0.39269906],30,0.7836825141852252,[2.77856817 0.39269906],42,0.7836825141852252,[2.77856817 0.39269906],30
graphs/new/nodes_12/depth_5//25.gml,0.7793907742724236,[ 0.35822562 -1.96354128],40.0,0.7793907883845262,[ 2.78343938 -2.74889359],27,0.7793907883845262,[ 2.78343938 -2.74889359],42,0.7793907883845262,[ 2.78343938 -2.74889359],24,0.7793907883845262,[ 2.78343938 -2.74889359],51,0.7793907883845262,[ 2.78343938 -2.74889359],45,0.7793907883845262,[ 2.78343938 -2.74889359],36,0.7793907883845262,[ 2.78343938 -2.74889359],36,0.7793907883845262,[ 2.78343938 -2.74889359],33,0.7793907883845262,[ 2.78343938 -2.74889359],33
graphs/new/nodes_12/depth_5//26.gml,0.7599140772870708,[0.3502528  1.19237395],42.0,0.7599141138379951,[-0.35028673  0.37855901],45,0.7599141138379951,[-0.35028673  0.37855901],39,0.7599141138379951,[-0.35028673  0.37855901],21,0.7599141138379951,[-0.35028673  0.37855901],33,0.7599141138379951,[-0.35028673  0.37855901],24,0.7599141138379951,[-0.35028673  0.37855901],39,0.7599141138379951,[-0.35028673  0.37855901],39,0.7599141138379951,[-0.35028673  0.37855901],27,0.759914113837996,[-0.35028672  1.94935532],48
graphs/new/nodes_12/depth_5//27.gml,0.7622119999107354,[-2.78648926 -1.95200226],48.0,0.7622120032213356,[-0.35506688 -2.76041226],30,0.7622120032213356,[-0.35506688 -2.76041226],36,0.7622120032213356,[-0.35506688 -2.76041226],39,0.7622120032213356,[-0.35506688 -2.76041226],30,0.7622120032213356,[-0.35506688 -2.76041226],27,0.7622120032213356,[-0.35506688 -2.76041226],36,0.7622120032213356,[-0.35506688 -2.76041226],42,0.7622120032213356,[-0.35506688 -2.76041226],39,0.7622120032213356,[-0.35506688 -2.76041226],36
graphs/new/nodes_12/depth_5//28.gml,0.6018904359136258,[-1.97305792 -1.1761594 ],39.0,0.6018904413235129,[-1.97316605  0.39457261],30,0.8096730007188144,[ 0.33789232 -3.52250957],42,0.8096730007188144,[ 0.33789232 -3.52250957],30,0.8096730007188907,[-0.33789236  1.95171342],30,0.8096730007188907,[-0.33789236  1.95171342],87,0.8096730007188907,[-0.33789236  1.95171342],39,0.8096730007188907,[-0.33789236  1.95171342],33,0.8096730007188907,[-0.33789236  1.95171342],36,0.8096730007188907,[-0.33789236  1.95171342],36
graphs/new/nodes_12/depth_5//29.gml,0.73554999395752,[-2.74688772  1.17803184],38.0,0.7355500034885168,[0.39467244 1.17809725],33,0.7355500034885168,[0.39467244 1.17809725],30,0.7355500034885168,[0.39467244 1.17809725],39,0.7355500034885168,[0.39467244 1.17809725],60,0.7355500034885168,[0.39467244 1.17809725],81,0.7355500034885182,[ 0.39467242 -1.96349541],33,0.7355500034885182,[ 0.39467242 -1.96349541],72,0.7355500034885182,[ 0.39467242 -1.96349541],33,0.7355500034885182,[ 0.39467242 -1.96349541],33
graphs/new/nodes_12/depth_5//30.gml,0.5610136320134793,[ 1.26787833 -1.13312402],34.0,0.5610136334272765,[-1.26792823 -2.00853987],33,0.5610136334272765,[-1.26792823 -2.00853987],21,0.5610136334272765,[-1.26792823 -2.00853987],30,0.7669190790148704,[-2.78367163  1.19156296],36,0.7669190790148704,[-2.78367163  1.19156296],45,0.7669190790148704,[-2.78367163  1.19156296],21,0.7669190790148704,[-2.78367163  1.19156296],51,0.7669190790148704,[-2.78367163  1.19156296],27,0.7669190790148889,[-0.35792095  0.3792334 ],33
graphs/new/nodes_12/depth_5//31.gml,0.7170482025171668,[-0.3644689  -1.17807388],35.0,0.7170482059494813,[-2.77716472 -0.39269909],96,0.7170482059494813,[-2.77716472 -0.39269909],63,0.7170482059494813,[-2.77716472 -0.39269909],30,0.7170482059494828,[-0.36442793 -1.17809725],42,0.7170482059494828,[-0.36442793 -1.17809725],51,0.7170482059494828,[-0.36442793 -1.17809725],90,0.7170482059494828,[-0.36442793 -1.17809725],33,0.7170482059494828,[-0.36442793 -1.17809725],63,0.7170482059494828,[-0.36442793 -1.17809725],57
graphs/new/nodes_12/depth_5//32.gml,0.7240561233111805,[0.37040694 1.17805818],40.0,0.7240561260565648,[-0.37040951  1.96349539],69,0.7240561260565656,[3.51200214 2.74889358],60,0.7240561260565661,[ 2.77118313 -2.74889359],27,0.7240561260565661,[ 2.77118313 -2.74889359],36,0.7240561260565661,[ 2.77118313 -2.74889359],39,0.7240561260565679,[0.37040948 1.17809723],48,0.7240561260565679,[0.37040948 1.17809723],60,0.7240561260565679,[0.37040948 1.17809723],33,0.7240561260565679,[0.37040948 1.17809723],30
graphs/new/nodes_12/depth_5//33.gml,0.7355499868857848,[ 2.74692098 -1.17819111],41.0,0.7355500034884156,[-2.74692034 -0.39269887],39,0.7355500034884909,[0.3946724  2.74889369],30,0.7355500034885178,[-0.39467244 -2.74889357],30,0.7355500034885178,[-0.39467244 -2.74889357],33,0.7355500034885178,[-0.39467244 -2.74889357],27,0.7355500034885178,[-0.39467244 -2.74889357],45,0.7355500034885178,[-0.39467244 -2.74889357],39,0.7355500034885178,[-0.39467244 -2.74889357],54,0.7355500034885178,[-0.39467244 -2.74889357],30
graphs/new/nodes_12/depth_5//34.gml,0.7311600720476156,[-2.76621421  1.17821823],44.0,0.731160100777493,[ 0.3754093  -0.39269914],48,0.731160100777493,[ 0.3754093  -0.39269914],36,0.731160100777493,[ 0.3754093  -0.39269914],39,0.731160100777493,[ 0.3754093  -0.39269914],36,0.731160100777493,[ 0.3754093  -0.39269914],39,0.731160100777493,[ 0.3754093  -0.39269914],72,0.7311601007775006,[-2.76618328 -0.39269905],36,0.7311601007775006,[-2.76618328 -0.39269905],27,0.7311601007775006,[-2.76618328 -0.39269905],33
graphs/new/nodes_12/depth_5//35.gml,0.7331890824656478,[0.38085468 2.7489427 ],39.0,0.7331890824656478,[0.38085468 2.7489427 ],27,0.7331890824656478,[0.38085468 2.7489427 ],27,0.7331890976638699,[-2.76065821  2.74889357],42,0.7331890976638733,[ 3.52252702 -8.24668071],81,0.7331890976638733,[ 3.52252702 -8.24668071],30,0.7331890976638733,[ 3.52252702 -8.24668071],30,0.7331890976638733,[ 3.52252702 -8.24668071],48,0.7331890976638733,[ 3.52252702 -8.24668071],27,0.7331890976638743,[-0.38093438 -1.17809725],33
graphs/new/nodes_12/depth_5//36.gml,0.7657031417944709,[ 0.3595223  -1.94228866],38.0,0.7657031481282265,[-0.35957897  1.94225516],60,0.7657031481282265,[-0.35957897  1.94225516],24,0.7657031481282265,[-0.35957897  1.94225516],60,0.7657031481282265,[-0.35957897  1.94225516],30,0.7657031481282265,[-0.35957897  1.94225516],72,0.7657031481282265,[-0.35957897  1.94225516],33,0.7657031481282265,[-0.35957897  1.94225516],30,0.7657031481282265,[-0.35957897  1.94225516],30,0.7657031481282265,[-0.35957897  1.94225516],33
graphs/new/nodes_12/depth_5//37.gml,0.7653125440584927,[-2.79127704  2.76827339],41.0,0.7653125673846389,[0.35020384 2.76827315],27,0.7653125673846445,[-0.35020382  0.37331948],33,0.7653125673846445,[-0.35020382  0.37331948],51,0.7653125673846445,[-0.35020382  0.37331948],27,0.7653125673846445,[-0.35020382  0.37331948],39,0.7653125673846445,[-0.35020382  0.37331948],24,0.7653125673846445,[-0.35020382  0.37331948],36,0.7653125673846445,[-0.35020382  0.37331948],27,0.7653125673846445,[-0.35020382  0.37331948],42
graphs/new/nodes_12/depth_5//38.gml,0.7841571501598109,[-0.31339078  0.36418483],35.0,0.7841571558569254,[ 5.96981904 -5.91904751],48,0.7841571558569254,[ 5.96981904 -5.91904751],30,0.7841571558569254,[ 5.96981904 -5.91904751],30,0.7841571558569259,[-0.31336627  1.93493411],24,0.7841571558569259,[-0.31336627  1.93493411],33,0.7841571558569259,[-0.31336627  1.93493411],30,0.7841571558569259,[-0.31336627  1.93493411],48,0.7841571558569259,[-0.31336627  1.93493411],27,0.7841571558569259,[-0.31336627  1.93493411],90
graphs/new/nodes_12/depth_5//39.gml,0.7793907706613666,[-0.35823316  0.39264581],38.0,0.7793907883845202,[ 2.78343934 -2.74889361],39,0.7793907883845202,[ 2.78343934 -2.74889361],24,0.7793907883845202,[ 2.78343934 -2.74889361],60,0.7793907883845202,[ 2.78343934 -2.74889361],24,0.7793907883845232,[-0.35815325 -2.74889356],30,0.7793907883845232,[-0.35815325 -2.74889356],33,0.7793907883845232,[-0.35815325 -2.74889356],39,0.7793907883845232,[-0.35815325 -2.74889356],24,0.7793907883845232,[-0.35815325 -2.74889356],27
graphs/new/nodes_12/depth_5//40.gml,0.7397011725004232,[-0.32149201 -1.19253078],46.0,0.7397011775883536,[2.82009216 1.94900812],51,0.7397011775883536,[2.82009216 1.94900812],33,0.7397011775883536,[2.82009216 1.94900812],36,0.7397011775883536,[2.82009216 1.94900812],75,0.7397011775883536,[2.82009216 1.94900812],39,0.7397011775883536,[2.82009216 1.94900812],30,0.7397011775883536,[2.82009216 1.94900812],30,0.7397011775883536,[2.82009216 1.94900812],39,0.7397011775883536,[2.82009216 1.94900812],27
graphs/new/nodes_12/depth_5//41.gml,0.8000399637230418,[-0.32512014 -2.78144073],35.0,0.8000399833361618,[-2.81657103 -0.36016462],30,0.8000399833361618,[-2.81657103 -0.36016462],30,0.8000399833361618,[-2.81657103 -0.36016462],27,0.8000399833361618,[-2.81657103 -0.36016462],36,0.8000399833361618,[-2.81657103 -0.36016462],30,0.8000399833361618,[-2.81657103 -0.36016462],42,0.8000399833361618,[-2.81657103 -0.36016462],36,0.8000399833361618,[-2.81657103 -0.36016462],33,0.8000399833361618,[-2.81657103 -0.36016462],27
graphs/new/nodes_12/depth_5//42.gml,0.7328110998374681,[-0.39711187 -2.74898525],36.0,0.7328111229943665,[2.744558   1.96349541],36,0.7328111229943665,[2.744558   1.96349541],27,0.7328111229943665,[2.744558   1.96349541],39,0.7328111229943665,[2.744558   1.96349541],27,0.7328111229943665,[2.744558   1.96349541],27,0.7328111229943665,[2.744558   1.96349541],30,0.7328111229943669,[0.39703471 2.7488936 ],63,0.7328111229943669,[0.39703471 2.7488936 ],36,0.7328111229943669,[0.39703471 2.7488936 ],36
graphs/new/nodes_12/depth_5//43.gml,0.7731392010245348,[-0.37080255  1.9487192 ],35.0,0.7731392186452409,[2.77069298 1.94867188],33,0.7731392186452409,[2.77069298 1.94867188],42,0.7731392186452409,[2.77069298 1.94867188],27,0.7731392186452409,[2.77069298 1.94867188],30,0.7731392186452409,[2.77069298 1.94867188],33,0.7731392186452409,[2.77069298 1.94867188],30,0.7731392186452409,[2.77069298 1.94867188],33,0.7731392186452409,[2.77069298 1.94867188],36,0.7731392186452409,[2.77069298 1.94867188],30
graphs/new/nodes_12/depth_5//44.gml,0.5758960756797663,[ 1.09510148 -1.0846799 ],36.0,0.7621979701954977,[ 2.78500101 -1.1925453 ],30,0.7621979701954977,[ 2.78500101 -1.1925453 ],54,0.7621979701954977,[ 2.78500101 -1.1925453 ],60,0.7621979701954977,[ 2.78500101 -1.1925453 ],33,0.7621979701954977,[ 2.78500101 -1.1925453 ],57,0.7621979701954977,[ 2.78500101 -1.1925453 ],81,0.7621979701954977,[ 2.78500101 -1.1925453 ],30,0.7621979701954977,[ 2.78500101 -1.1925453 ],90,0.7621979701954977,[ 2.78500101 -1.1925453 ],45
graphs/new/nodes_12/depth_5//45.gml,0.514903345213531,[1.26359937 0.39266869],32.0,0.5149033458550052,[-1.87804517  1.96349508],39,0.719437650816485,[ 0.35815326 -0.3926991 ],30,0.719437650816485,[ 0.35815326 -0.3926991 ],24,0.719437650816485,[ 0.35815326 -0.3926991 ],21,0.7194376508164861,[-3.49974594  3.53429175],72,0.7194376508164861,[-3.49974594  3.53429175],24,0.7194376508164861,[-3.49974594  3.53429175],27,0.7194376508164861,[-3.49974594  3.53429175],42,0.7194376508164861,[-3.49974594  3.53429175],36
graphs/new/nodes_12/depth_5//46.gml,0.5945213979057866,[ 2.06275847 -0.41962579],40.0,0.7976492733118211,[-0.32904267  1.95410673],36,0.7976492733118211,[-0.32904267  1.95410673],24,0.7976492733118211,[-0.32904267  1.95410673],48,0.7976492733118211,[-0.32904267  1.95410673],27,0.7976492733118211,[-0.32904267  1.95410673],27,0.7976492733118211,[-0.32904267  1.95410673],30,0.7976492733118312,[-3.47063531 -2.75828218],72,0.7976492733118312,[-3.47063531 -2.75828218],54,0.7976492733118312,[-3.47063531 -2.75828218],36
graphs/new/nodes_12/depth_5//47.gml,0.7233992291949107,[0.36296992 1.1781693 ],38.0,0.7233992438632709,[-0.36302457 -2.74889355],30,0.7233992438632709,[-0.36302457 -2.74889355],30,0.7233992438632709,[-0.36302457 -2.74889355],24,0.7233992438632709,[-0.36302457 -2.74889355],27,0.7233992438632709,[-0.36302457 -2.74889355],27,0.7233992438632709,[-0.36302457 -2.74889355],24,0.7233992438632851,[-3.50461712  0.39269907],39,0.7233992438632851,[-3.50461712  0.39269907],51,0.7233992438632851,[-3.50461712  0.39269907],24
