path,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev,r_11,r_11_angles,r_11_nfev
graphs/new/nodes_9/depth_3//0.gml,0.7935188249996475,[ 2.9154301   0.92311904  0.51531108  0.39195513  1.68509711  2.66822782 -2.93970068  2.92710963 -0.20621527 -1.21280947  2.48542247 -0.58398226  2.90632262  0.34507962 -2.76426901  2.54061514  0.16284365  2.65536564 -1.81365533  0.03464828  1.00994695 -0.39254904],35238,0.7935188249996475,[ 2.9154301   0.92311904  0.51531108  0.39195513  1.68509711  2.66822782 -2.93970068  2.92710963 -0.20621527 -1.21280947  2.48542247 -0.58398226  2.90632262  0.34507962 -2.76426901  2.54061514  0.16284365  2.65536564 -1.81365533  0.03464828  1.00994695 -0.39254904],25529,0.7935188249996475,[ 2.9154301   0.92311904  0.51531108  0.39195513  1.68509711  2.66822782 -2.93970068  2.92710963 -0.20621527 -1.21280947  2.48542247 -0.58398226  2.90632262  0.34507962 -2.76426901  2.54061514  0.16284365  2.65536564 -1.81365533  0.03464828  1.00994695 -0.39254904],5054,0.8172522441402607,[-2.11347879 -2.29212439  3.0907111   2.29259355  0.55195809 -0.69200257 -2.81498124  1.78283318 -1.63985309  1.25848779  2.95244497  0.61728197  1.77270165  0.24352235  0.11530444  0.53767471  1.68359981 -2.46340704 -1.37200997 -1.8833861   1.56581913  1.49395897],16126,0.8172522441402607,[-2.11347879 -2.29212439  3.0907111   2.29259355  0.55195809 -0.69200257 -2.81498124  1.78283318 -1.63985309  1.25848779  2.95244497  0.61728197  1.77270165  0.24352235  0.11530444  0.53767471  1.68359981 -2.46340704 -1.37200997 -1.8833861   1.56581913  1.49395897],11782,0.9102664558785684,[-0.08646882  0.91397429  2.70321047 -1.60018852 -2.63763867 -2.14113381 -2.84421252  0.75453413  1.80838208 -3.133784    2.86505979  2.90462963  3.12688168 -2.43819831  1.56990387 -0.9949218  -1.5701997   2.68443674  1.11421979 -1.40860879 -1.15575055 -1.57958268],39668,0.9102664558785684,[-0.08646882  0.91397429  2.70321047 -1.60018852 -2.63763867 -2.14113381 -2.84421252  0.75453413  1.80838208 -3.133784    2.86505979  2.90462963  3.12688168 -2.43819831  1.56990387 -0.9949218  -1.5701997   2.68443674  1.11421979 -1.40860879 -1.15575055 -1.57958268],8360,0.9102664558785684,[-0.08646882  0.91397429  2.70321047 -1.60018852 -2.63763867 -2.14113381 -2.84421252  0.75453413  1.80838208 -3.133784    2.86505979  2.90462963  3.12688168 -2.43819831  1.56990387 -0.9949218  -1.5701997   2.68443674  1.11421979 -1.40860879 -1.15575055 -1.57958268],19338,0.9102664558785684,[-0.08646882  0.91397429  2.70321047 -1.60018852 -2.63763867 -2.14113381 -2.84421252  0.75453413  1.80838208 -3.133784    2.86505979  2.90462963  3.12688168 -2.43819831  1.56990387 -0.9949218  -1.5701997   2.68443674  1.11421979 -1.40860879 -1.15575055 -1.57958268],17367,0.9102664558785684,[-0.08646882  0.91397429  2.70321047 -1.60018852 -2.63763867 -2.14113381 -2.84421252  0.75453413  1.80838208 -3.133784    2.86505979  2.90462963  3.12688168 -2.43819831  1.56990387 -0.9949218  -1.5701997   2.68443674  1.11421979 -1.40860879 -1.15575055 -1.57958268],5039,0.9102664558785684,[-0.08646882  0.91397429  2.70321047 -1.60018852 -2.63763867 -2.14113381 -2.84421252  0.75453413  1.80838208 -3.133784    2.86505979  2.90462963  3.12688168 -2.43819831  1.56990387 -0.9949218  -1.5701997   2.68443674  1.11421979 -1.40860879 -1.15575055 -1.57958268],12080
graphs/new/nodes_9/depth_3//1.gml,0.8194203977615812,[-0.69851244 -2.85645746  2.3967229  -2.44747572 -0.97561642 -0.66262894  1.6943114   0.22631155  0.72029839 -1.64712075  0.48715358  0.62630247  0.53833532 -0.24524237 -2.04515493 -2.21630795  2.46938443 -2.734628    1.50682921 -1.49770863  2.95014621  2.93615625],3592,0.9583963383779824,[ 1.60776938  2.25143068  3.13753137 -1.40596091 -1.76213821 -0.44617719 -3.08524934 -2.17446031  2.81245753  0.27322525  2.05995267 -2.93363923  3.1377509  -0.24182375  0.78464384 -2.90851304 -2.15194164 -0.01137054 -1.4323253   0.904045    0.03497087  2.42936013],92577,0.9583963383779824,[ 1.60776938  2.25143068  3.13753137 -1.40596091 -1.76213821 -0.44617719 -3.08524934 -2.17446031  2.81245753  0.27322525  2.05995267 -2.93363923  3.1377509  -0.24182375  0.78464384 -2.90851304 -2.15194164 -0.01137054 -1.4323253   0.904045    0.03497087  2.42936013],16468,0.9583963383779824,[ 1.60776938  2.25143068  3.13753137 -1.40596091 -1.76213821 -0.44617719 -3.08524934 -2.17446031  2.81245753  0.27322525  2.05995267 -2.93363923  3.1377509  -0.24182375  0.78464384 -2.90851304 -2.15194164 -0.01137054 -1.4323253   0.904045    0.03497087  2.42936013],32217,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],79076,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],5202,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],73370,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],17716,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],45180,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],11480,0.9598958977117638,[ 2.95066242  1.6888538  -2.64174028 -2.59881576 -3.01254619 -1.63110705 -0.20456375  0.63872958 -2.75729123  1.32677974  1.89366863  2.92362312 -1.51725462 -0.22381139  0.65077847 -1.58140296  0.87105669 -2.92295466  2.3781202   3.11439807  2.77809651 -0.12599761],35678
graphs/new/nodes_9/depth_3//2.gml,0.9447636687986588,[ 1.22807843 -1.61666123  0.20273997  0.30235133  0.27874619  1.98099679  3.00997298  2.22518067 -2.9619518  -2.00081545  0.41899998 -3.06572158 -1.25159829 -1.59425392  2.71232829 -2.89715062 -0.12699761  0.95241363 -1.91558079 -1.41530534 -2.57186999  1.40323782],33317,0.959681920823987,[ 3.00629415 -2.60149688 -1.30615825  1.52781216 -2.12261875  1.94239415 -1.03799593  1.53441826 -2.44148563  0.27770419 -1.94579067  0.34419153 -0.24754831 -0.20894022  3.02833294  1.972407    3.10498635  2.88865209  1.9001922  -1.38186863  1.63461788  1.28288727],35662,0.959681920823987,[ 3.00629415 -2.60149688 -1.30615825  1.52781216 -2.12261875  1.94239415 -1.03799593  1.53441826 -2.44148563  0.27770419 -1.94579067  0.34419153 -0.24754831 -0.20894022  3.02833294  1.972407    3.10498635  2.88865209  1.9001922  -1.38186863  1.63461788  1.28288727],23099,0.9605250892822677,[-1.40624396 -2.78598739 -3.12077763  3.11762077 -0.26152696 -2.86601025  1.06350177 -0.01838586  0.93933546  1.79328748 -0.10983553  0.86710481 -1.43713769  2.91891608  1.25510818 -1.54926431  0.73010488 -2.64840821 -1.75422585 -1.61298568 -1.45269358  2.46208315],42226,0.9605250892822677,[-1.40624396 -2.78598739 -3.12077763  3.11762077 -0.26152696 -2.86601025  1.06350177 -0.01838586  0.93933546  1.79328748 -0.10983553  0.86710481 -1.43713769  2.91891608  1.25510818 -1.54926431  0.73010488 -2.64840821 -1.75422585 -1.61298568 -1.45269358  2.46208315],67146,0.9605250892822677,[-1.40624396 -2.78598739 -3.12077763  3.11762077 -0.26152696 -2.86601025  1.06350177 -0.01838586  0.93933546  1.79328748 -0.10983553  0.86710481 -1.43713769  2.91891608  1.25510818 -1.54926431  0.73010488 -2.64840821 -1.75422585 -1.61298568 -1.45269358  2.46208315],61935,0.9721237810596016,[-0.9102363  -2.88814168 -3.1335183  -1.82233833 -2.09859472  2.59608691  0.26531259 -0.40510444 -1.98838408 -1.57056102  2.38796762  0.47812656  1.40832588  3.09808539  1.67581252 -0.83304697 -2.68566774 -1.79711978 -2.70289618  3.00113542 -1.62936259 -1.54219925],28501,0.9721237810596016,[-0.9102363  -2.88814168 -3.1335183  -1.82233833 -2.09859472  2.59608691  0.26531259 -0.40510444 -1.98838408 -1.57056102  2.38796762  0.47812656  1.40832588  3.09808539  1.67581252 -0.83304697 -2.68566774 -1.79711978 -2.70289618  3.00113542 -1.62936259 -1.54219925],8719,0.9721237810596016,[-0.9102363  -2.88814168 -3.1335183  -1.82233833 -2.09859472  2.59608691  0.26531259 -0.40510444 -1.98838408 -1.57056102  2.38796762  0.47812656  1.40832588  3.09808539  1.67581252 -0.83304697 -2.68566774 -1.79711978 -2.70289618  3.00113542 -1.62936259 -1.54219925],9723,0.9721237810596016,[-0.9102363  -2.88814168 -3.1335183  -1.82233833 -2.09859472  2.59608691  0.26531259 -0.40510444 -1.98838408 -1.57056102  2.38796762  0.47812656  1.40832588  3.09808539  1.67581252 -0.83304697 -2.68566774 -1.79711978 -2.70289618  3.00113542 -1.62936259 -1.54219925],25196,0.9721237810596016,[-0.9102363  -2.88814168 -3.1335183  -1.82233833 -2.09859472  2.59608691  0.26531259 -0.40510444 -1.98838408 -1.57056102  2.38796762  0.47812656  1.40832588  3.09808539  1.67581252 -0.83304697 -2.68566774 -1.79711978 -2.70289618  3.00113542 -1.62936259 -1.54219925],39411
graphs/new/nodes_9/depth_3//3.gml,0.7324497495923283,[ 1.03709969 -1.99854552  1.71340815 -2.69470584 -1.97324999  0.8414839   2.36013405 -0.43239161  0.55854396  1.36725946  0.12853878  2.06235095 -0.27428833  1.39721919  0.08181939 -1.98881741 -0.78613036  0.68433293 -2.8167666   2.13419255 -0.54521574  0.54701159],21191,0.7872001163917373,[ 1.29262569 -1.15258033 -1.51741127 -0.27297099  2.13229658 -1.63652311  1.04115969 -0.63073793 -1.79190396  1.26666339  2.64530947 -2.45493582 -2.37009491 -0.87314807  1.55026991 -2.37423919 -1.52152201 -3.00200988 -3.08703795  3.10556914  2.27843924 -0.97786182],15373,0.8693272013342583,[-1.2489088  -3.10511992 -0.50174227 -2.38300066 -3.11634714  0.43307257 -2.16691051  0.76489939  1.09431787 -1.59173343 -2.92230592 -1.55365643  2.19830213 -3.11801963  2.78454151  0.82078171 -1.00191297  1.97204295 -1.19379324  1.1127106   0.30679728  1.25319755],27353,0.8693272013342583,[-1.2489088  -3.10511992 -0.50174227 -2.38300066 -3.11634714  0.43307257 -2.16691051  0.76489939  1.09431787 -1.59173343 -2.92230592 -1.55365643  2.19830213 -3.11801963  2.78454151  0.82078171 -1.00191297  1.97204295 -1.19379324  1.1127106   0.30679728  1.25319755],5644,0.8693272013342583,[-1.2489088  -3.10511992 -0.50174227 -2.38300066 -3.11634714  0.43307257 -2.16691051  0.76489939  1.09431787 -1.59173343 -2.92230592 -1.55365643  2.19830213 -3.11801963  2.78454151  0.82078171 -1.00191297  1.97204295 -1.19379324  1.1127106   0.30679728  1.25319755],16616,0.9559668519564166,[ 2.1529683   1.57069894  2.55633761 -1.98142148 -1.43641348 -2.04978393  1.90578502  1.53248853  2.36561523  0.00525853 -0.82817952  2.55861885  0.07351331  0.96513267  2.96431296  2.75132638  0.09834176  2.49982471 -1.79986852 -1.53876745 -0.9215808  -0.1984383 ],9573,0.9559668519564166,[ 2.1529683   1.57069894  2.55633761 -1.98142148 -1.43641348 -2.04978393  1.90578502  1.53248853  2.36561523  0.00525853 -0.82817952  2.55861885  0.07351331  0.96513267  2.96431296  2.75132638  0.09834176  2.49982471 -1.79986852 -1.53876745 -0.9215808  -0.1984383 ],6279,0.9559668519564166,[ 2.1529683   1.57069894  2.55633761 -1.98142148 -1.43641348 -2.04978393  1.90578502  1.53248853  2.36561523  0.00525853 -0.82817952  2.55861885  0.07351331  0.96513267  2.96431296  2.75132638  0.09834176  2.49982471 -1.79986852 -1.53876745 -0.9215808  -0.1984383 ],11369,0.9559668519564166,[ 2.1529683   1.57069894  2.55633761 -1.98142148 -1.43641348 -2.04978393  1.90578502  1.53248853  2.36561523  0.00525853 -0.82817952  2.55861885  0.07351331  0.96513267  2.96431296  2.75132638  0.09834176  2.49982471 -1.79986852 -1.53876745 -0.9215808  -0.1984383 ],4795,0.9559668519564166,[ 2.1529683   1.57069894  2.55633761 -1.98142148 -1.43641348 -2.04978393  1.90578502  1.53248853  2.36561523  0.00525853 -0.82817952  2.55861885  0.07351331  0.96513267  2.96431296  2.75132638  0.09834176  2.49982471 -1.79986852 -1.53876745 -0.9215808  -0.1984383 ],25875,0.9559668519564166,[ 2.1529683   1.57069894  2.55633761 -1.98142148 -1.43641348 -2.04978393  1.90578502  1.53248853  2.36561523  0.00525853 -0.82817952  2.55861885  0.07351331  0.96513267  2.96431296  2.75132638  0.09834176  2.49982471 -1.79986852 -1.53876745 -0.9215808  -0.1984383 ],13899
graphs/new/nodes_9/depth_3//4.gml,0.9604656672362848,[ 0.14117277  2.70934247 -1.78925792 -3.12519811  2.19307016 -1.07719302  1.65236433  1.63709003  2.75293963  0.03929889  2.17026292  1.54524965 -1.22432112  1.58701973 -2.29408436 -2.43595008  0.42546909  2.9452277   0.35102817 -1.75737813  0.45741279  2.98643606],15242,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],24162,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],4439,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],103327,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],14722,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],38863,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],37910,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],45128,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],56582,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],8835,0.9682342364508676,[-2.76594867 -1.5202998  -0.55962495  1.69958987 -2.72298864 -0.39881929 -1.18635815 -0.00873686  1.47206091  1.20282347  0.38387439  1.29060568  1.17584206 -1.56131918  2.33708513 -0.20831643  1.07369643  2.34391144 -0.0109417   2.27376087  2.57066574  2.98561219],59263
graphs/new/nodes_9/depth_3//5.gml,0.6943536283558703,[ 1.29243934  2.24342683 -2.32465909  0.70524129 -1.97010702  0.78265156 -1.26071502  1.81434406 -2.58027238 -1.31053265  2.05361516  0.73071387 -2.66868355 -1.7950372  -2.65375339  2.93581928 -0.86529084 -0.33694175 -2.0933295   1.96227692 -0.79171937 -1.86138652],2728,0.8789685239542221,[-2.9883972   2.66974443  0.39540379  0.50988804 -0.99170486  1.56507493 -0.65165917 -0.79863511 -2.86738373  0.06607652 -0.88174666  2.97667272  2.97345304  0.97879464 -2.14738398 -1.58328425 -0.95011526 -0.76208141  1.13195818 -2.42892624  1.56813634 -2.4589959 ],40827,0.9016025153356056,[-2.21580218 -3.1257207   0.66942034 -0.93641223 -2.73667278 -1.60946811 -0.24580831  1.72399334 -0.30835667 -1.28934966 -1.70941141 -1.74318683  0.23666359  0.65281803 -2.85379349 -1.75943914  2.69364974  0.28880318  2.71288879 -1.37443115 -0.84218684 -1.63667144],71484,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],35955,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],16215,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],29241,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],11695,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],18786,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],29864,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],17769,0.942850670600042,[ 1.61423957 -2.6167967   1.805701    1.46800162  1.17850709 -3.04843149  1.50469249 -2.66178407  2.84945377 -1.1270979  -0.44775406 -2.07889713 -0.21194011 -1.51613223  1.90503705  2.42770502 -2.99684997 -2.32418741  1.53893182 -0.87916137  0.39722108 -0.15709058],21573
graphs/new/nodes_9/depth_3//6.gml,0.9162051855264848,[-2.82173737  0.63367635 -1.65504946 -3.04677769 -1.39276152 -1.79017101 -1.75850856  2.25025892  0.48267734  2.44052044 -1.57654847 -0.90984128  0.74843616  1.75642044 -0.54402463 -1.32596263 -2.12163673  1.62885004 -2.18444895  0.08095367 -2.421562    0.09997567],15064,0.9162051855264848,[-2.82173737  0.63367635 -1.65504946 -3.04677769 -1.39276152 -1.79017101 -1.75850856  2.25025892  0.48267734  2.44052044 -1.57654847 -0.90984128  0.74843616  1.75642044 -0.54402463 -1.32596263 -2.12163673  1.62885004 -2.18444895  0.08095367 -2.421562    0.09997567],9762,0.974574716119906,[ 2.97815846 -1.38368478 -1.38968769  2.60099135 -2.95704292  1.09005775 -1.61082377 -0.34540189  0.90695606 -0.00681644  0.90445548  2.8500647  -0.20388792 -1.32157819 -1.75412484 -1.29088434  1.38273498 -1.43998471 -1.72768075  0.22568183 -0.30542888 -1.42603462],27382,0.974574716119906,[ 2.97815846 -1.38368478 -1.38968769  2.60099135 -2.95704292  1.09005775 -1.61082377 -0.34540189  0.90695606 -0.00681644  0.90445548  2.8500647  -0.20388792 -1.32157819 -1.75412484 -1.29088434  1.38273498 -1.43998471 -1.72768075  0.22568183 -0.30542888 -1.42603462],4017,0.974574716119906,[ 2.97815846 -1.38368478 -1.38968769  2.60099135 -2.95704292  1.09005775 -1.61082377 -0.34540189  0.90695606 -0.00681644  0.90445548  2.8500647  -0.20388792 -1.32157819 -1.75412484 -1.29088434  1.38273498 -1.43998471 -1.72768075  0.22568183 -0.30542888 -1.42603462],4312,0.974574716119906,[ 2.97815846 -1.38368478 -1.38968769  2.60099135 -2.95704292  1.09005775 -1.61082377 -0.34540189  0.90695606 -0.00681644  0.90445548  2.8500647  -0.20388792 -1.32157819 -1.75412484 -1.29088434  1.38273498 -1.43998471 -1.72768075  0.22568183 -0.30542888 -1.42603462],100193,0.974574716119906,[ 2.97815846 -1.38368478 -1.38968769  2.60099135 -2.95704292  1.09005775 -1.61082377 -0.34540189  0.90695606 -0.00681644  0.90445548  2.8500647  -0.20388792 -1.32157819 -1.75412484 -1.29088434  1.38273498 -1.43998471 -1.72768075  0.22568183 -0.30542888 -1.42603462],19314,0.974574716119906,[ 2.97815846 -1.38368478 -1.38968769  2.60099135 -2.95704292  1.09005775 -1.61082377 -0.34540189  0.90695606 -0.00681644  0.90445548  2.8500647  -0.20388792 -1.32157819 -1.75412484 -1.29088434  1.38273498 -1.43998471 -1.72768075  0.22568183 -0.30542888 -1.42603462],24653,0.9751321841632462,[ 0.21092135 -1.16211387  1.52764375 -0.72421514  0.14968974  1.64495051 -1.82642559 -0.7882356  -1.62385167  1.41062668 -3.04127528  1.23046182 -0.31126075  2.03706434 -1.77908195 -2.81888218 -1.72567201  0.27720754 -1.84524584 -1.41066324 -1.16616312 -1.64888443],65248,0.9751321841632462,[ 0.21092135 -1.16211387  1.52764375 -0.72421514  0.14968974  1.64495051 -1.82642559 -0.7882356  -1.62385167  1.41062668 -3.04127528  1.23046182 -0.31126075  2.03706434 -1.77908195 -2.81888218 -1.72567201  0.27720754 -1.84524584 -1.41066324 -1.16616312 -1.64888443],15339,0.9751321841632462,[ 0.21092135 -1.16211387  1.52764375 -0.72421514  0.14968974  1.64495051 -1.82642559 -0.7882356  -1.62385167  1.41062668 -3.04127528  1.23046182 -0.31126075  2.03706434 -1.77908195 -2.81888218 -1.72567201  0.27720754 -1.84524584 -1.41066324 -1.16616312 -1.64888443],33496
