path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev,p_9,p_9_angles,p_9_nfev,p_10,p_10_angles,p_10_nfev,p_11,p_11_angles,p_11_nfev,p_12,p_12_angles,p_12_nfev
graphs/new/nodes_12/depth_3//0.gml,0.8191078562838793,[ 0.18493872 -0.29448638],21,0.8741865293345751,[ 0.14433387 -0.40981832  0.29061618 -0.25975622],75,0.9011041962101274,[ 0.12375054 -0.4372535   0.25142131 -0.32526046  0.32113576 -0.18196733],112,0.9195344367868372,[ 0.11343486 -0.46609131  0.23081429 -0.36548572  0.2760311  -0.26094384  0.33871263 -0.16991852],189,0.9346523643408106,[ 0.10951897 -0.49161452  0.2156136  -0.39296022  0.25720682 -0.30177468  0.28638769 -0.25187823  0.33258898 -0.15510607],231,0.945826996013721,[ 0.09949555 -0.48919614  0.19996292 -0.39062311  0.22781562 -0.30750447  0.2585123  -0.27820296  0.27859799 -0.22632832  0.33362546 -0.13737227],351,0.9535702723599628,[ 0.09071901 -0.49375967  0.18682287 -0.3871449   0.20707241 -0.30817726  0.23379171 -0.28347559  0.2528429  -0.25937733  0.28732062 -0.2051585   0.33934612 -0.11731632],405,0.9592796717170252,[ 0.08628075 -0.50243839  0.1775838  -0.3908976   0.19830632 -0.31442775  0.22130523 -0.28925143  0.23599592 -0.27499105  0.2672549  -0.23819394  0.2990616  -0.18267433  0.35634124 -0.09857421],527,0.9639253492950114,[ 0.08220876 -0.5008213   0.16879525 -0.38579399  0.18725666 -0.31804074  0.21422966 -0.2963531   0.22627766 -0.28189179  0.24822492 -0.25615413  0.27557337 -0.2170029   0.30852198 -0.1627962   0.36690349 -0.09011238],627,0.9675579749264716,[ 0.07807428 -0.506644    0.16152049 -0.38293779  0.17842574 -0.31796036  0.20587713 -0.30086118  0.22071234 -0.29068588  0.23787417 -0.26347741  0.25477095 -0.2396436   0.2830298  -0.19872398  0.31868992 -0.15140717  0.37037356 -0.08352998],798,0.9709491535657732,[ 0.07953328 -0.51013917  0.16187295 -0.39150535  0.17893293 -0.32161149  0.20531693 -0.30750981  0.21961865 -0.30014655  0.2384975  -0.27533966  0.25055253 -0.25148796  0.26888547 -0.22720232  0.29885181 -0.18760422  0.33117018 -0.14710889  0.38682618 -0.08039232],897,0.9744242246073419,[ 0.07894791 -0.50558401  0.16191867 -0.38935402  0.17762495 -0.32624217  0.20351577 -0.30954244  0.21726934 -0.3058296   0.2363338  -0.28488588  0.24867993 -0.26336053  0.25997524 -0.23905381  0.2795679  -0.21963576  0.30308651 -0.18475433  0.33247987 -0.14843468  0.38963825 -0.08376605],1000
graphs/new/nodes_12/depth_3//1.gml,0.8275257730802732,[ 0.18624565 -0.29247012],21,0.8810949377641702,[ 0.14463305 -0.40608908  0.29877726 -0.25420249],80,0.908474113334116,[ 0.1267451  -0.43766055  0.25617081 -0.32200856  0.32894169 -0.18094823],112,0.9269249528059764,[ 0.1130957  -0.45638909  0.23485878 -0.35648927  0.27707566 -0.25703925  0.34313977 -0.16474235],162,0.94128891802597,[ 0.10838383 -0.484519    0.21779167 -0.3797237   0.25549432 -0.29669159  0.28925339 -0.2451643   0.33765252 -0.15019667],231,0.9525413124215296,[ 0.09992227 -0.47862509  0.20239215 -0.37779748  0.22686089 -0.30331643  0.26026792 -0.27356296  0.2859214  -0.22554542  0.34337088 -0.13528158],325,0.9609144241727732,[ 0.09218539 -0.48384961  0.19077091 -0.37692372  0.2088463  -0.31025576  0.2376181  -0.28515119  0.25869279 -0.26074698  0.29634416 -0.20893057  0.34650235 -0.12178409],390,0.9678897147666112,[ 0.08958081 -0.48884982  0.18176819 -0.37632538  0.19953789 -0.31539834  0.22500472 -0.29550953  0.23980332 -0.27923923  0.27118564 -0.24520644  0.3046096  -0.19571913  0.35321949 -0.11050236],476,0.9739197935292088,[ 0.08653637 -0.48804716  0.17518314 -0.3713228   0.18856938 -0.31269544  0.21629638 -0.30034747  0.22899723 -0.28947168  0.24857091 -0.26185873  0.27628841 -0.23208691  0.30849124 -0.1810945   0.35691156 -0.10149703],608,0.9787509103046136,[ 0.0823227  -0.49581902  0.1696557  -0.37192539  0.18265791 -0.31168321  0.20631768 -0.29725739  0.22012364 -0.29507974  0.23672684 -0.27120772  0.25066195 -0.2486068   0.27766942 -0.21961851  0.31205902 -0.16868283  0.35752541 -0.09260531],672,0.982662408593582,[ 0.07883991 -0.50371171  0.16225156 -0.37496503  0.1768213  -0.31313966  0.1996019  -0.29678698  0.20969193 -0.29153753  0.22411885 -0.27623645  0.23679572 -0.25863637  0.24784021 -0.2376196   0.27767835 -0.21020327  0.3102575  -0.16031633  0.35399796 -0.08758808],874,0.9859721772601747,[ 0.07686908 -0.51181777  0.15730058 -0.38134462  0.17085411 -0.31593914  0.19463859 -0.2998734   0.2042199  -0.29321605  0.21477653 -0.27413342  0.22358337 -0.26488784  0.23459119 -0.25025012  0.24822596 -0.23071191  0.27815086 -0.20481189  0.31105132 -0.15510142  0.35242589 -0.08253639],975
graphs/new/nodes_12/depth_3//2.gml,0.8190896077915892,[ 0.18474955 -0.29491881],21,0.8810902039801981,[ 0.14721143 -0.42034304  0.28427093 -0.27758446],75,0.9122795337655404,[ 0.12533624 -0.4517919   0.24578486 -0.35444942  0.30524289 -0.19905352],112,0.9335414741409886,[ 0.11612978 -0.48461021  0.2257934  -0.39929058  0.26921856 -0.28868966  0.31558043 -0.17930456],189,0.9503673421947314,[ 0.11029269 -0.49643471  0.21146858 -0.4157902   0.24645562 -0.32641475  0.27452904 -0.26717322  0.31874685 -0.15703875],264,0.9632151240153278,[ 0.10128489 -0.49315009  0.20042621 -0.40893989  0.22209447 -0.32971905  0.24922189 -0.29760001  0.27690152 -0.23838879  0.32263491 -0.13932663],325,0.972532469558208,[ 0.09055254 -0.49373347  0.18632444 -0.39720182  0.20258572 -0.32809538  0.22535312 -0.30037464  0.24936414 -0.27144064  0.28588807 -0.21459782  0.32706497 -0.1177676 ],450,0.979364492846674,[ 0.08516629 -0.50302945  0.17439331 -0.39052678  0.1904359  -0.32620206  0.21214887 -0.30538021  0.2295221  -0.28051852  0.26444925 -0.24556919  0.29897903 -0.18458316  0.34598402 -0.09549391],561,0.9844364585192168,[ 0.07924206 -0.50713438  0.16396453 -0.38882756  0.17820251 -0.32400423  0.20174989 -0.30696849  0.21668467 -0.2899838   0.24052351 -0.25739599  0.27627486 -0.21820948  0.31588808 -0.15284962  0.35890545 -0.08168351],741,0.9882524466285496,[ 0.07544877 -0.51604238  0.15548137 -0.3892092   0.16951253 -0.32574434  0.1920894  -0.30939377  0.20638965 -0.29453649  0.22517655 -0.26966693  0.24725886 -0.23781829  0.29032646 -0.18815718  0.33392611 -0.13083822  0.36628136 -0.07193231],840,0.9913085788658208,[ 0.07371055 -0.52240159  0.15076991 -0.39307053  0.16320933 -0.32598577  0.18626754 -0.31330886  0.19917793 -0.30031254  0.21538144 -0.27561188  0.23319585 -0.25190035  0.26048515 -0.21267214  0.31429311 -0.15897042  0.35121994 -0.11344863  0.37597714 -0.06392329],1012,0.9937077150842719,[ 0.07033205 -0.52258912  0.14535742 -0.39494852  0.15911132 -0.3299078   0.1804376  -0.31226494  0.1931881  -0.30360479  0.2072701  -0.28125403  0.21950819 -0.25980031  0.24278425 -0.22714564  0.27781817 -0.18511597  0.33288887 -0.13608468  0.36146154 -0.0996415   0.38096308 -0.05758728],1175
graphs/new/nodes_12/depth_3//3.gml,0.7992452262508288,[ 0.17016121 -0.2774439 ],24,0.8653506147001692,[ 0.1462215  -0.41924699  0.26523212 -0.30195201],75,0.9056881498336884,[ 0.12835127 -0.46394231  0.22930748 -0.40934306  0.28756236 -0.23874277],147,0.9403751871555178,[ 0.12188443 -0.49455188  0.20462838 -0.46029763  0.241649   -0.35649514  0.26703664 -0.23731109],234,0.9636492555397688,[ 0.11181933 -0.50760424  0.19591116 -0.47577238  0.22089988 -0.3948261   0.22969598 -0.34182546  0.27341307 -0.19544737],330,0.9772962591351468,[ 0.10244149 -0.52570617  0.18540672 -0.47639604  0.21294415 -0.4062789   0.21105369 -0.3748731   0.23577432 -0.2883667   0.27385814 -0.15665912],494,0.9854602247775248,[ 0.08199527 -0.48865655  0.15530502 -0.38243052  0.1495244  -0.32974877  0.1721413  -0.33635292  0.19028148 -0.32939432  0.22586132 -0.26580907  0.2752883  -0.14159478],645,0.9917255155863064,[ 0.07580016 -0.50031999  0.14626396 -0.3853173   0.1439375  -0.32308538  0.16159888 -0.33209734  0.17590201 -0.3340577   0.19973334 -0.29223851  0.23210561 -0.22983926  0.28347171 -0.11154983],816,0.9952400479508724,[ 0.06923666 -0.51099926  0.13741835 -0.38900723  0.14111924 -0.32974485  0.15796267 -0.32720544  0.16601204 -0.33143183  0.18214508 -0.29747777  0.20322633 -0.25775415  0.24062075 -0.19093197  0.29425369 -0.0852846 ],969,0.9972495322500562,[ 0.06334061 -0.51484622  0.12682201 -0.3856525   0.13478163 -0.33595973  0.15606698 -0.3283665   0.16101314 -0.32426291  0.16729365 -0.2955712   0.18169458 -0.26481061  0.20539438 -0.22415955  0.24922339 -0.15879128  0.30383217 -0.06747214],1197,0.9983571478041902,[ 0.05767841 -0.52128121  0.11777904 -0.38547007  0.12780552 -0.33727783  0.15008209 -0.32641317  0.15739322 -0.32122817  0.15851445 -0.29093491  0.16529217 -0.26942387  0.18358524 -0.23968536  0.21188949 -0.19655577  0.25755    -0.1321359   0.30867291 -0.05424174],1518,0.9989759461329156,[ 0.05283584 -0.53244913  0.11056158 -0.39129261  0.12266341 -0.3401927   0.14319369 -0.32353984  0.15177063 -0.31652153  0.15409275 -0.29316273  0.15682746 -0.2707183   0.16802136 -0.25143111  0.18945019 -0.2155371   0.21712431 -0.17063855  0.26398956 -0.11069138  0.31079602 -0.04419184],1600
graphs/new/nodes_12/depth_3//4.gml,0.8588048820797172,[ 0.16233424 -0.26629808],24,0.908847259301614,[ 0.14088585 -0.38635522  0.2899331  -0.25827059],75,0.93503751129127,[ 0.11460531 -0.39886626  0.2514376  -0.30805671  0.29371422 -0.1883995 ],112,0.9507066726394908,[ 0.0972675  -0.40351731  0.21623384 -0.30217795  0.24102414 -0.24103197  0.3205756  -0.1504766 ],162,0.9610740109227524,[ 0.08967099 -0.42089761  0.19394041 -0.30178298  0.21246396 -0.25545305  0.27304614 -0.205413    0.34054676 -0.12753591],231,0.9691845050889276,[ 0.08629887 -0.43545128  0.17999404 -0.30765101  0.19617478 -0.26073245  0.2425895  -0.2252939   0.29123699 -0.18268492  0.35403968 -0.11362159],286,0.9752508912319432,[ 0.08203331 -0.4394953   0.17138889 -0.31316663  0.18451799 -0.26552103  0.22807623 -0.23516956  0.25796266 -0.20264404  0.30505404 -0.16317789  0.36338341 -0.10081625],375,0.9798844570517132,[ 0.07757162 -0.44429542  0.16384022 -0.3159177   0.17780918 -0.27364319  0.21551382 -0.23747382  0.24260364 -0.21530472  0.26823181 -0.1837458   0.31886086 -0.14980445  0.37501293 -0.09064668],442,0.9834916729422702,[ 0.07397019 -0.45499238  0.15572005 -0.31679486  0.17068284 -0.27769277  0.20664758 -0.24589615  0.22822095 -0.21765328  0.24935803 -0.19622331  0.27750774 -0.17074875  0.32847353 -0.1390788   0.37936667 -0.08228464],589,0.9862698402617206,[ 0.07137866 -0.46638396  0.15009892 -0.32380718  0.16452    -0.27798146  0.20020025 -0.25235031  0.21937241 -0.22534705  0.2366134  -0.1986102   0.25931356 -0.18272768  0.28754183 -0.15975179  0.3374225  -0.12742608  0.38650629 -0.07141771],735,0.9885015103521736,[ 0.06953598 -0.46472798  0.14431775 -0.32406978  0.15959675 -0.28197566  0.1934364  -0.25104846  0.21023055 -0.22855564  0.22504772 -0.20274492  0.24341965 -0.18176683  0.26102535 -0.16791919  0.28776998 -0.14644264  0.33801595 -0.11473591  0.39106309 -0.06454945],920,0.9901417541412946,[ 0.06549959 -0.47274353  0.14037215 -0.32910069  0.15622322 -0.28425385  0.18750098 -0.25385795  0.20328987 -0.22911552  0.21619856 -0.20757113  0.23404031 -0.18690751  0.24784741 -0.16865452  0.26359719 -0.15624507  0.29387707 -0.13588322  0.35014167 -0.10325681  0.39535998 -0.05693621],975
graphs/new/nodes_12/depth_3//5.gml,0.7895061647836235,[ 0.20440555 -0.31982713],21,0.8581967183724192,[ 0.15588897 -0.44610302  0.28884264 -0.28786672],65,0.8965175051568965,[ 0.13736851 -0.48246011  0.25120663 -0.38102022  0.31158371 -0.2153469 ],126,0.9265087989189864,[ 0.12852475 -0.52520276  0.23202164 -0.44607064  0.27060314 -0.33317307  0.29420461 -0.20982443],180,0.9489352459941393,[ 0.11975217 -0.54254699  0.2172723  -0.47500276  0.25240197 -0.38700945  0.25865998 -0.31355067  0.29424015 -0.17691482],231,0.964006430771746,[ 0.11003023 -0.5496426   0.20667343 -0.48581387  0.2361567  -0.40640195  0.24433338 -0.36496362  0.26477855 -0.267989    0.29385094 -0.14403445],351,0.9745618020162564,[ 0.10410725 -0.55424609  0.19920633 -0.48319744  0.22570853 -0.41590143  0.23178608 -0.38312465  0.25032119 -0.31363807  0.27143471 -0.22134119  0.30713514 -0.11323423],495,0.9820448521344822,[ 0.09573839 -0.55187793  0.19039009 -0.47160255  0.21319962 -0.40868782  0.22006349 -0.38799863  0.23143021 -0.33251648  0.25265215 -0.27082534  0.28307544 -0.18120367  0.31207279 -0.09600872],646,0.9876973253220078,[ 0.08711674 -0.54492055  0.17610317 -0.44500945  0.19204644 -0.38267397  0.20207448 -0.37066561  0.2096943  -0.34241078  0.23118254 -0.30069661  0.26107638 -0.23747017  0.29350738 -0.16053456  0.31489654 -0.08557283],893,0.9917104058172374,[ 0.08029044 -0.54277628  0.16444785 -0.43112667  0.17871809 -0.3684002   0.19202736 -0.36134136  0.20007844 -0.34785391  0.21840007 -0.31762969  0.24109912 -0.26740355  0.27516242 -0.2069014   0.29939324 -0.14011642  0.31421011 -0.07282688],1092,0.9943903131742756,[ 0.07523316 -0.55248249  0.15631337 -0.42968382  0.17131714 -0.36441638  0.18625579 -0.35711242  0.19494844 -0.34786442  0.21034322 -0.32614213  0.2273437  -0.28672533  0.25485752 -0.23429404  0.28493559 -0.18093558  0.30352907 -0.12120382  0.31957811 -0.06020177],1150,0.996122712343294,[ 0.07008222 -0.55359879  0.14581179 -0.42573173  0.1618762  -0.3624535   0.1801381  -0.35311756  0.18952199 -0.34587977  0.20265537 -0.32718547  0.21502829 -0.2981323   0.23522431 -0.25386797  0.26094864 -0.20794348  0.28836709 -0.16095909  0.30479636 -0.10453322  0.31854302 -0.05116591],1275
graphs/new/nodes_12/depth_3//6.gml,0.8164312095122018,[ 0.18341802 -0.2907291 ],21,0.8733900596924055,[ 0.14620376 -0.40896708  0.29160565 -0.26660121],75,0.9018207748613712,[ 0.1252004  -0.44062425  0.25019212 -0.33602743  0.31288305 -0.18945902],112,0.9206971620200934,[ 0.11475487 -0.47661821  0.22900216 -0.38725256  0.27091102 -0.27480879  0.32232577 -0.17392726],198,0.9354611169989168,[ 0.11087336 -0.49873138  0.21350512 -0.41282781  0.25173687 -0.32007693  0.2747196  -0.25558008  0.31452665 -0.15068292],297,0.9460958054265444,[ 0.09794637 -0.48918158  0.19715735 -0.40308598  0.21894212 -0.32364323  0.24537701 -0.28737579  0.26473433 -0.22712926  0.31393987 -0.13384451],351,0.9538438202099508,[ 0.08793855 -0.48358926  0.1780603  -0.37562658  0.1871685  -0.31530624  0.21562012 -0.29446704  0.23820029 -0.27175662  0.26929225 -0.20813751  0.31321673 -0.11856214],405,0.959344409375482,[ 0.08241214 -0.50047504  0.16878012 -0.38067909  0.17931577 -0.31479109  0.20094266 -0.30303713  0.22096253 -0.29139118  0.24815581 -0.25045025  0.27648667 -0.18827574  0.32317068 -0.09927408],527,0.9637063694840924,[ 0.07961223 -0.50621808  0.1609913  -0.38512227  0.17246441 -0.31818398  0.1943418  -0.3066445   0.20884945 -0.30253369  0.23099384 -0.2740588   0.25457106 -0.23177403  0.28413116 -0.16644593  0.33082393 -0.08766696],684,0.9672685036186398,[ 0.0774975  -0.5075496   0.15640195 -0.38470082  0.16561523 -0.32059036  0.18956748 -0.31001673  0.20259162 -0.30638892  0.21774408 -0.28537     0.23614205 -0.25818628  0.26091704 -0.21007562  0.2910752  -0.15022444  0.33360725 -0.07927011],693,0.969995758525603,[ 0.07397996 -0.51152948  0.15214352 -0.38638066  0.16270814 -0.32344293  0.18399123 -0.310434    0.19755434 -0.30767711  0.20975881 -0.28811871  0.22225427 -0.27056393  0.24149364 -0.23812872  0.26894531 -0.19127544  0.2958474  -0.13558018  0.33678041 -0.06988417],920,0.9721229157409368,[ 0.07087222 -0.51509668  0.14683157 -0.3854291   0.15911604 -0.32617356  0.18101655 -0.31162931  0.19231984 -0.30603297  0.20314457 -0.28834797  0.21255896 -0.27220844  0.22530341 -0.25143924  0.24807683 -0.21980976  0.27465646 -0.1757167   0.30079478 -0.12180188  0.34038325 -0.06264422],1150
graphs/new/nodes_12/depth_3//7.gml,0.8597575453087896,[ 0.20023345 -0.3019917 ],21,0.9095153669120536,[ 0.15227395 -0.39622957  0.32947344 -0.23016746],80,0.9332303414921366,[ 0.12860834 -0.42657789  0.27473526 -0.28055395  0.35360827 -0.16197987],112,0.9481139944896492,[ 0.11887835 -0.44659748  0.25450158 -0.30355297  0.31543313 -0.20982449  0.40383151 -0.13014885],180,0.959095092057332,[ 0.11082102 -0.4543453   0.238226   -0.31945772  0.29229798 -0.23016245  0.36233858 -0.17548319  0.42434966 -0.11259919],220,0.9673420814366022,[ 0.10129614 -0.47395024  0.21956764 -0.33494     0.26223312 -0.25496051  0.32213603 -0.20132136  0.36886949 -0.15881385  0.42525455 -0.10305626],312,0.9734520133343716,[ 0.09603803 -0.48182487  0.20414433 -0.34216983  0.24013891 -0.26921954  0.28737468 -0.2229043   0.32806066 -0.18162643  0.37443478 -0.1476577   0.42347127 -0.09268201],375,0.9783559351229318,[ 0.09257276 -0.47972388  0.19303868 -0.34124179  0.22168375 -0.27714027  0.26380585 -0.238336    0.29362919 -0.20376509  0.33469964 -0.16821938  0.37353881 -0.14049048  0.42945558 -0.08588096],510,0.9822957502634414,[ 0.08914901 -0.48800638  0.1897391  -0.3462861   0.21317599 -0.28218649  0.2491611  -0.25102779  0.2747878  -0.22501608  0.30785805 -0.19172844  0.34142935 -0.16146833  0.38271137 -0.13358142  0.4405613  -0.07832244],589,0.9853922447155952,[ 0.08488142 -0.49253769  0.18111731 -0.34700163  0.2076355  -0.28518694  0.2360192  -0.25287233  0.2575725  -0.23603346  0.28524224 -0.21076744  0.31337565 -0.18357315  0.34223829 -0.15259749  0.38103317 -0.12483626  0.43894768 -0.07265974],714,0.9879510457208124,[ 0.08262657 -0.50422671  0.17761741 -0.35532647  0.20334691 -0.28748519  0.23442471 -0.25865462  0.24718974 -0.24086033  0.27236072 -0.22480263  0.29475466 -0.2057508   0.31935432 -0.1777464   0.34733498 -0.14407328  0.39000651 -0.11806132  0.45089775 -0.06669587],782,0.9903773018547061,[ 0.08228727 -0.50377657  0.17374823 -0.35820706  0.1995439  -0.29116063  0.23003872 -0.25962097  0.24600581 -0.24417915  0.25917803 -0.22670201  0.28074641 -0.21839866  0.29826654 -0.19978376  0.32316172 -0.17011306  0.35134309 -0.13604566  0.39306578 -0.11204262  0.45628838 -0.06520431],875
graphs/new/nodes_12/depth_3//8.gml,0.8294274050719433,[ 0.16135507 -0.2650094 ],21,0.877467500091056,[ 0.14052907 -0.39883849  0.28197129 -0.26252402],80,0.9057954779884272,[ 0.11441617 -0.40926241  0.24371751 -0.32710423  0.28184704 -0.19965685],119,0.9259514169859308,[ 0.10363933 -0.43928865  0.21442906 -0.35718138  0.2392006  -0.27281768  0.29492678 -0.17906847],189,0.9403012725934428,[ 0.09295777 -0.44799473  0.19079771 -0.355161    0.20384764 -0.29879364  0.24591045 -0.25200438  0.28896006 -0.15741546],264,0.950884643152014,[ 0.08697066 -0.4505715   0.17177308 -0.34597073  0.17900696 -0.30620638  0.21664811 -0.28443544  0.24583978 -0.23434955  0.29658072 -0.13783665],377,0.958506120425176,[ 0.08150859 -0.46098311  0.1618457  -0.351126    0.16576562 -0.30838649  0.19833953 -0.2969378   0.21905717 -0.27306464  0.2556709  -0.21126142  0.30000987 -0.12012102],480,0.963987222311676,[ 0.07648927 -0.47144708  0.15302858 -0.35500063  0.15879158 -0.31280636  0.18629309 -0.29977592  0.20271682 -0.28902149  0.22735836 -0.24748141  0.26086095 -0.18922745  0.3052142  -0.1006238 ],561,0.9678766416276904,[ 0.0720931  -0.4809337   0.14458284 -0.35531088  0.15169686 -0.31476215  0.17868349 -0.30219294  0.19069354 -0.29052883  0.20766654 -0.26428835  0.23017138 -0.22528214  0.26514848 -0.16523035  0.31221851 -0.08471871],703,0.9707585450046315,[ 0.06913172 -0.48863956  0.13829835 -0.35862595  0.14599923 -0.31495233  0.17193947 -0.30287855  0.18295199 -0.29206232  0.19470392 -0.26570922  0.20841431 -0.24579277  0.23434365 -0.20485388  0.27424597 -0.14491185  0.31885159 -0.07339038],819,0.9730675216154628,[ 0.06765901 -0.49417838  0.13539493 -0.36458462  0.14263576 -0.31702879  0.16761716 -0.30358125  0.17736574 -0.29479789  0.18844034 -0.26893078  0.19759768 -0.25218444  0.21464785 -0.23176869  0.24753144 -0.18540691  0.28714038 -0.12768816  0.32816854 -0.06428349],989,0.9748055626785851,[ 0.0643092  -0.49480832  0.13148944 -0.36676754  0.14145858 -0.3232535   0.1640654  -0.30276993  0.17281792 -0.29319893  0.18181312 -0.27141741  0.19102688 -0.25438754  0.20258082 -0.23962702  0.2269597  -0.21281578  0.26117287 -0.16534968  0.29768631 -0.11049791  0.33386433 -0.05570667],1200
graphs/new/nodes_12/depth_3//9.gml,0.839492381387204,[ 0.18230195 -0.29463594],21,0.9001293405881378,[ 0.14366419 -0.41513354  0.28233697 -0.27143744],90,0.9321255955987882,[ 0.12507568 -0.45079849  0.24555978 -0.3511243   0.30998809 -0.19954881],119,0.9549431416625268,[ 0.11591829 -0.4886043   0.2227792  -0.39841293  0.26974681 -0.29176428  0.30977129 -0.18712384],171,0.9703985885438562,[ 0.10625795 -0.5047085   0.2068132  -0.41945796  0.24482018 -0.3267384   0.27032673 -0.26926447  0.31165218 -0.15286211],297,0.9799407595798608,[ 0.09489223 -0.50446552  0.19032867 -0.41014884  0.21588368 -0.32775422  0.24084519 -0.29102953  0.26777013 -0.22508721  0.31722972 -0.12296372],390,0.9860652020301232,[ 0.08429464 -0.5002165   0.17421576 -0.39453347  0.19097876 -0.32045813  0.21459376 -0.29289802  0.23847345 -0.2597677   0.28289222 -0.19359023  0.33419491 -0.09662512],510,0.989995585406136,[ 0.07680725 -0.4994975   0.15907254 -0.37748513  0.17345334 -0.31797577  0.19843075 -0.29286944  0.21634772 -0.27190106  0.25134703 -0.22704331  0.29497784 -0.15859108  0.34637619 -0.07671133],595,0.9925394829448736,[ 0.07189613 -0.50969547  0.15084921 -0.37647355  0.16527479 -0.31553349  0.1893884  -0.29618062  0.20578826 -0.27648627  0.22863122 -0.23973904  0.26602309 -0.1920981   0.31551652 -0.1249963   0.3623454  -0.05974367],741,0.994359493466834,[ 0.06825461 -0.51863824  0.14547615 -0.38095288  0.16072628 -0.31537254  0.18335125 -0.29731018  0.19971549 -0.28013013  0.21765029 -0.24583794  0.24278474 -0.20900321  0.2907055  -0.15511239  0.34293853 -0.09692382  0.38155077 -0.04785233],924,0.9958931919094846,[ 0.06664951 -0.52026222  0.14033293 -0.38149073  0.15638172 -0.31588771  0.17923555 -0.29644724  0.19432943 -0.28212901  0.20974253 -0.24821314  0.22772031 -0.21510939  0.26359128 -0.17598533  0.3209618  -0.12210867  0.36788369 -0.07753371  0.39847788 -0.04216788],1035,0.9970924989797497,[ 0.06446536 -0.52403414  0.13589469 -0.38239244  0.15162864 -0.31855759  0.17528465 -0.29663794  0.18918927 -0.28234706  0.20350142 -0.25173778  0.21626671 -0.22063902  0.24286339 -0.18747633  0.29198722 -0.14633353  0.34849742 -0.09859327  0.38968805 -0.0652689   0.40377152 -0.03714462],1125
