,p_1,p_1_angles,p_2,p_2_angles,p_3,p_3_angles,p_4,p_4_angles,p_5,p_5_angles,p_6,p_6_angles,p_7,p_7_angles,p_8,p_8_angles,p_9,p_9_angles,p_10,p_10_angles,p_11,p_11_angles
graphs/new/nodes_9/depth_3//225.gml,0.7771360784100603,[-1.34536681  1.99714058],0.8357826520812175,[-1.73517578  2.89310613 -1.16696714  1.33282667],0.8582471565724271,[-2.89276173 -2.6391133  -1.42702631 -1.53452918  1.37015002  2.31357076],0.9016985296004024,[ 2.98364187 -2.6334436  -0.25484301 -2.95995269  0.46836039 -0.13370485 -0.78962235 -1.44204771],0.9016985296004024,[ 2.98364187 -2.6334436  -0.25484301 -2.95995269  0.46836039 -0.13370485 -0.78962235 -1.44204771  0.          0.        ],0.9152567320026538,[-1.5166511   0.70326568 -1.77920662  1.67322188  0.52372156 -1.27945659 -0.08148989 -0.70862525 -2.73016746  2.99070058 -0.70577309 -1.46788602],0.937464034391692,[ 2.94039462  1.67567788 -2.6551763  -1.08221459  3.07361544  0.63129413  0.47394836 -2.57178013 -0.04868495  0.71097365 -0.62046149  0.02274165  1.10968599  2.99171514],0.958560814940696,[ 3.25289221 -2.01977161 -1.15415578  0.00991318 -1.66768081 -1.02704036 -3.19968672  0.57624645 -2.77821976 -0.28703011  0.39218737 -0.96431701  3.0929966   2.23161644  0.48320773 -1.71802096],0.958560814940696,[ 3.25289221 -2.01977161 -1.15415578  0.00991318 -1.66768081 -1.02704036 -3.19968672  0.57624645 -2.77821976 -0.28703011  0.39218737 -0.96431701  3.0929966   2.23161644  0.48320773 -1.71802096  0.          0.        ],0.958560814940696,[ 3.25289221 -2.01977161 -1.15415578  0.00991318 -1.66768081 -1.02704036 -3.19968672  0.57624645 -2.77821976 -0.28703011  0.39218737 -0.96431701  3.0929966   2.23161644  0.48320773 -1.71802096  0.          0.          0.          0.        ],0.958560814940696,[ 3.25289221 -2.01977161 -1.15415578  0.00991318 -1.66768081 -1.02704036 -3.19968672  0.57624645 -2.77821976 -0.28703011  0.39218737 -0.96431701  3.0929966   2.23161644  0.48320773 -1.71802096  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//226.gml,0.6802357399397145,[-1.26557711 -2.10736025],0.7903643830774427,[-1.42205817 -0.67472185 -1.40207189 -0.3246409 ],0.86324922952319,[ 2.92331421 -2.997163   -2.56843165 -1.10611236 -0.09403496 -0.79646533],0.86324922952319,[ 2.92331421 -2.997163   -2.56843165 -1.10611236 -0.09403496 -0.79646533  0.          0.        ],0.86324922952319,[ 2.92331421 -2.997163   -2.56843165 -1.10611236 -0.09403496 -0.79646533  0.          0.          0.          0.        ],0.901565301650654,[ 1.33801137 -2.98986058  1.93596806 -2.03446316  1.75205602  3.08361755 -3.49246235  0.0832202  -1.09691952 -3.52250092  0.36255809 -0.23203318],0.9203846080717752,[ 3.33710689  3.02111752 -1.96678714  2.15790789 -0.05653543  0.77552554  1.58683446 -2.7375721   1.51319755  1.85410919  1.31108824 -1.21712028 -0.37297973  1.79556151],0.947900149973546,[-1.91389399 -0.0159539  -2.35868964  1.55367184  1.00572444 -2.62513899 -0.24446311 -1.14792768  2.8722008  -1.21770844 -0.29533291 -2.82727896  2.78200982  0.18914016  2.20826794  3.11754069],0.9539909447194656,[ 2.97346347  0.08683323  1.56692848 -0.12026736  0.22863943  1.21777132  1.69245158  4.61531955  2.83758974  1.92572859  2.82719598 -0.54978899  0.04944154  2.56839272 -0.37463801 -1.27989474 -0.3435553   1.74836061],0.9845947671979202,[-0.09615763  0.50449451  2.95295395  1.98221827 -0.20160016 -1.20674868  2.84547978  1.02091035 -3.0920371   4.15136454 -0.31508367  1.88917921 -0.26923045 -2.85088663  2.84004358  0.26101528 -0.40227544 -0.52356505 -3.12121435  2.24742417],0.9845947671979202,[-0.09615763  0.50449451  2.95295395  1.98221827 -0.20160016 -1.20674868  2.84547978  1.02091035 -3.0920371   4.15136454 -0.31508367  1.88917921 -0.26923045 -2.85088663  2.84004358  0.26101528 -0.40227544 -0.52356505 -3.12121435  2.24742417  0.          0.        ]
graphs/new/nodes_9/depth_3//227.gml,0.7747739220017669,[-1.37028991  1.24516763],0.7752637866875324,[ 3.78020097 -1.55296568 -2.40732274  1.89822432],0.9177655421832988,[ 2.98887588  0.45912145  2.8459596  -2.77531467 -0.34617608  1.78900794],0.9177655421832988,[ 2.98887588  0.45912145  2.8459596  -2.77531467 -0.34617608  1.78900794  0.          0.        ],0.927146670734798,[ 1.4969653   0.40258354 -0.2289046   1.50827886  1.63844506  2.01851017 -0.2872693  -1.21173779 -0.35378472  1.7833459 ],0.9314551224168592,[-1.49719567 -0.51571812  1.7382133  -0.3917643   0.32073337  2.11138081 -0.24465865 -1.66064905 -2.96975361 -3.93362446  1.01094687 -3.03921155],0.9469805858451654,[-1.33976475  0.05815453 -0.41756554  0.13296635  2.86334711 -1.59101435 -0.83104194 -1.13111371 -0.07482089  2.16695173 -2.77923068  1.23983736  0.34229362  1.35558614],0.9469805858451654,[-1.33976475  0.05815453 -0.41756554  0.13296635  2.86334711 -1.59101435 -0.83104194 -1.13111371 -0.07482089  2.16695173 -2.77923068  1.23983736  0.34229362  1.35558614  0.          0.        ],0.9469805858451654,[-1.33976475  0.05815453 -0.41756554  0.13296635  2.86334711 -1.59101435 -0.83104194 -1.13111371 -0.07482089  2.16695173 -2.77923068  1.23983736  0.34229362  1.35558614  0.          0.          0.          0.        ],0.9574399932898192,[-1.65158408 -0.35739827 -3.02745795 -0.09145963 -3.11021772 -1.67547925  1.3265578  -1.07828787  2.83150052  2.33221812  0.03748495 -2.17819913 -2.58784286 -1.05278126 -3.20236728  2.32786754  1.65996056 -0.04771737  1.92838217  2.96068405],0.9701397719581198,[-0.1903996  -1.46731262  2.3814224   3.12922417  1.16504139  2.82368141 -2.3401284  -1.53158844 -0.50323702  1.74430271  2.95999443 -2.28864543 -0.17439873 -2.83819676  0.5417865  -2.56797645  1.62959288 -1.98266232  3.12300846  0.37773528 -1.6782951  -2.33951352]
graphs/new/nodes_9/depth_3//228.gml,0.8303682026817429,[ 2.9613452  -1.30243256],0.8569092490855437,[ 2.99070943  0.18672659 -2.65536686  1.39399382],0.88856818046012,[-3.30665433 -1.42763448  0.39940134  1.28425322  1.91399393 -0.22052967],0.897275036445198,[ 1.69952715 -0.38635635  1.90155179 -0.8290977  -0.2614287  -0.07299198 -2.94480408  0.58124252],0.897275036445198,[ 1.69952715 -0.38635635  1.90155179 -0.8290977  -0.2614287  -0.07299198 -2.94480408  0.58124252  0.          0.        ],0.926290288251335,[-1.68898021  1.98814608  2.82219356  1.01509025 -1.52358604 -2.15665621  1.2059047   0.2469767   1.13451445 -2.21665074 -3.10504072 -0.73916143],0.926290288251335,[-1.68898021  1.98814608  2.82219356  1.01509025 -1.52358604 -2.15665621  1.2059047   0.2469767   1.13451445 -2.21665074 -3.10504072 -0.73916143  0.          0.        ],0.9445603950291684,[-0.11765757 -1.16614031 -0.3090202   0.83407486  3.06006284  1.65915582  3.28355907 -2.02309285 -0.3415136   0.25190236  1.27235454 -1.32004567  2.81799215  1.79350028  1.16004501 -1.4199964 ],0.9445603950291684,[-0.11765757 -1.16614031 -0.3090202   0.83407486  3.06006284  1.65915582  3.28355907 -2.02309285 -0.3415136   0.25190236  1.27235454 -1.32004567  2.81799215  1.79350028  1.16004501 -1.4199964   0.          0.        ],0.9643743568608444,[-1.76170443  0.10207538  0.39993399  1.23104555  3.49912686 -0.98929729 -1.63246497 -1.00331333  0.44466392 -3.55756014  1.83430645 -3.62824751  1.80345754  2.63419    -1.66816987 -2.74459544  1.21283547 -1.18196666 -1.95094317 -1.32061703],0.9643743568608444,[-1.76170443  0.10207538  0.39993399  1.23104555  3.49912686 -0.98929729 -1.63246497 -1.00331333  0.44466392 -3.55756014  1.83430645 -3.62824751  1.80345754  2.63419    -1.66816987 -2.74459544  1.21283547 -1.18196666 -1.95094317 -1.32061703  0.          0.        ]
graphs/new/nodes_9/depth_3//229.gml,0.8576723149103895,[0.19031574 1.28802054],0.8612496725210824,[ 1.63242272  0.37780659 -1.37979119 -0.2522204 ],0.9290982218016968,[ 0.16671767 -1.71061616  2.75269798 -1.26081091 -0.31377708  1.80131903],0.9513250992314491,[-2.97433194 -0.12659891  2.78774955 -2.81313387  2.86738527 -1.27476577 -0.35068365 -1.40704309],0.9513250992314491,[-2.97433194 -0.12659891  2.78774955 -2.81313387  2.86738527 -1.27476577 -0.35068365 -1.40704309  0.          0.        ],0.953496062214042,[-3.30171075  3.26648442  0.33901908 -0.32275226 -1.34708239  3.37683857 -1.49313205  1.25730895  1.49866713 -1.77698798 -1.12886946  2.98242544],0.961283401325004,[ 1.31740057  1.59440404 -1.48993721  1.69527187 -2.69804544 -2.68432695  1.29076116 -3.13018076  1.79693023  0.69763481  0.35744522  2.90665066  0.36068366  2.99290031],0.961283401325004,[ 1.31740057  1.59440404 -1.48993721  1.69527187 -2.69804544 -2.68432695  1.29076116 -3.13018076  1.79693023  0.69763481  0.35744522  2.90665066  0.36068366  2.99290031  0.          0.        ],0.9631176524196512,[-0.15485423  1.71494175 -2.54210895 -1.37002389  0.11291663  3.03569755 -2.22012507 -0.01588515  2.01677244 -3.04374625 -3.30277655  0.89251679  2.89972795  0.16843234  0.68399875 -2.50804701 -0.03596622  2.35344709],0.9672764300340956,[ 3.25998601 -2.06175663 -1.65365353  3.29611662 -2.767258   -1.50420726  2.73875702 -0.16500916  0.39821476 -3.18175179 -1.60733464 -3.60556553 -2.85286284  1.45750318  2.73968077 -1.34571702 -0.41588229  0.14130021 -3.5558113  -1.47696276],0.9733393654568228,[-0.11066275 -1.12945508 -0.26008992 -2.32275513  0.25137719 -3.11136609 -1.74314861 -2.86781153 -2.81941094 -0.00369238  1.22480003 -1.9917376   1.58261143 -1.83358636  0.85300833 -1.57816093  0.2287438  -0.65008247  0.03800903 -0.66956398  2.68284359  1.68973881]
graphs/new/nodes_9/depth_3//230.gml,0.7724435406511452,[-1.297653   -2.16443167],0.8724918861977453,[-0.2215473  -1.25391599 -1.80149731  1.63677732],0.9546556142328264,[-2.99140106 -0.44002744  0.32016696 -0.28748147 -2.73287268  1.40735716],0.9631574031515456,[-0.19894344 -1.45281348 -2.73649602  1.24286218 -2.81565237 -0.24648431  0.42622411 -0.1382731 ],0.967364130666292,[-0.18331324  3.27599252 -2.75841608 -1.90761671 -2.82642446  1.35757429  0.41735815 -0.11010918 -1.00246838 -3.06502075],0.967364130666292,[-0.18331324  3.27599252 -2.75841608 -1.90761671 -2.82642446  1.35757429  0.41735815 -0.11010918 -1.00246838 -3.06502075  0.          0.        ],0.9706597343648244,[-0.15328757  0.53115877  0.9026279  -2.92502468  3.10073722  1.36075584 -1.21121566  3.28695062 -2.64588517 -0.3264364   0.49289194 -0.13093078 -0.64376922  0.13084186],0.9762636891750444,[ 3.02354536  2.12059122 -3.46605738 -2.97009122 -2.71614089 -1.8342954   0.47251005 -0.09679333 -2.02111166  0.0243537  -1.79302654  0.30130329 -0.60324614  0.09153454 -2.4727507   2.98323484],0.983795205470675,[ 0.11882885 -0.49456299 -2.89283157 -3.473814    0.3670161  -2.28899679 -0.03850761  0.45907548 -0.31940445 -0.04714264  0.82151463 -0.16030871  0.48283771 -0.1069957  -1.58468205  0.93513734 -3.12417331  2.25324157],0.9901529430467858,[ 0.21078573 -0.08439937  0.26641699 -1.56294871 -0.62386948  1.95558033 -0.24691151  1.87440997  2.8455528   0.23905396 -3.47858334  0.20369387 -0.38598135 -2.96377924  2.6167647  -1.48169564 -1.72973213  1.516296   -0.67225567 -3.19457649],0.9901529430467858,[ 0.21078573 -0.08439937  0.26641699 -1.56294871 -0.62386948  1.95558033 -0.24691151  1.87440997  2.8455528   0.23905396 -3.47858334  0.20369387 -0.38598135 -2.96377924  2.6167647  -1.48169564 -1.72973213  1.516296   -0.67225567 -3.19457649  0.          0.        ]
graphs/new/nodes_9/depth_3//231.gml,0.7959685910473174,[0.21323841 2.84359865],0.8349143583676426,[-0.27833482 -3.58551721 -3.07154867 -0.78616327],0.8672519029572369,[ 3.34350961  1.41443955 -0.58337501 -0.47637233  3.21764491 -2.3831363 ],0.8949590281380888,[ 2.93419818  1.70842492 -2.59937546  2.04447012  3.07251664 -2.41799008  0.46523916  2.96166878],0.8949590281380888,[ 2.93419818  1.70842492 -2.59937546  2.04447012  3.07251664 -2.41799008  0.46523916  2.96166878  0.          0.        ],0.911779315615482,[-2.95107574 -0.12046125  2.75829271 -2.7940633  -0.29828399  1.9436065   2.33332826 -3.09738851 -2.69765133  0.16412911  0.50698337  1.46942938],0.911779315615482,[-2.95107574 -0.12046125  2.75829271 -2.7940633  -0.29828399  1.9436065   2.33332826 -3.09738851 -2.69765133  0.16412911  0.50698337  1.46942938  0.          0.        ],0.94062723743806,[-1.54961059 -2.03721752  1.70845544  2.62209197  0.26241819  2.73276119 -3.61942753  1.55754659 -2.28498317  2.13009528 -0.05551988 -0.93640046  0.42430573 -0.2505142   3.53001893 -1.72858947],0.94062723743806,[-1.54961059 -2.03721752  1.70845544  2.62209197  0.26241819  2.73276119 -3.61942753  1.55754659 -2.28498317  2.13009528 -0.05551988 -0.93640046  0.42430573 -0.2505142   3.53001893 -1.72858947  0.          0.        ],0.94062723743806,[-1.54961059 -2.03721752  1.70845544  2.62209197  0.26241819  2.73276119 -3.61942753  1.55754659 -2.28498317  2.13009528 -0.05551988 -0.93640046  0.42430573 -0.2505142   3.53001893 -1.72858947  0.          0.          0.          0.        ],0.94062723743806,[-1.54961059 -2.03721752  1.70845544  2.62209197  0.26241819  2.73276119 -3.61942753  1.55754659 -2.28498317  2.13009528 -0.05551988 -0.93640046  0.42430573 -0.2505142   3.53001893 -1.72858947  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//232.gml,0.8267524222377667,[-0.21184792 -1.26234989],0.8876722469223723,[-3.31120854  0.42674091  2.7982826   0.25887416],0.8876722469223723,[-3.31120854  0.42674091  2.7982826   0.25887416  0.          0.        ],0.9230357372256676,[ 2.98414676 -2.66504079  2.84963973  3.44077135  0.60242991 -0.06410731 -0.97883523  1.7426657 ],0.9352095823731642,[-6.41914196 -1.12186322  2.79070119 -3.70798646  0.05758894  0.90383792  3.74211388  3.0659437  -1.1056002   0.14104114],0.9522557341307722,[-0.11824554  0.51041979 -0.25643061  0.39237544  0.40799452  1.58208489 -0.70043347 -2.84092054 -3.47546125  0.23397156 -0.39445707 -3.01306824],0.9522557341307722,[-0.11824554  0.51041979 -0.25643061  0.39237544  0.40799452  1.58208489 -0.70043347 -2.84092054 -3.47546125  0.23397156 -0.39445707 -3.01306824  0.          0.        ],0.9522557341307722,[-0.11824554  0.51041979 -0.25643061  0.39237544  0.40799452  1.58208489 -0.70043347 -2.84092054 -3.47546125  0.23397156 -0.39445707 -3.01306824  0.          0.          0.          0.        ],0.9522557341307722,[-0.11824554  0.51041979 -0.25643061  0.39237544  0.40799452  1.58208489 -0.70043347 -2.84092054 -3.47546125  0.23397156 -0.39445707 -3.01306824  0.          0.          0.          0.          0.          0.        ],0.9574410290595838,[-2.95054649 -2.69362288 -3.20958192  0.58446506  0.43490332 -1.40473403  1.11886067  3.14307533 -1.93647688 -3.13800638 -2.49423996  0.98421307 -0.18987755 -2.92692132 -2.58441862 -0.92400504 -0.03538367  2.26941887 -2.65327803 -1.67997335],0.9574410290595838,[-2.95054649 -2.69362288 -3.20958192  0.58446506  0.43490332 -1.40473403  1.11886067  3.14307533 -1.93647688 -3.13800638 -2.49423996  0.98421307 -0.18987755 -2.92692132 -2.58441862 -0.92400504 -0.03538367  2.26941887 -2.65327803 -1.67997335  0.          0.        ]
graphs/new/nodes_9/depth_3//233.gml,0.7620754153142882,[ 1.39761333 -1.20099239],0.8473624553761988,[-1.5193471  -0.62349273  1.77565836 -1.85195346],0.8796982410610319,[ 1.60698594 -2.17230676  1.83262547  0.4552796  -0.05942077 -0.7821629 ],0.8945071473976012,[ 1.46663709 -1.82513999  3.25864066 -3.5383127  -1.80756233  1.93546316 -0.36164169 -1.35254326],0.9078652838978958,[-0.78311641  1.58810987 -0.99338525  1.47523075 -1.55740147  0.18366239 -2.5873587   0.51791384 -3.20017344 -2.33641316],0.9199492555992286,[ 1.53058137  1.43598456 -1.38048767 -3.28451297  2.78658474  1.8535221   1.08912491 -1.55182467 -1.47848096  2.52318634  3.18401538  2.40925918],0.9328476378661474,[ 1.5673525  -2.70673752  0.46672663  1.5436679  -1.89262981  2.68907761 -2.91638956 -1.79522965 -0.4205152   0.07529125 -2.43817426 -3.32128731 -2.71550651  1.44044927],0.9328476378661474,[ 1.5673525  -2.70673752  0.46672663  1.5436679  -1.89262981  2.68907761 -2.91638956 -1.79522965 -0.4205152   0.07529125 -2.43817426 -3.32128731 -2.71550651  1.44044927  0.          0.        ],0.9439418270412512,[-0.23677295  1.43982734  3.25708734  0.6860521  -2.8623002  -0.0524475   2.46447717  1.0859799  -3.10323367 -0.77656226  2.74484341 -1.39611208  2.67068755  0.94723922 -1.53473088  1.55089486  1.55788257 -2.39212943],0.944694542455964,[ 0.09599401 -0.43592445 -2.90976102  1.26386848 -2.77344894 -1.00494753  2.95738655  3.09479758 -2.99250257 -2.28496189 -0.58762968 -3.02144228  1.21977945  1.50076408 -1.78425751  2.78524693  0.02286043  0.91147533  0.01554226 -0.45162023],0.9488665248310334,[ 3.02583372  0.56221463  2.99673975  2.10744933  0.07162214  1.15891192  0.2411763  -0.28263456 -2.30749504  0.03486477  2.60428674 -0.17362436 -2.71319599 -2.58613984  0.14447456  3.10404613 -0.18702259 -0.76976849  0.5440164  -2.20685558 -0.02322343 -2.61198021]
graphs/new/nodes_9/depth_3//234.gml,0.7219835636266602,[-1.86179744  1.16011483],0.8076696481717394,[ 0.20853761  1.27459246  1.12089748 -3.26200882],0.8220440503404237,[-1.40308421  2.18740503  1.72756789  1.24544611  1.37487831  1.23527687],0.9107032715111084,[-0.15674042  3.59158801 -0.32111534  0.33507255  2.30052024 -1.50272086  3.61627173 -1.36933185],0.9146527463190954,[ 3.29890173 -0.54273389 -2.82191747 -3.32087202  1.56916455  0.04106284 -2.07483671 -1.31976027 -0.4340506  -2.97785168],0.9146527463190954,[ 3.29890173 -0.54273389 -2.82191747 -3.32087202  1.56916455  0.04106284 -2.07483671 -1.31976027 -0.4340506  -2.97785168  0.          0.        ],0.9146527463190954,[ 3.29890173 -0.54273389 -2.82191747 -3.32087202  1.56916455  0.04106284 -2.07483671 -1.31976027 -0.4340506  -2.97785168  0.          0.          0.          0.        ],0.9406608241854476,[ 3.01903772 -1.08906851  1.70740441  0.05444332 -2.04117696 -0.55203714 -3.07948629  2.5665227   1.51902319  1.31301013  0.0225813  -1.26133786 -1.97371701  0.23529001  2.74211334  1.7206067 ],0.9476859461093348,[ 0.1239558   2.68831855 -1.37659656 -1.51751032  0.09616981 -1.63281255  1.59783324  2.14162597  3.0787505  -1.00851172  0.47188586 -0.94044107  3.09881036  2.24810025  1.90411594 -1.54146315 -1.42672112 -3.27062836],0.9698761349635876,[ 0.10964841 -2.09478723  0.21551413 -1.94870539 -2.84250264  0.53776791 -0.04278669  2.20784966 -2.79593248 -0.26600781 -2.77262005 -1.01608484 -0.02608564  5.46617751  3.56249518 -0.16284054 -0.68832117  0.02172028 -2.01577701 -0.10927412],0.9698761349635876,[ 0.10964841 -2.09478723  0.21551413 -1.94870539 -2.84250264  0.53776791 -0.04278669  2.20784966 -2.79593248 -0.26600781 -2.77262005 -1.01608484 -0.02608564  5.46617751  3.56249518 -0.16284054 -0.68832117  0.02172028 -2.01577701 -0.10927412  0.          0.        ]
graphs/new/nodes_9/depth_3//235.gml,0.8073998412280965,[ 2.91913433 -1.25909755],0.8073998412280965,[ 2.91913433 -1.25909755  0.          0.        ],0.8531395784964142,[-2.92748514 -1.75698982  0.98548115 -1.56988978  1.60670491 -1.3227083 ],0.9336721132385636,[ 0.13753336 -2.07476576 -2.86674086  2.73453622  0.31481443 -1.86576121 -2.78087648 -0.17835824],0.934711418216986,[ 3.00573849 -2.63961797 -0.2766168   0.40750187 -0.32227516  0.28566054  2.76986966  1.73610063 -2.0606681   1.53550253],0.934711418216986,[ 3.00573849 -2.63961797 -0.2766168   0.40750187 -0.32227516  0.28566054  2.76986966  1.73610063 -2.0606681   1.53550253  0.          0.        ],0.9438302616890694,[-2.91525164  0.35442724  1.02006164  1.5730888  -1.100349   -2.52479583  0.3436475  -0.41750296 -2.75156219 -1.03519548 -0.04417679 -3.88440997  2.6300565   1.68528501],0.9438302616890694,[-2.91525164  0.35442724  1.02006164  1.5730888  -1.100349   -2.52479583  0.3436475  -0.41750296 -2.75156219 -1.03519548 -0.04417679 -3.88440997  2.6300565   1.68528501  0.          0.        ],0.9520448740046756,[ 3.26541477 -2.0513495  -1.34166439 -1.13076055  3.15042301  2.67922722  1.99794085 -0.01397272 -0.34781118  2.09628388 -3.2132433   2.13543399  3.60037547  0.57613845 -0.05249945 -4.03472118  0.44440616  2.99006379],0.9786922538577404,[ 3.03295477  2.06472388 -3.41932052 -0.58641953  0.06376587  2.65932252 -0.41001615 -0.60658237  0.04873648  2.57705944 -0.4308919   2.54402606  0.04561946  2.49336689 -1.38619781  3.15754936 -2.1775103   3.3448433  -0.4032815   0.11430595],0.9799995661919776,[ 3.0360827   0.49942372 -0.2837344   1.0396795   0.05986966 -2.11525856  2.75809565 -0.70358889 -3.09178062  2.67034518  2.68685972 -0.60188342 -3.09173514  0.93038687 -2.36938803  3.11139433 -1.22046926 -1.36154188  1.7269879  -1.61332976  0.99607874 -1.46307758]
graphs/new/nodes_9/depth_3//236.gml,0.7517980055766968,[-1.25117946 -0.5175695 ],0.9171857931481392,[ 2.97455114 -1.1412845   2.80721161  3.40982708],0.9171857931481392,[ 2.97455114 -1.1412845   2.80721161  3.40982708  0.          0.        ],0.9515106524184904,[-1.5561114   4.14994837 -1.42805086  2.6953579   3.42904245 -0.33668621 -2.79644546 -1.76328873],0.95176423795226,[-3.28796741 -2.69186787  2.85381743  0.33931778 -1.77679595 -0.03491403 -1.71316298  1.76023321 -0.97585733 -0.01489159],0.95176423795226,[-3.28796741 -2.69186787  2.85381743  0.33931778 -1.77679595 -0.03491403 -1.71316298  1.76023321 -0.97585733 -0.01489159  0.          0.        ],0.9764766356882896,[-1.56361645 -0.73513775 -0.97855539 -3.12702988  2.38489412  1.69001497  0.31905169 -0.32528095 -2.90287327  2.81324978  0.30405807 -3.38034903 -2.7716811  -1.71062426],0.9809395151779108,[-2.9890059  -0.41209433 -2.87286042  0.16551658 -0.14634444 -2.17320869 -0.16726554 -2.93012278  0.41639172 -0.26404658 -2.48078475 -0.14306018  3.00249081  0.31278392 -0.11375478  1.18469148],0.9877177721642394,[ 3.31492503 -0.09739348 -0.41600474 -1.95347538  0.61749367  1.56323772  2.58015008 -2.27759753 -0.29983112 -2.85898069  2.75858866 -3.57609948  0.18435062  1.61037135 -0.14351142 -0.90809594 -0.44762397  0.09947489],0.9877177721642394,[ 3.31492503 -0.09739348 -0.41600474 -1.95347538  0.61749367  1.56323772  2.58015008 -2.27759753 -0.29983112 -2.85898069  2.75858866 -3.57609948  0.18435062  1.61037135 -0.14351142 -0.90809594 -0.44762397  0.09947489  0.          0.        ],0.9877177721642394,[ 3.31492503 -0.09739348 -0.41600474 -1.95347538  0.61749367  1.56323772  2.58015008 -2.27759753 -0.29983112 -2.85898069  2.75858866 -3.57609948  0.18435062  1.61037135 -0.14351142 -0.90809594 -0.44762397  0.09947489  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//237.gml,0.6950450268859264,[ 1.26202084 -2.60807533],0.7866841308919779,[-0.21381284  1.8697038   1.45316389  0.04000962],0.8404961692157717,[-1.55123507 -2.31420627 -1.74966933 -2.71522905 -0.35803127 -1.31311232],0.8639346392212173,[-2.93873562  1.42814584 -2.45704339  3.11644184 -1.12514226  0.33692752  2.79495577  0.24169617],0.8767289374002266,[-1.54959645 -3.86085591  1.41261318  2.16547685  2.85844625 -2.9441416   0.5167607  -2.57159791 -0.04897545 -0.8107479 ],0.9037079181922992,[-2.98425562 -2.06959981 -2.8519894   2.74876538 -0.47192116 -3.16091076 -2.31412729  2.29479338 -0.3065327   1.48462323  0.24244831 -4.08899251],0.9262949808426836,[-0.27308741 -0.17814183  1.7740548   1.58717428  1.45094995 -2.03125601  0.04191364  2.78085107 -0.36878318 -1.19849438  2.82583431  3.45188309 -3.52399616  1.7801173 ],0.9480070588638588,[ 0.21681782 -0.10763512 -0.50519632 -0.47756674  0.08046499 -3.74014916  2.71814714 -2.18199113 -1.91871207  3.15618468  1.98140824 -0.54029013  2.63640819  4.148364    3.21223041 -2.32161973],0.9480070588638588,[ 0.21681782 -0.10763512 -0.50519632 -0.47756674  0.08046499 -3.74014916  2.71814714 -2.18199113 -1.91871207  3.15618468  1.98140824 -0.54029013  2.63640819  4.148364    3.21223041 -2.32161973  0.          0.        ],0.9480070588638588,[ 0.21681782 -0.10763512 -0.50519632 -0.47756674  0.08046499 -3.74014916  2.71814714 -2.18199113 -1.91871207  3.15618468  1.98140824 -0.54029013  2.63640819  4.148364    3.21223041 -2.32161973  0.          0.          0.          0.        ],0.9480070588638588,[ 0.21681782 -0.10763512 -0.50519632 -0.47756674  0.08046499 -3.74014916  2.71814714 -2.18199113 -1.91871207  3.15618468  1.98140824 -0.54029013  2.63640819  4.148364    3.21223041 -2.32161973  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//238.gml,0.8254633027211707,[-2.91405981  1.25962549],0.8432267267353941,[-1.37668489 -1.77940172 -2.05341844 -2.89219696],0.8494514146857374,[ 2.96288485 -2.73710234 -1.8785081   3.40095903 -0.39693975  0.16275612],0.8967458730035414,[-1.29376826 -2.65031902 -0.02876041  0.92055851  1.07395667 -1.23113045 -0.37935076  1.80485108],0.9370340667372896,[-1.25815927  3.16670683  1.49428742  1.43418887 -0.45888636  1.95736646 -0.31331764  0.31778037  2.73986601  0.19003137],0.9400279422557132,[ 1.51242112  0.35700958 -1.80253231  2.66490717  0.07932499 -0.58053856  2.7374663   0.31468633 -1.85444787  1.59365604 -1.6817183   0.18973443],0.957881735898748,[ 3.01342015 -1.1077332  -1.78505435 -1.49328672  1.42921411 -0.61466185 -3.06906132 -0.50909289  2.71552471 -1.28163141  0.89431168  0.0108345  -1.26815747 -1.38721543],0.957881735898748,[ 3.01342015 -1.1077332  -1.78505435 -1.49328672  1.42921411 -0.61466185 -3.06906132 -0.50909289  2.71552471 -1.28163141  0.89431168  0.0108345  -1.26815747 -1.38721543  0.          0.        ],0.969088923785476,[ 0.22904153 -1.16084045 -0.08101571  2.13220141  1.75802382 -3.17412067 -1.39189641 -0.44419544  0.35610683  2.18152927 -0.27625317 -1.6243442   0.22866224 -0.74448182  2.68479382  0.22594365 -0.46198318  1.69394552],0.9827382253247994,[-3.35871744 -0.34839479  0.64356912  3.13726885 -0.56283699 -0.60756261  2.80142969 -1.19374793 -0.35894395 -0.62439222  0.05493606  2.60177926  2.64781121 -0.46630327  0.05230261 -0.85824716  3.63900809  3.10966547 -0.93411811  1.65505961],0.9827382253247994,[-3.35871744 -0.34839479  0.64356912  3.13726885 -0.56283699 -0.60756261  2.80142969 -1.19374793 -0.35894395 -0.62439222  0.05493606  2.60177926  2.64781121 -0.46630327  0.05230261 -0.85824716  3.63900809  3.10966547 -0.93411811  1.65505961  0.          0.        ]
