path,r_1,r_1_angles
graphs/new/nodes_12/depth_5//0.gml,0.8429528059206998,[-1.28610661 -2.88912053 -0.12853593 -2.3695156  -2.87254929  1.88511354 -1.42364272  1.91159284 -0.17705951  0.8369606 ]
graphs/new/nodes_12/depth_5//1.gml,0.9021282830513861,[-1.57805587 -2.34335774 -1.82145025  0.53560261 -0.47038935 -2.84040287  2.58852109 -1.37303383  1.43567505 -0.08972061]
graphs/new/nodes_12/depth_5//2.gml,0.8758526596484437,[-0.34375898 -2.02771493 -1.08483089  3.16527925  1.22319972  3.92956769  1.26896758 -3.24547275 -0.62493469 -1.79719735]
graphs/new/nodes_12/depth_5//3.gml,0.8892391267128557,[-3.38028775  0.49792142 -2.1947009   1.53673226 -1.4564131   1.07476232  0.09987532  0.84830554  2.57149223  0.16492132]
graphs/new/nodes_12/depth_5//4.gml,0.9009128747251576,[ 0.28178945 -3.29744229 -0.61357993 -2.24257857 -3.00705654  4.3268276   2.59800095 -2.95580631  0.4800383  -3.31895741]
graphs/new/nodes_12/depth_5//5.gml,0.9272315202071408,[-2.79372506  1.35892738  2.40042223 -0.4577696  -3.02897931  0.78646631 -0.60515513 -2.0795307   3.20503147  0.70366391]
graphs/new/nodes_12/depth_5//6.gml,0.8849760102107244,[-0.25159736 -2.51917846 -3.71108699  1.77740893 -1.75492512 -1.71808111 -0.25887015  1.79544113 -0.26635599  1.23869668]
graphs/new/nodes_12/depth_5//7.gml,0.9557701642289039,[ 2.94132339  2.11626215 -0.39886846  1.95926809  2.60918621 -2.13515485  0.0670059   2.42899694  2.5355945   1.71622514]
graphs/new/nodes_12/depth_5//8.gml,0.9015301921977176,[-0.20540579  2.14424251 -2.40710879 -0.01464257  1.99801763 -0.99565803  2.70540066 -1.37228563  0.54042235  2.91262795]
graphs/new/nodes_12/depth_5//9.gml,0.8957156922961205,[ 1.52270847  3.86537203 -1.24379525  2.8588553  -0.63479761  2.49378202 -1.77809435 -3.22457243  1.91906297  0.87083583]
graphs/new/nodes_12/depth_5//10.gml,0.858568065691397,[ 0.43020683 -0.11033323 -1.92627779 -1.65787693 -2.00042622 -1.33049943  1.44756051 -1.65250189  2.39390938 -1.74444074]
graphs/new/nodes_12/depth_5//11.gml,0.8826120977247696,[ 1.43803635  1.18134311  1.36227716  0.19454026 -1.42820547  0.2029625  -0.98227901  0.47042953 -0.11043771 -2.3088655 ]
graphs/new/nodes_12/depth_5//12.gml,0.8503918010114339,[ 1.54178869  3.33339016 -1.98039616 -0.33243795  3.32424125  2.42071672  1.9921254  -3.0811567  -2.57221487  1.79546964]
graphs/new/nodes_12/depth_5//13.gml,0.8936815397182146,[-1.91270621 -1.66215184  1.67964912  2.08494984 -0.47126892 -1.23915016 -1.21459888 -3.0397369   2.03226525 -0.17549197]
graphs/new/nodes_12/depth_5//14.gml,0.903517459681913,[ 2.80504909 -0.38850035 -2.99337311  2.56657411  2.56645502  1.8503169   2.5491623   1.75337512  1.41347521  1.48186959]
graphs/new/nodes_12/depth_5//15.gml,0.8763089581602039,[ 1.31428831 -3.10583322  1.51029073  2.76863363  0.11975803  2.4415985   2.14007881  0.06155261 -2.63100812 -1.34810627]
graphs/new/nodes_12/depth_5//16.gml,0.8557689676885187,[-0.39425357  0.12971756 -2.48123294  1.41564721  2.0530658   1.42298678 -2.49361368  0.27944767 -0.4549806   0.29486625]
graphs/new/nodes_12/depth_5//17.gml,0.8712318222000387,[ 0.34903995  3.00513312 -0.61546005 -1.26220472  0.53098902  2.9657185   1.95209342  0.17577222 -1.27004106 -1.70514076]
graphs/new/nodes_12/depth_5//18.gml,0.9078830444159284,[ 0.22957261 -0.20355936 -1.80087177  0.17423447  1.24635005 -4.22484301  2.66967404  1.75839253  0.57376495  2.97053499]
graphs/new/nodes_12/depth_5//19.gml,0.8189365893211771,[-0.40164492 -0.37446675 -1.41615906 -2.21574522  0.06872387 -1.72615097  0.65866344 -0.8371176   1.58028858  0.83248553]
graphs/new/nodes_12/depth_5//20.gml,0.938508035554122,[-2.4630901  -4.67509085  2.10521766 -2.99626885  0.64766166 -0.3817163   0.47385285 -1.86393776 -2.59639542 -1.74899717]
graphs/new/nodes_12/depth_5//21.gml,0.9377363491007756,[-2.88793179 -4.87814463  2.63035533 -2.20328779  0.1237371   1.11356376 -3.70126633 -2.83918191  2.64474996  0.14266221]
graphs/new/nodes_12/depth_5//22.gml,0.86811119292594,[-1.3106997   1.3969789   0.95501502  2.76584041  0.11833094 -0.79437228  2.53424725  1.78052015  1.50625682 -0.13376634]
graphs/new/nodes_12/depth_5//23.gml,0.9083267307998696,[ 2.80725527  1.69113598 -2.53678688  1.0437622   0.56927554 -4.22630027 -0.10085528  0.85896095 -0.70586227  0.16784138]
