path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev,p_6,p_6_angles,p_6_nfev,p_7,p_7_angles,p_7_nfev,p_8,p_8_angles,p_8_nfev
graphs/main/nodes_9/depth_3//510.gml,0.8070866142425852,[ 0.22210138 -0.31216051],24,0.871831486478014,[ 0.17648664 -0.42486803  0.35238309 -0.26444305],61,0.9044076329183426,[ 0.15108739 -0.46091841  0.30034297 -0.32211681  0.35882747 -0.18225731],115,0.922135186355986,[ 0.1316886  -0.47178271  0.26899648 -0.35032153  0.30142691 -0.23706875  0.36456888 -0.14436382],155,0.9338728019309246,[ 0.11691231 -0.4935295   0.24843117 -0.37198818  0.27727318 -0.28362965  0.31730077 -0.20091925  0.36119329 -0.12499039],209,0.9438199966023492,[ 0.11914371 -0.49959326  0.23204164 -0.37836683  0.26228075 -0.3082014   0.30006306 -0.25198841  0.32401658 -0.18101427  0.37774108 -0.11354675],274,0.9482800163426433,[-0.1917689  -1.47805419  0.34890323 -0.40031036  0.23971572 -0.36016723  0.28938429 -0.28871632  0.30872463 -0.2377211   0.33287651 -0.16556376  0.37666958 -0.104793  ],835,0.9560462053718111,[ 0.10178887 -0.50907725  0.21227526 -0.37716323  0.23637373 -0.32603714  0.27089269 -0.29039794  0.30334855 -0.26469443  0.32398008 -0.2083263   0.34493085 -0.14497451  0.38399107 -0.08845705],551
graphs/main/nodes_9/depth_3//511.gml,0.7781310449171364,[ 0.29011467 -0.35260787],24,0.8297190904475653,[-0.28650125 -1.36091746  0.65159553 -0.25209079],150,0.8942007274440779,[ 0.20810622 -0.5062108   0.38636998 -0.35508876  0.45664162 -0.20099663],122,0.9154309989632282,[ 0.17681197 -0.53661146  0.35934865 -0.40513008  0.40865951 -0.29440465  0.48066513 -0.16391605],164,0.9309339783083884,[ 0.16770632 -0.56040919  0.33380832 -0.44516079  0.3907248  -0.35469007  0.43372473 -0.2726554   0.50084609 -0.15129088],299,0.9435051995308564,[ 0.16137012 -0.553063    0.31333007 -0.43550905  0.34982651 -0.36669783  0.3994911  -0.31290853  0.43219215 -0.24064622  0.49045358 -0.13290663],315,0.952888248022364,[ 0.15596165 -0.57348195  0.31608932 -0.45595826  0.34841474 -0.3734185   0.37766778 -0.3317529   0.41339366 -0.27784785  0.44545343 -0.21559768  0.52437462 -0.11286235],405,0.961644155841829,[ 0.15376621 -0.56639677  0.31068204 -0.4666952   0.35481534 -0.39568049  0.37834818 -0.34243764  0.39561969 -0.30459557  0.42146775 -0.25782201  0.46302951 -0.20312967  0.52997872 -0.11641513],545
graphs/main/nodes_9/depth_3//512.gml,0.8092500686659556,[ 0.20098932 -0.28543257],18,0.8514208753183263,[ 0.15829804 -0.38273952  0.37625712 -0.21442877],67,0.8804454735480688,[ 0.14245023 -0.40987925  0.29962605 -0.27875785  0.371073   -0.18638696],101,0.9039327082763596,[ 0.13839189 -0.43645296  0.27765738 -0.31899873  0.3018368  -0.25911577  0.40182609 -0.18198213],139,0.9253270376921484,[ 0.13294098 -0.44124542  0.26473042 -0.34391596  0.27621043 -0.29865443  0.31843805 -0.25468983  0.38643873 -0.17902215],237,0.9428387721655151,[ 0.12818619 -0.45647307  0.25762181 -0.35261672  0.27263654 -0.32104633  0.30168861 -0.29439182  0.3138663  -0.2535851   0.40731305 -0.16897788],267,0.959532155042972,[ 0.12568925 -0.46342458  0.2504665  -0.35815799  0.26767026 -0.32657802  0.29688893 -0.32249222  0.30033118 -0.29588056  0.32757625 -0.24887001  0.40631963 -0.17390632],368,0.9727467630775083,[ 0.11848307 -0.47603956  0.24033197 -0.36158318  0.25971841 -0.32358724  0.2905393  -0.3282109   0.29541742 -0.31747175  0.31318912 -0.27995785  0.32928232 -0.243174    0.41461018 -0.15281578],431
graphs/main/nodes_9/depth_3//513.gml,0.8515381710830209,[ 0.18614873 -0.27337484],21,0.8858784673914638,[ 0.14371185 -0.35362756  0.37700916 -0.18377095],62,0.9071246829537652,[ 0.12235932 -0.38938743  0.29494794 -0.23474427  0.39808062 -0.15294938],93,0.9231080149922174,[ 0.12166664 -0.40683595  0.25957962 -0.25818473  0.33207666 -0.20279954  0.47084335 -0.13928636],164,0.936024364932877,[ 0.11196681 -0.41711961  0.24785163 -0.27929447  0.28227337 -0.23049303  0.37057597 -0.19195191  0.46022807 -0.13858197],258,0.9479954395192176,[ 0.11297479 -0.42869037  0.23440985 -0.28756223  0.2676944  -0.25459846  0.30860551 -0.22155399  0.35311177 -0.20077469  0.44354296 -0.13659847],273,0.9595063006409968,[ 0.11439628 -0.4308916   0.23539487 -0.28900994  0.25277337 -0.25339624  0.30211773 -0.2345067   0.31437368 -0.21308577  0.37193353 -0.19517213  0.47729353 -0.13154989],346,0.9666841852385586,[ 0.1050801  -0.44920968  0.23105087 -0.30467347  0.25121048 -0.25812679  0.28623274 -0.24395943  0.30721284 -0.22783506  0.33217765 -0.19975875  0.43179321 -0.19097451  0.52399601 -0.11310514],474
graphs/main/nodes_9/depth_3//514.gml,0.7613946582678126,[ 0.24933916 -0.33531653],24,0.8440338492260644,[ 0.20695561 -0.47307847  0.36976025 -0.30478124],70,0.8962690528862387,[ 0.17866215 -0.51087099  0.3286405  -0.41413241  0.38468796 -0.2445099 ],118,0.928847146696942,[ 0.15105173 -0.50927034  0.28358895 -0.41460685  0.3145509  -0.33374979  0.36694697 -0.20568341],150,0.948947154639659,[ 0.13664518 -0.53851157  0.26713828 -0.42682587  0.27865011 -0.34019174  0.31592149 -0.29584366  0.37598893 -0.16435689],214,0.9621005266716,[ 0.12814593 -0.55199661  0.25206449 -0.44349357  0.27193536 -0.36466353  0.28258769 -0.31012822  0.32609428 -0.24920293  0.3865272  -0.13565986],317,0.9718544843304036,[ 0.12029819 -0.5457116   0.23633035 -0.44085529  0.25480244 -0.37703037  0.27950516 -0.34009453  0.28390159 -0.26359489  0.33330495 -0.2205234   0.40061991 -0.11772529],473,0.9786765273949217,[ 0.11371078 -0.55595459  0.2287145  -0.44147046  0.2443285  -0.38255083  0.26856457 -0.35462733  0.28160188 -0.29753817  0.28790624 -0.24422053  0.35491406 -0.2008329   0.42068252 -0.10329538],447
graphs/main/nodes_9/depth_3//515.gml,0.8905912681681609,[ 0.20880132 -0.29286569],21,0.9357392566371774,[ 0.16001563 -0.37903905  0.37981797 -0.20540457],62,0.959285571329111,[ 0.13702544 -0.40787016  0.31101549 -0.25527358  0.40204321 -0.15462186],91,0.9754776191951048,[ 0.1323655  -0.43125467  0.27799027 -0.26363881  0.35685024 -0.19098117  0.47318257 -0.12799479],155,0.9845164686976012,[ 0.1137636  -0.43064492  0.24777458 -0.27906806  0.29957785 -0.20145614  0.39080548 -0.15291049  0.46135293 -0.10442209],186,0.9895524346182816,[ 0.10045872 -0.44756478  0.22438729 -0.28618981  0.26591397 -0.22084552  0.33043508 -0.16211458  0.39351101 -0.12985826  0.45272257 -0.08205854],270,0.9926351163582956,[ 0.09214043 -0.47733694  0.20460273 -0.30465751  0.24523916 -0.23752471  0.29203535 -0.18535536  0.34370556 -0.14486049  0.40047027 -0.11086949  0.46199473 -0.06798973],387,0.9949471207686381,[ 0.08925103 -0.48739574  0.19447028 -0.32503974  0.23274321 -0.25567796  0.27618292 -0.20355552  0.30573109 -0.16795883  0.35831925 -0.12702054  0.4217566  -0.09484237  0.47466942 -0.05859159],735
graphs/main/nodes_9/depth_3//516.gml,0.8036483040919049,[ 0.20564992 -0.2990721 ],21,0.8728261986175059,[ 0.17602391 -0.45231265  0.32384626 -0.29696062],63,0.9152769371001712,[ 0.14925441 -0.46167713  0.28630761 -0.38635837  0.33108521 -0.22654951],110,0.9438861499200693,[ 0.12748524 -0.46934568  0.25240905 -0.3843327   0.27123002 -0.32192991  0.33241166 -0.20306056],158,0.964096076120092,[ 0.11923835 -0.48376018  0.23082134 -0.38134154  0.24083398 -0.32903862  0.28334118 -0.30001352  0.33218381 -0.17417478],260,0.9768066496700588,[ 0.10772132 -0.50049532  0.21794872 -0.39287644  0.22823319 -0.3361796   0.25760889 -0.31194979  0.29029573 -0.26857113  0.34573724 -0.14284924],281,0.983996241622737,[ 0.09578069 -0.49854162  0.19505924 -0.38247881  0.21583308 -0.34847363  0.24610093 -0.31805199  0.25942428 -0.27782792  0.29864603 -0.22255829  0.35049664 -0.10932253],365,0.9889589621855064,[ 0.09279846 -0.51436111  0.18676675 -0.38703068  0.20729109 -0.34781214  0.24430555 -0.33388599  0.25259587 -0.29052356  0.27406505 -0.23977387  0.33049451 -0.18101823  0.3970299  -0.08440553],465
graphs/main/nodes_9/depth_3//517.gml,0.8215157342944432,[ 0.24820113 -0.31810216],21,0.8840402532142532,[ 0.1982012  -0.39972159  0.41933916 -0.23985097],55,0.9207271787117398,[ 0.17252785 -0.42819685  0.3604578  -0.28500969  0.43490571 -0.18930016],93,0.9438297038528156,[ 0.15042566 -0.45451798  0.32413153 -0.3202841   0.3840156  -0.24745052  0.46537364 -0.1631613 ],142,0.9613811140030244,[ 0.13963099 -0.45264077  0.27721915 -0.30586542  0.32550639 -0.27304166  0.40806402 -0.22398124  0.46535132 -0.14917934],208,0.9741946905784332,[ 0.13310145 -0.46900108  0.26299839 -0.31325533  0.29237337 -0.27193356  0.37431407 -0.25771328  0.43712725 -0.21131321  0.4936132  -0.12593933],272,0.9824045749287008,[ 0.12090821 -0.480393    0.24855381 -0.32800153  0.26962793 -0.27339092  0.32700967 -0.25265528  0.3895302  -0.2435439   0.44437044 -0.18488904  0.49563354 -0.10658101],327,0.9876460779900524,[ 0.11172883 -0.4959209   0.23143769 -0.33904026  0.2569028  -0.28289107  0.29739838 -0.25141554  0.33995507 -0.23699398  0.39080369 -0.21826906  0.4534098  -0.16383321  0.50422647 -0.08873105],439
graphs/main/nodes_9/depth_3//518.gml,0.8241753965478583,[ 0.21266834 -0.30638261],21,0.8914771051577982,[ 0.17400451 -0.43075488  0.33396676 -0.27585676],63,0.9196087548278415,[ 0.14138625 -0.45741399  0.29140565 -0.33278113  0.34549813 -0.17876706],102,0.9364377994624452,[ 0.12610068 -0.47848904  0.26277773 -0.36527157  0.30870149 -0.24933105  0.3853127  -0.14417326],184,0.950909977139127,[ 0.1207556  -0.48708465  0.24225801 -0.37918375  0.27316053 -0.2906091   0.33653306 -0.23041289  0.38538075 -0.14481811],245,0.9625919488887006,[ 0.11437722 -0.48707629  0.22603003 -0.37521424  0.24280765 -0.30204001  0.2937895  -0.26731164  0.33550537 -0.2269334   0.37428857 -0.13576176],277,0.967878153135494,[-0.19217094 -1.48235695  0.34321502 -0.40328715  0.23084661 -0.36856718  0.27818129 -0.29073076  0.30534467 -0.26874956  0.33668425 -0.22189891  0.38099197 -0.12483069],865,0.9787382597099543,[ 0.10489937 -0.49442441  0.21103343 -0.38641264  0.23040015 -0.32485438  0.26799428 -0.29242642  0.28475122 -0.27763628  0.30599242 -0.25319178  0.34768036 -0.19625032  0.39067585 -0.1067142 ],432
graphs/main/nodes_9/depth_3//519.gml,0.8353335963267904,[ 0.25005465 -0.32730823],24,0.8900668227621767,[ 0.19294738 -0.43177272  0.398362   -0.23350299],70,0.9185658712004175,[ 0.16858406 -0.48448934  0.33613581 -0.31262601  0.40355606 -0.17600339],128,0.934988822201427,[ 0.15437088 -0.49472851  0.30434082 -0.36794888  0.35850125 -0.25562691  0.42037801 -0.14604558],155,0.9460292162321404,[ 0.14076842 -0.51442519  0.29225399 -0.38414876  0.32746211 -0.31026883  0.38244019 -0.22350101  0.42967032 -0.12279437],232,0.9557300987679644,[ 0.14391879 -0.51658774  0.29093773 -0.40006554  0.33473057 -0.32754862  0.36219273 -0.28421264  0.40906403 -0.20129782  0.4556019  -0.11844432],275,0.9656871635729574,[ 0.14254285 -0.51306848  0.29516542 -0.39681373  0.33481163 -0.34397699  0.37136321 -0.29695748  0.38712554 -0.26601515  0.42843878 -0.20210879  0.46044874 -0.12394143],378,0.9746393472814696,[ 0.1353548  -0.5198441   0.28558238 -0.39674075  0.33223451 -0.34314394  0.3643858  -0.31448099  0.38770005 -0.27642157  0.40093848 -0.26355357  0.43363595 -0.20169614  0.46265445 -0.11720043],476
graphs/main/nodes_9/depth_3//520.gml,0.7906893442841489,[ 0.23852155 -0.32059989],22,0.8557413009863402,[ 0.18851561 -0.44757277  0.37173598 -0.27009611],56,0.8974915809837695,[ 0.17135488 -0.49326613  0.31877065 -0.38265249  0.38849935 -0.22426056],110,0.930182234461942,[ 0.15711044 -0.50541582  0.29721847 -0.41988952  0.32501987 -0.33468015  0.3828003  -0.21558557],149,0.9549575043808044,[ 0.13975295 -0.49870846  0.27393125 -0.40580157  0.29335842 -0.35438076  0.32161666 -0.31163838  0.38099548 -0.18785746],214,0.973028949332986,[ 0.1297126  -0.50931896  0.256302   -0.39828567  0.27455663 -0.35758355  0.30159959 -0.34078953  0.32296885 -0.29264127  0.39664278 -0.17082011],278,0.984022222794282,[ 0.11679437 -0.51343231  0.23250759 -0.38881108  0.25214079 -0.34697848  0.28356788 -0.34434803  0.3002585  -0.3158989   0.32951617 -0.26000684  0.39196453 -0.14174   ],348,0.989926142452133,[ 0.10508647 -0.52771977  0.21574728 -0.39160159  0.23706795 -0.34164594  0.26622479 -0.33445258  0.28280191 -0.32150215  0.30537161 -0.27790509  0.33216167 -0.22333598  0.40799944 -0.10759848],480
graphs/main/nodes_9/depth_3//521.gml,0.7616659740758231,[ 0.22653316 -0.31688064],24,0.8306410325563114,[ 0.1871837  -0.45376854  0.35524488 -0.2877431 ],57,0.8783755902443022,[ 0.16478357 -0.48055215  0.3011276  -0.38695401  0.36384301 -0.23720304],112,0.914991848497966,[ 0.15324762 -0.51397441  0.28046628 -0.43213948  0.30409972 -0.34299349  0.36486703 -0.22860076],161,0.9422778591707976,[ 0.14177767 -0.52813515  0.2704535  -0.45353483  0.29048858 -0.38522572  0.30592457 -0.33439913  0.38109431 -0.20382145],250,0.9626564142544536,[ 0.12830118 -0.52333331  0.24933618 -0.43523684  0.27008482 -0.39367304  0.28703637 -0.36681862  0.30698719 -0.29341622  0.37222384 -0.1834277 ],350,0.9763992032268324,[ 0.11377398 -0.52732888  0.23011881 -0.4233034   0.24644902 -0.37623245  0.26621989 -0.37151129  0.27897333 -0.327233    0.30304404 -0.27493263  0.37493049 -0.16291665],445,0.9855346670502015,[ 0.10532862 -0.53499338  0.21091497 -0.41443802  0.2288274  -0.36813046  0.24973519 -0.36019502  0.25929568 -0.3442213   0.28298121 -0.309014    0.30359206 -0.25129913  0.37831204 -0.14160959],449
