path,p_1_angles,p_2_angles,p_3_angles,p_4_angles,p_5_angles,p_6_angles,p_7_angles,p_8_angles,p_1,p_1_nfev,p_2,p_2_nfev,p_3,p_3_nfev,p_4,p_4_nfev,p_5,p_5_nfev
graphs/main/nodes_9/depth_3/181.gml,[-0.20152153  0.31481649],[ 1.30931265  0.03200781 -1.51303451  0.25652065],[-0.19490098 -1.11125645 -0.25214898  0.30101387 -0.21330174  0.07179904],[-0.19490098 -1.11125645 -0.25214898  0.30101387 -0.21330174  0.07179904  0.          0.        ],[-0.19490098 -1.11125645 -0.25214898  0.30101387 -0.21330174  0.07179904  0.          0.          0.          0.        ],[ 1.21042189 -0.6623146  -1.45548593  0.37708406  1.33572893 -0.29739385 -0.03619633 -1.51020288  1.2818226  -0.61586198  0.18222227  0.45037777],[-1.02802383 -0.9279482   0.19719162  1.01730003 -1.32615641  0.05845786  1.53450972  1.54233652 -0.11752171 -0.45497266 -0.33124803 -1.48681981 -0.46460927  0.28018006],[-0.37166764 -0.75154344 -0.97402291  0.29622136  0.62302955  0.70794222  0.72496021  0.78891384 -0.37834487 -1.55524736  1.44068604  1.21660249 -0.70882056  0.37126821 -0.71571927 -1.04322941],0.8761580261825568,46,0.8767577309505115,149,0.9057739857979822,168,0.9057739857979822,421,0.9057739857979822,479
graphs/main/nodes_9/depth_3/182.gml,[0.14617325 1.10650954],[-0.06923918  0.46316658  0.20752672 -0.37800151],[-0.25712201 -1.07060806  1.21136222 -0.05001102 -1.58542479 -1.27594328],[-0.36241639 -0.37507627  0.04519567  0.55474841 -1.76012122 -0.02421868 -0.75274073 -0.2955695 ],[-0.36241639 -0.37507627  0.04519567  0.55474841 -1.76012122 -0.02421868 -0.75274073 -0.2955695   0.          0.        ],[ 0.5170365  -1.06604686  0.45167637  0.2330932   0.12585924 -0.98904798 -0.80862839  1.43919066 -1.24957483  1.30925132  0.72012607  1.18377547],[-0.13622857 -0.07956133  1.05049931  0.46768207 -0.33827215 -1.37995389  0.78361433  1.06528909  0.93300467  1.36393336 -0.78483814  1.15141668 -1.39881813 -1.18140092],[ 0.20501841  0.95718927  0.83625454  1.29939615  0.47406919 -0.11003676 -0.21993298 -1.42153274 -0.18193118  0.21559947 -0.7744473   0.27067443 -0.8317286   0.7267572  -0.38778472 -1.44163547],0.7549362363952584,37,0.7943723736955557,102,0.8664778510174987,225,0.8710835229771562,340,0.8710835229771562,969
graphs/main/nodes_9/depth_3/183.gml,[-0.18886294  0.30867825],[-1.5138645  -1.10930012  1.31467814  0.27893965],[-0.12491532  0.07139248 -1.45112452  0.36315561 -1.31687736  1.27082036],[-0.20797564  0.14600676  0.47367376  1.18784127  0.33703066 -0.25894116  1.30824798 -1.45135186],[-0.20797564  0.14600676  0.47367376  1.18784127  0.33703066 -0.25894116  1.30824798 -1.45135186  0.          0.        ],[-1.45745992e+00 -7.37335487e-01  1.22794742e+00  1.61908815e-01 -1.33047262e-04 -1.30823776e+00  2.87131710e-01  2.26336930e-02 -1.51094834e+00 -3.29971914e-01  8.08719708e-01 -1.32652629e+00],[ 0.3661354  -1.47388807 -0.97913707 -0.36849912  1.43456048  1.03940853  0.48332111  1.11875608  1.46305963 -0.14791057  0.61643342 -1.29450525  1.38972129 -0.07016658],[ 0.79655617 -1.5429882  -1.31576285 -1.05085293 -0.03660693 -0.02730603  1.54829697 -0.49352997 -0.13744777 -0.72910454  0.70799792  0.40066427 -1.18095862 -1.08066583  0.45966212 -0.25261852],0.8399919932461308,39,0.843355475087481,107,0.8490292220601726,167,0.8926735301358336,382,0.8926735301358336,528
graphs/main/nodes_9/depth_3/184.gml,[-0.25078955 -1.22282089],[-0.40085923 -1.4373158   0.75929766  1.23048519],[-0.40085923 -1.4373158   0.75929766  1.23048519  0.          0.        ],[-1.55410479  0.68353595 -1.23733112 -0.23457285  0.07422748 -1.47967455 -0.7008141  -1.28041843],[-1.55410479  0.68353595 -1.23733112 -0.23457285  0.07422748 -1.47967455 -0.7008141  -1.28041843  0.          0.        ],[ 0.2417336   1.20960033  0.71764544  1.21823443  1.01000239 -0.42567343 -0.96435028  0.10952282  1.08465349 -0.90280217  0.90111122 -0.65729167],[-1.36986886  0.8283499  -0.4044076   1.52646379  1.18612629  0.74788319 -1.19924175  0.77198743 -0.75537883 -1.48320566 -0.49959976 -0.13322088 -0.57106381  1.1468269 ],[ 1.01388994 -0.63939381  0.9538113  -0.16570801  0.96311983 -0.72890606  0.09598631  1.42375806  0.53158866  0.85326788 -0.52907412 -0.18611978 -1.24905009  0.96659943 -0.16520213 -0.81958124],0.8282504634255446,35,0.8557250117340149,109,0.8557250117340149,221,0.87117442874615,459,0.87117442874615,675
graphs/main/nodes_9/depth_3/185.gml,[0.1944266  1.29351298],[0.1944266  1.29351298 0.         0.        ],[ 0.10925313  0.93115536  0.58517512  0.04102847 -0.31857156 -0.33110184],[-0.1796533  -1.17795263 -1.31998942  1.52525045  0.89304615  0.35528581 -0.50533627 -0.00934889],[-0.1796533  -1.17795263 -1.31998942  1.52525045  0.89304615  0.35528581 -0.50533627 -0.00934889  0.          0.        ],[ 0.56513295 -1.05001822 -1.19698461  0.44695675 -1.16187601 -1.13880738 -1.49355284  1.06885377  1.31238313 -0.73807625 -1.29330915  1.31321231],[-1.28685784  0.7334094  -0.7133011  -1.36633414  1.24740433 -0.96013162  0.02152556  0.67886742  0.4322693  -0.50499885  0.96782713  1.35213496 -1.27737752 -1.39653308],[ 0.07659134 -0.54438606  0.42476735  0.75057417  0.47654447  0.394429   -0.90992185  1.07059791 -0.59414003 -0.88307125  1.53577446 -0.62329651 -1.26246106  0.52071028  0.53292645  0.64914735],0.8120755905923942,43,0.8120755905923942,69,0.8417446021836549,278,0.8472008029292218,304,0.8472008029292218,332
graphs/main/nodes_9/depth_3/186.gml,[ 0.21662839 -0.33046242],[ 0.21662839 -0.33046242  0.          0.        ],[-0.09792708 -1.31706267  0.354336   -0.18032907  1.73511798 -0.16626927],[ 1.25737695  1.21270644  0.09585934  0.57843858 -1.04041167  1.28164899 -1.64649804  0.11313836],[-0.13923699  0.4155056   0.90797277 -1.537426   -1.25240367  0.29974317 -0.33055706  0.12783392 -0.21354107  0.11328037],[ 0.39110633  1.17674557 -0.99569554  0.8656792  -0.81244758  1.08442465 -1.14018112 -0.51583955  0.24478911 -1.03359666  0.04286868 -0.0409689 ],[-0.80020156  1.2991815   1.2874734  -0.40046418 -0.12899772 -0.33847116 -1.39432977  0.28907653 -1.33349195  1.38559745 -1.09600575 -0.81008076 -0.85938351  0.50102121],[-0.19683821 -0.53165627 -0.35359684 -0.48256776  0.12467815  1.46116934  1.01149813  1.07797093  0.75102158  1.32724659  1.45043389 -0.20549768 -0.38019223  0.92143859  0.44069054 -0.72702737],0.8319166714021952,52,0.8319166714021952,116,0.8559009963915291,391,0.8638362028200594,732,0.9175744962795757,919
graphs/main/nodes_9/depth_3/187.gml,[-1.39155517 -0.33391621],[-0.65682778  0.01713104  0.84270035 -0.25434706],[-0.20446502 -1.21299267 -0.45648223 -1.27723096  1.17398335  0.08514333],[-0.20446502 -1.21299267 -0.45648223 -1.27723096  1.17398335  0.08514333  0.          0.        ],[-0.20446502 -1.21299267 -0.45648223 -1.27723096  1.17398335  0.08514333  0.          0.          0.          0.        ],[ 0.84592626  0.44760673  1.38776128  0.18688094 -1.41776861 -0.42975865  0.42685347 -0.36209392 -1.26290865 -1.52140044 -1.37454322 -0.7175432 ],[ 0.2777935  -0.08143389  1.50533686 -0.02657027  0.65360386 -0.15170806 -0.34715133 -0.04828196 -0.38974089  0.59658248  1.23023642 -1.4165313   0.74433243 -0.94024614],[ 0.25517763 -0.82462262 -0.12597343 -0.74648905 -0.59369427 -0.06710178  1.12540213  0.71387689  1.33171002 -1.07258524 -0.78235237 -0.92384027 -0.32290229  0.64026373 -1.20253091 -0.39689979],0.8210522732779064,46,0.856288514279961,115,0.874849784376868,307,0.874849784376868,226,0.874849784376868,1116
graphs/main/nodes_9/depth_3/188.gml,[-0.27995865 -1.1205478 ],[-1.44480938  1.50605852 -1.43936765  1.1896474 ],[-0.19988645 -1.11625743 -0.25072831 -1.42533579  0.31188078 -0.02576468],[-0.18326381 -1.27410614 -1.43320472 -0.31589062 -1.37639828 -0.11976421  0.3975055  -1.71189607],[ 0.14549634 -0.48758013  1.23399388  0.0282957  -0.9340646   1.22850697  0.75631867 -0.01595711 -0.40322045 -0.19508093],[-0.3412202  -1.09092659  0.61502896 -1.2812624  -0.15769755  0.17019096  0.52390219 -0.05984391 -1.41460371 -0.1960525  -0.11750351  1.02968578],[-0.90368459 -0.27050437 -1.46405037 -1.45788658 -1.49506246 -1.42524686 -0.72724032 -1.48024359  1.50399187  1.42964703 -0.61983967 -1.20704115  1.45880115  0.25325454],[-0.32779988 -0.34493704  0.68847652 -1.15390616  0.39006382  0.31578756  0.08400035 -0.57353226 -0.89386815 -0.73942448 -1.46921143  0.08177455  0.69025054  0.43128567 -0.17637967  0.6969048 ],0.7709260428681682,20,0.8014625320817153,71,0.849029664171617,190,0.8533444382278736,574,0.9039672927453498,1849
graphs/main/nodes_9/depth_3/189.gml,[ 1.37138354 -1.25459023],[-0.21860443 -0.15630304  0.04215466 -1.0846208 ],[-0.21522239 -1.30861907 -0.19938961  0.22554905 -0.44793813 -1.48538925],[-0.21522239 -1.30861907 -0.19938961  0.22554905 -0.44793813 -1.48538925  0.          0.        ],[-0.17957762 -1.32266469 -0.46361418 -1.48460216  0.86822765  1.44772909  0.25603683 -0.20295924 -1.52639567 -1.4869658 ],[-0.53821916  0.50623771 -0.65252409 -0.72850387  1.40758254 -1.51867667  1.08882995 -1.1746454   0.36286937 -1.56914676 -0.01890556  1.31205882],[ 0.46058293 -0.2405273   1.15242119  1.04417921  1.47619374  1.15022942  1.20143287 -0.91788438 -0.26140192 -1.55051798  0.22947414  0.2309293  -0.23240407  0.18786613],[ 0.71461214  0.69092732  0.57250868 -1.32663245  0.48843921 -0.07333404 -1.48256997 -0.24935657  1.24084323  0.78541187  0.22784209  0.01640034  0.75948508 -1.00613041  1.55660077  1.29510089],0.8315405271373809,36,0.8756461132936632,93,0.8925066139824298,282,0.8925066139824298,537,0.91253255335079,528
graphs/main/nodes_9/depth_3/190.gml,[1.33552141 0.52663151],[ 0.21085607 -0.25878549  0.34374932 -0.16443225],[ 0.21085607 -0.25878549  0.34374932 -0.16443225  0.          0.        ],[ 0.20424783  1.43559819 -0.35886757  0.26627425 -0.24312871 -1.33271984  1.06613179 -0.06760511],[ 0.20424783  1.43559819 -0.35886757  0.26627425 -0.24312871 -1.33271984  1.06613179 -0.06760511  0.          0.        ],[-0.91434508 -1.2091236   0.046703   -1.41220087  0.65577719  0.96819091 -0.40276898  0.83363729  0.33984613 -1.09999641 -1.50710676 -1.3314748 ],[-1.47780531  0.5336024  -0.42893541  0.35458653 -0.15483791  0.86927501 -0.49982661 -0.31229825  0.1166725  -1.27202091  1.16699405  1.55931657  0.04621247 -1.08210575],[-0.53455208 -0.47119375 -0.88253259 -1.19325768  0.62297249 -0.81872343  1.27819494  0.82539421  1.19035759  0.48334305 -1.36477792  1.50861202  1.1717196  -0.21269758 -0.52403451  0.60745843],0.7369240631997648,50,0.8475435376232192,90,0.8475435376232192,191,0.8875094108941883,535,0.8875094108941883,528
