,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_12/depth_4//10.gml,0.7214683877697312,[ 0.37049194 -1.963512  ],35.0,0.721468393736914,[3.51214495 1.1780972 ],33,0.721468393736914,[3.51214495 1.1780972 ],42,0.7214683937369321,[ 0.37055241 -0.39269903],30,0.7214683937369321,[ 0.37055241 -0.39269903],36,0.721468393736936,[ 0.37055243 -3.53429173],36,0.721468393736936,[ 0.37055243 -3.53429173],36,0.721468393736936,[ 0.37055243 -3.53429173],33,0.721468393736936,[ 0.37055243 -3.53429173],33,0.721468393736936,[ 0.37055243 -3.53429173],36
graphs/new/nodes_12/depth_4//11.gml,0.7277652127305341,[1.22964566 2.74472027],40.0,0.7974751141820491,[0.32253403 1.19052518],33,0.7974751141820491,[0.32253403 1.19052518],33,0.7974751141820491,[ 0.32253402 -0.38027114],36,0.7974751141820491,[ 0.32253402 -0.38027114],39,0.7974751141820491,[ 0.32253402 -0.38027114],42,0.7974751141820491,[ 0.32253402 -0.38027114],36,0.7974751141820491,[ 0.32253402 -0.38027114],51,0.7974751141820491,[ 0.32253402 -0.38027114],24,0.7974751141820491,[ 0.32253402 -0.38027114],51
graphs/new/nodes_12/depth_4//12.gml,0.6569290757356655,[-1.66828398 -1.78798597],65.0,0.8577254041553775,[ 0.2856772  -0.34779712],27,0.8577254041553775,[ 0.2856772  -0.34779712],30,0.8577254041553775,[ 0.2856772  -0.34779712],27,0.8577254041553775,[ 0.2856772  -0.34779712],39,0.8577254041553775,[ 0.2856772  -0.34779712],39,0.8577254041553775,[ 0.2856772  -0.34779712],24,0.8577254041553775,[ 0.2856772  -0.34779712],69,0.8577254041553775,[ 0.2856772  -0.34779712],66,0.8577254041553775,[ 0.2856772  -0.34779712],39
graphs/new/nodes_12/depth_4//13.gml,0.74987128347262,[-2.80178353 -1.95212809],33.0,0.7498713058447696,[0.33986754 1.18956107],30,0.7498713058447696,[0.33986754 1.18956107],27,0.7498713058447737,[-2.80172508 -0.38123528],48,0.7498713058447741,[ 0.33986759 -0.38123528],33,0.7498713058447741,[ 0.33986759 -0.38123528],57,0.7498713058447741,[ 0.33986759 -0.38123528],33,0.7498713058447741,[ 0.33986759 -0.38123528],30,0.7498713058447741,[ 0.33986759 -0.38123528],33,0.7498713058447741,[ 0.33986759 -0.38123528],30
graphs/new/nodes_12/depth_4//14.gml,0.7018538077953062,[-0.32859122 -2.74882725],36.0,0.7018538196237427,[-0.32864024 -2.74889356],45,0.7018538196237433,[ 2.81295242 -1.17809724],33,0.7018538196237433,[ 2.81295242 -1.17809724],60,0.7018538196237433,[ 2.81295242 -1.17809724],27,0.7018538196237433,[ 2.81295242 -1.17809724],33,0.7018538196237433,[ 2.81295242 -1.17809724],33,0.7018538196237433,[ 2.81295242 -1.17809724],36,0.7018538196237433,[ 2.81295242 -1.17809724],51,0.7018538196237433,[ 2.81295242 -1.17809724],27
graphs/new/nodes_12/depth_4//15.gml,0.6933128426435816,[-1.9701735   1.99425638],39.0,0.8039142447434405,[-2.86655252 -0.35172649],42,0.8039142447434405,[-2.86655252 -0.35172649],30,0.8039142447434415,[ 0.27504015 -0.35172646],51,0.8039142447434415,[ 0.27504015 -0.35172646],30,0.8039142447434415,[ 0.27504015 -0.35172646],33,0.8039142447434415,[ 0.27504015 -0.35172646],57,0.8039142447434415,[ 0.27504015 -0.35172646],30,0.8039142447434415,[ 0.27504015 -0.35172646],21,0.8039142447434415,[ 0.27504015 -0.35172646],27
graphs/new/nodes_12/depth_4//16.gml,0.7568197796922731,[-2.83901441 -1.93550144],37.0,0.7568197848203406,[-2.83904919  2.77684616],21,0.7568197848203406,[-2.83904919  2.77684616],30,0.7568197848203406,[-2.83904919  2.77684616],42,0.7568197848203406,[-2.83904919  2.77684616],48,0.7568197848203411,[-0.30254341 -1.20604981],27,0.7568197848203411,[-0.30254341 -1.20604981],21,0.7568197848203433,[0.30254345 1.20604981],30,0.7568197848203433,[0.30254345 1.20604981],27,0.7568197848203433,[0.30254345 1.20604981],33
graphs/new/nodes_12/depth_4//17.gml,0.8004183256087903,[-1.30011364 -0.36692146],38.0,0.8557272894827953,[-2.87031023 -0.35051539],33,0.8557272894827953,[-2.87031023 -0.35051539],30,0.8557272894827953,[-2.87031023 -0.35051539],39,0.8557272894827973,[-0.2712824   6.63370071],45,0.8557272894827973,[-0.2712824   6.63370071],39,0.8557272894827973,[-0.2712824   6.63370071],39,0.8557272894827983,[-2.87031027  2.79107728],33,0.8557272894827983,[-2.87031027  2.79107728],39,0.8557272894827983,[-2.87031027  2.79107728],42
graphs/new/nodes_12/depth_4//18.gml,0.5440893690255995,[-2.12750342 -0.98089535],42.0,0.7330459673846247,[-0.31356014  0.37912885],30,0.7330459673846247,[-0.31356014  0.37912885],57,0.7330459673846498,[2.82803254 3.52072139],30,0.7330459673846498,[2.82803254 3.52072139],30,0.7330459673846527,[-2.82803258  1.19166758],72,0.7330459673846527,[-2.82803258  1.19166758],36,0.7330459673846533,[ 0.31356008 -1.94992509],63,0.7330459673846533,[ 0.31356008 -1.94992509],39,0.7330459673846533,[ 0.31356008 -1.94992509],30
graphs/new/nodes_12/depth_4//19.gml,0.6487700582095577,[ 1.93836149 -1.24911834],37.0,0.648770059035355,[-1.9383295   1.24914628],30,0.6487700590353587,[-1.93832943 -1.89244642],45,0.7760017163440075,[ 2.86284872 -1.22261124],30,0.7760017163440085,[-0.27874392  0.34818505],33,0.7760017163440085,[-0.27874392  0.34818505],45,0.7760017163440085,[-0.27874392  0.34818505],48,0.7760017163440085,[-0.27874392  0.34818505],51,0.7760017163440085,[-0.27874392  0.34818505],21,0.7760017163440085,[-0.27874392  0.34818505],39
graphs/new/nodes_12/depth_4//20.gml,0.8006982552547317,[-0.34556775  1.93717729],41.0,0.8006982701642826,[2.79608551 0.36630609],30,0.8006982701642826,[2.79608551 0.36630609],24,0.8006982701642826,[2.79608551 0.36630609],48,0.8006982701642826,[2.79608551 0.36630609],45,0.8006982701642826,[2.79608551 0.36630609],30,0.8006982701642826,[2.79608551 0.36630609],45,0.8006982701642826,[2.79608551 0.36630609],42,0.8006982701642826,[2.79608551 0.36630609],36,0.8006982701642826,[2.79608551 0.36630609],66
graphs/new/nodes_12/depth_4//21.gml,0.7619025697377059,[ 0.2986769  -0.36867548],40.0,0.7619025697377059,[ 0.2986769  -0.36867548],30,0.7619026000072928,[-2.84303221 -1.93944963],33,0.7619026000072928,[-2.84303221 -1.93944963],30,0.7619026000072947,[2.84303219 0.36865326],51,0.7619026000072947,[2.84303219 0.36865326],42,0.7619026000072947,[2.84303219 0.36865326],36,0.7619026000072947,[2.84303219 0.36865326],39,0.7619026000072947,[2.84303219 0.36865326],30,0.7619026000072947,[2.84303219 0.36865326],30
graphs/new/nodes_12/depth_4//22.gml,0.6429486195405858,[ 1.17928111 -2.01551521],34.0,0.7649995022405115,[-0.29579407  0.36710433],27,0.7649995022405115,[-0.29579407  0.36710433],33,0.7649995022405117,[-0.2957941   3.50869697],36,0.7649995022405117,[-0.2957941   3.50869697],36,0.7649995022405117,[-0.2957941   3.50869697],36,0.7649995022405117,[-0.2957941   3.50869697],45,0.7649995022405118,[2.84579857 1.93790065],33,0.7649995022405118,[2.84579857 1.93790065],36,0.7649995022405118,[2.84579857 1.93790065],51
graphs/new/nodes_12/depth_4//23.gml,0.7799853938098882,[-2.82796826 -1.94135243],35.0,0.7799854021482866,[ 3.4552594  -0.37050224],36,0.7799854021482866,[ 3.4552594  -0.37050224],24,0.7799854021482866,[ 3.4552594  -0.37050224],39,0.7799854021482868,[ 0.31366678 -1.94129854],33,0.7799854021482868,[ 0.31366678 -1.94129854],75,0.7799854021482974,[2.82792582 0.37050226],54,0.7799854021482974,[2.82792582 0.37050226],51,0.7799854021482974,[2.82792582 0.37050226],54,0.7799854021482974,[2.82792582 0.37050226],33
graphs/new/nodes_12/depth_4//24.gml,0.7548461467912586,[-2.84579816  2.77896795],33.0,0.7548461646330035,[0.29589365 2.77894658],36,0.7548461646330035,[0.29589365 2.77894658],30,0.7548461646330035,[0.29589365 2.77894658],33,0.7548461646330035,[0.29589365 2.77894658],57,0.7548461646330035,[0.29589365 2.77894658],33,0.7548461646330035,[0.29589365 2.77894658],54,0.7548461646330035,[0.29589365 2.77894658],33,0.7548461646330035,[0.29589365 2.77894658],39,0.7548461646330059,[-0.29589367  1.93344241],48
graphs/new/nodes_12/depth_4//25.gml,0.7695312886463709,[0.30265934 1.18694742],38.0,0.7695312956527983,[ 2.83894904 -2.7578057 ],39,0.7695312956528035,[ 2.838949   -1.18700937],54,0.7695312956528041,[-3.44423633  3.52537963],33,0.7695312956528041,[-3.44423633  3.52537963],27,0.7695312956528041,[-3.44423633  3.52537963],33,0.7695312956528041,[-3.44423633  3.52537963],27,0.7695312956528041,[-3.44423633  3.52537963],42,0.7695312956528052,[-2.83894899  1.18700935],36,0.7695312956528052,[-2.83894899  1.18700935],30
graphs/new/nodes_12/depth_4//26.gml,0.7526225066407741,[ 0.29470266 -1.9336083 ],43.0,0.7526225138975512,[ 2.84686132 -2.77872393],33,0.7526225138975512,[ 2.84686132 -2.77872393],24,0.7526225138975512,[ 2.84686132 -2.77872393],57,0.7526225138975512,[ 2.84686132 -2.77872393],30,0.7526225138975526,[-0.29473129 -1.20792767],60,0.7526225138975564,[ 0.29473131 -0.36286868],57,0.7526225138975564,[ 0.29473131 -0.36286868],36,0.7526225138975564,[ 0.29473131 -0.36286868],33,0.7526225138975564,[ 0.29473131 -0.36286868],54
graphs/new/nodes_12/depth_4//27.gml,0.6774512354800812,[-1.2089407  -0.39263659],44.0,0.7583908693951616,[ 2.80442727 -1.17809724],42,0.7583908693951616,[ 2.80442727 -1.17809724],36,0.7583908693951616,[ 2.80442727 -1.17809724],51,0.7583908693951616,[ 2.80442727 -1.17809724],36,0.7583908693951616,[ 2.80442727 -1.17809724],24,0.7583908693951616,[ 2.80442727 -1.17809724],30,0.7583908693951616,[ 2.80442727 -1.17809724],33,0.7583908693951616,[ 2.80442727 -1.17809724],42,0.7583908693951616,[ 2.80442727 -1.17809724],30
graphs/new/nodes_12/depth_4//28.gml,0.7778605328362186,[ 2.77448755 -1.17802257],44.0,0.7778605501751908,[-2.77455813  1.17809727],54,0.7778605501751908,[-2.77455813  1.17809727],63,0.7778605501751908,[-2.77455813  1.17809727],45,0.7778605501751908,[-2.77455813  1.17809727],66,0.7778605501751908,[ 2.77455813 -1.17809724],36,0.777860550175192,[ 0.36703453 -0.39269909],30,0.777860550175192,[ 0.36703453 -0.39269909],30,0.7778605501751923,[-0.36703454 -1.17809725],39,0.7778605501751923,[-0.36703454 -1.17809725],30
graphs/new/nodes_12/depth_4//29.gml,0.7867632367786537,[-2.84630579 -0.36210475],40.0,0.7867632623939637,[ 2.84629811 -1.20856922],36,0.7867632623939681,[-2.84629814 -0.36222715],81,0.7867632623939681,[-2.84629814 -0.36222715],45,0.7867632623939699,[0.29529453 1.20856915],36,0.7867632623939699,[0.29529453 1.20856915],27,0.7867632623939699,[0.29529453 1.20856915],30,0.7867632623939699,[0.29529453 1.20856915],51,0.7867632623939699,[0.29529453 1.20856915],27,0.7867632623939699,[0.29529453 1.20856915],51
graphs/new/nodes_12/depth_4//30.gml,0.7830034904120892,[-2.85716932  1.21772201],41.0,0.7830035211803983,[3.42598792 1.21758897],48,0.7830035211803983,[3.42598792 1.21758897],30,0.783003521180399,[-2.85719744  1.21758896],24,0.783003521180399,[-2.85719744  1.21758896],27,0.783003521180399,[-2.85719744  1.21758896],33,0.7830035211803992,[ 0.28439521 -0.35320731],33,0.7830035211803992,[ 0.28439521 -0.35320731],27,0.7830035211803992,[ 0.28439521 -0.35320731],63,0.7830035211803992,[ 0.28439521 -0.35320731],27
graphs/new/nodes_12/depth_4//31.gml,0.7913828155450506,[ 0.32462134 -0.36659515],45.0,0.7913828354021603,[3.46622987 1.20409934],72,0.7913828354021603,[3.46622987 1.20409934],33,0.7913828354021618,[ 0.3246372  -0.36669701],45,0.7913828354021618,[ 0.3246372  -0.36669701],36,0.7913828354021618,[ 0.3246372  -0.36669701],30,0.7913828354021618,[ 0.3246372  -0.36669701],27,0.7913828354021618,[ 0.3246372  -0.36669701],66,0.7913828354021618,[ 0.3246372  -0.36669701],66,0.7913828354021618,[ 0.3246372  -0.36669701],39
graphs/new/nodes_12/depth_4//32.gml,0.6397699916273348,[ 1.22772147 -1.14706645],42.0,0.7662131149556722,[0.30386353 2.77129485],33,0.7662131149556722,[0.30386353 2.77129485],36,0.7662131149556722,[0.30386353 2.77129485],36,0.7662131149556722,[0.30386353 2.77129485],36,0.7662131149556722,[0.30386353 2.77129485],36,0.7662131149556722,[0.30386353 2.77129485],42,0.7662131149556722,[0.30386353 2.77129485],42,0.7662131149556722,[0.30386353 2.77129485],60,0.7662131149556722,[0.30386353 2.77129485],30
graphs/new/nodes_12/depth_4//33.gml,0.7379870048022408,[-0.29938351 -1.21328354],42.0,0.7379870087346645,[2.84224263 5.06986226],36,0.7379870087346645,[2.84224263 5.06986226],66,0.7379870087346645,[2.84224263 5.06986226],33,0.7379870087346652,[0.29935002 1.21332306],60,0.7379870087346652,[0.29935002 1.21332306],33,0.7379870087346652,[0.29935002 1.21332306],45,0.7379870087346652,[0.29935002 1.21332306],30,0.737987008734669,[0.29935006 1.21332311],39,0.737987008734669,[0.29935006 1.21332311],33
graphs/new/nodes_12/depth_4//34.gml,0.8514616584199824,[-0.29029744  0.36565386],48.0,0.8514616904806721,[-0.29019079  1.93651154],33,0.8514616904806721,[-0.29019079  1.93651154],39,0.8514616904806721,[-0.29019079  1.93651154],30,0.8514616904806721,[-0.29019079  1.93651154],42,0.8514616904806721,[-0.29019079  1.93651154],33,0.8514616904806721,[-0.29019079  1.93651154],57,0.8514616904806724,[-0.29019079 -1.20508111],39,0.8514616904806724,[-0.29019079 -1.20508111],33,0.8514616904806724,[-0.29019079 -1.20508111],36
graphs/new/nodes_12/depth_4//35.gml,0.8002878887860291,[-0.29319225  1.9324015 ],39.0,0.8002878887860291,[-0.29319225  1.9324015 ],30,0.8002879134283719,[-2.84849431 -1.93235953],78,0.8002879134283719,[-2.84849431 -1.93235953],36,0.8002879134283719,[-2.84849431 -1.93235953],36,0.8002879134283719,[-2.84849431 -1.93235953],30,0.8002879134283737,[0.29309837 1.20923312],27,0.8002879134283737,[0.29309837 1.20923312],24,0.8002879134283737,[0.29309837 1.20923312],30,0.8002879134283737,[0.29309837 1.20923312],27
graphs/new/nodes_12/depth_4//36.gml,0.6416327173937328,[ 1.00705929 -1.13075259],32.0,0.8229601253476369,[0.27876867 1.2010277 ],24,0.8229601253476369,[0.27876867 1.2010277 ],36,0.8229601253476369,[0.27876867 1.2010277 ],39,0.822960125347646,[-0.27876869  0.36976852],36,0.822960125347646,[-0.27876869  0.36976852],42,0.822960125347646,[-0.27876869  0.36976852],33,0.822960125347646,[-0.27876869  0.36976852],36,0.8229601253476491,[-2.862824   -0.36976854],33,0.8229601253476491,[-2.862824   -0.36976854],48
graphs/new/nodes_12/depth_4//37.gml,0.5991238354183526,[1.97798964 0.9499241 ],42.0,0.7638686513486209,[-0.3078173 -1.2087734],30,0.7638686513486209,[-0.3078173 -1.2087734],54,0.7638686513486329,[-0.30781738 -2.77956972],33,0.7638686513486329,[-0.30781738 -2.77956972],39,0.7638686513486329,[-0.30781738 -2.77956972],54,0.7638686513486329,[-0.30781738 -2.77956972],48,0.7638686513486329,[-0.30781738 -2.77956972],30,0.7638686513486329,[-0.30781738 -2.77956972],27,0.7638686513486329,[-0.30781738 -2.77956972],60
graphs/new/nodes_12/depth_4//38.gml,0.759737702480197,[ 2.78298073 -2.75875367],42.0,0.7597377151434479,[2.78307386 0.38284484],33,0.7597377151434479,[2.78307386 0.38284484],30,0.7597377151434479,[2.78307386 0.38284484],33,0.7597377151434491,[2.78307389 1.95364114],33,0.7597377151434491,[2.78307389 1.95364114],30,0.7597377151434491,[2.78307389 1.95364114],24,0.7597377151434491,[2.78307389 1.95364114],27,0.7597377151434491,[2.78307389 1.95364114],27,0.7597377151434491,[2.78307389 1.95364114],93
graphs/new/nodes_12/depth_4//39.gml,0.6185605524213909,[-1.32866688 -1.93946535],39.0,0.7987266756202064,[-0.29354371  0.35469555],33,0.7987266756202064,[-0.29354371  0.35469555],33,0.7987266756202064,[-0.29354371  0.35469555],33,0.7987266756202066,[-2.84804893  2.78689713],84,0.7987266756202069,[-0.2935437  -1.21610077],78,0.7987266756202069,[-0.2935437  -1.21610077],39,0.7987266756202069,[-0.2935437  -1.21610077],30,0.7987266756202069,[-0.2935437  -1.21610077],30,0.7987266756202069,[-0.2935437  -1.21610077],27
graphs/new/nodes_12/depth_4//40.gml,0.7131956856858879,[-2.78915216  1.17814265],38.0,0.713195708620592,[ 0.35233328 -1.96349539],48,0.713195708620592,[ 0.35233328 -1.96349539],24,0.7131957086205964,[-0.35233324  1.9634954 ],42,0.7131957086205964,[-0.35233324  1.9634954 ],45,0.7131957086205964,[-0.35233324  1.9634954 ],48,0.7131957086205964,[-0.35233324  1.9634954 ],54,0.7131957086205964,[-0.35233324  1.9634954 ],42,0.7131957086205964,[-0.35233324  1.9634954 ],21,0.7131957086205964,[-0.35233324  1.9634954 ],42
graphs/new/nodes_12/depth_4//41.gml,0.79247748267618,[-2.8580237   2.77982953],42.0,0.7924775149813669,[ 2.8579315  -2.77975059],39,0.7924775149814428,[2.85793134 1.93263829],24,0.7924775149814428,[2.85793134 1.93263829],33,0.7924775149814428,[2.85793134 1.93263829],60,0.7924775149814428,[2.85793134 1.93263829],36,0.7924775149814428,[2.85793134 1.93263829],51,0.7924775149814428,[2.85793134 1.93263829],96,0.7924775149814428,[2.85793134 1.93263829],54,0.7924775149814428,[2.85793134 1.93263829],51
graphs/new/nodes_12/depth_4//42.gml,0.721173342463503,[-2.82969701  1.19689903],37.0,0.7211733594280461,[-2.82965438 -0.37399117],57,0.7211733594280475,[-0.31193828  0.37399113],24,0.7211733594280475,[-0.31193828  0.37399113],30,0.7211733594280475,[-0.31193828  0.37399113],57,0.7211733594280475,[-0.31193828  0.37399113],60,0.7211733594280475,[-0.31193828  0.37399113],45,0.7211733594280475,[-0.31193828  0.37399113],33,0.7211733594280475,[-0.31193828  0.37399113],39,0.7211733594280475,[-0.31193828  0.37399113],36
graphs/new/nodes_12/depth_4//43.gml,0.7733176515402167,[2.83053077 0.37155444],36.0,0.773317659930017,[-0.31105924 -2.76996924],36,0.773317659930017,[-0.31105924 -2.76996924],33,0.773317659930017,[-0.31105924 -2.76996924],30,0.773317659930019,[0.31105922 2.76996924],36,0.773317659930019,[0.31105922 2.76996924],33,0.773317659930019,[0.31105922 2.76996924],51,0.773317659930019,[0.31105922 2.76996924],42,0.773317659930019,[0.31105922 2.76996924],51,0.773317659930019,[0.31105922 2.76996924],42
graphs/new/nodes_12/depth_4//44.gml,0.7852181570919476,[2.86028335 1.92509438],36.0,0.7852181570919476,[2.86028335 1.92509438],54,0.7852181721595066,[-0.28137544  0.35435038],63,0.7852181721595066,[-0.28137544  0.35435038],39,0.7852181721595066,[-0.28137544  0.35435038],33,0.7852181721595066,[-0.28137544  0.35435038],36,0.7852181721595071,[-0.28137548 -1.21644597],66,0.7852181721595071,[-0.28137548 -1.21644597],27,0.7852181721595071,[-0.28137548 -1.21644597],36,0.7852181721595071,[-0.28137548 -1.21644597],36
graphs/new/nodes_12/depth_4//45.gml,0.6511308604412022,[-1.27079305  1.98206482],43.0,0.7777796578199505,[0.30411142 1.19345462],30,0.7777796578199659,[0.30411133 1.19345453],57,0.7777796578199659,[0.30411133 1.19345453],45,0.7777796578199659,[0.30411133 1.19345453],33,0.7777796578199659,[0.30411133 1.19345453],33,0.7777796578199659,[0.30411133 1.19345453],42,0.7777796578199673,[-0.30411132  8.23132338],66,0.7777796578199675,[ 0.30411134 -1.94813805],27,0.7777796578199675,[ 0.30411134 -1.94813805],21
graphs/new/nodes_12/depth_4//46.gml,0.7744838807193024,[ 0.28506424 -1.91587491],33.0,0.7744839019692275,[-2.8565823 -1.9159736],33,0.7744839019692275,[-2.8565823 -1.9159736],24,0.7744839019692275,[-2.8565823 -1.9159736],39,0.7744839019692275,[-2.8565823 -1.9159736],30,0.7744839019692275,[-2.8565823 -1.9159736],51,0.7744839019692275,[-2.8565823 -1.9159736],30,0.7744839019692275,[-2.8565823 -1.9159736],45,0.7744839019692275,[-2.8565823 -1.9159736],42,0.7744839019692281,[ 0.28501037 -0.34517724],45
graphs/new/nodes_12/depth_4//47.gml,0.7688771897752587,[-0.30668192  1.94454918],38.0,0.7688772048691686,[ 2.83490292 -2.76774614],60,0.7688772048691751,[ 0.30668968 -1.94464273],57,0.7688772048691802,[ 2.834903   -1.19694988],45,0.7688772048691802,[ 2.834903   -1.19694988],39,0.7688772048691802,[ 2.834903   -1.19694988],24,0.7688772048691802,[ 2.834903   -1.19694988],27,0.7688772048691802,[ 2.834903   -1.19694988],27,0.7688772048691802,[ 2.834903   -1.19694988],36,0.7688772048691802,[ 2.834903   -1.19694988],42
graphs/new/nodes_12/depth_4//48.gml,0.8183534950997615,[ 1.27455609 -0.3560756 ],39.0,0.8183535200455131,[2.84537222 1.9269863 ],30,0.8183535200455131,[2.84537222 1.9269863 ],45,0.8183535200455142,[-1.27457588  0.35618999],30,0.8183535200455142,[-1.27457588  0.35618999],54,0.8183535200455142,[-1.27457588  0.35618999],33,0.8183535200455142,[-1.27457588  0.35618999],27,0.818353520045515,[ 2.84537221 -1.21460634],42,0.818353520045515,[ 2.84537221 -1.21460634],36,0.818353520045515,[ 2.84537221 -1.21460634],27
